ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC_NA_PCPP_PSI,PAN_PRD_MC_NA_PCPP,PAN_PRD_MC_NA_PSI,PAN_PRD_MC_PCPP_PSI,PAN_PRD_NA_PCPP_PSI,PAN_MC_NA_PCPP_PSI,PRD_MC_NA_PCPP_PSI,PAN_PRD_MC_NA,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_NA_PCPP,PAN_PRD_NA_PSI,PAN_PRD_PCPP_PSI,PAN_MC_NA_PCPP,PAN_MC_NA_PSI,PAN_MC_PCPP_PSI,PAN_NA_PCPP_PSI,PRD_MC_NA_PCPP,PRD_MC_NA_PSI,PRD_MC_PCPP_PSI,PRD_NA_PCPP_PSI,MC_NA_PCPP_PSI,PAN_PRD_MC,PAN_PRD_NA,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_NA,PAN_MC_PCPP,PAN_MC_PSI,PAN_NA_PCPP,PAN_NA_PSI,PAN_PCPP_PSI,PRD_MC_NA,PRD_MC_PCPP,PRD_MC_PSI,PRD_NA_PCPP,PRD_NA_PSI,PRD_PCPP_PSI,MC_NA_PCPP,MC_NA_PSI,MC_PCPP_PSI,NA_PCPP_PSI,PAN_PRD,PAN_MC,PAN_NA,PAN_PCPP,PAN_PSI,PRD_MC,PRD_NA,PRD_PCPP,PRD_PSI,MC_NA,MC_PCPP,MC_PSI,NA_PCPP,NA_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC_PCPP,PAN_PRD_MC,PAN_PRD_PCPP,PAN_MC_PCPP,PRD_MC_PCPP,PAN_PRD,PAN_MC,PAN_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PAN_PRD_MC_PSI,PAN_PRD_MC,PAN_PRD_PSI_,PAN_MC_PSI,PRD_MC_PSI,PAN_PRD,PAN_MC,PAN_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PAN_PRD_PCPP_PSI,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_PCPP_PSI,PRD_PCPP_PSI,PAN_PRD,PAN_PCPP,PAN_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PAN_MC_PCPP_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,MC_PCPP_PSI,PAN_MC,PAN_PCPP,PAN_PSI,MC_PCPP,MC_PSI,PCPP_PSI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,151,SOLTEPEC,6,15,555,699,199,681,659,170,283,124,248,1873,125,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,2,2,0,0,1,1,3,1,50,15,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5727,2,496,6225,8814,
21,PUEBLA,152,TECALI DE HERRERA,9,25,2073,1649,209,440,220,147,539,58,39,4733,152,26,5,2,0,0,0,21,2,1,1,2,0,0,0,0,1,10,13,5,0,2,0,0,3,4,0,136,38,7,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10578,4,540,11122,15067,
21,PUEBLA,153,TECAMACHALCO,23,85,3655,6360,558,1567,1335,591,523,2119,1114,15080,415,,,,,,,,,,,,,,,,,,,,,,,,,,,460,179,27,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,29,24,38,6,128,25,57,12,11,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34640,31,1674,36345,53689,
21,PUEBLA,154,TECOMATLAN,5,10,112,1844,31,99,45,11,3,6,2,353,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,2518,0,144,2662,4794,
21,PUEBLA,155,TEHUACAN,83,327,21707,12672,2115,3595,14129,1534,2493,1138,989,65951,1548,171,32,35,21,15,11,75,14,12,9,18,8,6,4,4,6,98,19,19,12,16,4,2,13,8,18,1230,384,77,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130609,117,6389,137115,216180,
21,PUEBLA,156,TEHUITZINGO,8,21,829,2395,115,146,43,162,23,11,11,2342,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5,0,0,0,3,0,6119,0,289,6408,9608,
21,PUEBLA,157,TENAMPULCO,8,12,1056,1318,25,69,321,37,163,20,9,769,29,2,0,1,2,0,1,4,4,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,19,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3858,0,198,4056,5261,
21,PUEBLA,158,TEOPANTLAN,5,8,980,785,16,154,13,12,6,1,5,250,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,2245,0,158,2403,3489,
21,PUEBLA,159,TEOTLALCO,4,6,217,414,108,34,28,30,514,293,23,171,8,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,2,6,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,1,0,6,3,1,0,3,3,0,0,0,0,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891,0,72,1963,2559,
21,PUEBLA,160,TEPANCO DE LOPEZ,7,24,1634,1417,145,243,295,160,1897,96,486,3541,96,7,1,0,0,0,0,9,2,3,0,0,1,0,1,0,1,11,7,2,2,0,0,2,0,1,1,72,29,3,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10192,2,608,10802,15051,
21,PUEBLA,161,TEPANGO DE RODRIGUEZ,2,5,253,203,11,46,44,302,136,20,229,334,20,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,3,2,0,1,1,0,1,0,1,0,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1616,69,100,1785,2899,
21,PUEBLA,162,TEPATLAXCO DE HIDALGO,7,20,1424,1146,167,354,670,153,168,57,1038,2841,112,15,7,1,3,3,0,1,1,1,1,1,2,1,0,0,0,8,2,1,4,1,0,2,1,0,3,140,30,4,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8404,0,418,8822,11798,
21,PUEBLA,163,TEPEACA,24,90,11985,6978,755,829,1923,923,251,330,274,10544,287,161,25,18,25,13,10,38,15,29,8,12,15,1,2,2,5,87,66,38,20,18,1,1,5,3,6,312,76,14,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36187,23,1536,37746,54888,
21,PUEBLA,164,TEPEMAXALCO,1,2,142,136,3,5,260,4,3,3,2,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,0,37,652,880,
21,PUEBLA,165,TEPEOJUMA,6,15,687,1426,52,158,158,552,43,43,15,1331,38,,,,,,,,,,,,,,,,,,,,,,,,,,,42,19,3,4,9,3,0,0,1,1,0,2,0,1,0,2,0,2,0,0,0,0,0,0,0,0,10,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,0,0,0,2,0,0,0,0,6,0,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4669,2,249,4920,6715,
21,PUEBLA,166,TEPETZINTLA,6,12,1031,1203,43,197,76,53,851,122,379,647,30,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,3,0,0,0,1,2,2,0,5,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4660,2,587,5249,7018,
21,PUEBLA,167,TEPEXCO,3,8,168,870,308,98,521,27,43,22,7,645,775,,,,,,,,,,,,,,,,,,,,,,,,,,,29,5,4,25,4,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,12,1,0,1,1,3,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3579,0,213,3792,4881,
21,PUEBLA,168,TEPEXI DE RODRIGUEZ,11,26,1648,2527,344,215,122,327,483,119,60,2695,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,5,7,2,10,3,2,1,0,0,8731,1,700,9432,14383,
21,PUEBLA,169,TEPEYAHUALCO,7,21,2291,2034,206,160,749,446,507,56,213,1924,71,4,3,3,1,1,1,6,1,3,1,0,0,0,0,0,0,23,10,13,3,4,0,3,2,2,0,32,5,2,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8791,3,560,9354,12192,
21,PUEBLA,170,TEPEYAHUALCO DE CUAUHTEMOC,1,4,668,127,168,34,6,46,2,56,737,671,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,3,6,1,0,3,2,18,0,3,2,2597,0,134,2731,2712,
21,PUEBLA,171,TETELA DE OCAMPO,15,32,2735,4962,268,210,134,858,117,2134,41,1845,73,117,16,0,10,4,1,16,52,2,8,2,3,3,0,2,0,32,16,143,14,4,19,1,7,3,5,39,11,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13929,4,901,14834,18777,
21,PUEBLA,172,TETELES DE AVILA CASTILLO,2,7,609,328,32,135,314,98,147,36,57,837,15,4,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,3,0,1,1,0,0,1,0,0,0,10,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2641,1,156,2798,4397,
21,PUEBLA,173,TEZIUTLAN,41,116,9938,6528,609,1526,3939,632,2052,5516,446,13737,807,114,15,17,14,13,1,24,9,13,3,5,6,1,2,2,3,51,21,23,19,3,12,1,15,3,10,281,75,16,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46587,51,2452,49090,71760,
21,PUEBLA,174,TIANGUISMANALCO,6,15,1603,620,107,101,428,207,285,35,186,1206,35,2,1,1,1,0,0,3,0,0,1,0,0,0,0,0,0,4,2,1,1,3,3,0,1,3,0,16,15,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880,2,271,5153,8107,
21,PUEBLA,175,TILAPA,3,13,1055,879,127,131,93,66,151,90,336,1296,53,,,,,,,,,,,,,,,,,,,,,,,,,,,26,16,3,18,32,0,2,1,0,6,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,1,0,3,1,1,5,0,3,2,0,0,0,1,1,0,0,3,0,0,7,5,3,1,27,1,0,0,2,0,1,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4460,0,286,4746,6800,
21,PUEBLA,179,TLACHICHUCA,14,38,3636,1875,289,1799,540,432,1596,276,376,2285,102,88,9,12,14,6,2,15,5,7,5,2,3,1,2,0,1,62,25,23,9,5,0,5,5,2,3,178,226,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13962,1,907,14870,20335,
21,PUEBLA,176,TLACOTEPEC DE BENITO JUAREZ,17,60,2608,2640,191,1972,1028,475,768,1325,2123,8892,248,19,4,2,3,1,0,6,1,0,1,4,1,0,1,2,7,14,4,12,35,1,7,5,3,16,13,216,149,13,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22865,14,2299,25178,34998,
21,PUEBLA,178,TLACUILOTEPEC,10,24,1255,3838,300,220,87,1183,64,25,48,1258,45,8,3,0,0,0,1,18,0,2,0,1,0,0,2,0,1,21,13,5,1,57,0,0,0,2,0,17,10,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8490,1,526,9017,11719,
21,PUEBLA,180,TLAHUAPAN,15,46,2787,3835,310,991,817,492,948,2705,355,3845,223,,,,,,,,,,,,,,,,,,,,,,,,,,,108,77,15,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,10,9,5,2,20,9,6,4,3,1,,,,,,,,,,,,,,,,,,,,,,,17635,5,1158,18798,27932,
21,PUEBLA,181,TLALTENANGO,3,8,948,336,41,171,118,54,42,26,60,1080,43,11,3,0,1,0,0,1,2,1,0,0,1,3,1,1,0,7,1,1,0,0,0,1,1,0,2,33,13,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3014,2,194,3210,4696,
21,PUEBLA,182,TLANEPANTLA,2,6,380,480,266,99,29,122,22,60,10,968,20,8,0,1,0,1,0,1,2,0,1,1,1,0,0,0,0,7,9,2,2,1,0,1,1,1,0,26,4,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2537,0,114,2651,3403,
21,PUEBLA,183,TLAOLA,9,27,3883,3809,145,190,50,625,59,18,20,1787,110,4,0,0,1,2,0,4,1,2,1,2,0,0,1,0,0,35,5,1,3,3,1,0,0,2,3,43,17,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10848,20,509,11377,14179,
21,PUEBLA,184,TLAPACOYA,5,10,1186,851,37,63,100,38,652,19,7,860,37,3,2,0,1,2,1,3,1,1,0,0,0,0,0,0,0,10,1,1,0,0,0,0,2,0,0,12,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3896,1,129,4026,4755,
21,PUEBLA,185,TLAPANALA,5,11,844,451,97,102,230,841,326,293,88,1155,48,,,,,,,,,,,,,,,,,,,,,,,,,,,261,7,0,12,267,0,3,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,7,3,4,4,17,5,0,1,1,1,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5088,0,239,5327,6723,
21,PUEBLA,186,TLATLAUQUITEPEC,23,64,5504,3642,393,1115,891,1039,1193,509,2538,5675,363,66,11,12,10,10,3,13,7,6,4,18,7,0,3,3,7,52,22,29,23,12,1,8,4,266,9,171,71,9,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23778,18,1808,25604,37763,
21,PUEBLA,187,TLAXCO,4,9,755,278,59,25,667,360,25,160,205,474,23,4,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,32,3,0,2,2,0,2,1,43,1,6,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3140,0,167,3307,3814,
21,PUEBLA,188,TOCHIMILCO,11,22,2340,2070,62,197,1801,390,130,32,135,1426,52,14,1,3,0,0,0,9,0,2,3,0,0,0,0,0,0,12,31,3,0,1,0,0,1,0,0,56,17,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8803,12,464,9279,12735,
21,PUEBLA,189,TOCHTEPEC,7,22,1755,1489,248,1078,448,236,30,74,642,3928,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,1,1,4,1,3,3,4,1,10047,2,802,10851,14163,
21,PUEBLA,190,TOTOLTEPEC DE GUERRERO,2,3,262,240,26,7,2,5,4,30,5,174,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,4,0,0,3,0,2,0,0,769,0,31,800,958,
21,PUEBLA,191,TULCINGO,7,15,380,1850,614,282,85,33,16,16,84,772,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,1,0,0,0,4163,1,378,4542,7529,
21,PUEBLA,192,TUZAMAPAN DE GALEANA,3,7,585,836,33,148,161,621,14,7,6,934,17,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,3,3,0,0,5,0,1,0,0,0,14,12,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3413,0,239,3652,4415,
21,PUEBLA,193,TZICATLACOYAN,4,10,600,898,45,86,42,101,411,88,598,548,95,6,0,0,0,0,1,0,0,2,0,0,73,142,0,0,2,1,6,1,7,61,0,1,6,1,0,6,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3833,114,325,4272,5075,
21,PUEBLA,194,VENUSTIANO CARRANZA,16,41,6872,507,190,303,393,93,473,24,23,5801,71,24,10,6,1,0,0,34,2,4,1,2,1,0,0,1,0,60,9,2,0,3,0,1,2,0,1,100,39,5,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15089,2,475,15566,20881,
21,PUEBLA,195,VICENTE GUERRERO,11,29,5340,5404,129,182,77,64,39,46,29,1233,71,20,1,0,0,0,0,6,4,0,4,0,1,4,0,0,0,25,11,1,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12694,0,660,13354,16757,
21,PUEBLA,196,XAYACATLAN DE BRAVO,2,3,94,309,8,20,9,99,87,10,7,290,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,1,2,2,0,1,0,1,0,951,0,74,1025,1428,
21,PUEBLA,197,XICOTEPEC,29,96,9856,8825,810,1078,2453,369,1455,188,248,9472,251,149,39,22,14,11,2,67,10,18,4,11,8,0,3,0,1,134,29,23,6,11,3,3,5,1,4,274,85,16,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36046,8,1957,38011,55468,
21,PUEBLA,198,XICOTLAN,2,2,336,246,0,3,6,1,3,2,2,312,2,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918,0,15,933,1081,
21,PUEBLA,199,XIUTETELCO,12,43,6105,7854,134,304,341,134,136,236,38,2907,104,26,9,12,6,1,1,12,10,2,12,3,2,0,0,0,0,39,28,32,2,0,1,0,0,1,0,52,11,3,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18580,2,950,19532,26446,
21,PUEBLA,200,XOCHIAPULCO,2,7,654,749,37,24,33,10,84,7,4,318,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,2,0,0,0,0,0,14,5,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1963,0,125,2088,2770,
21,PUEBLA,201,XOCHILTEPEC,2,4,370,386,18,34,15,14,5,160,108,420,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,2,4,3,1,2,4,1553,0,144,1697,2520,
21,PUEBLA,202,XOCHITLAN DE VICENTE SUAREZ,4,13,934,2207,75,132,390,577,82,28,49,713,41,4,1,0,0,2,0,6,1,0,0,0,1,0,0,0,0,11,14,3,2,5,0,1,0,1,0,26,5,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5320,11,638,5969,8493,
21,PUEBLA,203,XOCHITLAN TODOS SANTOS,3,7,429,694,83,443,458,46,12,30,108,884,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,1,1,6,0,0,2,0,3232,0,332,3564,4602,
21,PUEBLA,204,YAONAHUAC,4,10,502,478,292,644,59,28,565,139,195,1165,81,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1,3,0,0,0,2,0,33,11,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4223,0,190,4413,5545,
21,PUEBLA,205,YEHUALTEPEC,9,26,1400,909,173,500,220,631,142,111,388,6484,208,,,,,,,,,,,,,,,,,,,,,,,,,,,117,46,6,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5,4,3,1,14,12,7,13,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11450,4,767,12221,16590,
