state,mun,section,uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_vote,party_component,mutually_exclusive,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,PAN,PRI,PRD,PT,PVEM,PARMEO,PC,PSN,PAS,PUP,PANAL,PAN_PRD_PT_PC,PRI_PVEM,PAN_PRD_PT,PMC,PSD,MC,MORENA,PES,PRS,PAN_PRD,CI_1,CI_2,CI_3,CI_4,CI_5,PANAL_PSD,PMR,PAN_PRD_MC,PRI_PVEM_PANAL,PT_MORENA_PES,PRD_MC_PUP,PRI_PANAL,PVEM_PANAL,PRD_MC,FXM,RSP,PAN_PRI,PRI_PRD,PAN_PRI_PRD,PAN_PRI_PANAL,PAN_PRD_PANAL,PRI_PRD_PANAL,PAN_PANAL,PRD_PANAL,PT_PVEM_PUP,PT_PVEM_MORENA,PT_PUP_MORENA,PVEM_PUP_MORENA,PT_PVEM,PT_PUP,PT_MORENA,PVEM_PUP,PVEM_MORENA,PUP_MORENA,CC_PAN_PRI_PRD_PANAL,CC_PT_PVEM,CC_PAN_PRI_PRD,CC_PAN_PRI,CC_PRI_PANAL,CC_PVEM_PANAL,CC_PRD_PANAL,CC_PRI_PRD_PANAL,CC_PAN_PRD,CC_PRI_PRD,CC_PAN_PANAL,CC_PAN_PRI_PANAL,CC_PT_PVEM_PUP_MORENA,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,PAN_PRI_PRD_PANAL,PT_PVEM_PUP_MORENA,MUJER,CC_PAN_PRD_PUP,PAN_PUP,PRD_PUP,CC_PAN_PRD_PANAL,CC_PRD_PUP,CC_PVEM_MORENA_PANAL_FXM,PVEM_MORENA_PANAL,PVEM_MORENA_FXM,PVEM_PANAL_FXM,MORENA_PANAL_FXM,PVEM_FXM,MORENA_PANAL,MORENA_FXM,PANAL_FXM,CC_PVEM_MORENA_PANAL,CC_PVEM_MORENA,CC_PVEM_MORENA_FXM,CC_PVEM_FXM,CC_PT_PUP_PANAL,PT_PANAL,PUP_PANAL,CC_PT_PUP,CC_PT_PANAL,CC_MORENA_PANAL_FXM,CC_MORENA_PANAL,CC_MORENA_FXM,CC_PUP_PANAL_FXM,PUP_FXM,CC_PUP_PANAL,CC_PUP_FXM,CC_PANAL_FXM,PVEM_MORENA_PANAL_FXM,PAN_PRD_PUP,PUP_PANAL_FXM,PT_PUP_PANAL,extra,manipulated_year,final_incumbent
OAXACA,REFORMA DE PINEDA,661,20075,2004,PRI,LAURO VELAZQUEZ VASQUEZ,234,PRI,TRUE,PRI,LAURO VELAZQUEZ VAZQUEZ,PRD,NA,406,PRD,0.0442203258,900,640,643,0,234,406,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PRI
OAXACA,REFORMA DE PINEDA,662,20075,2004,PRI,LAURO VELAZQUEZ VASQUEZ,396,PRI,TRUE,PRI,LAURO VELAZQUEZ VAZQUEZ,PRD,NA,354,PRD,0.0442203258,995,750,753,0,396,354,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PRI
OAXACA,SALINA CRUZ,669,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,284,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,467,PRI,0.022821144,2275,862,868,284,467,87,0,2,NA,11,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,670,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,250,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,306,PRI,0.022821144,1724,618,630,250,306,35,0,13,NA,5,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,671,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,221,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,241,PRI,0.022821144,1062,496,504,221,241,13,0,6,NA,9,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,672,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,255,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,212,PRI,0.022821144,1509,564,574,255,212,78,0,2,NA,9,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,673,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,306,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,561,PRI,0.022821144,2677,1006,1015,306,561,93,0,13,NA,15,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,674,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,205,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,292,PRI,0.022821144,1314,528,539,205,292,17,0,1,NA,10,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,675,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,188,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,267,PRI,0.022821144,1317,493,496,188,267,17,0,3,NA,15,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,676,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,181,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,244,PRI,0.022821144,1132,462,482,181,244,17,0,5,NA,10,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,677,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,226,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,255,PRI,0.022821144,1355,518,521,226,255,15,0,13,NA,8,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,678,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,145,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,340,PRI,0.022821144,1427,530,535,145,340,19,0,3,NA,11,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,679,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,235,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,470,PRI,0.022821144,1899,861,874,235,470,123,0,6,NA,13,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,680,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,163,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,255,PRI,0.022821144,1293,475,484,163,255,31,0,6,NA,12,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,681,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,124,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,266,PRI,0.022821144,1085,429,431,124,266,14,0,3,NA,12,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,682,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,119,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,312,PRI,0.022821144,1180,470,490,119,312,11,0,6,NA,7,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,683,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,203,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,281,PRI,0.022821144,1329,523,533,203,281,17,0,4,NA,8,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,684,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,185,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,332,PRI,0.022821144,1114,552,560,185,332,20,0,3,NA,4,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,685,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,235,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,368,PRI,0.022821144,1511,672,678,235,368,19,0,16,NA,13,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,686,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,159,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,335,PRI,0.022821144,1700,571,585,159,335,47,0,6,NA,8,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,687,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,157,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,320,PRI,0.022821144,1516,574,580,157,320,61,0,2,NA,8,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,688,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,248,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,370,PRI,0.022821144,1521,673,687,248,370,17,0,3,NA,25,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,689,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,266,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,330,PRI,0.022821144,1289,638,650,266,330,19,0,6,NA,7,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,690,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,99,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,219,PRI,0.022821144,624,331,332,99,219,5,0,3,NA,4,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
OAXACA,SALINA CRUZ,691,20079,2004,PAN,VICTOR R. GONZALEZ MANRIQUEZ,176,PAN,TRUE,PAN,VICTOR RAFAEL GONZALEZ MANRIQUEZ,PRI,NA,282,PRI,0.022821144,1108,522,531,176,282,20,0,2,NA,35,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2004,PAN
