CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE_PC,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA_PC,PRI_PVEM_AVE_PC,PRI_NVA_ALIANZA_AVE_PC,PVEM_NVA_ALIANZA_AVE_PC,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_PVEM_PC,PRI_NVA_ALIANZA_AVE,PRI_NVA_ALIANZA_PC,PRI_AVE_PC,PVEM_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_PC,PVEM_AVE_PC,NVA_ALIANZA_AVE_PC,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PRI_PC,PVEM_NVA_ALIANZA,PVEM_AVE,PVEM_PC,NVA_ALIANZA_AVE,NVA_ALIANZA_PC,AVE_PC,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS ,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF ,OBSERVACIONES,RUTA_ACTA
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,577,B,199,37,1,7,1,0,1,0,1,46,6,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,0,322,5,327,609,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,577,C01,199,42,3,3,2,4,1,1,2,39,8,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,335,4,340,608,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,577,C02,204,40,2,6,1,2,0,0,0,49,2,10,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,331,12,343,608,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,577,E01,221,46,2,1,0,1,0,0,0,49,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,352,4,356,705,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,577,E01C01,245,47,3,3,4,2,1,1,0,52,5,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,383,11,394,705,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,577,E01C02,242,48,4,3,0,4,0,0,0,38,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,373,6,379,705,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,577,E01C03,217,54,3,3,3,1,1,0,0,44,1,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,16,0,368,7,375,705,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,578,B,249,81,1,3,2,0,1,0,1,45,4,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,404,3,407,693,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,579,B,167,38,1,1,3,0,1,0,0,27,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,254,2,256,391,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,579,C01,148,42,2,0,1,2,2,1,0,35,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,252,2,255,391,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,580,B,284,68,3,3,5,3,2,0,0,62,4,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,1,465,4,470,750,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,581,B,233,89,3,4,1,3,0,1,0,38,1,18,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,11,0,412,4,416,663,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,581,C01,200,95,1,0,5,2,0,0,0,49,1,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,384,3,387,663,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,581,C02,222,63,4,2,1,7,0,0,0,59,5,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,19,0,397,3,400,663,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,581,C03,241,91,1,4,2,3,0,1,0,39,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,399,5,405,663,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,582,B,194,59,0,1,2,5,0,0,0,48,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,9,0,327,5,332,488,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,582,C01,187,44,0,3,6,5,0,0,0,47,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,307,4,311,487,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,583,B,164,64,2,0,2,3,2,1,0,40,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,294,12,306,516,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,583,C01,158,62,1,3,1,1,1,0,0,40,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,290,4,294,515,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,584,B,179,81,3,1,1,1,1,0,0,30,4,11,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,326,8,334,549,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,584,C01,174,71,1,4,2,6,2,0,1,38,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,8,0,326,3,329,549,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,584,C02,176,67,4,5,2,3,1,0,0,22,4,4,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,295,4,299,549,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,585,B,189,59,2,2,1,2,1,0,1,34,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,3,0,325,3,328,575,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,585,C01,159,90,3,5,3,1,0,0,0,33,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,319,5,324,575,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,585,C02,174,80,3,2,0,0,0,0,0,36,7,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,324,3,327,574,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,586,B,180,98,2,3,4,2,1,0,2,30,2,13,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,1,355,6,362,568,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,586,C01,163,105,0,2,2,0,1,1,0,36,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,324,3,327,568,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,586,C02,172,103,2,14,2,1,1,0,1,43,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,353,4,357,568,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,586,C03,188,108,1,8,1,3,1,0,0,38,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,20,1,386,10,397,568,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,586,S01,378,147,6,8,3,4,2,0,1,148,7,14,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,735,13,748,0,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,587,B,225,139,1,1,1,4,1,2,0,39,4,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,8,0,449,7,456,747,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,29,BOCA DEL RIO,587,C01,207,121,0,1,4,5,2,0,2,43,4,12,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,406,10,416,746,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1672,B,110,100,5,5,1,0,1,0,1,13,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,250,4,254,421,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1672,C01,116,102,2,4,1,0,1,0,0,19,2,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,259,7,266,421,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1673,B,106,122,1,4,2,0,3,0,3,18,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,271,9,280,461,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1673,C01,132,91,0,0,1,1,0,1,0,17,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,255,6,261,460,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1674,B,138,128,3,4,1,0,4,0,0,23,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,321,10,331,518,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1674,C01,147,118,1,2,1,1,1,0,0,19,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,308,3,311,517,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1675,B,103,113,0,0,0,0,1,0,0,15,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,243,9,252,424,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1675,C01,110,81,1,3,1,1,3,0,0,25,0,6,0,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,247,12,259,424,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1676,B,149,136,9,2,3,1,1,0,2,18,1,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,338,15,353,563,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1677,B,69,124,5,0,3,0,7,2,1,20,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,244,12,256,452,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1677,C01,75,125,4,5,1,1,5,0,1,18,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,252,16,268,451,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1678,B,135,201,4,3,2,0,3,1,1,12,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,371,7,378,639,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1679,B,129,171,12,5,0,3,6,1,2,12,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,362,12,374,547,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1680,B,179,117,6,5,1,1,1,0,0,12,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,343,6,349,653,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1680,C01,193,135,9,1,3,1,1,0,2,14,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,2,0,377,8,385,652,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1681,B,103,61,3,2,2,1,1,1,1,13,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,199,3,202,378,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1681,C01,118,70,1,0,0,0,2,0,0,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,211,17,228,377,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1682,B,178,158,5,5,4,1,8,0,2,14,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,393,5,398,636,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1683,B,69,46,4,1,4,2,3,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,3,0,148,10,158,237,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1684,B,129,128,3,1,1,4,4,0,1,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,287,17,304,568,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1684,C01,110,146,8,3,3,6,2,1,1,3,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,295,9,304,567,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1685,B,138,104,9,2,7,30,5,0,1,16,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2,0,331,16,347,673,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1685,C01,130,121,8,2,6,23,6,1,2,12,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,9,336,672,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1686,B,97,68,9,2,4,9,1,1,2,8,0,11,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,216,13,229,476,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1686,C01,72,88,6,7,3,13,3,0,0,17,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,221,2,224,476,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,77,IGNACIO DE LA LLAVE,1687,B,30,36,2,3,1,1,3,0,0,10,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,0,105,7,112,139,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4010,B,163,176,2,5,3,10,7,1,1,22,4,5,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,421,14,435,739,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4010,C01,195,137,3,5,0,14,5,1,0,31,5,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,417,9,426,739,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4011,B,104,103,0,9,3,2,4,0,0,33,2,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,275,7,282,484,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4011,C01,130,116,2,6,1,1,3,0,0,32,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,302,13,315,484,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4012,B,153,118,1,2,7,7,3,0,0,11,4,7,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,324,11,335,724,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4012,C01,166,95,5,4,5,5,3,1,2,18,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,322,10,332,724,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4013,B,231,98,1,1,4,3,0,1,1,24,4,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,385,15,400,746,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4014,B,225,82,0,2,3,2,2,1,0,14,0,8,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,345,17,362,587,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4014,E01,138,89,2,9,4,7,2,2,2,6,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,272,5,277,457,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4015,B,69,51,1,4,3,2,3,2,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,143,7,150,282,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4015,E01,60,56,2,1,1,6,1,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,141,9,150,254,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4016,B,111,126,3,9,1,14,1,0,0,11,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,291,19,310,557,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4016,C01,96,112,1,6,3,5,2,5,2,10,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,257,9,266,557,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4017,B,68,89,3,1,8,9,0,0,1,20,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,9,214,447,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,16,BOCA DEL RIO,180,TLALIXCOYAN,4017,C01,112,96,1,2,9,3,0,2,1,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,254,9,263,447,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
