id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PC,PRD,PT,PVEM,Nulos,Total
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,8,APAN,559,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,134,14,103,0,5,191,3,9,325
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,8,APAN,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,136,10,154,2,4,232,3,6,411
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,8,APAN,478,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,137,2,80,0,4,200,3,6,295
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,8,APAN,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,148,3,117,0,4,40,2,8,174
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,8,APAN,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,151,6,93,0,10,54,0,3,166
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,24,HUASCA DE OCAMPO,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,400,0,269,0,91,0,0,20,380
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,25,HUAUTLA,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,406,25,179,2,19,0,0,9,234
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,411,1,18,2,272,0,0,4,297
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,273,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,412,1,0,0,245,0,0,3,249
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,25,HUAUTLA,412,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,413,6,145,3,15,0,0,17,186
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,25,HUAUTLA,382,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,429,7,257,2,5,0,0,10,281
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,26,HUAZALINGO,433,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,431,37,127,0,115,15,0,22,316
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,26,HUAZALINGO,313,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,432,4,129,2,68,6,0,8,217
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,26,HUAZALINGO,473,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,434,2,79,9,232,1,0,6,329
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,27,HUEHUETLA,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,441,1,243,0,55,59,0,17,375
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,27,HUEHUETLA,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,443,7,228,0,14,30,0,21,300
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,27,HUEHUETLA,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,444,1,218,0,14,31,0,18,282
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,27,HUEHUETLA,181,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,445,0,62,0,5,39,0,18,124
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,27,HUEHUETLA,418,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,448,2,135,0,22,12,0,12,183
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,18,CHILCUAUTLA,463,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,327,6,105,0,108,1,0,12,232
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,20,ELOXOCHITLAN,92,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,343,0,60,0,17,0,0,0,77
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,21,EMILIANO ZAPATA,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,351,0,123,0,86,42,0,5,256
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,21,EMILIANO ZAPATA,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,354,0,111,0,166,17,0,6,300
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,22,EPAZOYUCAN,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,368,91,70,6,50,0,0,0,217
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,23,FRANCISCO I. MADERO,573,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,373,22,101,0,227,0,0,8,358
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,23,FRANCISCO I. MADERO,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,375,63,139,0,109,0,0,4,315
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,24,HUASCA DE OCAMPO,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,387,0,191,8,37,0,0,21,257
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,1,ACATLAN,573,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,5,21,247,0,16,0,0,17,301
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,2,ACAXOCHITLAN,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,138,195,0,0,5,0,5,343
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,2,ACAXOCHITLAN,413,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,19,33,114,0,7,1,0,28,183
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,2,ACAXOCHITLAN,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,70,207,0,2,5,0,13,297
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,3,ACTOPAN,437,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,59,97,0,49,7,6,6,224
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,3,ACTOPAN,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,57,46,131,2,7,1,1,10,198
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,4,AGUA BLANCA DE ITURBIDE,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,78,146,167,0,1,0,0,12,326
13,10/11/1996,12,Ayuntamientos,13,0,2,C,Contigua,0,28,HUEJUTLA DE REYES,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,457,169,147,3,13,4,4,28,368
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,460,33,124,1,9,4,1,11,183
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,534,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,462,29,201,0,5,7,1,1,244
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,712,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,466,48,223,1,13,1,1,3,290
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,392,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,476,0,0,0,0,0,0,0,0
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,557,11,163,4,161,0,0,13,352
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,332,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,558,24,78,2,50,0,0,10,164
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,150,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,566,0,50,0,32,0,0,0,82
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,355,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,574,4,132,0,38,0,0,4,178
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,252,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,576,0,73,0,10,0,0,1,84
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,586,4,188,0,63,0,0,16,271
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,30,IXMIQUILPAN,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,595,0,229,0,136,0,0,16,381
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,31,JACALA DE LEDEZMA,137,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,616,0,121,0,0,0,0,1,122
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,32,JALTOCAN,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,632,54,265,16,1,8,0,48,392
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,32,JALTOCAN,173,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,636,62,50,1,1,2,0,0,116
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,34,LA MISION,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,648,0,130,0,59,0,0,8,197
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,37,METZTITLAN,421,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,681,0,205,0,44,0,0,9,258
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,38,MINERAL DEL CHICO,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,704,0,116,0,102,0,0,1,219
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,38,MINERAL DEL CHICO,79,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,705,0,29,0,19,0,0,6,54
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,39,MINERAL DEL MONTE,441,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,715,0,121,0,80,0,0,12,213
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,39,MINERAL DEL MONTE,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,717,0,218,0,137,0,0,16,371
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,39,MINERAL DEL MONTE,404,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,718,0,86,0,84,0,0,10,180
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,39,MINERAL DEL MONTE,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,720,0,123,0,114,0,0,17,254
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,40,MINERAL DE LA REFORMA,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,725,116,237,28,26,0,0,24,431
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,40,MINERAL DE LA REFORMA,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,726,81,188,19,13,0,0,12,313
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,40,MINERAL DE LA REFORMA,553,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,732,43,102,4,58,0,0,19,226
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,44,NOPALA DE VILLAGRAN,422,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,809,42,200,3,4,2,0,11,262
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,44,NOPALA DE VILLAGRAN,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,810,17,248,0,11,0,0,8,284
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,45,OMITLAN DE JUAREZ,387,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,817,0,108,0,29,0,0,8,145
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,45,OMITLAN DE JUAREZ,362,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,819,0,99,0,112,0,0,17,228
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,45,OMITLAN DE JUAREZ,239,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,820,0,100,1,40,0,0,11,152
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,46,PACULA,373,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,823,0,95,0,88,0,0,14,197
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,46,PACULA,259,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,831,0,173,0,4,0,0,9,186
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,834,55,78,2,29,7,7,11,189
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,836,65,117,4,25,10,6,8,235
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,406,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,840,48,89,3,19,4,4,4,171
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,844,47,67,5,30,5,10,11,175
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,844,41,77,5,26,4,6,17,176
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,847,53,83,4,26,5,5,13,189
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,860,51,81,0,30,6,10,7,185
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,683,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,862,78,135,0,34,5,10,13,275
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,863,54,104,3,18,5,8,5,197
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,439,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,864,46,99,3,38,14,5,3,208
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,867,83,109,7,32,10,17,8,266
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,875,72,100,4,22,6,12,12,228
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,878,89,137,3,32,5,11,12,289
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,691,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,880,55,110,5,46,25,11,14,266
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,558,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,886,95,128,5,46,16,18,19,327
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,486,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,888,96,101,4,37,12,9,14,273
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,910,96,133,8,49,4,7,9,306
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,919,42,70,4,37,6,2,7,168
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,922,72,92,9,42,6,10,10,241
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,554,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,927,83,113,2,40,4,12,10,264
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,928,84,115,1,31,1,7,2,241
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,469,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,930,31,92,3,31,30,11,12,210
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,940,75,143,0,39,5,6,15,283
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,948,51,99,1,48,7,7,4,217
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,949,79,84,9,27,12,9,7,227
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,952,63,83,3,43,6,12,6,216
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,955,78,104,3,70,6,9,10,280
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,956,80,125,2,33,13,7,19,279
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,957,64,182,4,63,25,8,13,359
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,958,38,136,2,35,3,3,5,222
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,116,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,968,0,48,0,21,0,0,8,77
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,972,0,108,0,70,0,0,17,195
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,118,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,980,0,88,0,2,0,0,6,96
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,266,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,981,0,126,0,18,0,0,5,149
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,49,PROGRESO DE OBREGON,495,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,982,52,167,0,61,0,0,4,284
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,49,PROGRESO DE OBREGON,447,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,985,46,174,0,59,0,0,4,283
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,50,SAN AGUSTIN METZQUITITLAN,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,997,54,174,0,42,0,0,8,278
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,41,MIXQUIAHUALA DE JUAREZ,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,743,10,201,0,180,0,8,11,410
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,41,MIXQUIAHUALA DE JUAREZ,604,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,744,17,162,0,181,0,0,7,367
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,41,MIXQUIAHUALA DE JUAREZ,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,747,25,145,0,162,0,6,9,347
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,41,MIXQUIAHUALA DE JUAREZ,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,748,44,127,0,131,0,3,13,318
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,42,MOLANGO DE ESCAMILLA,314,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,772,6,199,0,0,0,0,0,205
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,42,MOLANGO DE ESCAMILLA,162,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,776,2,98,0,0,0,0,3,103
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,43,NICOLAS FLORES,55,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,787,0,24,0,2,0,0,2,28
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,481,56,201,3,19,0,4,17,300
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,484,24,212,1,12,3,1,18,271
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,487,67,153,4,8,4,1,1,238
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,490,4,177,1,13,1,0,58,254
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,431,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,492,45,201,0,0,0,0,21,267
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,222,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,496,13,103,1,4,2,8,9,140
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,499,42,385,5,87,2,4,50,575
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,502,21,359,3,9,0,2,15,409
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,473,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,503,23,227,2,30,6,5,18,311
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,482,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,504,68,205,0,7,0,3,15,298
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,504,67,212,0,5,0,2,0,286
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,408,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,509,16,143,4,20,5,2,9,199
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,29,HUICHAPAN,499,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,513,21,202,0,20,0,0,13,256
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,29,HUICHAPAN,530,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,528,30,116,0,38,0,0,10,194
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,30,IXMIQUILPAN,548,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,547,7,107,0,128,0,0,8,250
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,54,SAN SALVADOR,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1081,7,72,1,59,3,0,0,142
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,54,SAN SALVADOR,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1085,4,136,3,112,3,0,2,260
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,55,SANTIAGO DE ANAYA,113,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1092,2,43,0,4,2,0,6,57
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,56,SANTIAGO TULANTEPEC DE LUGO GU,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1111,179,132,0,1,4,0,4,320
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,56,SANTIAGO TULANTEPEC DE LUGO GU,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1112,274,126,3,6,6,0,11,426
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,56,SANTIAGO TULANTEPEC DE LUGO GU,628,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1114,152,130,3,4,2,0,11,302
