Nombre,ListadoNominal,Casilla,TipoCasilla,PAN,PRI,PRD,PT,PVEM,PC,Alternativa,Validos,Nulos,Totales
ATOTONILCO DE TULA,359,220,B,52,136,14,6,0,0,0,208,0,208
ATOTONILCO DE TULA,376,221,B,78,40,21,14,0,0,0,153,2,155
ATOTONILCO DE TULA,560,222,B,80,218,47,53,0,0,0,398,3,401
ATOTONILCO DE TULA,561,222,C1,133,178,43,57,0,0,0,411,3,414
ATOTONILCO DE TULA,449,223,B,36,82,157,12,0,0,0,287,0,287
ATOTONILCO DE TULA,450,223,C1,50,62,151,8,0,0,0,271,4,275
CALNALI,589,224,B,270,142,2,0,0,0,0,414,13,427
CALNALI,589,224,C1,254,174,2,0,0,0,0,430,16,446
CALNALI,590,224,C2,262,158,1,0,0,0,0,421,19,440
CALNALI,487,225,B,193,153,2,0,0,0,0,348,13,361
CALNALI,487,225,C1,214,147,2,0,0,0,0,363,11,374
CALNALI,339,226,B,132,123,1,0,0,0,0,256,10,266
CALNALI,336,227,B,104,175,0,0,0,0,0,279,3,282
CALNALI,501,228,B,240,130,3,0,0,0,0,373,16,389
CALNALI,501,228,C1,253,141,1,0,0,0,0,395,11,406
CALNALI,398,229,B,181,106,0,0,0,0,0,287,18,305
CALNALI,552,230,B,206,171,5,0,0,0,0,382,11,393
CALNALI,424,231,B,148,130,2,0,0,0,0,280,40,320
CALNALI,529,232,B,151,198,1,0,0,0,0,350,34,384
CALNALI,530,232,C1,151,187,4,0,0,0,0,342,22,364
CALNALI,530,232,C2,147,191,2,0,0,0,0,340,0,340
CALNALI,364,233,B,163,131,2,0,0,0,0,296,7,303
CALNALI,405,234,B,184,145,0,0,0,0,0,329,9,338
CALNALI,506,235,B,231,165,1,0,0,0,0,397,12,409
CALNALI,719,236,B,166,359,0,0,0,0,0,525,35,560
CALNALI,229,237,B,94,86,0,0,0,0,0,180,0,180
CALNALI,585,238,B,174,212,2,0,0,0,0,388,0,388
CALNALI,92,239,B,21,44,0,0,0,0,0,65,27,92
CARDONAL,459,240,B,55,79,87,0,0,0,0,221,0,221
CARDONAL,460,240,C1,84,58,82,0,0,0,0,224,5,229
CARDONAL,439,241,B,8,120,71,0,0,0,0,199,23,222
CARDONAL,439,241,C1,10,106,51,0,0,0,0,167,55,222
CARDONAL,254,242,B,2,88,41,0,0,0,0,131,6,137
CARDONAL,566,243,B,17,195,16,0,0,0,0,228,22,250
CARDONAL,285,244,B,7,96,35,0,0,0,0,138,4,142
CARDONAL,483,245,B,10,158,39,0,0,0,0,207,8,215
CARDONAL,483,245,C1,9,165,40,0,0,0,0,214,8,222
CARDONAL,625,246,B,41,84,186,0,0,0,0,311,7,318
CARDONAL,625,246,C1,38,116,166,0,0,0,0,320,20,340
CARDONAL,601,247,B,18,147,138,0,0,0,0,303,24,327
CARDONAL,519,248,B,19,80,143,0,0,0,0,242,21,263
CARDONAL,547,249,B,22,88,132,0,0,0,0,242,25,267
CARDONAL,547,249,C1,12,82,157,0,0,0,0,251,0,251
CARDONAL,522,250,B,13,67,116,0,0,0,0,196,7,203
CARDONAL,523,250,C1,13,61,127,0,0,0,0,201,7,208
CARDONAL,523,250,C2,17,62,146,0,0,0,0,225,8,233
CARDONAL,584,251,B,25,62,111,0,0,0,0,198,11,209
CARDONAL,389,252,B,7,26,173,0,0,0,0,206,5,211
CARDONAL,579,253,B,1,53,184,0,0,0,0,238,46,284
CARDONAL,350,254,B,5,64,71,0,0,0,0,140,0,140
CARDONAL,412,255,B,46,92,49,0,0,0,0,187,19,206
CARDONAL,413,255,C1,41,83,35,0,0,0,0,159,1,160
CARDONAL,730,256,B,24,121,115,0,0,0,0,260,70,330
CUAUTEPEC DE HINOJOSA,606,257,B,137,81,15,17,0,0,0,250,1,251
CUAUTEPEC DE HINOJOSA,606,257,C1,174,74,18,16,0,0,0,282,6,288
CUAUTEPEC DE HINOJOSA,606,257,C2,166,63,20,12,0,0,0,261,9,270
CUAUTEPEC DE HINOJOSA,569,258,B,130,110,13,29,0,0,0,282,0,282
CUAUTEPEC DE HINOJOSA,569,258,C1,135,83,7,19,0,0,0,244,0,244
CUAUTEPEC DE HINOJOSA,570,258,C2,141,62,9,17,0,0,0,229,70,299
CUAUTEPEC DE HINOJOSA,570,258,C3,135,64,7,30,0,0,0,236,0,236
CUAUTEPEC DE HINOJOSA,506,259,B,140,110,4,34,0,0,0,288,4,292
CUAUTEPEC DE HINOJOSA,506,259,C1,128,107,5,24,0,0,0,264,3,267
CUAUTEPEC DE HINOJOSA,506,259,C2,157,86,3,33,0,0,0,279,6,285
CUAUTEPEC DE HINOJOSA,701,260,B,218,125,5,38,0,0,0,386,6,392
CUAUTEPEC DE HINOJOSA,664,261,B,190,157,2,25,0,0,0,374,3,377
CUAUTEPEC DE HINOJOSA,665,261,C1,178,161,2,14,0,0,0,355,14,369
CUAUTEPEC DE HINOJOSA,559,262,B,200,72,2,6,0,0,0,280,4,284
CUAUTEPEC DE HINOJOSA,559,262,C1,203,94,0,9,0,0,0,306,6,312
CUAUTEPEC DE HINOJOSA,560,262,C2,212,72,8,17,0,0,0,309,3,312
CUAUTEPEC DE HINOJOSA,449,263,B,136,85,6,14,0,0,0,241,3,244
CUAUTEPEC DE HINOJOSA,449,263,C1,168,79,6,40,0,0,0,293,3,296
CUAUTEPEC DE HINOJOSA,702,264,B,210,136,4,16,0,0,0,366,3,369
CUAUTEPEC DE HINOJOSA,702,264,C1,191,156,7,20,0,0,0,374,9,383
CUAUTEPEC DE HINOJOSA,703,264,C2,211,100,2,14,0,0,0,327,21,348
CUAUTEPEC DE HINOJOSA,679,265,B,195,174,5,6,0,0,0,380,2,382
CUAUTEPEC DE HINOJOSA,679,265,C1,143,188,4,5,0,0,0,340,1,341
CUAUTEPEC DE HINOJOSA,680,265,C2,173,194,5,4,0,0,0,376,1,377
CUAUTEPEC DE HINOJOSA,402,266,B,103,79,7,11,0,0,0,200,0,200
CUAUTEPEC DE HINOJOSA,403,266,C1,134,50,1,11,0,0,0,196,7,203
CUAUTEPEC DE HINOJOSA,700,267,B,179,151,10,14,0,0,0,354,16,370
CUAUTEPEC DE HINOJOSA,372,268,B,58,102,1,5,0,0,0,166,11,177
CUAUTEPEC DE HINOJOSA,715,269,B,158,188,13,39,0,0,0,398,6,404
CUAUTEPEC DE HINOJOSA,715,269,C1,172,177,8,37,0,0,0,394,7,401
CUAUTEPEC DE HINOJOSA,715,269,C2,219,135,9,23,0,0,0,386,7,393
CUAUTEPEC DE HINOJOSA,648,270,B,251,109,7,8,0,0,0,375,5,380
CUAUTEPEC DE HINOJOSA,648,270,C1,263,110,16,9,0,0,0,398,5,403
CUAUTEPEC DE HINOJOSA,647,271,B,205,111,8,20,0,0,0,344,4,348
CUAUTEPEC DE HINOJOSA,648,271,C1,189,111,5,15,0,0,0,320,8,328
CUAUTEPEC DE HINOJOSA,648,271,C2,202,102,7,23,0,0,0,334,7,341
CUAUTEPEC DE HINOJOSA,666,272,B,123,209,3,6,0,0,0,341,14,355
CUAUTEPEC DE HINOJOSA,642,273,B,184,135,4,13,0,0,0,336,15,351
CUAUTEPEC DE HINOJOSA,642,273,C1,203,133,3,8,0,0,0,347,15,362
CUAUTEPEC DE HINOJOSA,642,273,C2,228,129,2,7,0,0,0,366,10,376
CUAUTEPEC DE HINOJOSA,643,273,C3,202,105,9,9,0,0,0,325,12,337
CUAUTEPEC DE HINOJOSA,664,274,B,181,104,10,16,0,0,0,311,7,318
CUAUTEPEC DE HINOJOSA,665,274,C1,202,108,16,20,0,0,0,346,15,361
CUAUTEPEC DE HINOJOSA,665,274,C2,186,140,13,20,0,0,0,359,13,372
CUAUTEPEC DE HINOJOSA,665,274,C3,188,150,9,18,0,0,0,365,11,376
CUAUTEPEC DE HINOJOSA,658,275,B,175,165,5,20,0,0,0,365,0,365
CUAUTEPEC DE HINOJOSA,668,276,B,162,131,5,9,0,0,0,307,14,321
CUAUTEPEC DE HINOJOSA,605,277,B,217,101,6,7,0,0,0,331,0,331
CUAUTEPEC DE HINOJOSA,709,278,B,151,151,5,10,0,0,0,317,9,326
CUAUTEPEC DE HINOJOSA,490,279,B,105,121,7,6,0,0,0,239,4,243
CUAUTEPEC DE HINOJOSA,540,280,B,172,76,4,24,0,0,0,276,0,276
CUAUTEPEC DE HINOJOSA,541,280,C1,193,84,8,26,0,0,0,311,1,312
CHAPANTONGO,604,281,B,18,264,34,0,112,0,0,428,8,436
CHAPANTONGO,604,281,C1,9,267,46,0,113,0,0,435,3,438
CHAPANTONGO,472,282,B,4,187,19,0,147,0,0,357,5,362
CHAPANTONGO,473,282,C1,5,180,26,0,138,0,0,349,4,353
CHAPANTONGO,591,283,B,7,170,23,0,146,0,0,346,0,346
CHAPANTONGO,406,284,B,8,156,3,0,134,0,0,301,2,303
CHAPANTONGO,422,285,B,0,72,4,0,242,0,0,318,4,322
CHAPANTONGO,520,286,B,6,112,30,0,168,0,0,316,13,329
CHAPANTONGO,520,286,C1,1,144,15,0,168,0,0,328,0,328
CHAPANTONGO,476,287,B,12,129,11,0,150,0,0,302,13,315
CHAPANTONGO,484,288,B,6,133,55,0,102,0,0,296,14,310
CHAPANTONGO,485,288,C1,6,112,37,0,111,0,0,266,9,275
CHAPANTONGO,725,289,B,3,180,24,0,237,0,0,383,14,458
CHAPANTONGO,726,289,C1,2,205,24,0,236,0,0,467,2,469
CHAPANTONGO,591,290,B,4,175,37,0,191,0,0,407,6,413
CHAPULHUACÁN,511,291,B,1,156,158,2,3,0,0,320,5,325
CHAPULHUACÁN,511,291,C1,2,125,169,1,3,0,0,300,13,313
CHAPULHUACÁN,511,291,C2,2,104,195,2,3,0,0,306,9,315
CHAPULHUACÁN,634,292,B,7,173,214,1,1,0,0,396,11,407
CHAPULHUACÁN,635,292,C1,4,162,239,2,0,0,0,407,8,415
CHAPULHUACÁN,307,293,B,1,93,99,1,1,0,0,195,2,197
CHAPULHUACÁN,459,294,B,2,109,123,1,35,0,0,270,6,276
CHAPULHUACÁN,193,295,B,0,90,39,0,0,0,0,129,5,134
CHAPULHUACÁN,487,296,B,1,182,191,4,0,0,0,378,13,391
CHAPULHUACÁN,494,297,B,0,174,135,2,13,0,0,324,18,342
CHAPULHUACÁN,661,298,B,4,190,156,3,2,0,0,355,0,355
CHAPULHUACÁN,206,299,B,0,50,76,1,2,0,0,129,2,131
CHAPULHUACÁN,228,300,B,3,71,61,4,11,0,0,150,78,228
CHAPULHUACÁN,286,301,B,1,133,40,1,0,0,0,175,6,181
CHAPULHUACÁN,496,302,B,5,121,170,2,4,0,0,302,8,310
CHAPULHUACÁN,257,303,B,1,70,71,4,0,0,0,146,4,150
CHAPULHUACÁN,346,304,B,1,103,100,2,0,0,0,206,4,210
CHAPULHUACÁN,533,305,B,2,149,159,2,0,0,0,312,0,312
CHAPULHUACÁN,181,306,B,0,66,49,2,1,0,0,118,3,121
CHAPULHUACÁN,634,307,B,6,226,117,2,3,0,0,354,6,360
CHAPULHUACÁN,592,308,B,3,185,187,2,1,0,0,378,6,384
CHAPULHUACÁN,595,309,B,9,155,162,2,2,0,0,330,13,343
CHAPULHUACÁN,596,309,C1,7,163,169,7,0,0,0,346,0,346
CHAPULHUACÁN,657,310,B,4,220,161,7,0,0,0,392,8,400
CHAPULHUACÁN,624,311,B,3,219,132,6,1,0,0,361,7,368
CHAPULHUACÁN,429,312,B,2,143,110,2,2,0,0,259,12,271
CHAPULHUACÁN,429,312,C1,3,114,124,4,0,0,0,245,6,251
CHAPULHUACÁN,262,313,B,0,100,46,0,2,0,0,148,0,148
CHAPULHUACÁN,288,314,B,0,125,74,4,0,0,0,203,4,207
CHAPULHUACÁN,728,315,B,3,291,131,3,2,0,0,430,8,438
CHILCUAUTLA,578,316,B,3,111,221,3,0,0,0,338,4,342
CHILCUAUTLA,578,316,C1,7,175,171,3,0,0,0,356,2,358
CHILCUAUTLA,579,316,C2,3,127,204,6,0,0,0,340,9,349
CHILCUAUTLA,512,317,B,3,146,51,0,0,0,0,200,35,235
CHILCUAUTLA,512,318,B,2,128,85,22,0,0,0,237,59,296
CHILCUAUTLA,472,319,B,7,109,104,7,0,0,0,227,17,244
CHILCUAUTLA,420,320,B,2,91,104,5,0,0,0,202,5,207
CHILCUAUTLA,420,320,C1,9,91,130,1,0,0,0,231,7,238
CHILCUAUTLA,570,321,B,1,213,45,5,0,0,0,264,14,278
CHILCUAUTLA,665,322,B,16,261,118,5,0,0,0,400,5,405
CHILCUAUTLA,558,323,B,10,81,248,4,0,0,0,343,17,360
CHILCUAUTLA,558,323,C1,12,87,217,2,0,0,0,318,6,324
CHILCUAUTLA,359,324,B,2,124,65,7,0,0,0,198,6,204
CHILCUAUTLA,270,325,B,1,87,75,1,0,0,0,164,1,165
CHILCUAUTLA,110,326,B,1,53,24,2,0,0,0,80,4,84
CHILCUAUTLA,578,327,B,1,146,167,3,0,0,0,317,4,321
CHILCUAUTLA,579,327,C1,4,136,178,3,0,0,0,321,10,331
CHILCUAUTLA,459,328,B,9,178,125,3,0,0,0,315,9,324
CHILCUAUTLA,460,328,C1,4,167,128,2,0,0,0,301,1,302
CHILCUAUTLA,676,329,B,4,200,236,2,0,0,0,442,5,447
CHILCUAUTLA,676,329,C1,,,,,,,,,,
CHILCUAUTLA,95,330,B,0,53,2,0,0,0,0,55,7,62
EL ARENAL,575,331,B,178,128,27,19,0,0,0,352,9,361
EL ARENAL,575,331,C1,236,90,27,9,0,0,0,362,3,365
EL ARENAL,576,331,C2,157,168,32,14,0,0,0,371,0,371
EL ARENAL,428,332,B,112,119,21,5,0,0,0,257,0,257
EL ARENAL,428,332,C1,100,140,30,4,0,0,0,274,0,274
EL ARENAL,403,333,B,62,122,9,7,0,0,0,200,10,210
EL ARENAL,403,333,C1,67,104,5,14,0,0,0,190,0,190
EL ARENAL,292,334,B,11,130,4,8,0,0,0,153,21,174
EL ARENAL,671,335,B,180,164,29,8,0,0,0,381,0,381
EL ARENAL,689,336,B,173,159,25,8,0,0,0,365,11,376
EL ARENAL,689,336,C1,150,157,32,14,0,0,0,353,12,365
EL ARENAL,445,337,B,64,143,11,6,0,0,0,224,11,235
EL ARENAL,396,338,B,87,139,9,6,0,0,0,241,4,245
EL ARENAL,462,339,B,63,214,10,7,0,0,0,294,14,308
EL ARENAL,747,340,B,86,137,71,111,0,0,0,405,7,412
EL ARENAL,747,340,C1,74,148,62,103,0,0,0,387,5,392
EL ARENAL,747,340,C2,59,222,30,71,0,0,0,382,5,387
EL ARENAL,458,341,B,38,161,8,94,0,0,0,301,7,308
EL ARENAL,459,341,C1,30,134,10,111,0,0,0,285,4,289
ELOXOCHITLÁN,593,342,B,0,228,171,0,0,0,0,399,11,410
ELOXOCHITLÁN,131,343,B,0,56,28,0,0,0,0,84,2,86
ELOXOCHITLÁN,74,344,B,0,35,31,0,0,0,0,66,0,66
ELOXOCHITLÁN,726,345,B,0,166,331,0,0,0,0,497,9,506
ELOXOCHITLÁN,219,346,B,0,102,46,0,0,0,0,148,4,152
ELOXOCHITLÁN,106,347,B,0,42,27,0,0,0,0,69,2,71
ELOXOCHITLÁN,228,348,B,0,53,87,0,0,0,0,140,6,146
ELOXOCHITLÁN,205,349,B,0,71,42,0,0,0,0,113,10,123
EMILIANO ZAPATA,465,350,B,13,101,139,0,35,0,0,288,1,289
EMILIANO ZAPATA,465,350,C1,14,99,116,0,35,0,0,264,3,267
EMILIANO ZAPATA,602,351,B,16,138,138,0,53,0,0,345,4,349
EMILIANO ZAPATA,603,351,C1,17,94,174,0,58,0,0,343,6,349
EMILIANO ZAPATA,652,352,B,14,99,157,0,78,0,0,348,11,359
EMILIANO ZAPATA,652,352,C1,9,85,166,0,97,0,0,357,14,371
EMILIANO ZAPATA,702,353,B,17,90,180,0,114,0,0,401,7,408
EMILIANO ZAPATA,702,353,C1,29,86,174,0,64,0,0,353,6,359
EMILIANO ZAPATA,658,354,B,15,162,170,0,59,0,0,406,2,408
EMILIANO ZAPATA,659,354,C1,8,115,166,0,76,0,0,365,4,369
EMILIANO ZAPATA,557,355,B,8,180,137,0,13,0,0,338,1,339
EMILIANO ZAPATA,558,355,C1,4,164,151,0,18,0,0,337,6,343
EMILIANO ZAPATA,408,356,B,4,134,121,0,28,0,0,287,14,301
EMILIANO ZAPATA,409,356,C1,5,135,105,0,19,0,0,264,4,268
EMILIANO ZAPATA,512,357,B,2,127,148,0,37,0,0,314,4,318
EMILIANO ZAPATA,512,357,C1,3,112,129,0,46,0,0,290,4,294
EPAZOYUCAN,604,358,B,105,94,14,123,0,0,0,336,14,350
EPAZOYUCAN,604,358,C1,131,95,11,124,0,0,0,361,10,371
EPAZOYUCAN,464,359,B,53,105,17,116,0,0,0,291,7,298
EPAZOYUCAN,465,359,C1,60,71,12,144,0,0,0,287,4,291
EPAZOYUCAN,513,360,B,98,84,7,132,0,0,0,321,7,328
EPAZOYUCAN,514,360,C1,78,86,14,114,0,0,0,292,14,306
EPAZOYUCAN,656,361,B,194,42,35,108,0,0,0,379,11,390
EPAZOYUCAN,278,362,B,22,49,25,83,0,0,0,179,3,182
EPAZOYUCAN,704,363,B,140,97,100,64,0,0,0,401,10,411
EPAZOYUCAN,705,363,C1,145,75,76,110,0,0,0,406,17,423
EPAZOYUCAN,277,364,B,39,90,12,33,0,0,0,174,2,176
EPAZOYUCAN,380,365,B,21,51,18,154,0,0,0,244,0,244
EPAZOYUCAN,116,366,B,14,23,0,26,0,0,0,63,2,65
EPAZOYUCAN,531,367,B,208,119,5,25,0,0,0,357,6,363
EPAZOYUCAN,677,368,B,54,113,13,255,0,0,0,435,9,444
EPAZOYUCAN,678,368,C1,36,116,9,255,0,0,0,416,5,421
FRANCISCO I. MADERO,545,369,B,16,109,190,7,0,8,0,330,3,333
FRANCISCO I. MADERO,545,369,C1,21,121,140,6,0,14,0,302,6,308
FRANCISCO I. MADERO,545,369,C2,22,87,169,14,0,15,0,307,11,318
FRANCISCO I. MADERO,668,370,B,49,188,171,2,0,18,0,428,9,437
FRANCISCO I. MADERO,668,370,C1,68,155,164,3,0,17,0,407,3,410
FRANCISCO I. MADERO,626,371,B,39,132,197,9,0,8,0,385,0,385
FRANCISCO I. MADERO,627,371,C1,47,120,185,9,0,8,0,369,2,371
FRANCISCO I. MADERO,627,371,C2,43,170,167,6,0,10,0,396,6,402
FRANCISCO I. MADERO,434,372,B,33,90,155,2,0,3,0,283,1,284
FRANCISCO I. MADERO,434,372,C1,27,62,143,5,0,5,0,242,3,245
FRANCISCO I. MADERO,743,373,B,83,187,188,2,0,9,0,469,6,475
FRANCISCO I. MADERO,744,373,C1,76,153,222,6,0,8,0,465,8,473
FRANCISCO I. MADERO,619,374,B,93,107,137,10,0,13,0,360,7,367
FRANCISCO I. MADERO,620,374,C1,105,104,149,13,0,8,0,379,2,381
FRANCISCO I. MADERO,395,375,B,67,95,87,4,0,1,0,254,3,257
FRANCISCO I. MADERO,395,375,C1,71,89,71,3,0,1,0,235,0,235
FRANCISCO I. MADERO,614,376,B,82,51,120,6,0,26,0,285,0,285
FRANCISCO I. MADERO,515,377,B,74,81,81,6,0,10,0,252,7,259
FRANCISCO I. MADERO,632,378,B,37,181,130,3,0,2,0,353,2,355
FRANCISCO I. MADERO,633,378,C1,34,171,119,1,0,2,0,327,5,332
FRANCISCO I. MADERO,612,379,B,19,109,129,7,0,4,0,268,7,275
FRANCISCO I. MADERO,613,379,C1,31,112,155,6,0,6,0,310,2,312
FRANCISCO I. MADERO,435,380,B,59,76,65,7,0,5,0,212,0,212
FRANCISCO I. MADERO,436,380,C1,65,59,69,4,0,2,0,199,6,205
FRANCISCO I. MADERO,541,381,B,35,151,145,2,0,3,0,336,8,344
FRANCISCO I. MADERO,541,381,C1,40,125,129,6,0,8,0,308,7,315
FRANCISCO I. MADERO,381,382,B,17,112,83,2,0,2,0,216,9,225
FRANCISCO I. MADERO,381,382,C1,19,114,78,2,0,1,0,214,5,219
FRANCISCO I. MADERO,573,383,B,28,121,148,2,0,2,0,301,0,301
FRANCISCO I. MADERO,573,383,C1,24,94,171,1,0,0,0,290,6,296
FRANCISCO I. MADERO,573,383,C2,22,81,160,2,0,3,0,268,4,272
FRANCISCO I. MADERO,609,384,B,2,165,170,2,0,0,0,339,4,343
FRANCISCO I. MADERO,609,384,C1,5,150,202,3,0,1,0,361,9,370
FRANCISCO I. MADERO,609,384,C2,4,145,191,3,0,1,0,344,0,344
FRANCISCO I. MADERO,685,385,B,10,172,223,3,0,0,0,408,11,419
FRANCISCO I. MADERO,685,385,C1,10,116,232,9,0,3,0,370,3,373
FRANCISCO I. MADERO,686,385,C2,17,142,229,5,0,2,0,395,5,400
HUASCA DE OCAMPO,489,386,B,144,75,95,0,0,0,0,314,0,314
HUASCA DE OCAMPO,490,386,C1,128,77,74,0,0,0,0,279,211,490
HUASCA DE OCAMPO,724,387,B,174,80,179,0,0,0,0,433,9,442
HUASCA DE OCAMPO,285,388,B,63,60,7,0,0,0,0,130,0,130
HUASCA DE OCAMPO,215,389,B,52,37,6,0,0,0,0,95,188,283
HUASCA DE OCAMPO,185,390,B,62,48,2,0,0,0,0,112,0,112
HUASCA DE OCAMPO,548,391,B,173,81,8,0,0,0,0,262,0,262
HUASCA DE OCAMPO,506,392,B,85,191,14,0,0,0,0,290,8,298
HUASCA DE OCAMPO,507,392,C1,84,165,26,0,0,0,0,275,7,282
HUASCA DE OCAMPO,352,393,B,80,55,6,0,0,0,0,141,0,141
HUASCA DE OCAMPO,236,394,B,40,58,44,0,0,0,0,142,6,148
HUASCA DE OCAMPO,502,395,B,73,113,23,0,0,0,0,209,20,229
HUASCA DE OCAMPO,502,395,C1,130,97,29,0,0,0,0,256,0,256
HUASCA DE OCAMPO,542,396,B,113,147,22,0,0,0,0,282,0,282
HUASCA DE OCAMPO,746,397,B,177,254,34,0,0,0,0,465,3,468
HUASCA DE OCAMPO,732,398,B,180,187,36,0,0,0,0,403,6,409
HUASCA DE OCAMPO,474,399,B,164,60,31,0,0,0,0,255,3,258
HUASCA DE OCAMPO,474,399,C1,149,63,28,0,0,0,0,240,6,246
HUASCA DE OCAMPO,564,400,B,145,126,67,0,0,0,0,338,5,343
HUASCA DE OCAMPO,564,400,C1,149,93,42,0,0,0,0,284,47,331
HUASCA DE OCAMPO,255,401,B,61,38,46,0,0,0,0,145,9,154
HUASCA DE OCAMPO,360,402,B,56,41,91,0,0,0,0,188,5,193
HUASCA DE OCAMPO,458,403,B,95,55,93,0,0,0,0,243,42,285
HUASCA DE OCAMPO,197,404,B,50,46,30,0,0,0,0,126,3,129
HUAUTLA,645,405,B,65,173,206,0,0,0,0,444,0,444
HUAUTLA,645,405,C1,71,161,204,0,0,0,0,436,22,458
HUAUTLA,531,406,B,45,132,165,0,0,0,0,342,47,389
HUAUTLA,532,406,C1,21,147,173,0,0,0,0,341,0,341
HUAUTLA,298,407,B,3,86,47,0,0,0,0,136,27,163
HUAUTLA,338,408,B,1,144,137,0,0,0,0,282,7,289
HUAUTLA,555,409,B,11,155,203,0,0,0,0,369,45,414
HUAUTLA,316,410,B,6,107,101,0,0,0,0,214,12,226
HUAUTLA,522,411,B,16,60,229,0,0,0,0,305,30,335
HUAUTLA,359,412,B,2,135,93,0,0,0,0,230,27,257
HUAUTLA,549,413,B,4,132,212,0,0,0,0,348,0,348
HUAUTLA,403,414,B,38,137,107,0,0,0,0,282,11,293
HUAUTLA,503,415,B,57,156,122,0,0,0,0,335,0,335
HUAUTLA,339,416,B,8,139,103,0,0,0,0,250,9,259
HUAUTLA,598,417,B,30,137,206,0,0,0,0,373,0,373
HUAUTLA,599,417,C1,55,151,191,0,0,0,0,397,24,421
HUAUTLA,420,418,B,9,141,152,0,0,0,0,302,7,309
HUAUTLA,564,419,B,6,108,251,0,0,0,0,365,21,386
HUAUTLA,564,419,C1,0,136,213,0,0,0,0,349,23,372
HUAUTLA,317,420,B,8,56,156,0,0,0,0,220,16,236
HUAUTLA,194,421,B,4,77,41,0,0,0,0,122,4,126
HUAUTLA,400,422,B,6,139,149,0,0,0,0,294,12,306
HUAUTLA,401,422,C1,7,116,168,0,0,0,0,291,10,301
HUAUTLA,135,423,B,12,35,49,0,0,0,0,96,0,96
HUAUTLA,443,424,B,49,121,110,0,0,0,0,280,0,280
HUAUTLA,501,425,B,29,138,171,0,0,0,0,338,42,380
HUAUTLA,420,426,B,5,72,221,0,0,0,0,298,2,300
HUAUTLA,322,427,B,74,90,58,0,0,0,0,222,28,250
HUAUTLA,622,428,B,37,158,128,0,0,0,0,323,51,374
HUAUTLA,474,429,B,13,153,130,0,0,0,0,296,0,296
HUAUTLA,475,429,C1,15,168,133,0,0,0,0,316,30,346
HUAUTLA,546,430,B,6,98,245,0,0,0,0,349,23,372
HUAZALINGO,541,431,B,86,157,33,21,0,10,90,397,14,411
HUAZALINGO,541,431,C1,101,182,27,19,0,14,70,413,10,423
HUAZALINGO,475,432,B,112,110,93,5,0,0,61,381,10,391
HUAZALINGO,565,433,B,180,200,59,2,0,2,4,447,3,450
HUAZALINGO,627,434,B,186,111,116,13,0,3,51,480,24,504
HUAZALINGO,627,434,C1,165,112,124,12,0,0,62,475,17,492
HUAZALINGO,499,435,B,89,118,73,5,0,4,90,379,11,390
HUAZALINGO,499,435,C1,122,115,53,3,0,1,83,371,10,387
HUAZALINGO,292,436,B,63,48,70,8,0,3,27,219,14,233
HUAZALINGO,385,437,B,157,78,20,12,0,1,23,291,25,316
HUAZALINGO,720,438,B,51,105,91,149,0,6,92,494,11,505
HUAZALINGO,488,439,B,80,85,155,27,0,2,7,356,15,371
HUAZALINGO,601,440,B,158,130,63,70,0,2,29,452,16,468
HUEHUETLA,689,441,B,0,182,329,2,0,0,0,513,8,521
HUEHUETLA,689,441,C1,0,168,327,1,0,0,0,496,6,502
HUEHUETLA,690,441,C2,0,156,363,1,0,0,0,520,0,520
HUEHUETLA,258,442,B,0,69,96,6,0,0,0,171,6,177
HUEHUETLA,689,443,B,0,246,203,7,0,0,0,456,22,478
HUEHUETLA,410,444,B,0,144,138,3,0,0,0,285,7,292
HUEHUETLA,410,444,C1,0,123,149,3,0,0,0,275,16,291
HUEHUETLA,209,445,B,0,93,51,1,0,0,0,145,2,147
HUEHUETLA,604,446,B,0,254,155,2,0,0,0,411,9,420
HUEHUETLA,538,447,B,0,127,170,5,0,0,0,302,27,329
HUEHUETLA,539,447,C1,0,129,170,4,0,0,0,303,0,303
HUEHUETLA,539,447,C2,0,131,197,7,0,0,0,335,31,366
HUEHUETLA,707,448,B,0,208,164,5,0,0,0,377,27,404
HUEHUETLA,458,449,B,0,159,96,3,0,0,0,258,16,274
HUEHUETLA,459,449,C1,0,138,112,0,0,0,0,250,0,250
HUEHUETLA,678,450,B,0,145,273,8,0,0,0,426,0,426
HUEHUETLA,672,451,B,0,150,290,3,0,0,0,443,4,447
HUEHUETLA,673,451,C1,0,181,264,3,0,0,0,448,10,458
HUEHUETLA,503,452,B,0,124,199,1,0,0,0,324,18,342
HUEHUETLA,503,452,C1,0,113,229,3,0,0,0,345,7,352
HUEHUETLA,506,453,B,0,99,276,8,0,0,0,383,4,387
HUEHUETLA,506,453,C1,0,65,269,10,0,0,0,344,4,348
HUEHUETLA,487,454,B,0,97,200,4,0,0,0,301,13,314
HUEHUETLA,488,454,C1,0,86,198,2,0,0,0,286,11,297
HUEHUETLA,538,455,B,0,87,158,7,0,0,0,252,10,262
HUEHUETLA,565,456,B,0,192,181,3,0,0,0,376,0,376
HUEJUTLA DE REYES,631,457,B,28,89,155,7,19,0,0,298,44,342
HUEJUTLA DE REYES,631,457,C1,24,90,229,8,19,0,0,370,23,393
HUEJUTLA DE REYES,631,457,C2,40,66,253,7,18,0,0,384,23,407
