CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,13,ATLACOMULCO DE FABELA,49,JOCOTITLAN,2370,2,477,408,7,8,6,10,23,132,7,7,7,1,2,0,8,2,0,0,,,,,,,,,,,,,,,,,,,1105,0,34,1139,1432
,15,MEXICO,13,ATLACOMULCO DE FABELA,49,JOCOTITLAN,2371,3,411,578,11,17,6,23,20,217,10,7,6,3,1,0,5,3,0,1,,,,,,,,,,,,,,,,,,,1319,0,53,1372,1780
,15,MEXICO,13,ATLACOMULCO DE FABELA,49,JOCOTITLAN,2372,3,147,499,22,38,5,6,10,180,5,5,6,0,0,0,0,2,0,1,,,,,,,,,,,,,,,,,,,926,0,34,960,1271
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,50,JOQUICINGO,2373,3,6,184,12,56,376,12,,753,21,13,0,0,1,0,8,12,2,5,,,,,,,,,,,,,,,,,,,1461,1,34,1496,1922
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,50,JOQUICINGO,2374,5,19,391,12,91,449,9,,1043,20,11,0,0,0,0,14,4,0,3,,,,,,,,,,,,,,,,,,,2066,0,52,2118,2636
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,50,JOQUICINGO,2375,3,26,589,10,19,354,14,,558,18,4,0,0,0,0,7,4,0,1,,,,,,,,,,,,,,,,,,,1604,0,33,1637,2121
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,50,JOQUICINGO,2376,4,32,725,14,48,339,7,,595,25,6,0,0,0,0,8,0,1,1,,,,,,,,,,,,,,,,,,,1801,0,45,1846,2370
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,50,JOQUICINGO,2377,2,13,169,6,21,249,10,,259,6,2,0,0,1,0,4,0,0,1,,,,,,,,,,,,,,,,,,,741,0,26,767,1038
,15,MEXICO,28,AMECAMECA DE JUAREZ,51,JUCHITEPEC,2378,3,24,357,10,26,6,72,19,692,23,2,1,0,0,0,12,2,0,3,,,,,,,,,,,,,,,,,,,1249,0,31,1280,1629
,15,MEXICO,28,AMECAMECA DE JUAREZ,51,JUCHITEPEC,2379,3,27,391,8,34,6,78,4,575,29,9,0,0,0,1,11,1,1,1,,,,,,,,,,,,,,,,,,,1176,0,30,1206,1558
,15,MEXICO,28,AMECAMECA DE JUAREZ,51,JUCHITEPEC,2380,4,80,532,24,57,22,233,16,1116,18,8,4,0,2,0,10,3,1,1,,,,,,,,,,,,,,,,,,,2127,3,58,2188,2973
,15,MEXICO,28,AMECAMECA DE JUAREZ,51,JUCHITEPEC,2381,4,45,488,19,48,11,113,18,1132,21,10,0,0,0,0,16,9,10,5,,,,,,,,,,,,,,,,,,,1945,0,55,2000,2678
,15,MEXICO,28,AMECAMECA DE JUAREZ,51,JUCHITEPEC,2382,3,36,371,5,41,10,116,15,573,29,4,3,0,0,1,9,2,0,5,,,,,,,,,,,,,,,,,,,1220,0,19,1239,1594
,15,MEXICO,28,AMECAMECA DE JUAREZ,51,JUCHITEPEC,2383,3,36,491,12,52,8,74,14,862,34,8,0,0,0,0,16,6,9,9,,,,,,,,,,,,,,,,,,,1631,0,47,1678,2235
,15,MEXICO,28,AMECAMECA DE JUAREZ,51,JUCHITEPEC,2384,4,31,369,11,17,8,119,32,1233,41,9,44,0,0,0,8,5,4,4,,,,,,,,,,,,,,,,,,,1935,0,47,1982,2789
,15,MEXICO,28,AMECAMECA DE JUAREZ,51,JUCHITEPEC,2385,3,32,304,17,23,7,89,16,892,18,12,1,0,0,1,17,4,2,8,,,,,,,,,,,,,,,,,,,1443,0,45,1488,2094
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2386,5,263,897,49,25,122,22,13,607,21,22,9,2,3,1,16,6,0,2,,,,,,,,,,,,,,,,,,,2080,0,47,2127,3165
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2387,9,573,1834,73,65,307,42,26,1216,44,66,8,5,0,0,22,14,0,5,,,,,,,,,,,,,,,,,,,4300,3,83,4386,6256
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2388,7,545,1528,58,32,346,35,16,690,26,37,10,3,4,1,17,1,2,2,,,,,,,,,,,,,,,,,,,3353,0,48,3401,4535
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2389,3,192,880,20,8,133,9,5,234,8,15,1,1,0,0,4,1,0,2,,,,,,,,,,,,,,,,,,,1513,0,25,1538,1965
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2390,3,293,696,13,25,146,15,10,359,14,22,2,0,1,0,7,1,0,1,,,,,,,,,,,,,,,,,,,1605,1,41,1647,2197
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2391,2,217,235,10,22,22,52,5,206,6,5,3,1,2,1,1,0,1,3,,,,,,,,,,,,,,,,,,,792,0,32,824,1112
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2392,1,69,182,0,4,2,48,0,37,3,2,8,0,2,0,1,0,0,1,,,,,,,,,,,,,,,,,,,359,0,6,365,460
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2393,2,201,246,54,11,20,19,4,201,14,3,5,1,0,0,5,2,0,0,,,,,,,,,,,,,,,,,,,786,1,16,803,1147
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2394,2,233,198,55,12,24,9,5,346,7,11,9,4,3,2,4,3,1,3,,,,,,,,,,,,,,,,,,,929,0,21,950,1319
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2395,3,270,388,81,43,30,14,10,528,14,8,9,3,0,0,14,3,3,3,,,,,,,,,,,,,,,,,,,1421,0,30,1451,1987
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2396,2,118,167,23,10,11,4,13,174,3,3,3,0,0,1,1,1,0,0,,,,,,,,,,,,,,,,,,,532,0,13,545,751
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2397,3,198,429,59,20,23,14,8,433,18,9,3,2,0,9,13,5,0,2,,,,,,,,,,,,,,,,,,,1245,0,24,1269,1706
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2398,3,280,351,52,19,71,11,58,495,10,11,3,5,0,1,12,3,1,1,,,,,,,,,,,,,,,,,,,1384,0,36,1420,1789
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2399,3,299,301,28,25,64,17,6,398,14,11,3,1,0,0,5,0,0,2,,,,,,,,,,,,,,,,,,,1174,0,9,1183,1517
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2400,3,311,267,29,21,37,15,14,412,16,5,17,5,2,0,7,2,1,5,,,,,,,,,,,,,,,,,,,1166,0,25,1191,1546
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2401,2,237,219,33,10,14,9,3,194,11,2,8,4,0,0,5,2,2,0,,,,,,,,,,,,,,,,,,,753,0,18,771,959
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2402,2,327,331,26,11,9,11,10,305,9,8,3,1,1,1,4,0,0,4,,,,,,,,,,,,,,,,,,,1061,1,25,1087,1387
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2403,1,78,231,3,8,3,7,3,216,7,0,0,1,0,1,2,1,0,0,,,,,,,,,,,,,,,,,,,561,0,9,570,687
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2404,4,622,379,65,22,32,20,10,540,20,9,16,0,1,1,11,2,2,5,,,,,,,,,,,,,,,,,,,1757,0,56,1813,2315
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2405,4,432,560,126,29,145,28,14,416,14,19,8,6,0,4,10,5,0,2,,,,,,,,,,,,,,,,,,,1818,0,59,1877,2485
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2406,2,173,306,51,13,62,13,3,199,3,2,3,2,0,0,4,0,0,2,,,,,,,,,,,,,,,,,,,836,0,20,856,1108
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2407,2,282,280,59,12,93,12,12,335,19,16,7,1,3,0,5,2,0,1,,,,,,,,,,,,,,,,,,,1139,0,46,1185,1484
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2408,3,528,340,41,17,55,12,25,557,14,7,12,4,1,0,22,5,0,4,,,,,,,,,,,,,,,,,,,1644,0,27,1671,2136
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2409,3,416,374,33,27,44,6,39,467,19,9,15,3,0,2,9,1,0,10,,,,,,,,,,,,,,,,,,,1474,1,14,1489,1940
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2410,1,88,78,6,7,0,2,1,79,7,3,2,1,0,1,1,0,0,1,,,,,,,,,,,,,,,,,,,277,0,11,288,382
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2411,3,457,429,38,19,42,12,9,274,16,4,5,4,1,1,15,2,0,4,,,,,,,,,,,,,,,,,,,1332,0,42,1374,1808
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2412,3,508,508,32,18,44,7,14,243,10,6,6,15,3,0,1,0,0,6,,,,,,,,,,,,,,,,,,,1421,21,52,1494,1984
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2413,5,493,610,238,30,190,20,8,607,20,22,14,13,0,2,14,7,0,4,,,,,,,,,,,,,,,,,,,2292,11,72,2375,3112
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2414,3,317,330,49,20,16,9,17,376,11,16,9,7,2,0,9,1,0,1,,,,,,,,,,,,,,,,,,,1190,0,40,1230,1552
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2415,5,734,711,50,40,101,20,11,626,20,13,16,6,0,0,18,2,1,5,,,,,,,,,,,,,,,,,,,2374,1,67,2442,3278
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2416,4,587,684,51,28,66,13,14,509,9,15,13,4,1,0,14,7,0,9,,,,,,,,,,,,,,,,,,,2024,0,34,2058,2676
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2417,5,712,752,64,40,111,25,19,508,17,26,10,4,1,1,19,5,1,5,,,,,,,,,,,,,,,,,,,2320,1,40,2361,3071
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2418,6,785,863,69,52,86,32,25,686,23,26,19,2,1,0,17,4,1,8,,,,,,,,,,,,,,,,,,,2699,1,71,2771,3720
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2419,5,784,747,59,34,106,30,17,602,31,24,13,5,3,0,22,3,1,5,,,,,,,,,,,,,,,,,,,2486,0,49,2535,3257
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2420,4,356,621,32,34,42,20,18,414,12,9,9,3,0,0,19,2,1,0,,,,,,,,,,,,,,,,,,,1592,0,43,1635,2255
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2421,4,461,646,76,32,35,25,15,521,20,14,14,7,1,0,13,6,3,3,,,,,,,,,,,,,,,,,,,1892,0,41,1933,2467
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2422,2,259,219,118,11,47,3,11,277,13,5,4,0,1,0,8,0,0,3,,,,,,,,,,,,,,,,,,,979,0,26,1005,1150
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2423,1,61,115,3,3,2,0,2,43,2,1,3,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,237,0,3,240,280
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2424,5,304,1059,57,44,60,13,11,668,19,23,5,3,0,0,16,4,0,6,,,,,,,,,,,,,,,,,,,2292,0,50,2342,3134
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2425,4,260,756,47,56,54,15,12,518,167,42,19,8,0,0,25,2,3,6,,,,,,,,,,,,,,,,,,,1990,0,56,2046,2992
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2426,3,335,490,54,18,49,14,1,414,7,7,5,2,0,3,17,2,1,5,,,,,,,,,,,,,,,,,,,1424,0,34,1458,1908
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2427,5,530,852,112,28,100,27,11,674,16,15,8,9,2,0,17,2,1,6,,,,,,,,,,,,,,,,,,,2410,3,52,2465,3290
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2428,5,547,742,152,25,90,22,22,548,13,23,13,6,1,0,15,4,2,5,,,,,,,,,,,,,,,,,,,2230,0,45,2275,3083
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2429,5,545,775,78,21,62,32,18,543,14,21,19,1,2,1,25,2,0,2,,,,,,,,,,,,,,,,,,,2161,0,41,2202,3007
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2430,2,214,235,15,14,39,10,3,174,6,4,2,4,0,2,1,2,1,2,,,,,,,,,,,,,,,,,,,728,0,22,750,944
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,2431,3,644,378,6,8,67,3,7,133,5,14,2,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,1268,0,9,1277,1651
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,4142,5,382,837,30,34,104,42,30,671,36,32,9,4,1,0,26,2,0,4,,,,,,,,,,,,,,,,,,,2244,4,52,2300,3500
,15,MEXICO,4,LERMA DE VILLADA,52,LERMA,4143,7,797,769,63,47,91,46,40,1215,53,61,24,2,0,0,34,3,0,5,,,,,,,,,,,,,,,,,,,3250,6,48,3304,5043
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2432,2,84,334,424,11,4,10,17,54,2,35,12,11,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,999,0,20,1019,1293
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2433,3,118,435,435,18,20,6,32,106,2,15,15,9,0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,1215,0,34,1249,1619
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2434,3,137,356,481,25,16,21,22,163,10,36,17,12,0,1,3,0,0,0,,,,,,,,,,,,,,,,,,,1300,0,58,1358,1809
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2435,3,84,291,543,16,14,8,27,126,5,17,14,7,0,3,0,2,0,0,,,,,,,,,,,,,,,,,,,1157,0,55,1212,1663
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2436,3,176,277,508,21,98,13,45,169,9,27,10,4,1,2,2,1,0,1,,,,,,,,,,,,,,,,,,,1364,0,47,1411,1977
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2437,3,114,285,512,16,31,16,27,174,2,17,11,8,2,4,1,1,1,1,,,,,,,,,,,,,,,,,,,1223,0,56,1279,1709
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2438,3,152,539,385,12,6,18,29,65,7,5,9,4,0,3,4,1,0,0,,,,,,,,,,,,,,,,,,,1239,0,29,1268,1612
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2439,4,216,575,550,41,30,13,17,206,17,28,9,14,0,3,4,2,0,1,,,,,,,,,,,,,,,,,,,1726,16,46,1788,2521
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2440,2,26,212,141,12,4,4,8,33,1,4,1,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,449,0,28,477,616
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2441,1,3,115,36,1,1,0,1,4,0,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,163,0,16,179,252
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2442,1,20,104,172,7,9,9,4,27,2,2,1,3,0,2,3,1,0,0,,,,,,,,,,,,,,,,,,,366,0,20,386,486
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2443,2,59,196,379,17,6,10,10,124,7,2,7,3,1,1,0,0,3,0,,,,,,,,,,,,,,,,,,,825,0,38,863,1210
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2444,2,18,213,190,5,9,29,9,24,0,1,8,4,0,3,1,1,0,1,,,,,,,,,,,,,,,,,,,516,0,22,538,677
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2445,1,22,130,112,2,4,2,0,15,0,1,2,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,292,0,6,298,369
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2446,2,143,304,135,15,4,13,8,95,3,0,1,10,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,734,0,15,749,983
,15,MEXICO,7,TENANCINGO DE DEGOLLADO,53,MALINALCO,2447,1,6,108,126,10,4,2,3,51,1,14,1,2,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,330,0,8,338,428
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2448,2,600,110,0,1,1,112,5,57,2,18,,,,,2,1,0,1,,,,,,,,,,,,,,,,,,,910,0,10,920,1161
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2449,2,550,79,6,5,0,93,11,61,5,18,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,831,0,10,841,1102
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2450,6,994,670,16,22,7,573,25,377,16,33,,,,,4,0,0,2,,,,,,,,,,,,,,,,,,,2739,2,62,2803,4004
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2451,5,941,470,12,20,16,337,25,293,9,36,,,,,7,1,1,1,,,,,,,,,,,,,,,,,,,2169,0,53,2222,3155
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2452,5,897,364,22,24,27,376,11,286,10,69,,,,,6,3,0,5,,,,,,,,,,,,,,,,,,,2100,0,71,2171,3206
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2453,5,1258,187,17,17,6,572,32,270,12,32,,,,,6,2,0,1,,,,,,,,,,,,,,,,,,,2412,1,52,2465,3729
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2454,4,1275,211,19,13,13,330,19,166,6,35,,,,,3,2,0,3,,,,,,,,,,,,,,,,,,,2095,1,62,2158,2926
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2455,3,900,135,7,13,2,155,9,91,3,15,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,1333,0,14,1347,1668
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2456,3,833,129,3,10,1,330,32,153,7,13,,,,,0,1,0,2,,,,,,,,,,,,,,,,,,,1514,1,37,1552,2051
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2457,4,612,143,14,12,7,525,14,215,8,12,,,,,11,3,1,2,,,,,,,,,,,,,,,,,,,1579,1,45,1625,2324
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2458,3,890,102,5,8,1,161,16,142,8,10,,,,,2,0,1,2,,,,,,,,,,,,,,,,,,,1348,0,23,1371,1860
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2459,14,2152,797,139,129,90,925,67,2056,86,119,,,,,50,8,1,13,,,,,,,,,,,,,,,,,,,6632,2,168,6802,10324
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2460,5,665,185,14,30,8,363,23,479,17,22,,,,,10,1,0,0,,,,,,,,,,,,,,,,,,,1817,0,42,1859,3163
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2461,1,191,49,3,3,2,35,1,30,1,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,315,0,17,332,441
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2462,7,1382,483,30,32,33,834,11,368,9,34,,,,,11,3,0,3,,,,,,,,,,,,,,,,,,,3233,0,108,3341,5119
,15,MEXICO,12,TEOLOYUCAN,54,MELCHOR OCAMPO,2463,4,338,243,32,24,18,655,13,309,17,14,,,,,24,2,0,2,,,,,,,,,,,,,,,,,,,1691,1,51,1743,2864
,15,MEXICO,35,METEPEC,55,METEPEC,2464,4,460,564,30,68,73,23,28,701,29,54,6,1,1,0,7,6,0,0,,,,,,,,,,,,,,,,,,,2051,0,35,2086,2795
,15,MEXICO,35,METEPEC,55,METEPEC,2465,2,408,331,11,25,34,11,6,248,7,15,2,0,2,0,5,1,0,0,,,,,,,,,,,,,,,,,,,1106,0,17,1123,1451
,15,MEXICO,35,METEPEC,55,METEPEC,2466,3,344,349,23,36,39,13,13,451,13,28,6,1,1,0,9,2,0,0,,,,,,,,,,,,,,,,,,,1328,0,28,1356,1807
,15,MEXICO,35,METEPEC,55,METEPEC,2467,2,125,240,13,36,27,8,17,358,14,29,4,0,0,0,10,2,0,3,,,,,,,,,,,,,,,,,,,886,0,18,904,1199
,15,MEXICO,35,METEPEC,55,METEPEC,2468,2,230,264,12,37,35,12,9,322,17,20,2,1,0,0,10,1,0,13,,,,,,,,,,,,,,,,,,,985,1,34,1020,1389
,15,MEXICO,35,METEPEC,55,METEPEC,2469,3,175,307,33,109,21,16,16,528,31,21,6,0,1,0,15,5,2,5,,,,,,,,,,,,,,,,,,,1291,1,24,1316,1938
,15,MEXICO,35,METEPEC,55,METEPEC,2470,6,1110,744,47,81,78,38,19,716,34,31,7,3,2,0,14,8,1,5,,,,,,,,,,,,,,,,,,,2938,1,56,2995,4121
,15,MEXICO,35,METEPEC,55,METEPEC,2471,4,370,426,35,84,74,26,26,654,24,39,3,1,1,0,15,4,1,1,,,,,,,,,,,,,,,,,,,1784,2,54,1840,2543
,15,MEXICO,35,METEPEC,55,METEPEC,2472,3,223,328,26,42,47,14,21,423,16,18,3,0,0,0,3,14,0,2,,,,,,,,,,,,,,,,,,,1180,0,23,1203,1663
,15,MEXICO,35,METEPEC,55,METEPEC,2473,3,309,375,21,55,29,9,20,459,34,16,2,1,0,0,15,9,0,2,,,,,,,,,,,,,,,,,,,1356,0,32,1388,1856
,15,MEXICO,35,METEPEC,55,METEPEC,2474,2,302,293,11,27,23,9,19,329,19,14,4,0,0,3,6,1,0,3,,,,,,,,,,,,,,,,,,,1063,0,21,1084,1421
,15,MEXICO,35,METEPEC,55,METEPEC,2475,3,414,373,14,38,42,15,13,370,14,22,4,2,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,1325,0,20,1345,1573
,15,MEXICO,35,METEPEC,55,METEPEC,2476,3,446,472,20,47,35,21,23,505,24,32,10,0,0,0,7,1,0,0,,,,,,,,,,,,,,,,,,,1643,0,34,1677,2093
,15,MEXICO,35,METEPEC,55,METEPEC,2477,3,171,326,20,66,87,12,27,489,18,26,2,1,2,0,9,2,1,3,,,,,,,,,,,,,,,,,,,1262,3,27,1292,1749
,15,MEXICO,35,METEPEC,55,METEPEC,2478,3,222,382,16,48,72,18,26,518,16,26,2,0,1,0,16,4,1,2,,,,,,,,,,,,,,,,,,,1370,2,33,1405,1865
,15,MEXICO,35,METEPEC,55,METEPEC,2479,3,397,417,19,33,36,12,33,500,26,30,6,3,0,2,10,3,1,3,,,,,,,,,,,,,,,,,,,1531,0,34,1565,2022
,15,MEXICO,35,METEPEC,55,METEPEC,2480,11,1540,1365,71,192,203,61,73,1527,74,92,33,4,0,1,36,10,0,3,,,,,,,,,,,,,,,,,,,5285,11,84,5380,7324
,15,MEXICO,35,METEPEC,55,METEPEC,2481,3,369,376,16,44,37,8,30,491,15,28,3,1,0,0,8,5,0,4,,,,,,,,,,,,,,,,,,,1435,1,24,1460,1792
,15,MEXICO,35,METEPEC,55,METEPEC,2482,2,210,236,11,21,27,7,14,287,8,18,2,1,1,0,1,4,0,2,,,,,,,,,,,,,,,,,,,850,1,19,870,1069
,15,MEXICO,35,METEPEC,55,METEPEC,2483,2,168,202,9,24,16,6,5,205,6,10,4,0,0,0,5,5,0,0,,,,,,,,,,,,,,,,,,,665,1,15,681,849
,15,MEXICO,35,METEPEC,55,METEPEC,2484,2,243,295,12,51,39,11,11,390,13,18,0,0,0,0,7,3,0,4,,,,,,,,,,,,,,,,,,,1097,0,23,1120,1473
,15,MEXICO,35,METEPEC,55,METEPEC,2485,2,195,343,12,47,22,13,12,450,32,19,5,0,0,0,9,2,0,2,,,,,,,,,,,,,,,,,,,1163,2,22,1187,1415
,15,MEXICO,35,METEPEC,55,METEPEC,2486,3,281,317,13,35,87,11,28,443,9,29,5,1,0,0,10,2,0,3,,,,,,,,,,,,,,,,,,,1274,2,29,1305,1703
,15,MEXICO,35,METEPEC,55,METEPEC,2487,2,174,249,13,52,27,11,14,350,13,28,2,0,1,0,8,1,0,1,,,,,,,,,,,,,,,,,,,944,0,28,972,1241
,15,MEXICO,35,METEPEC,55,METEPEC,2488,3,222,432,17,70,44,22,18,509,15,47,3,2,1,0,9,9,0,2,,,,,,,,,,,,,,,,,,,1422,1,37,1460,1885
,15,MEXICO,35,METEPEC,55,METEPEC,2489,3,209,403,21,54,32,17,14,406,15,30,0,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,1205,0,20,1225,1546
,15,MEXICO,35,METEPEC,55,METEPEC,2490,8,848,1075,58,396,139,42,36,1231,53,107,14,2,1,0,27,15,0,6,,,,,,,,,,,,,,,,,,,4050,1,88,4139,5679
,15,MEXICO,35,METEPEC,55,METEPEC,2491,3,481,533,18,37,32,15,17,377,20,23,7,1,0,0,6,2,0,1,,,,,,,,,,,,,,,,,,,1570,1,33,1604,2075
,15,MEXICO,35,METEPEC,55,METEPEC,2492,4,1022,722,16,31,38,9,8,321,12,15,6,5,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,2208,1,22,2231,2748
,15,MEXICO,35,METEPEC,55,METEPEC,2493,2,158,285,10,37,25,9,5,296,12,14,0,1,1,0,4,0,0,1,,,,,,,,,,,,,,,,,,,858,0,25,883,1067
,15,MEXICO,35,METEPEC,55,METEPEC,2494,2,108,263,10,22,22,13,7,216,7,13,1,0,1,0,8,5,1,1,,,,,,,,,,,,,,,,,,,698,0,14,712,905
,15,MEXICO,35,METEPEC,55,METEPEC,2495,2,86,272,8,32,19,6,15,275,15,13,3,0,0,0,4,5,0,0,,,,,,,,,,,,,,,,,,,753,2,20,775,1024
,15,MEXICO,35,METEPEC,55,METEPEC,2496,2,121,295,14,20,25,11,12,220,14,10,6,1,2,0,3,2,0,1,,,,,,,,,,,,,,,,,,,757,0,12,769,942
,15,MEXICO,35,METEPEC,55,METEPEC,2497,2,202,367,24,31,80,10,14,340,14,24,0,0,0,0,2,2,0,1,,,,,,,,,,,,,,,,,,,1111,2,25,1138,1437
,15,MEXICO,35,METEPEC,55,METEPEC,2498,4,523,572,27,47,74,16,56,705,37,39,10,4,1,0,11,0,0,0,,,,,,,,,,,,,,,,,,,2122,1,38,2161,2873
,15,MEXICO,35,METEPEC,55,METEPEC,2499,4,369,520,18,40,44,15,19,592,13,31,7,2,2,0,8,1,1,2,,,,,,,,,,,,,,,,,,,1684,1,21,1706,2286
