CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,950,1,9,30,1,7,14,1,22,16,4,8,3,2,0,0,0,0,0,0,0,1,,118,0,1,119,164
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,951,2,22,180,4,11,137,12,94,148,6,23,11,10,1,0,0,0,0,0,0,0,,659,0,43,702,920
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,952,3,33,293,9,53,170,31,195,308,11,73,9,44,0,0,0,0,3,0,0,1,,1233,0,44,1277,1792
1,32,ZACATECAS,2,ZACATECAS,32,MORELOS,953,2,28,147,6,21,134,14,118,158,1,32,7,9,0,0,0,0,1,0,0,0,,676,0,27,703,916
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,954,1,122,115,22,6,20,7,5,46,2,3,0,,4,3,1,0,2,0,0,1,,359,0,15,374,555
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,955,1,123,114,24,6,14,8,10,43,3,5,0,,6,5,1,0,0,0,0,0,,362,0,26,388,602
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,956,1,121,65,12,7,8,4,3,53,3,0,0,,5,5,0,0,0,1,0,0,,287,0,13,300,533
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,957,1,170,88,18,7,13,5,5,40,0,0,0,,3,1,1,0,0,0,0,0,,351,0,7,358,576
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,958,1,67,145,16,7,17,0,1,40,1,0,1,,0,2,1,0,0,0,0,0,,298,0,18,316,640
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,960,1,35,32,2,0,2,0,1,10,0,0,0,,0,0,0,0,0,0,0,0,,82,0,2,84,137
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,961,1,43,69,12,6,16,1,2,32,1,1,0,,0,2,0,0,0,0,0,0,,185,0,6,191,379
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,962,1,40,55,30,2,8,1,2,21,0,0,0,,0,1,1,0,0,0,0,0,,161,0,3,164,228
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,963,1,98,81,11,3,0,5,2,6,1,1,0,,3,2,0,0,0,0,0,0,,213,0,7,220,323
1,32,ZACATECAS,14,TLALTENANGO,33,MOYAHUA DE ESTRADA,964,2,129,129,23,1,2,2,0,21,1,0,1,,2,1,0,0,0,0,0,1,,313,0,14,327,467
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,965,3,239,129,16,211,26,26,27,213,19,9,7,6,2,0,0,0,11,4,3,0,,948,0,65,1013,1720
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,966,2,216,73,25,167,22,15,20,97,15,6,0,2,6,9,0,0,2,5,0,0,,680,0,33,713,1209
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,967,2,132,73,20,100,10,18,12,108,9,5,3,4,2,3,1,1,7,1,2,2,,513,0,36,549,936
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,968,2,168,108,12,151,18,40,25,185,11,8,4,4,5,4,0,3,2,2,1,0,,751,0,60,811,1335
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,969,3,293,211,28,253,26,48,40,251,17,8,6,5,5,4,2,1,3,5,0,0,,1206,0,77,1283,2234
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,970,1,112,62,9,59,9,16,12,51,2,1,0,0,3,1,0,0,5,2,0,0,,344,0,34,378,723
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,971,1,127,62,14,77,16,5,19,68,10,3,1,0,4,0,0,0,4,3,0,0,,413,0,31,444,723
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,972,1,83,45,9,105,8,5,8,74,5,2,0,1,3,2,1,0,5,3,0,0,,359,0,18,377,604
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,973,2,174,111,27,165,16,22,15,133,10,6,2,4,6,3,2,0,6,2,0,2,,706,0,46,752,1236
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,974,2,124,101,9,117,13,24,14,153,10,3,7,3,4,0,2,0,5,3,0,1,,593,0,44,637,983
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,975,1,55,41,0,54,11,8,10,51,1,1,4,2,2,0,0,0,2,1,0,0,,243,0,11,254,429
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,976,2,108,76,7,86,8,11,10,77,3,2,2,3,4,1,0,0,2,4,0,0,,404,0,22,426,755
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,977,2,109,73,17,92,13,24,11,97,4,4,3,1,4,2,1,0,1,4,0,0,,460,0,25,485,878
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,978,2,200,89,20,200,20,29,26,122,15,4,2,2,7,3,5,0,6,3,0,0,,753,0,50,803,1461
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,979,2,136,69,10,94,10,20,14,102,8,8,2,2,5,1,0,0,3,2,0,0,,486,0,47,533,921
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,980,1,43,27,5,47,5,3,6,29,2,1,2,0,1,0,0,0,1,0,0,0,,172,0,11,183,324
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,981,1,32,7,5,23,1,1,3,7,2,1,1,0,0,0,0,0,0,0,0,0,,83,0,5,88,133
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,982,2,177,72,14,105,14,17,15,84,2,6,0,3,3,3,2,0,2,5,0,0,,524,0,43,567,1012
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,983,1,131,46,9,38,5,12,16,56,4,4,1,1,4,0,0,0,3,0,0,0,,330,0,35,365,658
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,984,1,33,31,3,11,2,2,2,6,3,0,0,0,1,0,0,0,0,2,0,0,,96,0,5,101,140
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,986,1,20,8,3,7,1,2,2,4,0,0,0,0,1,2,0,0,0,0,0,0,,50,0,5,55,109
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,987,1,52,9,6,27,5,5,1,14,3,0,0,0,1,1,1,0,0,2,0,0,,127,0,7,134,245
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,990,1,13,11,1,9,4,0,2,5,0,0,0,0,1,0,0,0,0,1,1,0,,48,0,3,51,113
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,993,2,29,40,3,24,5,5,5,19,5,1,0,0,1,0,0,0,0,0,0,0,,137,0,10,147,245
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,994,1,12,11,4,23,1,3,1,11,2,1,0,1,0,0,0,0,4,0,0,0,,74,0,2,76,171
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,995,1,36,50,9,111,7,2,2,17,2,2,1,0,0,0,0,0,1,6,1,0,,247,0,13,260,421
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,996,1,47,33,6,39,3,6,6,16,4,0,1,1,2,0,0,0,1,1,0,0,,166,0,14,180,315
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,997,1,61,26,4,48,7,6,8,31,2,2,1,1,1,0,0,0,1,4,0,0,,203,0,18,221,413
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,998,1,17,24,1,21,1,2,2,18,4,0,0,0,0,1,0,0,0,1,0,0,,92,0,5,97,152
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,999,1,65,36,5,67,8,22,7,27,1,0,0,1,5,0,0,0,6,5,0,0,,255,0,23,278,563
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1000,1,26,24,9,44,2,9,4,39,5,1,0,1,0,0,1,0,3,2,0,0,,170,0,7,177,366
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1001,1,38,33,4,32,3,7,3,20,2,0,0,0,1,1,0,0,0,0,0,0,,144,0,10,154,233
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1002,1,99,72,13,73,14,21,8,25,4,3,0,0,0,2,0,0,0,2,0,0,,336,0,18,354,580
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1003,1,102,34,10,68,6,26,5,18,2,1,0,0,3,1,0,0,1,2,0,0,,279,0,10,289,470
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1004,1,16,14,4,11,3,5,6,15,1,0,1,0,0,0,1,0,1,0,0,0,,78,0,5,83,133
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1005,1,34,26,3,22,2,15,5,9,1,2,0,0,0,0,0,0,0,0,0,0,,119,0,8,127,228
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1007,1,75,21,1,18,9,3,4,8,2,1,0,2,0,0,0,0,0,0,0,0,,144,0,3,147,295
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1008,1,5,3,3,9,2,3,3,20,0,0,0,0,0,0,0,0,0,1,0,0,,49,0,5,54,119
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1012,1,7,25,2,28,1,1,6,7,2,0,0,0,0,1,0,0,0,1,0,0,,81,0,10,91,157
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1014,1,29,16,2,14,1,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,,72,0,0,72,122
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1016,1,19,15,2,20,4,5,1,4,0,0,0,0,0,0,0,0,1,1,0,0,,72,0,3,75,213
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1018,1,21,17,4,48,3,3,3,37,4,0,1,1,0,0,0,0,1,3,0,0,,146,0,7,153,278
1,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1019,1,32,24,5,65,2,3,4,18,0,2,0,1,1,0,0,0,1,3,0,0,,161,0,9,170,287
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1020,1,8,148,11,61,45,8,5,147,10,2,38,2,0,0,0,0,,,,,,485,0,22,507,695
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1021,1,15,159,14,52,37,9,6,135,30,5,30,0,0,0,0,0,,,,,,492,0,34,526,706
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1022,1,7,116,13,102,16,0,1,54,0,1,85,0,1,0,0,0,,,,,,396,0,49,445,714
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1023,1,10,165,13,54,29,12,2,63,9,5,15,0,0,0,0,0,,,,,,377,0,18,395,556
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1024,2,23,281,61,54,39,7,1,68,4,17,14,4,2,2,0,0,,,,,,577,0,20,597,889
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1025,2,12,202,4,81,50,10,6,54,1,0,221,6,2,0,0,0,,,,,,649,0,44,693,911
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1026,2,16,209,9,47,63,12,4,72,8,1,195,2,0,1,0,0,,,,,,639,2,35,676,889
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1027,1,3,60,8,20,32,1,1,21,1,0,8,0,1,0,0,0,,,,,,156,0,14,170,262
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1028,2,14,220,10,59,105,16,8,87,5,4,73,2,1,1,1,0,,,,,,606,0,25,631,940
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1029,1,3,104,17,109,12,6,3,115,4,3,12,3,0,0,0,0,,,,,,391,0,31,422,584
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1030,2,45,410,33,126,79,10,14,168,9,9,28,3,1,1,1,1,,,,,,938,1,56,995,1347
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1031,2,11,335,18,58,16,3,2,184,2,0,7,2,0,1,0,0,,,,,,639,3,29,671,875
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1032,1,2,263,4,90,27,2,2,58,4,0,16,0,1,0,0,0,,,,,,469,1,21,491,612
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1033,2,20,283,8,95,11,5,0,124,6,5,25,1,0,0,0,0,,,,,,583,0,32,615,830
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1034,1,1,150,5,57,2,3,2,30,1,5,3,0,0,0,0,0,,,,,,259,0,16,275,356
1,32,ZACATECAS,9,LORETO,35,NORIA DE ANGELES,1035,1,3,31,3,41,20,1,2,12,0,0,2,0,0,0,0,0,,,,,,115,0,3,118,156
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1036,3,149,302,29,279,94,11,31,105,10,12,4,9,1,2,1,2,11,9,2,0,,1063,0,41,1104,1827
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1037,2,108,176,30,90,80,5,27,94,6,3,2,11,3,2,0,0,4,4,4,0,,649,0,28,677,1030
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1038,2,123,211,23,66,67,3,24,130,8,7,4,7,4,1,0,1,5,1,0,0,,685,0,26,711,1035
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1039,2,74,138,21,52,63,5,22,138,7,15,2,5,3,0,0,0,1,1,0,0,,547,0,24,571,449
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1040,1,51,105,7,27,50,3,4,60,5,0,0,13,1,0,1,0,,,,,,327,0,22,349,483
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1041,3,211,279,73,181,115,10,52,160,18,23,2,19,5,3,0,0,15,8,1,2,,1177,0,38,1215,2060
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1042,2,124,181,20,160,79,7,11,118,1,9,3,13,1,0,0,0,,,,,,727,0,46,773,1208
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1043,2,127,164,18,111,125,6,29,119,5,14,6,14,1,2,1,0,,,,,,742,1,49,792,1231
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1044,1,80,111,13,33,48,1,24,66,4,5,2,28,4,0,0,0,,,,,,419,0,28,447,676
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1045,1,70,109,6,31,53,3,48,57,1,4,1,5,0,0,1,0,0,0,0,0,,389,1,11,401,739
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1046,2,68,89,9,66,68,9,25,103,7,2,6,5,1,2,0,0,7,4,0,1,,472,0,17,489,789
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1047,3,119,199,16,174,200,5,34,141,13,11,3,27,1,0,0,0,,,,,,943,1,43,987,1631
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1048,2,62,124,4,51,83,6,18,80,2,5,2,5,1,4,0,0,,,,,,447,0,19,466,771
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1049,2,52,137,14,75,99,2,16,96,10,11,1,12,2,0,0,0,,,,,,527,0,24,551,970
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1050,1,26,93,1,47,48,5,7,52,14,2,3,0,1,0,0,0,0,0,0,0,,299,0,15,314,454
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1051,2,110,256,8,103,34,4,12,59,2,10,1,1,6,0,0,0,0,0,0,0,,606,0,22,628,1093
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1052,1,21,54,2,65,32,4,5,46,0,3,2,1,0,0,0,0,5,0,0,0,,240,0,8,248,445
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1053,1,18,48,6,52,17,1,3,29,4,2,6,0,0,0,0,0,0,4,0,0,,190,0,6,196,300
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1054,1,13,102,33,193,38,1,16,24,1,4,0,2,0,0,0,0,5,3,0,1,,436,0,10,446,701
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1055,1,25,77,3,46,23,2,17,8,0,0,0,0,2,0,0,0,1,0,0,1,,205,0,8,213,370
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1056,2,19,135,7,118,53,1,63,30,3,4,0,2,2,0,0,0,0,0,0,1,,438,0,20,458,907
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1057,2,61,230,16,106,103,6,13,61,3,1,1,1,0,0,1,0,1,1,0,0,,605,0,23,628,1125
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1058,2,75,96,6,125,52,1,5,25,3,1,0,2,2,6,0,0,3,8,0,1,,411,0,24,435,776
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1059,1,68,81,4,75,26,0,5,31,1,0,0,1,2,2,0,1,,,,,,297,0,14,311,517
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1060,1,35,161,4,105,81,2,6,56,2,14,0,2,2,1,0,1,2,5,0,0,,479,0,18,497,688
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1061,1,8,16,2,36,15,1,2,13,4,0,0,0,0,0,0,0,0,0,0,0,,97,0,8,105,149
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1062,1,11,27,9,27,53,0,2,11,1,0,0,1,0,0,0,0,1,1,0,0,,144,0,6,150,212
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1063,1,33,23,6,46,59,1,4,38,6,1,0,1,0,0,0,6,0,0,0,0,,224,0,12,236,366
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1064,1,49,89,6,71,56,3,7,47,4,6,0,0,0,1,1,0,2,5,0,0,,347,0,11,358,632
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1065,1,12,9,0,34,54,0,0,21,3,1,0,1,0,0,0,0,,,,,,135,0,11,146,253
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1066,2,75,61,3,154,132,2,5,6,2,22,2,7,1,0,0,0,,,,,,472,0,23,495,929
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1067,2,65,204,19,130,140,10,11,108,14,10,0,4,1,0,0,0,,,,,,716,0,41,757,1208
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1068,1,8,74,1,59,16,0,15,20,1,0,0,1,0,0,0,0,1,7,1,0,,204,0,18,222,408
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1069,1,28,85,8,60,27,4,11,31,2,0,0,0,0,1,0,0,0,6,0,0,,263,0,13,276,481
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1070,1,15,85,2,65,49,3,0,28,1,0,0,3,0,0,0,0,0,4,0,0,,255,0,4,259,428
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1071,1,15,16,2,93,26,0,2,20,1,2,0,1,1,0,0,0,,,,,,179,0,18,197,291
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1072,1,8,59,1,18,40,1,0,3,2,1,0,0,0,0,0,0,,,,,,133,0,11,144,245
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1073,1,17,100,0,130,57,5,4,37,2,9,1,29,0,0,0,0,,,,,,391,0,23,414,703
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1075,1,6,56,1,54,3,2,2,3,0,1,1,1,0,0,0,0,0,0,0,0,,130,0,0,130,168
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1076,1,6,71,4,83,42,1,2,9,1,0,0,0,4,0,0,0,0,0,0,0,,223,0,7,230,338
1,32,ZACATECAS,11,VILLANUEVA,36,OJOCALIENTE,1078,1,24,32,0,10,14,1,1,34,1,0,0,0,0,0,0,0,,,,,,117,0,19,136,173
1,32,ZACATECAS,8,OJOCALIENTE,36,OJOCALIENTE,1079,1,6,17,3,26,26,2,5,9,2,0,0,0,0,0,0,0,0,0,0,0,,96,0,4,100,164
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1080,2,23,172,5,42,19,5,287,92,8,,4,2,0,0,0,0,3,0,0,0,,662,0,60,722,929
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1081,2,44,154,7,31,5,2,169,54,3,,1,2,0,0,0,0,1,1,0,0,,474,0,9,483,709
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1082,2,44,171,16,148,11,1,180,119,3,,0,0,8,3,0,0,1,9,2,0,,716,0,41,757,1093
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1083,1,1,17,1,13,2,0,98,11,1,,0,0,0,0,0,0,0,0,0,0,,144,0,4,148,174
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1084,1,12,97,1,24,5,3,337,45,6,,1,0,1,4,0,0,1,4,0,0,,541,0,40,581,714
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1085,1,4,25,3,25,2,3,76,53,0,,0,1,0,0,0,0,2,1,0,0,,195,0,14,209,284
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1086,3,39,476,15,86,12,10,92,156,6,19,3,0,8,1,0,0,3,3,0,1,,930,0,51,981,1806
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1087,3,56,473,23,79,10,6,119,147,7,,1,4,3,1,1,1,4,4,0,1,,940,0,51,991,1289
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1088,2,76,355,20,67,9,8,70,138,6,,4,3,5,2,0,1,2,2,0,0,,768,0,43,811,1096
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1089,2,59,191,7,133,20,8,446,149,6,,2,5,0,0,0,0,0,0,0,0,,1026,0,47,1073,1495
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1090,2,34,141,4,100,13,4,253,144,6,,1,1,0,0,0,0,2,1,0,0,,704,0,33,737,1047
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1091,2,10,118,5,134,10,7,236,71,8,,0,1,1,1,1,0,3,1,0,0,,607,0,44,651,912
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1092,1,10,69,15,19,2,2,117,27,1,,0,1,0,0,0,0,0,0,0,0,,263,0,17,280,357
1,32,ZACATECAS,12,VILLA DE COS,37,PANUCO,1093,1,17,99,2,41,6,2,139,47,2,,0,0,0,0,0,0,1,1,0,0,,357,0,8,365,449
1,32,ZACATECAS,15,PINOS,38,PINOS,1094,2,26,316,36,9,32,7,6,187,4,3,2,8,1,0,0,0,1,1,0,0,,639,0,40,679,878
1,32,ZACATECAS,15,PINOS,38,PINOS,1095,2,38,328,8,6,35,8,6,187,2,2,3,7,1,1,0,0,2,1,0,1,,636,0,19,655,869
1,32,ZACATECAS,15,PINOS,38,PINOS,1096,2,22,301,13,9,30,10,5,189,2,3,0,10,0,1,0,0,1,2,1,2,,601,0,15,616,804
1,32,ZACATECAS,15,PINOS,38,PINOS,1097,3,75,590,73,13,89,29,22,390,7,5,6,18,7,5,1,0,2,2,0,1,,1335,1,57,1393,2012
1,32,ZACATECAS,15,PINOS,38,PINOS,1098,1,1,206,27,0,0,1,1,19,0,0,0,2,0,0,0,0,0,0,0,0,,257,1,10,268,352
1,32,ZACATECAS,15,PINOS,38,PINOS,1099,1,23,245,47,5,1,0,1,23,1,0,0,24,1,2,0,0,0,0,0,0,,373,1,12,386,563
1,32,ZACATECAS,15,PINOS,38,PINOS,1100,2,30,382,55,11,16,3,6,26,1,2,1,4,1,6,0,0,1,0,0,0,,545,3,19,567,804
1,32,ZACATECAS,15,PINOS,38,PINOS,1101,1,15,65,24,3,1,6,1,21,3,0,0,8,2,1,0,0,0,0,0,0,,150,1,17,168,253
1,32,ZACATECAS,15,PINOS,38,PINOS,1102,1,8,96,28,5,2,2,3,37,1,0,0,8,0,0,0,1,0,0,0,0,,191,0,5,196,245
1,32,ZACATECAS,15,PINOS,38,PINOS,1103,1,6,93,3,4,17,1,0,17,0,0,0,0,0,0,0,0,1,0,0,0,,142,0,8,150,193
1,32,ZACATECAS,15,PINOS,38,PINOS,1104,1,8,75,53,6,4,0,1,5,0,1,0,1,0,0,0,0,0,1,0,0,,155,0,5,160,229
1,32,ZACATECAS,15,PINOS,38,PINOS,1105,1,6,80,29,4,2,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,,145,0,9,154,216
1,32,ZACATECAS,15,PINOS,38,PINOS,1106,2,36,332,34,31,5,6,2,154,37,0,0,25,1,0,2,1,3,2,0,0,,671,0,23,694,1040
1,32,ZACATECAS,15,PINOS,38,PINOS,1107,1,38,217,65,6,5,7,9,39,0,0,0,5,0,1,0,0,0,0,0,0,,392,0,15,407,601
1,32,ZACATECAS,15,PINOS,38,PINOS,1108,1,14,242,40,45,6,4,4,80,2,0,2,2,1,0,0,0,1,4,0,1,,448,0,16,464,659
1,32,ZACATECAS,15,PINOS,38,PINOS,1109,2,81,410,50,59,10,9,5,132,2,2,4,6,3,3,1,0,1,3,0,0,,781,4,46,831,1306
1,32,ZACATECAS,15,PINOS,38,PINOS,1110,1,21,231,32,30,8,1,3,21,2,0,0,8,0,1,0,2,0,1,0,0,,361,0,18,379,547
1,32,ZACATECAS,15,PINOS,38,PINOS,1111,2,31,406,218,11,14,9,4,83,0,1,2,14,4,5,0,2,0,0,0,0,,804,0,34,838,1078
1,32,ZACATECAS,15,PINOS,38,PINOS,1112,1,19,118,76,14,10,7,3,58,0,0,0,2,0,2,0,0,0,0,0,0,,309,0,23,332,459
1,32,ZACATECAS,15,PINOS,38,PINOS,1113,1,25,198,25,20,9,5,2,75,0,1,0,0,0,0,0,0,0,0,0,0,,360,9,11,380,631
1,32,ZACATECAS,15,PINOS,38,PINOS,1114,1,12,179,49,11,11,9,5,100,1,1,0,4,0,0,0,0,1,2,0,0,,385,0,10,395,524
1,32,ZACATECAS,15,PINOS,38,PINOS,1115,2,36,333,57,36,14,7,3,255,3,7,1,5,0,1,0,1,6,2,0,3,,770,0,32,802,1271
1,32,ZACATECAS,15,PINOS,38,PINOS,1116,1,40,227,49,13,3,3,3,54,4,1,0,10,2,5,0,0,0,0,0,0,,414,0,46,460,665
1,32,ZACATECAS,15,PINOS,38,PINOS,1117,1,16,175,36,7,6,3,0,80,0,0,4,8,1,0,0,0,0,1,0,0,,337,0,7,344,442
