DTO.,CLAVE,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,TIPO_CASILLA,PAN,TS,ACLG,PRD,PT,PVEM,CONV.,CAND. NO REGIST.,VOTOS NULOS,TOTAL,LISTA NOMINAL,Anulada
7,37,JUÁREZ,2156,U,2156,B,,78,115,,,,,1,12,206,510,
7,37,JUÁREZ,2156,U,2156,C1,,68,149,,,,,0,4,221,511,
7,37,JUÁREZ,2157,U,2157,B,,52,144,,,,,0,8,204,558,
7,37,JUÁREZ,2158,U,2158,B,,49,161,,,,,0,11,221,604,
7,37,JUÁREZ,2158,U,2158,C1,,62,133,,,,,0,14,209,604,
7,37,JUÁREZ,2159,U,2159,B,,72,106,,,,,0,6,184,485,
7,37,JUÁREZ,2159,U,2159,C1,,67,100,,,,,0,5,172,485,
7,37,JUÁREZ,2160,U,2160,B,,46,108,,,,,0,4,158,416,
7,37,JUÁREZ,2160,U,2160,C1,,48,102,,,,,0,5,155,417,
7,37,JUÁREZ,2161,U,2161,B,,41,130,,,,,0,4,175,498,
7,37,JUÁREZ,2161,U,2161,C1,,37,148,,,,,0,0,185,499,
7,37,JUÁREZ,2162,U,2162,B,,56,155,,,,,0,5,216,666,
7,37,JUÁREZ,2163,U,2163,B,,46,89,,,,,0,8,143,457,
7,37,JUÁREZ,2163,U,2163,C1,,44,127,,,,,0,6,177,457,
7,37,JUÁREZ,2164,U,2164,B,,52,198,,,,,0,7,257,741,
7,37,JUÁREZ,2165,U,2165,B,,83,124,,,,,0,9,216,610,
7,37,JUÁREZ,2165,U,2165,C1,,89,127,,,,,0,6,222,611,
7,37,JUÁREZ,2166,U,2166,B,,88,154,,,,,0,4,246,600,
7,37,JUÁREZ,2166,U,2166,C1,,81,117,,,,,1,6,205,601,
7,37,JUÁREZ,2167,U,2167,B,,72,103,,,,,0,6,181,512,
7,37,JUÁREZ,2167,U,2167,C1,,63,92,,,,,0,3,158,512,
7,37,JUÁREZ,2168,U,2168,B,,89,76,,,,,5,0,170,492,
7,37,JUÁREZ,2169,U,2169,B,,76,154,,,,,0,3,233,588,
7,37,JUÁREZ,2170,U,2170,B,,78,102,,,,,0,4,184,695,
7,37,JUÁREZ,2171,U,2171,B,,57,136,,,,,0,2,195,535,
7,37,JUÁREZ,2171,U,2171,C1,,62,150,,,,,0,9,221,536,
7,37,JUÁREZ,2172,U,2172,B,,64,135,,,,,0,11,210,624,
7,37,JUÁREZ,2172,U,2172,C1,,74,146,,,,,0,0,220,625,
7,37,JUÁREZ,2172,U,2172,C2,,56,181,,,,,0,11,248,625,
7,37,JUÁREZ,2173,U,2173,B,,62,106,,,,,0,4,172,555,
7,37,JUÁREZ,2173,U,2173,C1,,69,112,,,,,0,3,184,556,
7,37,JUÁREZ,2173,U,2173,C2,,80,104,,,,,0,8,192,556,
7,37,JUÁREZ,2174,U,2174,B,,88,149,,,,,0,0,237,720,
7,37,JUÁREZ,2174,U,2174,C1,,80,180,,,,,0,5,265,721,
7,37,JUÁREZ,2175,U,2175,B,,87,108,,,,,0,9,204,635,
7,37,JUÁREZ,2176,U,2176,B,,91,170,,,,,0,7,268,736,
7,37,JUÁREZ,2177,U,2177,B,,67,119,,,,,0,4,190,597,
7,37,JUÁREZ,2177,U,2177,C1,,81,126,,,,,0,1,208,597,
7,37,JUÁREZ,2178,U,2178,B,,87,119,,,,,0,0,206,596,
7,37,JUÁREZ,2178,U,2178,C1,,74,117,,,,,0,0,191,597,
7,37,JUÁREZ,2179,U,2179,B,,93,144,,,,,0,8,245,638,
7,37,JUÁREZ,2179,U,2179,C1,,85,157,,,,,0,6,248,639,
7,37,JUÁREZ,2180,U,2180,B,,83,128,,,,,0,10,221,728,
7,37,JUÁREZ,2180,U,2180,C1,,110,120,,,,,0,0,230,729,
7,37,JUÁREZ,2181,U,2181,B,,132,129,,,,,0,1,262,636,
7,37,JUÁREZ,2182,U,2182,B,,147,130,,,,,0,7,284,729,
7,37,JUÁREZ,2183,U,2183,B,,166,132,,,,,1,3,302,684,
7,37,JUÁREZ,2184,U,2184,B,,115,155,,,,,0,12,282,722,
7,37,JUÁREZ,2185,U,2185,B,,50,68,,,,,0,0,118,379,
7,37,JUÁREZ,2185,U,2185,C1,,62,83,,,,,0,4,149,380,
7,37,JUÁREZ,2186,U,2186,B,,41,101,,,,,0,4,146,500,
7,37,JUÁREZ,2186,U,2186,C1,,42,113,,,,,0,2,157,500,
7,37,JUÁREZ,2187,U,2187,B,,65,125,,,,,0,4,194,532,
7,37,JUÁREZ,2187,U,2187,C1,,70,120,,,,,0,4,194,533,
7,37,JUÁREZ,2187,U,2187,C2,,67,119,,,,,0,3,189,533,
7,37,JUÁREZ,2188,U,2188,B,,89,133,,,,,0,0,222,671,
7,37,JUÁREZ,2188,U,2188,C1,,94,149,,,,,0,6,249,671,
7,37,JUÁREZ,2188,U,2188,C2,,82,137,,,,,0,0,219,671,
7,37,JUÁREZ,2188,U,2188,C3,,82,133,,,,,0,4,219,672,
7,37,JUÁREZ,2188,U,2188,C4,,78,129,,,,,0,8,215,672,
7,37,JUÁREZ,2188,U,2188,C5,,106,131,,,,,0,3,240,672,
7,37,JUÁREZ,2189,U,2189,B,,88,133,,,,,0,1,222,627,
7,37,JUÁREZ,2189,U,2189,C1,,84,128,,,,,0,9,221,627,
7,37,JUÁREZ,2189,U,2189,C2,,85,139,,,,,0,5,229,628,
7,37,JUÁREZ,2190,U,2190,B,,43,136,,,,,0,2,181,539,
7,37,JUÁREZ,2191,U,2191,B,,50,153,,,,,0,11,214,597,
7,37,JUÁREZ,2191,U,2191,C1,,45,159,,,,,0,7,211,598,
7,37,JUÁREZ,2191,U,2191,C2,,53,141,,,,,0,4,198,598,
7,37,JUÁREZ,2192,U,2192,B,,83,122,,,,,0,6,211,610,
7,37,JUÁREZ,2192,U,2192,C1,,68,131,,,,,0,12,211,610,
7,37,JUÁREZ,2192,U,2192,C2,,72,147,,,,,0,5,224,611,
7,37,JUÁREZ,2193,U,2193,B,,64,151,,,,,0,3,218,628,
7,37,JUÁREZ,2193,U,2193,C1,,66,153,,,,,0,0,219,628,
7,37,JUÁREZ,2194,U,2194,B,,51,111,,,,,0,7,169,398,
7,37,JUÁREZ,2194,U,2194,C1,,25,128,,,,,0,6,159,399,
7,37,JUÁREZ,2195,U,2195,B,,55,117,,,,,0,4,176,667,
7,37,JUÁREZ,2195,U,2195,C1,,46,122,,,,,0,5,173,667,
7,37,JUÁREZ,2195,U,2195,C2,,61,113,,,,,0,7,181,667,
7,37,JUÁREZ,2195,U,2195,C3,,54,140,,,,,0,2,196,667,
7,37,JUÁREZ,2195,U,2195,C4,,63,110,,,,,0,3,176,667,
7,37,JUÁREZ,2196,U,2196,B,,39,110,,,,,0,5,154,664,
7,37,JUÁREZ,2197,U,2197,B,,80,191,,,,,0,0,271,746,
7,37,JUÁREZ,2197,U,2197,C1,,78,192,,,,,0,0,270,746,
7,37,JUÁREZ,2198,U,2198,B,,112,139,,,,,0,4,255,712,
7,37,JUÁREZ,2198,U,2198,C1,,123,134,,,,,0,4,261,712,
7,37,JUÁREZ,2198,U,2198,C2,,128,124,,,,,0,2,254,712,
7,37,JUÁREZ,2198,U,2198,C3,,122,131,,,,,0,2,255,713,
7,37,JUÁREZ,2198,U,2198,C4,,136,139,,,,,0,2,277,713,
7,37,JUÁREZ,2198,U,2198,C5,,129,146,,,,,0,8,283,713,
7,37,JUÁREZ,2198,U,2198,C6,,118,130,,,,,1,1,250,713,
7,37,JUÁREZ,2198,U,2198,C7,,116,139,,,,,0,4,259,713,
7,37,JUÁREZ,2198,U,2198,C8,,119,129,,,,,1,2,251,713,
10,38,JULIMES,2199,M,2199,B,,200,152,,,,,0,6,358,613,
10,38,JULIMES,2199,M,2199,EX1,,42,42,,,,,0,0,84,123,
10,38,JULIMES,2200,M,2200,B,,155,121,,,,,0,6,282,435,
10,38,JULIMES,2200,M,2200,C1,,129,128,,,,,0,4,261,436,
10,38,JULIMES,2201,R,2201,B,,100,106,,,,,0,10,216,487,
10,38,JULIMES,2202,R,2202,B,,14,15,,,,,0,0,29,53,
10,38,JULIMES,2203,R,2203,B,,135,123,,,,,0,3,261,533,
10,38,JULIMES,2203,R,2203,C1,,166,113,,,,,0,1,280,533,
10,38,JULIMES,2204,R,2204,B,,142,132,,,,,0,5,279,506,
10,38,JULIMES,2205,R,2205,B,,73,90,,,,,0,3,166,342,
10,38,JULIMES,2205,R,2205,EX1,,45,115,,,,,0,1,161,242,
22,39,LÓPEZ,2206,U,2206,B,,47,95,,132,,,0,10,284,443,
22,39,LÓPEZ,2206,U,2206,C1,,47,102,,124,,,0,8,281,443,
22,39,LÓPEZ,2207,M,2207,B,,41,116,,89,,,2,7,255,391,
22,39,LÓPEZ,2207,M,2207,C1,,44,86,,117,,,0,10,257,392,
22,39,LÓPEZ,2208,R,2208,B,,32,71,,22,,,0,4,129,211,
22,39,LÓPEZ,2209,R,2209,B,,25,50,,44,,,0,12,131,185,
22,39,LÓPEZ,2210,R,2210,B,,30,17,,7,,,0,0,54,81,
22,39,LÓPEZ,2211,R,2211,B,,49,170,,24,,,0,14,257,421,
22,39,LÓPEZ,2212,R,2212,B,,56,93,,113,,,1,12,275,437,
22,39,LÓPEZ,2213,R,2213,B,,9,19,,38,,,0,5,71,96,
9,40,MADERA,2214,M,2214,B,,111,138,,,,,0,7,256,473,
9,40,MADERA,2215,U,2215,B,,147,133,,,,,0,4,284,442,
9,40,MADERA,2215,U,2215,C1,,157,110,,,,,0,8,275,442,
9,40,MADERA,2216,M,2216,B,,224,126,,,,,0,6,356,567,
9,40,MADERA,2217,U,2217,B,,208,153,,,,,0,5,366,585,
9,40,MADERA,2218,U,2218,B,,200,122,,,,,0,7,329,556,
9,40,MADERA,2219,U,2219,B,,206,164,,,,,0,6,376,634,
9,40,MADERA,2220,U,2220,B,,175,124,,,,,0,4,303,503,
9,40,MADERA,2221,U,2221,B,,190,124,,,,,0,0,314,533,
9,40,MADERA,2222,U,2222,B,,105,103,,,,,0,2,210,364,
9,40,MADERA,2223,U,2223,B,,226,159,,,,,0,4,389,666,
9,40,MADERA,2224,U,2224,B,,182,179,,,,,0,5,366,591,
9,40,MADERA,2225,U,2225,B,,135,84,,,,,0,13,232,437,
9,40,MADERA,2225,U,2225,C1,,117,110,,,,,0,6,233,437,
9,40,MADERA,2226,M,2226,B,,149,182,,,,,0,10,341,574,
9,40,MADERA,2226,M,2226,C1,,150,195,,,,,0,10,355,575,
9,40,MADERA,2227,M,2227,B,,177,135,,,,,0,8,320,566,
9,40,MADERA,2227,M,2227,EX1,,56,43,,,,,0,5,104,186,
9,40,MADERA,2228,U,2228,B,,120,113,,,,,0,2,235,375,
9,40,MADERA,2229,U,2229,B,,191,171,,,,,1,6,369,627,
9,40,MADERA,2230,U,2230,B,,188,115,,,,,0,6,309,533,
9,40,MADERA,2231,U,2231,B,,86,90,,,,,0,5,181,512,
9,40,MADERA,2232,U,2232,B,,89,86,,,,,0,12,187,493,
9,40,MADERA,2233,U,2233,B,,71,98,,,,,0,4,173,449,
9,40,MADERA,2234,U,2234,B,,60,122,,,,,0,8,190,420,
9,40,MADERA,2235,U,2235,B,,63,90,,,,,0,7,160,395,
9,40,MADERA,2236,M,2236,B,,21,28,,,,,0,3,52,178,
9,40,MADERA,2236,M,2236,EX1,,22,33,,,,,0,3,58,105,
9,40,MADERA,2237,U,2237,B,,114,165,,,,,0,10,289,472,
9,40,MADERA,2238,U,2238,B,,87,175,,,,,0,14,276,482,
9,40,MADERA,2239,U,2239,B,,190,202,,,,,0,12,404,708,
9,40,MADERA,2240,U,2240,B,,117,214,,,,,0,7,338,581,
9,40,MADERA,2241,M,2241,B,,118,212,,,,,0,7,337,626,
9,40,MADERA,2242,U,2242,B,,112,79,,,,,0,9,200,452,
9,40,MADERA,2243,U,2243,B,,129,79,,,,,0,8,216,490,
9,40,MADERA,2244,M,2244,B,,65,54,,,,,0,5,124,293,
9,40,MADERA,2245,M,2245,B,,49,29,,,,,0,6,84,176,
9,40,MADERA,2245,M,2245,EX1,,13,46,,,,,0,1,60,145,
9,40,MADERA,2246,U,2246,B,,67,122,,,,,0,6,195,357,
9,40,MADERA,2247,M,2247,B,,91,156,,,,,0,6,253,435,
9,40,MADERA,2248,R,2248,B,,32,64,,,,,0,2,98,160,
9,40,MADERA,2249,R,2249,B,,45,54,,,,,0,11,110,161,
9,40,MADERA,2250,R,2250,B,,136,195,,,,,0,13,344,679,
9,40,MADERA,2251,R,2251,B,,79,46,,,,,0,6,131,263,
9,40,MADERA,2251,R,2251,EX1,,32,62,,,,,0,0,94,173,
9,40,MADERA,2252,R,2252,B,,48,58,,,,,0,2,108,206,
9,40,MADERA,2253,R,2253,B,,74,48,,,,,0,0,122,443,
9,40,MADERA,2254,R,2254,B,,78,57,,,,,0,5,140,272,
9,40,MADERA,2255,R,2255,B,,128,130,,,,,0,16,274,494,
9,40,MADERA,2255,R,2255,EX1,,89,31,,,,,0,7,127,226,
9,40,MADERA,2256,R,2256,B,,144,23,,,,,0,4,171,302,
9,40,MADERA,2256,R,2256,EX1,,74,13,,,,,0,5,92,154,
9,40,MADERA,2257,R,2257,B,,15,57,,,,,0,6,78,130,
9,40,MADERA,2258,R,2258,B,,105,85,,,,,0,0,190,440,
9,40,MADERA,2259,R,2259,B,,85,100,,,,,0,18,203,445,
9,40,MADERA,2260,R,2260,B,,58,31,,,,,0,4,93,169,
14,41,MAGUARICHI,2261,M,2261,B,,54,266,,,,,0,12,332,454,
14,41,MAGUARICHI,2262,R,2262,B,,13,118,,,,,0,3,134,236,
14,41,MAGUARICHI,2263,R,2263,B,,31,79,,,,,0,2,112,151,
14,41,MAGUARICHI,2264,R,2264,B,,7,92,,,,,0,7,106,164,
14,41,MAGUARICHI,2265,R,2265,B,,6,136,,,,,0,10,152,279,
10,42,MANUEL BENAVIDES,2266,M,2266,B,4,,136,,,203,,0,15,358,561,
10,42,MANUEL BENAVIDES,2267,U,2267,B,9,,148,,,169,,0,13,339,530,
10,42,MANUEL BENAVIDES,2268,R,2268,B,9,,26,,,54,,0,4,93,178,
10,42,MANUEL BENAVIDES,2268,R,2268,EX1,0,,10,,,23,,0,1,34,105,
10,42,MANUEL BENAVIDES,2269,R,2269,B,3,,34,,,49,,0,7,93,165,
10,42,MANUEL BENAVIDES,2270,R,2270,B,4,,48,,,64,,0,9,125,249,
10,42,MANUEL BENAVIDES,2270,R,2270,EX1,2,,24,,,14,,0,0,40,78,
9,43,MATACHÍ,2271,M,2271,B,,55,47,,,,,0,3,105,200,
9,43,MATACHÍ,2272,M,2272,B,,141,136,,,,,0,6,283,492,
9,43,MATACHÍ,2272,M,2272,C1,,136,150,,,,,0,0,286,492,
9,43,MATACHÍ,2273,M,2273,B,,126,108,,,,,0,7,241,423,
9,43,MATACHÍ,2274,R,2274,B,,113,70,,,,,1,7,191,295,
9,43,MATACHÍ,2275,R,2275,B,,61,16,,,,,0,5,82,135,
9,43,MATACHÍ,2276,R,2276,B,,144,80,,,,,0,9,233,418,
9,43,MATACHÍ,2277,R,2277,B,,38,46,,,,,0,5,89,148,
9,43,MATACHÍ,2277,R,2277,EX1,,38,23,,,,,0,1,62,100,
12,44,MATAMOROS,2278,M,2278,B,,107,193,,,,,0,6,306,520,
12,44,MATAMOROS,2278,M,2278,C1,,139,187,,,,,0,7,333,521,
12,44,MATAMOROS,2279,M,2279,B,,162,243,,,,,0,12,417,713,
12,44,MATAMOROS,2280,R,2280,B,,164,66,,,,,0,6,236,381,
12,44,MATAMOROS,2281,R,2281,B,,133,34,,,,,0,3,170,233,
12,44,MATAMOROS,2282,R,2282,B,,72,70,,,,,0,1,143,208,
12,44,MATAMOROS,2283,R,2283,B,,44,43,,,,,0,3,90,136,
12,44,MATAMOROS,2284,R,2284,B,,24,38,,,,,0,0,62,98,
12,44,MATAMOROS,2285,R,2285,B,,12,27,,,,,0,0,39,67,
12,44,MATAMOROS,2286,R,2286,B,,106,106,,,,,0,3,215,356,
12,44,MATAMOROS,2287,R,2287,B,,51,59,,,,,0,1,111,214,
10,45,MEOQUI,2288,U,2288,B,,187,110,,,,,0,0,297,531,
10,45,MEOQUI,2288,U,2288,C1,,186,96,,,,,0,8,290,531,
10,45,MEOQUI,2289,U,2289,B,,160,100,,,,,0,5,265,463,
10,45,MEOQUI,2289,U,2289,C1,,150,93,,,,,0,6,249,464,
10,45,MEOQUI,2290,U,2290,B,,196,121,,,,,0,12,329,612,
10,45,MEOQUI,2290,U,2290,C1,,165,137,,,,,0,13,315,613,
10,45,MEOQUI,2291,U,2291,B,,214,139,,,,,0,3,356,642,
10,45,MEOQUI,2291,U,2291,C1,,248,133,,,,,0,5,386,643,
10,45,MEOQUI,2292,U,2292,B,,167,112,,,,,0,0,279,588,
10,45,MEOQUI,2292,U,2292,C1,,167,106,,,,,0,0,273,589,
10,45,MEOQUI,2293,U,2293,B,,117,47,,,,,0,6,170,391,
10,45,MEOQUI,2293,U,2293,C1,,141,56,,,,,0,0,197,392,
10,45,MEOQUI,2294,U,2294,B,,187,74,,,,,0,3,264,558,
10,45,MEOQUI,2294,U,2294,C1,,175,58,,,,,0,8,241,559,
10,45,MEOQUI,2295,U,2295,B,,217,130,,,,,0,15,362,613,
10,45,MEOQUI,2296,U,2296,B,,121,84,,,,,0,3,208,422,
10,45,MEOQUI,2296,U,2296,C1,,166,79,,,,,0,3,248,422,
10,45,MEOQUI,2297,U,2297,B,,154,72,,,,,0,7,233,392,
10,45,MEOQUI,2297,U,2297,C1,,177,61,,,,,0,0,238,393,
10,45,MEOQUI,2298,U,2298,B,,237,116,,,,,0,7,360,610,
10,45,MEOQUI,2299,U,2299,B,,125,62,,,,,0,0,187,402,
10,45,MEOQUI,2299,U,2299,C1,,123,53,,,,,0,1,177,403,
10,45,MEOQUI,2300,U,2300,B,,154,102,,,,,0,2,258,495,
10,45,MEOQUI,2300,U,2300,C1,,167,82,,,,,0,5,254,495,
10,45,MEOQUI,2301,U,2301,B,,168,45,,,,,0,2,215,428,
10,45,MEOQUI,2301,U,2301,C1,,146,59,,,,,0,0,205,429,
10,45,MEOQUI,2302,U,2302,B,,203,70,,,,,0,8,281,602,
10,45,MEOQUI,2302,U,2302,C1,,152,77,,,,,0,1,230,603,
10,45,MEOQUI,2303,U,2303,B,,117,142,,,,,0,15,274,694,
10,45,MEOQUI,2304,U,2304,B,,71,69,,,,,0,2,142,380,
10,45,MEOQUI,2304,U,2304,C1,,53,77,,,,,0,3,133,381,
10,45,MEOQUI,2305,U,2305,B,,85,124,,,,,0,3,212,526,
10,45,MEOQUI,2305,U,2305,C1,,125,95,,,,,0,10,230,526,
10,45,MEOQUI,2306,U,2306,B,,106,104,,,,,0,8,218,526,
10,45,MEOQUI,2307,U,2307,B,,91,134,,,,,0,8,233,666,
10,45,MEOQUI,2308,U,2308,B,,50,81,,,,,0,5,136,386,
10,45,MEOQUI,2308,U,2308,C1,,51,98,,,,,0,3,152,386,
10,45,MEOQUI,2309,U,2309,B,,73,108,,,,,0,4,185,411,
10,45,MEOQUI,2309,U,2309,C1,,64,88,,,,,0,3,155,412,
10,45,MEOQUI,2310,R,2310,B,,99,57,,,,,0,9,165,314,
10,45,MEOQUI,2311,R,2311,B,,69,100,,,,,0,3,172,480,
10,45,MEOQUI,2311,R,2311,C1,,45,116,,,,,0,5,166,481,
10,45,MEOQUI,2312,R,2312,B,,92,64,,,,,0,6,162,408,
10,45,MEOQUI,2312,R,2312,EX1,,23,37,,,,,0,1,61,176,
10,45,MEOQUI,2313,R,2313,B,,48,62,,,,,0,2,112,230,
10,45,MEOQUI,2314,R,2314,B,,89,84,,,,,0,3,176,515,
10,45,MEOQUI,2314,R,2314,C1,,80,110,,,,,0,10,200,516,
10,45,MEOQUI,2315,R,2315,B,,112,145,,,,,0,6,263,732,
10,45,MEOQUI,2316,R,2316,B,,91,93,,,,,0,7,191,445,
10,45,MEOQUI,2316,R,2316,C1,,100,81,,,,,0,5,186,446,
10,45,MEOQUI,2317,R,2317,B,,118,104,,,,,0,7,229,530,
10,45,MEOQUI,2318,U,2318,B,,76,108,,,,,0,0,184,628,
10,45,MEOQUI,2319,U,2319,B,,56,103,,,,,0,0,159,459,
10,45,MEOQUI,2319,U,2319,C1,,66,98,,,,,0,6,170,459,
10,45,MEOQUI,2320,R,2320,B,,77,74,,,,,0,8,159,385,
10,45,MEOQUI,2321,R,2321,B,,175,90,,,,,0,4,269,665,
10,45,MEOQUI,2321,R,2321,C1,,137,111,,,,,0,6,254,665,
10,45,MEOQUI,2322,R,2322,B,,167,56,,,,,0,10,233,553,
10,45,MEOQUI,2322,R,2322,EX1,,34,16,,,,,0,6,56,169,
10,45,MEOQUI,2322,R,2322,EX2,,64,31,,,,,0,3,98,241,
21,46,MORELOS,2323,M,2323,B,,92,177,,,,,0,25,294,445,
21,46,MORELOS,2323,M,2323,C1,,95,158,,,,,0,11,264,446,
21,46,MORELOS,2324,R,2324,B,,71,76,,,,,0,6,153,233,
21,46,MORELOS,2325,R,2325,B,,79,274,,,,,0,27,380,547,
21,46,MORELOS,2326,R,2326,B,,13,20,,,,,0,4,37,191,
21,46,MORELOS,2327,R,2327,B,,42,158,,,,,0,10,210,357,
21,46,MORELOS,2328,R,2328,B,,128,165,,,,,0,13,306,490,
21,46,MORELOS,2329,R,2329,B,,151,101,,,,,0,12,264,475,
21,46,MORELOS,2329,R,2329,C1,,160,88,,,,,0,14,262,475,
21,46,MORELOS,2329,R,2329,EX1,,151,150,,,,,0,14,315,418,
21,46,MORELOS,2330,R,2330,B,,81,63,,,,,0,0,144,253,
14,47,MORIS,2331,M,2331,B,,89,218,,,,,0,11,318,466,
14,47,MORIS,2331,M,2331,C1,,117,223,,,,,0,0,340,467,
14,47,MORIS,2332,R,2332,B,,30,111,,,,,0,3,144,206,
14,47,MORIS,2333,R,2333,B,,52,92,,,,,0,4,148,220,
14,47,MORIS,2333,R,2333,EX1,,32,83,,,,,0,0,115,189,
14,47,MORIS,2334,R,2334,B,,27,60,,,,,0,3,90,123,
14,47,MORIS,2335,R,2335,B,,97,188,,,,,0,9,294,434,
14,47,MORIS,2335,R,2335,C1,,103,170,,,,,0,20,293,434,
14,47,MORIS,2336,R,2336,B,,32,119,,,,,0,6,157,249,
14,47,MORIS,2337,R,2337,B,,89,121,,,,,0,2,212,306,
14,47,MORIS,2338,R,2338,B,,111,70,,,,,0,0,181,273,
9,48,NAMIQUIPA,2339,U,2339,B,,88,299,,,,,0,7,394,663,
9,48,NAMIQUIPA,2340,M,2340,B,,53,160,,,,,0,11,224,392,
9,48,NAMIQUIPA,2341,M,2341,B,,29,83,,,,,0,6,118,219,
9,48,NAMIQUIPA,2342,M,2342,B,,51,144,,,,,0,15,210,475,
9,48,NAMIQUIPA,2342,M,2342,C1,,51,145,,,,,0,9,205,476,
9,48,NAMIQUIPA,2343,M,2343,B,,68,89,,,,,0,6,163,423,
9,48,NAMIQUIPA,2343,M,2343,C1,,61,108,,,,,0,7,176,423,
9,48,NAMIQUIPA,2344,U,2344,B,,80,171,,,,,0,17,268,585,
9,48,NAMIQUIPA,2345,M,2345,B,,69,43,,,,,0,4,116,260,
9,48,NAMIQUIPA,2346,U,2346,B,,59,104,,,,,0,8,171,347,
9,48,NAMIQUIPA,2347,U,2347,B,,95,116,,,,,0,9,220,451,
9,48,NAMIQUIPA,2348,U,2348,B,,98,122,,,,,0,10,230,449,
9,48,NAMIQUIPA,2349,U,2349,B,,137,157,,,,,0,8,302,645,
9,48,NAMIQUIPA,2350,M,2350,B,,102,88,,,,,0,6,196,405,
9,48,NAMIQUIPA,2350,M,2350,C1,,99,76,,,,,0,4,179,405,
9,48,NAMIQUIPA,2351,M,2351,B,,107,101,,,,,0,12,220,560,
9,48,NAMIQUIPA,2352,M,2352,B,,169,95,,,,,0,15,279,603,
9,48,NAMIQUIPA,2353,U,2353,B,,255,94,,,,,0,6,355,730,
9,48,NAMIQUIPA,2354,U,2354,B,,125,47,,,,,0,8,180,414,
9,48,NAMIQUIPA,2354,U,2354,C1,,136,63,,,,,0,5,204,414,
9,48,NAMIQUIPA,2355,R,2355,B,,10,51,,,,,0,1,62,139,
9,48,NAMIQUIPA,2356,R,2356,B,,12,70,,,,,0,1,83,138,
9,48,NAMIQUIPA,2357,R,2357,B,,19,48,,,,,0,0,67,175,
9,48,NAMIQUIPA,2358,R,2358,B,,18,66,,,,,0,2,86,515,
9,48,NAMIQUIPA,2359,R,2359,B,,12,42,,,,,0,0,54,119,
9,48,NAMIQUIPA,2360,R,2360,B,,24,67,,,,,0,3,94,193,
9,48,NAMIQUIPA,2361,R,2361,B,,41,105,,,,,0,8,154,325,
9,48,NAMIQUIPA,2362,R,2362,B,,14,78,,,,,0,2,94,642,
9,48,NAMIQUIPA,2363,R,2363,B,,37,91,,,,,0,0,128,234,
9,48,NAMIQUIPA,2364,R,2364,B,,39,67,,,,,0,3,109,209,
9,48,NAMIQUIPA,2365,R,2365,B,,61,182,,,,,0,7,250,623,
9,48,NAMIQUIPA,2366,R,2366,B,,7,55,,,,,0,2,64,91,
9,48,NAMIQUIPA,2367,R,2367,B,,82,79,,,,,0,9,170,339,
9,48,NAMIQUIPA,2368,R,2368,B,,55,39,,,,,0,4,98,172,
9,48,NAMIQUIPA,2369,R,2369,B,,7,21,,,,,0,0,28,62,
9,48,NAMIQUIPA,2370,R,2370,N.I.,,,,,,,,,,0,38,
9,48,NAMIQUIPA,2371,R,2371,B,,16,30,,,,,0,2,48,87,
9,48,NAMIQUIPA,2372,R,2372,B,,9,22,,,,,0,0,31,57,
9,48,NAMIQUIPA,2373,R,2373,B,,14,11,,,,,0,0,25,68,
9,48,NAMIQUIPA,2374,R,2374,B,,48,25,,,,,0,2,75,118,
9,48,NAMIQUIPA,2375,R,2375,B,,52,77,,,,,0,5,134,284,
9,48,NAMIQUIPA,2376,R,2376,B,,7,20,,,,,0,0,27,61,
9,48,NAMIQUIPA,2377,R,2377,B,,7,22,,,,,0,0,29,61,
9,48,NAMIQUIPA,2378,R,2378,B,,24,61,,,,,0,7,92,206,
9,48,NAMIQUIPA,2379,R,2379,B,,32,86,,,,,0,2,120,241,
9,48,NAMIQUIPA,2380,R,2380,B,,35,63,,,,,0,7,105,293,
9,48,NAMIQUIPA,2381,R,2381,B,,69,58,,,,,0,7,134,388,
9,48,NAMIQUIPA,2381,R,2381,C1,,69,62,,,,,0,6,137,388,
9,48,NAMIQUIPA,2382,R,2382,B,,33,66,,,,,0,3,102,291,
9,48,NAMIQUIPA,2383,R,2383,B,,22,22,,,,,0,1,45,118,
9,48,NAMIQUIPA,2384,R,2384,B,,102,66,,,,,0,10,178,354,
9,48,NAMIQUIPA,2385,R,2385,B,,73,92,,,,,0,5,170,377,
9,48,NAMIQUIPA,2386,R,2386,B,,16,47,,,,,0,1,64,126,
9,48,NAMIQUIPA,2387,R,2387,B,,22,67,,,,,0,1,90,189,
9,48,NAMIQUIPA,2388,U,2388,B,,64,140,,,,,0,12,216,449,
9,48,NAMIQUIPA,2389,U,2389,B,,52,109,,,,,0,11,172,377,
12,49,NONOAVA,2390,M,2390,B,,221,184,,,,,0,8,413,528,
12,49,NONOAVA,2390,M,2390,C1,,149,232,,,,,0,3,384,529,
12,49,NONOAVA,2391,R,2391,B,,40,46,,,,,0,5,91,142,
12,49,NONOAVA,2392,R,2392,B,,29,42,,,,,0,0,71,93,
12,49,NONOAVA,2392,R,2392,EX1,,48,43,,,,,0,2,93,119,
12,49,NONOAVA,2393,R,2393,B,,145,258,,,,,0,13,416,510,
12,49,NONOAVA,2394,R,2394,N.I.,,,,,,,,,,0,34,
12,49,NONOAVA,2395,R,2395,B,,101,158,,,,,0,7,266,334,
