id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,Nulos,total
13,14/11/1999,12,Ayuntamientos,13,0,421,1,B,Basica,0,25,HUAUTLA,200,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,421,35,86,2,0,0,10,133
13,14/11/1999,12,Ayuntamientos,13,0,428,1,B,Basica,0,25,HUAUTLA,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,428,94,200,21,0,0,40,355
13,14/11/1999,12,Ayuntamientos,13,0,441,1,C,Contigua,0,27,HUEHUETLA,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,441,4,166,196,6,0,16,388
13,14/11/1999,12,Ayuntamientos,13,0,1370,1,C,Contigua,0,69,TLAHUELILPAN,478,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1370,16,188,86,21,0,4,315
13,14/11/1999,12,Ayuntamientos,13,0,1375,1,C,Contigua,0,69,TLAHUELILPAN,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1375,2,182,49,13,0,4,250
13,14/11/1999,12,Ayuntamientos,13,0,1382,1,B,Basica,0,70,TLAHUILTEPA,242,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1382,0,80,53,0,0,6,139
13,14/11/1999,12,Ayuntamientos,13,0,1385,1,B,Basica,0,70,TLAHUILTEPA,281,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1385,0,161,49,0,0,4,214
13,14/11/1999,12,Ayuntamientos,13,0,1392,1,B,Basica,0,70,TLAHUILTEPA,393,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1392,0,92,168,0,0,18,278
13,14/11/1999,12,Ayuntamientos,13,0,1393,1,B,Basica,0,70,TLAHUILTEPA,254,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1393,0,125,21,0,0,5,151
13,14/11/1999,12,Ayuntamientos,13,0,1394,1,B,Basica,0,70,TLAHUILTEPA,158,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1394,0,44,41,0,0,0,85
13,14/11/1999,12,Ayuntamientos,13,0,1398,1,C,Contigua,0,71,TLANALAPA,555,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1398,59,189,86,0,0,9,343
13,14/11/1999,12,Ayuntamientos,13,0,1403,1,C,Contigua,0,72,TLANCHINOL,522,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1403,0,158,129,14,0,12,313
13,14/11/1999,12,Ayuntamientos,13,0,1409,1,B,Basica,0,72,TLANCHINOL,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1409,0,211,137,7,0,17,372
13,14/11/1999,12,Ayuntamientos,13,0,1410,1,B,Basica,0,72,TLANCHINOL,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1410,0,189,181,13,0,35,418
13,14/11/1999,12,Ayuntamientos,13,0,1428,1,B,Basica,0,72,TLANCHINOL,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1428,0,117,206,21,0,24,368
13,14/11/1999,12,Ayuntamientos,13,0,1429,1,B,Basica,0,73,TLAXCOAPAN,660,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1429,43,142,90,6,0,148,429
13,14/11/1999,12,Ayuntamientos,13,0,1439,1,B,Basica,0,73,TLAXCOAPAN,694,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1439,26,68,296,44,0,18,452
13,14/11/1999,12,Ayuntamientos,13,0,1441,1,B,Basica,0,74,TOLCAYUCA,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1441,374,133,42,0,0,10,559
13,14/11/1999,12,Ayuntamientos,13,0,1171,1,B,Basica,0,59,TECOZAUTLA,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1171,16,260,25,0,0,18,319
13,14/11/1999,12,Ayuntamientos,13,0,1180,1,C,Contigua,0,60,TENANGO DE DORIA,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1180,0,163,127,0,0,19,309
13,14/11/1999,12,Ayuntamientos,13,0,1183,1,B,Basica,0,60,TENANGO DE DORIA,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1183,0,149,215,0,0,11,375
13,14/11/1999,12,Ayuntamientos,13,0,1196,1,C,Contigua,0,61,TEPEAPULCO,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1196,103,106,37,0,0,9,255
13,14/11/1999,12,Ayuntamientos,13,0,1201,1,B,Basica,0,61,TEPEAPULCO,336,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1201,36,93,15,0,0,7,151
13,14/11/1999,12,Ayuntamientos,13,0,1203,1,B,Basica,0,61,TEPEAPULCO,85,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1203,1,50,4,0,0,3,58
13,14/11/1999,12,Ayuntamientos,13,0,1212,2,C,Contigua,0,61,TEPEAPULCO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1212,125,67,29,0,0,4,225
13,14/11/1999,12,Ayuntamientos,13,0,1220,2,C,Contigua,0,61,TEPEAPULCO,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1220,130,91,34,0,0,3,258
13,14/11/1999,12,Ayuntamientos,13,0,1222,1,B,Basica,0,61,TEPEAPULCO,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1222,84,47,26,0,0,3,160
13,14/11/1999,12,Ayuntamientos,13,0,1224,1,B,Basica,0,61,TEPEAPULCO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1224,122,98,26,0,0,3,249
13,14/11/1999,12,Ayuntamientos,13,0,1227,1,B,Basica,0,61,TEPEAPULCO,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1227,92,134,47,0,0,6,279
13,14/11/1999,12,Ayuntamientos,13,0,1237,1,B,Basica,0,62,TEPEHUACAN DE GUERRERO,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1237,2,216,25,0,0,18,261
13,14/11/1999,12,Ayuntamientos,13,0,1637,2,C,Contigua,0,83,ZEMPOALA,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1637,4,332,10,4,0,9,359
13,14/11/1999,12,Ayuntamientos,13,0,1651,1,B,Basica,0,84,ZIMAPAN,105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1651,0,40,11,0,0,0,51
13,14/11/1999,12,Ayuntamientos,13,0,1652,1,B,Basica,0,84,ZIMAPAN,109,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1652,1,53,6,1,0,1,62
13,14/11/1999,12,Ayuntamientos,13,0,1680,1,C,Contigua,0,84,ZIMAPAN,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1680,14,93,67,1,0,24,199
13,14/11/1999,12,Ayuntamientos,13,0,1688,1,B,Basica,0,84,ZIMAPAN,315,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1688,5,115,11,1,0,9,141
13,14/11/1999,12,Ayuntamientos,13,0,1694,1,B,Basica,0,84,ZIMAPAN,671,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1694,18,136,144,3,0,7,308
13,14/11/1999,12,Ayuntamientos,13,0,1698,1,B,Basica,0,84,ZIMAPAN,172,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1698,1,48,41,0,0,3,93
13,14/11/1999,12,Ayuntamientos,13,0,1701,1,B,Basica,0,84,ZIMAPAN,146,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1701,1,46,6,0,0,4,57
13,14/11/1999,12,Ayuntamientos,13,0,1707,1,B,Basica,0,84,ZIMAPAN,94,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1707,1,48,35,0,0,0,84
13,14/11/1999,12,Ayuntamientos,13,0,1503,2,C,Contigua,0,76,TULANCINGO DE BRAVO,636,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1503,85,96,32,0,5,10,228
13,14/11/1999,12,Ayuntamientos,13,0,1505,1,B,Basica,0,76,TULANCINGO DE BRAVO,570,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,1505,0,0,0,0,0,0,0
13,14/11/1999,12,Ayuntamientos,13,0,1505,2,C,Contigua,0,76,TULANCINGO DE BRAVO,570,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,1505,0,0,0,0,0,0,0
13,14/11/1999,12,Ayuntamientos,13,0,1507,1,B,Basica,0,76,TULANCINGO DE BRAVO,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1507,144,86,16,0,4,4,254
13,14/11/1999,12,Ayuntamientos,13,0,1509,1,C,Contigua,0,76,TULANCINGO DE BRAVO,741,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1509,184,116,12,0,8,9,329
13,14/11/1999,12,Ayuntamientos,13,0,1517,1,C,Contigua,0,76,TULANCINGO DE BRAVO,516,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,1517,0,0,0,0,0,0,0
13,14/11/1999,12,Ayuntamientos,13,0,1519,1,C,Contigua,0,76,TULANCINGO DE BRAVO,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1519,124,67,24,0,7,1,223
13,14/11/1999,12,Ayuntamientos,13,0,1533,1,B,Basica,0,76,TULANCINGO DE BRAVO,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1533,129,91,24,0,5,4,253
13,14/11/1999,12,Ayuntamientos,13,0,159,1,B,Basica,0,9,ATITALAQUIA,422,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,159,33,121,31,0,17,3,205
13,14/11/1999,12,Ayuntamientos,13,0,161,1,C,Contigua,0,9,ATITALAQUIA,742,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,161,75,210,131,7,6,3,432
13,14/11/1999,12,Ayuntamientos,13,0,164,1,B,Basica,0,10,ATLAPEXCO,263,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,164,0,106,79,0,0,6,191
13,14/11/1999,12,Ayuntamientos,13,0,168,1,B,Basica,0,10,ATLAPEXCO,343,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,168,0,70,161,0,0,21,252
13,14/11/1999,12,Ayuntamientos,13,0,1535,1,B,Basica,0,76,TULANCINGO DE BRAVO,523,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1535,113,104,23,0,5,6,251
13,14/11/1999,12,Ayuntamientos,13,0,1536,1,C,Contigua,0,76,TULANCINGO DE BRAVO,563,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1536,121,93,17,0,6,6,243
13,14/11/1999,12,Ayuntamientos,13,0,1536,2,C,Contigua,0,76,TULANCINGO DE BRAVO,563,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1536,137,79,17,0,5,5,243
13,14/11/1999,12,Ayuntamientos,13,0,1537,1,B,Basica,0,76,TULANCINGO DE BRAVO,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1537,138,97,28,0,8,16,287
13,14/11/1999,12,Ayuntamientos,13,0,457,1,C,Contigua,0,28,HUEJUTLA DE REYES,584,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,457,172,119,0,0,0,47,338
13,14/11/1999,12,Ayuntamientos,13,0,526,1,B,Basica,0,29,HUICHAPAN,298,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,526,39,91,12,0,0,14,156
13,14/11/1999,12,Ayuntamientos,13,0,528,1,B,Basica,0,29,HUICHAPAN,573,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,528,82,101,34,0,0,13,230
13,14/11/1999,12,Ayuntamientos,13,0,539,1,B,Basica,0,29,HUICHAPAN,686,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,539,71,231,2,0,0,2,306
13,14/11/1999,12,Ayuntamientos,13,0,548,1,B,Basica,0,30,IXMIQUILPAN,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,548,0,31,54,4,0,15,104
13,14/11/1999,12,Ayuntamientos,13,0,550,1,C,Contigua,0,30,IXMIQUILPAN,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,550,0,81,102,4,0,14,201
13,14/11/1999,12,Ayuntamientos,13,0,556,1,B,Basica,0,30,IXMIQUILPAN,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,556,0,109,87,3,0,10,209
13,14/11/1999,12,Ayuntamientos,13,0,571,1,B,Basica,0,30,IXMIQUILPAN,105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,571,0,94,0,0,0,4,98
13,14/11/1999,12,Ayuntamientos,13,0,572,1,B,Basica,0,30,IXMIQUILPAN,240,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,572,0,72,58,0,0,1,131
13,14/11/1999,12,Ayuntamientos,13,0,575,1,C,Contigua,0,30,IXMIQUILPAN,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,575,0,108,131,7,0,7,253
13,14/11/1999,12,Ayuntamientos,13,0,579,1,B,Basica,0,30,IXMIQUILPAN,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,579,0,125,54,1,0,26,206
13,14/11/1999,12,Ayuntamientos,13,0,597,1,B,Basica,0,30,IXMIQUILPAN,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,597,0,185,84,0,0,18,287
13,14/11/1999,12,Ayuntamientos,13,0,597,1,C,Contigua,0,30,IXMIQUILPAN,723,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,597,0,197,83,1,0,11,292
13,14/11/1999,12,Ayuntamientos,13,0,601,1,C,Contigua,0,30,IXMIQUILPAN,552,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,601,0,80,135,5,0,4,224
13,14/11/1999,12,Ayuntamientos,13,0,605,1,B,Basica,0,30,IXMIQUILPAN,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,605,0,118,20,1,0,7,146
13,14/11/1999,12,Ayuntamientos,13,0,605,1,C,Contigua,0,30,IXMIQUILPAN,377,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,605,0,140,8,0,0,0,148
13,14/11/1999,12,Ayuntamientos,13,0,607,1,B,Basica,0,30,IXMIQUILPAN,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,607,0,122,243,1,0,15,381
13,14/11/1999,12,Ayuntamientos,13,0,607,1,C,Contigua,0,30,IXMIQUILPAN,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,607,0,140,222,1,0,12,375
13,14/11/1999,12,Ayuntamientos,13,0,608,1,C,Contigua,0,31,JACALA DE LEDEZMA,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,608,0,317,48,0,0,13,378
13,14/11/1999,12,Ayuntamientos,13,0,609,1,B,Basica,0,31,JACALA DE LEDEZMA,496,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,609,0,191,64,0,0,19,274
13,14/11/1999,12,Ayuntamientos,13,0,611,1,B,Basica,0,31,JACALA DE LEDEZMA,358,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,611,0,146,48,0,0,11,205
13,14/11/1999,12,Ayuntamientos,13,0,617,1,B,Basica,0,31,JACALA DE LEDEZMA,118,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,617,0,114,0,0,0,0,114
13,14/11/1999,12,Ayuntamientos,13,0,620,1,B,Basica,0,31,JACALA DE LEDEZMA,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,620,0,183,16,0,0,13,212
13,14/11/1999,12,Ayuntamientos,13,0,621,1,B,Basica,0,31,JACALA DE LEDEZMA,99,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,621,0,44,5,0,0,7,56
13,14/11/1999,12,Ayuntamientos,13,0,622,1,B,Basica,0,31,JACALA DE LEDEZMA,271,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,622,0,100,29,0,0,5,134
13,14/11/1999,12,Ayuntamientos,13,0,627,1,B,Basica,0,31,JACALA DE LEDEZMA,344,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,627,0,131,106,0,0,3,240
13,14/11/1999,12,Ayuntamientos,13,0,632,1,C,Contigua,0,32,JALTOCAN,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,632,121,259,82,0,0,10,472
13,14/11/1999,12,Ayuntamientos,13,0,643,1,B,Basica,0,33,JUAREZ HIDALGO,296,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,643,0,92,88,0,0,13,193
13,14/11/1999,12,Ayuntamientos,13,0,647,1,B,Basica,0,34,LA MISION,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,647,0,211,24,155,0,8,398
13,14/11/1999,12,Ayuntamientos,13,0,650,1,B,Basica,0,34,LA MISION,493,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,650,0,134,48,101,0,14,297
13,14/11/1999,12,Ayuntamientos,13,0,652,1,B,Basica,0,34,LA MISION,305,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,652,0,85,31,63,0,7,186
13,14/11/1999,12,Ayuntamientos,13,0,954,1,C,Contigua,0,47,PACHUCA DE SOTO,497,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,954,102,97,4,3,0,3,209
13,14/11/1999,12,Ayuntamientos,13,0,960,1,C,Contigua,0,47,PACHUCA DE SOTO,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,960,61,104,8,5,0,7,185
13,14/11/1999,12,Ayuntamientos,13,0,973,1,B,Basica,0,48,PISAFLORES,315,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,973,0,93,89,0,0,6,188
13,14/11/1999,12,Ayuntamientos,13,0,977,1,B,Basica,0,48,PISAFLORES,171,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,977,0,95,16,1,0,4,116
13,14/11/1999,12,Ayuntamientos,13,0,983,1,B,Basica,0,49,PROGRESO DE OBREGON,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,983,202,111,8,0,0,4,325
13,14/11/1999,12,Ayuntamientos,13,0,986,1,B,Basica,0,49,PROGRESO DE OBREGON,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,986,192,100,13,0,0,7,312
13,14/11/1999,12,Ayuntamientos,13,0,986,1,C,Contigua,0,49,PROGRESO DE OBREGON,565,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,986,179,109,30,0,0,5,323
13,14/11/1999,12,Ayuntamientos,13,0,987,1,B,Basica,0,49,PROGRESO DE OBREGON,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,987,238,152,26,0,0,7,423
13,14/11/1999,12,Ayuntamientos,13,0,994,1,C,Contigua,0,50,SAN AGUSTIN METZQUITITLAN,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,994,238,225,27,0,0,16,506
13,14/11/1999,12,Ayuntamientos,13,0,996,1,B,Basica,0,50,SAN AGUSTIN METZQUITITLAN,693,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,996,147,280,20,0,0,16,463
13,14/11/1999,12,Ayuntamientos,13,0,999,1,B,Basica,0,50,SAN AGUSTIN METZQUITITLAN,270,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,999,98,93,6,0,0,3,200
13,14/11/1999,12,Ayuntamientos,13,0,1004,1,B,Basica,0,50,SAN AGUSTIN METZQUITITLAN,130,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1004,43,36,3,0,0,1,83
13,14/11/1999,12,Ayuntamientos,13,0,1449,1,C,Contigua,0,75,TULA DE ALLENDE,562,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1449,0,203,118,1,4,5,331
13,14/11/1999,12,Ayuntamientos,13,0,1453,1,C,Contigua,0,75,TULA DE ALLENDE,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1453,0,137,144,0,7,2,290
13,14/11/1999,12,Ayuntamientos,13,0,1455,1,B,Basica,0,75,TULA DE ALLENDE,448,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1455,0,111,144,0,3,5,263
13,14/11/1999,12,Ayuntamientos,13,0,1458,2,C,Contigua,0,75,TULA DE ALLENDE,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1458,0,150,119,5,1,9,284
13,14/11/1999,12,Ayuntamientos,13,0,1461,1,C,Contigua,0,75,TULA DE ALLENDE,408,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1461,0,113,71,2,5,5,196
13,14/11/1999,12,Ayuntamientos,13,0,1467,1,B,Basica,0,75,TULA DE ALLENDE,191,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1467,0,38,92,0,0,3,133
13,14/11/1999,12,Ayuntamientos,13,0,1468,1,B,Basica,0,75,TULA DE ALLENDE,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1468,0,196,62,3,1,5,267
13,14/11/1999,12,Ayuntamientos,13,0,1470,1,B,Basica,0,75,TULA DE ALLENDE,257,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1470,0,93,38,1,2,3,137
13,14/11/1999,12,Ayuntamientos,13,0,1473,1,B,Basica,0,75,TULA DE ALLENDE,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1473,0,108,97,3,0,2,210
13,14/11/1999,12,Ayuntamientos,13,0,1479,1,B,Basica,0,75,TULA DE ALLENDE,385,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,1479,0,0,0,0,0,0,0
13,14/11/1999,12,Ayuntamientos,13,0,1479,1,C,Contigua,0,75,TULA DE ALLENDE,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1479,0,89,97,3,7,7,203
13,14/11/1999,12,Ayuntamientos,13,0,1492,1,C,Contigua,0,75,TULA DE ALLENDE,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1492,0,116,123,5,5,4,253
13,14/11/1999,12,Ayuntamientos,13,0,1493,2,C,Contigua,0,75,TULA DE ALLENDE,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1493,0,170,188,4,3,5,370
13,14/11/1999,12,Ayuntamientos,13,0,1499,1,B,Basica,0,75,TULA DE ALLENDE,510,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,1499,0,0,0,0,0,0,0
13,14/11/1999,12,Ayuntamientos,13,0,186,1,B,Basica,0,11,ATOTONILCO EL GRANDE,435,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,186,120,147,4,0,0,10,281
13,14/11/1999,12,Ayuntamientos,13,0,191,1,B,Basica,0,11,ATOTONILCO EL GRANDE,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,191,161,136,2,0,0,16,315
13,14/11/1999,12,Ayuntamientos,13,0,192,1,B,Basica,0,11,ATOTONILCO EL GRANDE,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,192,111,123,2,0,0,21,257
13,14/11/1999,12,Ayuntamientos,13,0,197,1,B,Basica,0,11,ATOTONILCO EL GRANDE,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,197,129,93,4,0,0,1,227
13,14/11/1999,12,Ayuntamientos,13,0,203,1,C,Contigua,0,11,ATOTONILCO EL GRANDE,376,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,203,119,76,3,0,0,6,204
13,14/11/1999,12,Ayuntamientos,13,0,207,1,B,Basica,0,12,ATOTONILCO DE TULA,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,207,72,90,92,37,4,2,297
13,14/11/1999,12,Ayuntamientos,13,0,208,1,C,Contigua,0,12,ATOTONILCO DE TULA,599,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,208,64,110,127,46,16,1,364
13,14/11/1999,12,Ayuntamientos,13,0,209,1,C,Contigua,0,12,ATOTONILCO DE TULA,728,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,209,15,153,220,11,31,3,433
13,14/11/1999,12,Ayuntamientos,13,0,210,1,B,Basica,0,12,ATOTONILCO DE TULA,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,210,4,104,87,4,0,3,202
13,14/11/1999,12,Ayuntamientos,13,0,220,1,B,Basica,0,12,ATOTONILCO DE TULA,229,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,220,4,92,62,6,0,4,168
13,14/11/1999,12,Ayuntamientos,13,0,223,1,C,Contigua,0,12,ATOTONILCO DE TULA,384,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,223,16,97,73,15,4,2,207
13,14/11/1999,12,Ayuntamientos,13,0,225,1,B,Basica,0,13,CALNALI,429,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,225,114,173,2,4,0,15,308
13,14/11/1999,12,Ayuntamientos,13,0,228,1,B,Basica,0,13,CALNALI,390,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,228,123,177,4,0,0,6,310
13,14/11/1999,12,Ayuntamientos,13,0,229,1,B,Basica,0,13,CALNALI,359,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,229,95,154,0,5,0,13,267
13,14/11/1999,12,Ayuntamientos,13,0,242,1,B,Basica,0,14,CARDONAL,235,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,242,0,122,4,0,0,3,129
13,14/11/1999,12,Ayuntamientos,13,0,249,1,B,Basica,0,14,CARDONAL,435,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,249,8,119,41,0,0,7,175
13,14/11/1999,12,Ayuntamientos,13,0,261,1,B,Basica,0,15,CUAUTEPEC DE HINOJOSA,594,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,261,71,186,12,3,0,6,278
13,14/11/1999,12,Ayuntamientos,13,0,265,1,C,Contigua,0,15,CUAUTEPEC DE HINOJOSA,559,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,265,68,178,10,3,0,8,267
13,14/11/1999,12,Ayuntamientos,13,0,267,1,B,Basica,0,15,CUAUTEPEC DE HINOJOSA,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,267,51,240,13,11,0,22,337
