CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PAN_NA,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,4,MERIDA,50,MERIDA,257,2,313,161,11,10,6,8,6,155,11,0,0,3,0,0,3,1,0,3,2,1,0,1,0,0,0,0,0,695,1,15,711,938
,31,YUCATAN,4,MERIDA,50,MERIDA,258,2,283,204,8,7,6,5,6,142,10,0,0,4,0,0,10,7,1,2,2,0,0,0,0,0,0,0,0,697,0,19,716,1011
,31,YUCATAN,4,MERIDA,50,MERIDA,259,2,378,188,13,8,5,10,8,151,7,0,0,9,0,0,4,5,0,0,5,1,0,1,0,0,0,0,0,793,0,22,815,1129
,31,YUCATAN,4,MERIDA,50,MERIDA,260,3,825,331,19,17,14,18,5,260,10,0,0,12,0,0,0,2,0,0,9,2,0,1,0,0,0,0,0,1525,0,27,1552,2150
,31,YUCATAN,4,MERIDA,50,MERIDA,267,3,1031,277,17,9,10,16,7,149,13,0,0,9,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,1544,0,21,1565,2053
,31,YUCATAN,4,MERIDA,50,MERIDA,268,2,477,195,10,3,13,6,2,137,7,0,0,5,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,861,0,16,877,1214
,31,YUCATAN,4,MERIDA,50,MERIDA,270,3,584,257,14,13,8,12,7,286,13,0,0,13,0,0,1,7,1,1,7,2,0,2,0,0,0,0,0,1228,0,27,1255,1686
,31,YUCATAN,4,MERIDA,50,MERIDA,271,2,453,324,10,16,20,16,4,167,7,0,0,3,0,0,0,4,2,0,4,2,0,1,0,0,0,0,0,1033,0,20,1053,1471
,31,YUCATAN,4,MERIDA,50,MERIDA,272,2,596,201,6,3,3,5,0,75,2,0,0,5,0,0,3,3,0,0,2,0,0,0,0,0,0,0,0,904,0,11,915,1147
,31,YUCATAN,4,MERIDA,50,MERIDA,273,2,389,116,6,5,7,6,3,72,3,0,0,4,0,0,1,3,0,0,4,0,0,0,0,0,0,0,0,619,1,7,627,825
,31,YUCATAN,4,MERIDA,50,MERIDA,274,2,676,232,4,8,5,3,4,81,7,0,0,6,0,0,4,0,0,2,0,2,0,0,0,0,0,0,0,1034,0,15,1049,1310
,31,YUCATAN,4,MERIDA,50,MERIDA,284,1,390,118,3,2,3,4,2,45,5,0,0,7,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,582,0,2,584,731
,31,YUCATAN,4,MERIDA,50,MERIDA,285,2,312,300,12,8,7,5,6,148,7,0,0,7,0,0,2,11,0,0,5,0,0,0,0,0,0,0,0,830,0,10,840,1213
,31,YUCATAN,4,MERIDA,50,MERIDA,286,2,404,182,4,6,5,5,3,138,5,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,757,0,12,769,1075
,31,YUCATAN,4,MERIDA,50,MERIDA,287,2,567,287,11,9,13,13,4,142,9,0,0,8,0,0,4,3,0,0,6,0,0,3,0,0,0,0,0,1079,0,30,1109,1455
,31,YUCATAN,4,MERIDA,50,MERIDA,288,5,1278,478,26,27,22,23,18,417,34,0,0,10,0,0,6,1,1,0,8,1,0,2,0,0,0,0,0,2352,1,39,2392,3344
,31,YUCATAN,4,MERIDA,50,MERIDA,289,5,1037,603,38,36,35,24,16,634,34,0,0,15,0,0,18,18,1,0,6,6,1,4,0,0,0,0,0,2526,1,48,2575,3663
,31,YUCATAN,4,MERIDA,50,MERIDA,290,2,353,179,8,9,6,12,4,154,12,0,0,3,0,0,1,3,0,0,3,1,0,0,0,0,0,0,0,748,0,13,761,1034
,31,YUCATAN,4,MERIDA,50,MERIDA,291,3,839,352,15,11,14,15,8,258,12,0,0,3,0,0,4,2,0,0,2,1,0,0,0,0,0,0,0,1536,0,19,1555,1977
,31,YUCATAN,4,MERIDA,50,MERIDA,292,2,570,256,12,7,9,13,7,176,9,0,0,5,0,0,3,4,2,0,3,0,0,0,0,0,0,0,0,1076,0,12,1088,1424
,31,YUCATAN,4,MERIDA,50,MERIDA,293,2,401,140,7,5,11,10,2,135,8,0,0,8,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,731,1,14,746,997
,31,YUCATAN,4,MERIDA,50,MERIDA,294,2,387,186,7,7,8,9,5,141,6,0,0,5,0,0,1,3,0,0,4,0,0,1,0,0,0,0,0,770,0,18,788,1084
,31,YUCATAN,4,MERIDA,50,MERIDA,295,3,656,220,18,13,12,18,4,151,6,0,0,6,0,0,2,3,0,0,3,1,0,1,0,0,0,0,0,1114,0,29,1143,1501
,31,YUCATAN,4,MERIDA,50,MERIDA,296,2,391,119,6,9,7,3,4,59,3,0,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,607,0,6,613,759
,31,YUCATAN,4,MERIDA,50,MERIDA,307,2,413,145,2,5,1,5,0,57,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,634,0,9,643,801
,31,YUCATAN,4,MERIDA,50,MERIDA,317,1,369,86,4,0,2,8,2,43,3,0,0,5,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,529,0,4,533,722
,31,YUCATAN,4,MERIDA,50,MERIDA,334,1,276,75,2,0,3,6,2,32,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,0,6,406,513
,31,YUCATAN,4,MERIDA,50,MERIDA,629,1,85,151,4,6,6,7,1,62,3,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,329,0,28,357,433
,31,YUCATAN,4,MERIDA,50,MERIDA,630,1,124,163,1,3,2,2,0,39,2,0,0,3,0,0,0,6,2,2,2,1,0,2,0,0,0,0,0,354,0,8,362,464
,31,YUCATAN,4,MERIDA,50,MERIDA,631,2,196,282,45,22,6,6,4,92,13,0,0,3,0,0,1,11,0,0,3,0,0,1,0,0,0,0,0,685,0,30,715,995
,31,YUCATAN,4,MERIDA,50,MERIDA,632,2,236,280,26,6,7,6,5,73,5,0,0,4,0,0,4,6,0,0,2,0,0,1,0,0,0,0,0,661,0,36,697,971
,31,YUCATAN,4,MERIDA,50,MERIDA,633,2,287,297,8,17,16,6,12,108,9,0,0,8,0,0,3,15,1,0,4,5,0,1,0,0,0,0,0,797,0,34,831,1068
,31,YUCATAN,4,MERIDA,50,MERIDA,634,3,382,337,21,17,21,9,12,235,22,0,0,12,0,0,4,10,0,0,7,2,0,3,0,0,0,0,0,1094,0,36,1130,1732
,31,YUCATAN,4,MERIDA,50,MERIDA,635,3,417,394,14,14,13,23,13,197,13,0,0,7,0,0,4,5,0,0,2,2,0,4,0,0,0,0,0,1122,0,30,1152,1682
,31,YUCATAN,4,MERIDA,50,MERIDA,636,2,774,153,5,21,4,7,2,60,5,0,0,3,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1040,1,4,1045,1335
,31,YUCATAN,4,MERIDA,50,MERIDA,637,4,749,708,25,21,42,24,15,458,21,0,0,11,0,0,3,15,0,0,12,6,1,2,0,0,0,0,0,2113,0,45,2158,2974
,31,YUCATAN,4,MERIDA,50,MERIDA,638,9,1967,840,40,37,34,45,21,905,36,0,0,26,0,0,9,12,1,0,15,2,1,0,0,0,0,0,0,3991,3,73,4067,5659
,31,YUCATAN,4,MERIDA,50,MERIDA,639,13,3090,1278,59,67,60,72,25,1549,73,0,0,23,0,0,12,14,2,0,21,5,1,5,0,0,0,0,0,6356,0,77,6433,9294
,31,YUCATAN,4,MERIDA,50,MERIDA,640,4,844,417,12,22,14,20,10,248,17,0,0,6,0,0,2,3,0,0,5,2,0,0,0,0,0,0,0,1622,1,32,1655,2188
,31,YUCATAN,4,MERIDA,50,MERIDA,641,5,981,606,38,33,16,18,12,387,12,0,0,11,0,0,7,14,1,0,2,6,0,1,0,0,0,0,0,2145,0,60,2205,3099
,31,YUCATAN,4,MERIDA,50,MERIDA,642,8,1944,896,40,42,56,53,21,729,36,0,0,16,0,0,6,16,1,0,11,3,1,2,0,0,0,0,0,3873,0,86,3959,5527
,31,YUCATAN,4,MERIDA,50,MERIDA,643,8,1590,950,59,41,41,35,21,835,37,0,0,26,0,0,10,13,3,0,22,3,0,1,0,0,0,0,0,3687,1,57,3745,4910
,31,YUCATAN,4,MERIDA,50,MERIDA,646,4,749,504,23,22,13,16,4,232,11,0,0,8,0,0,5,16,0,0,3,4,2,2,0,0,0,0,0,1614,1,27,1642,2655
,31,YUCATAN,4,MERIDA,50,MERIDA,647,1,134,211,4,10,8,8,3,43,4,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,430,0,18,448,544
,31,YUCATAN,4,MERIDA,50,MERIDA,1060,2,341,197,13,7,3,10,6,199,11,0,0,3,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,796,0,8,804,1064
,31,YUCATAN,4,MERIDA,50,MERIDA,1061,2,368,152,8,15,7,15,5,165,14,0,0,7,0,0,0,2,0,0,3,1,0,1,0,0,0,0,0,763,0,9,772,1021
,31,YUCATAN,4,MERIDA,50,MERIDA,1062,2,381,170,3,6,4,11,4,145,8,0,0,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,738,0,9,747,974
,31,YUCATAN,4,MERIDA,50,MERIDA,1063,2,342,182,6,9,2,4,4,146,9,0,0,3,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,711,1,14,726,1033
,31,YUCATAN,4,MERIDA,50,MERIDA,1064,2,294,198,7,14,6,6,9,111,4,0,0,3,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,657,1,4,662,837
,31,YUCATAN,4,MERIDA,50,MERIDA,1065,2,299,143,10,2,6,9,4,192,8,0,0,5,0,0,6,1,0,0,3,0,1,0,0,0,0,0,0,689,0,12,701,907
,31,YUCATAN,4,MERIDA,50,MERIDA,1066,2,289,131,7,16,5,11,5,158,8,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,636,3,6,645,817
,31,YUCATAN,4,MERIDA,50,MERIDA,1067,2,304,134,6,5,6,9,6,150,7,0,0,4,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,636,1,8,645,848
,31,YUCATAN,4,MERIDA,50,MERIDA,1068,2,298,128,8,5,3,8,10,119,4,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,592,0,14,606,763
,31,YUCATAN,4,MERIDA,50,MERIDA,1069,1,218,130,6,4,7,5,1,88,7,0,0,2,0,0,2,1,0,0,3,1,0,1,0,0,0,0,0,476,0,14,490,631
,31,YUCATAN,4,MERIDA,50,MERIDA,1070,2,383,134,9,5,4,8,3,137,8,0,0,6,0,0,3,3,0,0,4,0,0,1,0,0,0,0,0,708,0,16,724,955
,31,YUCATAN,4,MERIDA,50,MERIDA,1071,2,363,155,5,7,8,5,7,147,16,0,0,2,0,0,4,0,0,0,4,1,0,2,0,0,0,0,0,726,0,8,734,929
,31,YUCATAN,4,MERIDA,50,MERIDA,1072,2,301,154,12,4,9,8,6,128,13,0,0,1,0,0,2,3,1,0,6,0,0,1,0,0,0,0,0,649,0,9,658,840
,31,YUCATAN,4,MERIDA,50,MERIDA,1073,2,296,150,15,13,6,10,5,133,4,0,0,3,0,0,2,1,0,0,3,0,0,1,0,0,0,0,0,642,0,9,651,836
,31,YUCATAN,4,MERIDA,50,MERIDA,1074,2,278,194,8,4,9,5,5,156,13,0,0,12,0,0,1,2,1,0,3,4,0,3,0,0,0,0,0,698,0,9,707,960
,31,YUCATAN,4,MERIDA,50,MERIDA,1075,2,263,160,17,9,7,7,10,125,9,0,0,5,0,0,1,3,0,0,0,0,1,2,0,0,0,0,0,619,1,7,627,778
,31,YUCATAN,4,MERIDA,50,MERIDA,1076,2,313,131,9,8,6,5,4,151,7,0,0,3,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,641,0,6,647,841
,31,YUCATAN,4,MERIDA,50,MERIDA,1077,2,266,137,8,5,12,13,6,119,5,0,0,3,0,0,2,3,0,0,3,1,0,2,0,0,0,0,0,585,0,13,598,855
,31,YUCATAN,4,MERIDA,50,MERIDA,1078,2,462,174,9,5,4,12,5,139,8,0,0,5,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,829,1,11,841,1078
,31,YUCATAN,4,MERIDA,50,MERIDA,1079,2,293,160,5,9,7,5,3,129,8,0,0,4,0,0,1,4,0,0,4,1,0,1,0,0,0,0,0,634,0,11,645,851
,31,YUCATAN,4,MERIDA,50,MERIDA,1080,2,251,169,6,9,3,5,6,141,17,0,0,5,0,0,0,2,0,0,5,0,0,1,0,0,0,0,0,620,0,13,633,855
,31,YUCATAN,4,MERIDA,50,MERIDA,1081,2,356,143,17,8,5,5,3,168,5,0,0,1,0,0,3,1,1,0,5,0,0,2,0,0,0,0,0,723,0,14,737,921
,31,YUCATAN,5,MERIDA,50,MERIDA,261,5,1796,521,18,20,15,22,5,221,10,0,0,13,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,2649,4,22,2675,3377
,31,YUCATAN,5,MERIDA,50,MERIDA,262,2,630,155,4,4,5,5,3,69,5,0,0,4,0,0,3,4,0,0,1,0,0,0,0,0,0,0,0,892,2,14,908,1135
,31,YUCATAN,5,MERIDA,50,MERIDA,263,5,1346,514,16,17,21,29,8,389,21,0,0,12,0,0,8,7,1,0,8,2,0,5,0,0,0,0,0,2404,1,34,2439,3330
,31,YUCATAN,5,MERIDA,50,MERIDA,264,2,336,216,8,12,7,3,6,140,9,0,0,4,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,746,1,8,755,1022
,31,YUCATAN,5,MERIDA,50,MERIDA,265,12,3697,1333,71,59,47,83,35,1058,57,0,0,36,0,0,8,13,0,0,24,3,0,2,0,0,0,0,0,6526,1,106,6633,8861
,31,YUCATAN,5,MERIDA,50,MERIDA,266,8,1776,634,37,40,28,40,13,498,26,0,0,14,0,0,4,19,0,0,16,3,0,4,0,0,0,0,0,3152,0,30,3182,4303
,31,YUCATAN,5,MERIDA,50,MERIDA,275,4,1228,345,14,16,16,18,5,167,8,0,0,15,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,1842,0,14,1856,2378
,31,YUCATAN,5,MERIDA,50,MERIDA,276,3,817,284,13,12,14,13,6,198,11,0,0,10,0,0,2,0,0,0,4,0,0,1,0,0,0,0,0,1385,0,15,1400,1814
,31,YUCATAN,5,MERIDA,50,MERIDA,277,5,1365,508,23,29,20,29,17,361,19,0,0,11,0,0,11,8,2,0,12,4,2,1,0,0,0,0,0,2422,0,38,2460,3226
,31,YUCATAN,5,MERIDA,50,MERIDA,278,8,1888,976,62,43,59,60,28,939,35,0,0,17,0,0,14,19,3,1,19,4,0,3,0,0,0,0,0,4170,3,80,4253,5977
,31,YUCATAN,5,MERIDA,50,MERIDA,279,2,541,226,8,5,10,7,3,116,2,0,0,8,0,0,4,0,1,0,2,1,0,1,0,0,0,0,0,935,1,19,955,1208
,31,YUCATAN,5,MERIDA,50,MERIDA,280,2,547,183,5,5,8,3,3,124,3,0,0,6,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,893,0,10,903,1112
,31,YUCATAN,5,MERIDA,50,MERIDA,281,2,410,155,10,7,2,12,9,109,0,0,0,6,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,725,0,6,731,908
,31,YUCATAN,5,MERIDA,50,MERIDA,282,2,459,184,5,9,16,5,8,147,5,0,0,4,0,0,2,7,0,0,4,1,2,0,0,0,0,0,0,858,1,14,873,1257
,31,YUCATAN,5,MERIDA,50,MERIDA,283,2,380,205,5,7,6,10,3,101,4,0,0,4,0,0,3,4,0,0,1,1,0,0,0,0,0,0,0,734,0,15,749,997
,31,YUCATAN,5,MERIDA,50,MERIDA,297,2,458,169,4,7,9,19,0,81,10,0,0,1,0,0,1,2,0,0,0,1,0,1,0,0,0,0,0,763,0,16,779,994
,31,YUCATAN,5,MERIDA,50,MERIDA,298,3,1078,379,17,10,7,17,8,191,7,0,0,9,0,0,6,4,0,0,2,1,0,1,0,0,0,0,0,1737,0,14,1751,2184
,31,YUCATAN,5,MERIDA,50,MERIDA,299,3,613,336,14,14,14,13,3,208,7,0,0,9,0,0,6,3,1,0,4,0,0,0,0,0,0,0,0,1245,0,26,1271,1738
,31,YUCATAN,5,MERIDA,50,MERIDA,300,2,273,149,5,4,3,9,4,106,8,0,0,5,0,0,3,4,3,0,1,1,0,2,0,0,0,0,0,580,1,20,601,778
,31,YUCATAN,5,MERIDA,50,MERIDA,301,2,510,201,6,7,3,20,3,102,6,0,0,3,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,866,0,8,874,1051
,31,YUCATAN,5,MERIDA,50,MERIDA,302,3,979,374,18,14,15,22,9,236,6,0,0,8,0,0,10,2,0,0,4,0,0,0,0,0,0,0,0,1697,2,18,1717,2177
,31,YUCATAN,5,MERIDA,50,MERIDA,303,11,2421,1313,138,64,78,82,35,1304,49,0,0,20,0,0,23,26,3,0,25,11,0,2,0,0,0,0,0,5594,18,102,5714,7937
,31,YUCATAN,5,MERIDA,50,MERIDA,304,2,397,185,13,2,1,9,4,128,2,0,0,4,0,0,2,1,0,0,4,2,0,0,0,0,0,0,0,754,1,10,765,947
,31,YUCATAN,5,MERIDA,50,MERIDA,305,2,654,195,12,10,9,7,5,127,3,0,0,6,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,1032,0,20,1052,1397
,31,YUCATAN,5,MERIDA,50,MERIDA,306,1,369,88,2,1,3,7,2,37,5,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,517,0,5,522,651
,31,YUCATAN,5,MERIDA,50,MERIDA,318,1,281,93,3,1,4,4,1,28,5,0,0,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,427,2,7,436,615
,31,YUCATAN,5,MERIDA,50,MERIDA,319,2,455,162,6,6,3,12,4,103,4,0,0,1,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,762,0,9,771,1046
,31,YUCATAN,5,MERIDA,50,MERIDA,320,2,301,120,12,8,9,12,3,117,7,0,0,3,0,0,1,4,1,0,4,0,0,3,0,0,0,0,0,605,0,12,617,943
,31,YUCATAN,5,MERIDA,50,MERIDA,321,2,607,206,10,4,3,7,1,109,7,0,0,8,0,0,1,0,3,0,0,0,0,1,0,0,0,0,0,967,0,14,981,1271
,31,YUCATAN,5,MERIDA,50,MERIDA,322,3,632,298,19,11,13,16,4,227,14,0,0,7,0,0,3,5,1,0,5,4,1,2,0,0,0,0,0,1262,1,35,1298,1721
,31,YUCATAN,5,MERIDA,50,MERIDA,323,2,385,192,20,9,9,12,3,165,5,0,0,2,0,0,2,2,0,0,2,1,0,1,0,0,0,0,0,810,0,19,829,1012
,31,YUCATAN,5,MERIDA,50,MERIDA,324,2,250,231,15,7,12,13,3,172,4,0,0,4,0,0,2,3,0,0,3,2,0,2,0,0,0,0,0,723,1,20,744,1055
,31,YUCATAN,5,MERIDA,50,MERIDA,325,4,596,381,18,15,25,20,16,445,11,0,0,8,0,0,7,6,1,0,14,5,0,5,0,0,0,0,0,1573,1,53,1627,2450
,31,YUCATAN,5,MERIDA,50,MERIDA,326,2,496,180,21,5,5,5,2,126,6,0,0,4,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,856,0,15,871,1072
,31,YUCATAN,5,MERIDA,50,MERIDA,327,3,522,308,18,12,10,18,6,218,8,0,0,14,0,0,2,7,1,0,4,0,0,3,0,0,0,0,0,1151,1,25,1177,1524
,31,YUCATAN,5,MERIDA,50,MERIDA,328,2,419,208,8,8,6,12,6,95,2,0,0,14,0,0,0,3,0,0,5,1,0,0,0,0,0,0,0,787,0,16,803,980
,31,YUCATAN,5,MERIDA,50,MERIDA,329,2,405,167,9,3,2,4,4,125,3,0,0,8,0,0,3,1,0,0,1,1,0,1,0,0,0,0,0,737,0,15,752,979
,31,YUCATAN,5,MERIDA,50,MERIDA,330,1,297,96,6,4,6,5,1,74,5,0,0,4,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,503,0,3,506,671
,31,YUCATAN,5,MERIDA,50,MERIDA,331,2,353,129,8,6,9,8,3,86,1,0,0,4,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,611,0,18,629,836
,31,YUCATAN,5,MERIDA,50,MERIDA,332,2,341,130,8,8,3,7,2,65,6,0,0,4,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,579,0,18,597,771
,31,YUCATAN,5,MERIDA,50,MERIDA,333,2,423,113,6,2,4,4,3,63,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,623,0,7,630,827
,31,YUCATAN,5,MERIDA,50,MERIDA,355,2,437,203,3,8,11,11,3,132,5,0,0,8,0,0,0,2,0,0,6,1,0,1,0,0,0,0,0,831,1,24,856,1177
,31,YUCATAN,5,MERIDA,50,MERIDA,356,2,364,250,6,13,3,6,11,143,6,0,0,6,0,0,4,5,1,0,11,1,0,1,0,0,0,0,0,831,1,25,857,1093
,31,YUCATAN,5,MERIDA,50,MERIDA,357,1,294,161,5,3,2,4,6,73,1,0,0,2,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,558,0,7,565,733
,31,YUCATAN,5,MERIDA,50,MERIDA,358,2,389,233,8,18,12,14,7,116,6,0,0,4,0,0,3,6,0,0,3,0,0,0,0,0,0,0,0,819,0,25,844,1094
,31,YUCATAN,5,MERIDA,50,MERIDA,359,2,418,237,11,7,8,12,1,152,6,0,0,3,0,0,3,3,0,0,5,6,0,0,0,0,0,0,0,872,0,21,893,1216
,31,YUCATAN,5,MERIDA,50,MERIDA,360,2,384,156,10,4,6,7,9,117,1,0,0,8,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0,711,0,16,727,884
,31,YUCATAN,5,MERIDA,50,MERIDA,361,2,252,183,15,13,7,8,7,222,8,0,0,1,0,0,2,4,0,0,7,0,0,3,0,0,0,0,0,732,0,17,749,1114
,31,YUCATAN,5,MERIDA,50,MERIDA,362,2,361,223,18,12,11,11,6,171,3,0,0,5,0,0,4,4,0,0,3,1,1,2,0,0,0,0,0,836,0,34,870,1205
,31,YUCATAN,5,MERIDA,50,MERIDA,363,2,430,222,10,6,14,13,3,190,7,0,0,3,0,0,2,1,0,2,1,0,1,2,0,0,0,0,0,907,1,21,929,1233
,31,YUCATAN,5,MERIDA,50,MERIDA,397,1,246,153,5,3,3,4,2,103,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,525,0,6,531,686
,31,YUCATAN,5,MERIDA,50,MERIDA,398,2,232,134,7,5,4,5,3,139,3,0,0,23,0,0,0,2,0,2,5,2,0,0,0,0,0,0,0,566,0,12,578,765
,31,YUCATAN,5,MERIDA,50,MERIDA,399,2,270,139,5,9,7,6,3,151,5,0,0,1,0,0,3,2,0,0,2,2,0,1,0,0,0,0,0,606,0,18,624,878
,31,YUCATAN,5,MERIDA,50,MERIDA,400,2,306,199,10,6,8,9,8,159,4,0,0,6,0,0,3,1,0,0,3,0,0,2,0,0,0,0,0,724,0,15,739,1022
,31,YUCATAN,5,MERIDA,50,MERIDA,401,2,368,273,14,12,11,8,2,198,3,0,0,3,0,0,3,4,0,0,5,2,1,1,0,0,0,0,0,908,0,19,927,1380
,31,YUCATAN,5,MERIDA,50,MERIDA,402,2,342,222,19,11,20,8,6,226,10,0,0,3,0,0,4,10,1,0,3,11,1,0,0,0,0,0,0,897,0,39,936,1456
,31,YUCATAN,5,MERIDA,50,MERIDA,403,3,454,412,19,20,29,19,8,358,11,0,0,5,0,0,3,15,0,1,9,2,1,3,0,0,0,0,0,1369,1,44,1414,2172
,31,YUCATAN,5,MERIDA,50,MERIDA,404,3,451,264,15,14,9,14,21,273,7,0,0,12,0,0,3,4,0,0,4,8,1,1,0,0,0,0,0,1101,0,36,1137,1707
,31,YUCATAN,5,MERIDA,50,MERIDA,405,2,331,223,7,6,13,8,9,208,5,0,0,5,0,0,8,7,0,0,7,1,0,0,0,0,0,0,0,838,0,16,854,1220
,31,YUCATAN,5,MERIDA,50,MERIDA,406,2,361,216,5,7,7,11,7,156,7,0,0,2,0,0,6,3,0,0,3,0,1,0,0,0,0,0,0,792,0,10,802,1112
,31,YUCATAN,5,MERIDA,50,MERIDA,407,2,279,212,7,5,5,10,4,130,5,0,0,4,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,671,0,17,688,908
,31,YUCATAN,5,MERIDA,50,MERIDA,408,2,313,270,6,5,5,8,5,155,6,0,0,4,0,0,1,4,0,0,4,0,0,1,0,0,0,0,0,787,0,12,799,952
,31,YUCATAN,5,MERIDA,50,MERIDA,439,2,377,225,11,4,17,10,6,229,8,0,0,1,0,0,2,1,0,1,4,3,0,3,0,0,0,0,0,902,0,24,926,1358
,31,YUCATAN,5,MERIDA,50,MERIDA,440,2,377,231,3,7,26,15,10,210,11,0,0,8,0,0,0,6,0,0,6,2,0,1,0,0,0,0,0,913,0,22,935,1465
,31,YUCATAN,5,MERIDA,50,MERIDA,441,2,322,284,13,18,23,16,7,229,6,0,0,6,0,0,4,6,3,0,2,1,0,3,0,0,0,0,0,943,0,18,961,1463
,31,YUCATAN,5,MERIDA,50,MERIDA,442,2,202,183,7,6,5,9,8,151,8,0,0,3,0,0,3,5,1,0,3,1,0,2,0,0,0,0,0,597,0,15,612,939
,31,YUCATAN,5,MERIDA,50,MERIDA,443,2,214,194,9,8,6,6,5,132,7,0,0,2,0,0,5,4,0,0,3,1,0,0,0,0,0,0,0,596,1,20,617,842
,31,YUCATAN,5,MERIDA,50,MERIDA,444,1,205,129,6,10,10,5,5,126,8,0,0,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,511,0,11,522,747
,31,YUCATAN,5,MERIDA,50,MERIDA,445,2,237,214,8,9,11,5,1,180,3,0,0,1,0,0,9,3,0,0,6,0,0,3,0,0,0,0,0,690,0,15,705,992
,31,YUCATAN,5,MERIDA,50,MERIDA,446,2,295,249,10,6,10,13,7,198,8,0,0,2,0,0,4,7,0,0,7,1,0,2,0,0,0,0,0,819,0,31,850,1218
,31,YUCATAN,6,KANASIN,2,ACANCEH,7,3,47,688,182,664,5,7,14,28,1,0,0,4,0,0,1,3,0,0,2,2,0,0,0,0,0,0,0,1648,4,32,1684,2023
,31,YUCATAN,6,KANASIN,2,ACANCEH,8,3,50,660,176,719,1,8,2,27,3,0,0,6,0,0,3,3,0,0,2,2,0,1,0,0,0,0,0,1663,0,34,1697,2016
,31,YUCATAN,6,KANASIN,2,ACANCEH,9,4,59,816,274,917,5,7,4,33,3,0,0,9,0,0,0,5,0,0,4,2,0,2,0,0,0,0,0,2140,0,37,2177,2619
,31,YUCATAN,6,KANASIN,2,ACANCEH,10,4,66,757,186,853,5,5,7,34,0,0,0,8,0,0,2,6,1,0,4,0,0,0,0,0,0,0,0,1934,1,48,1983,2411
,31,YUCATAN,6,KANASIN,2,ACANCEH,11,1,31,292,10,273,0,1,1,9,0,0,0,5,0,0,0,4,0,0,1,1,1,0,0,0,0,0,0,629,2,12,643,695
,31,YUCATAN,6,KANASIN,2,ACANCEH,12,2,30,449,81,395,2,1,4,36,1,0,0,9,0,0,1,7,0,1,3,2,0,0,0,0,0,0,0,1022,13,6,1041,1236
