CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PAN_NA,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,7,MERIDA,50,MERIDA,653,C,1,0,C01,175,122,4,3,9,1,0,43,3,0,0,1,0,0,1,4,0,0,4,0,1,0,0,0,0,0,0,371,0,13,384,635,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,653,C,2,0,C02,217,112,2,2,9,6,3,51,4,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,411,0,10,421,635,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,653,C,3,0,C03,209,114,6,3,11,1,0,61,4,0,0,2,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,416,0,9,425,635,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,653,C,4,0,C04,219,115,4,1,5,3,0,48,2,0,0,2,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,404,0,10,414,635,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,654,B,1,0,B,176,159,3,5,6,2,1,62,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,418,0,6,424,541,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,654,C,1,0,C01,150,178,2,4,8,5,1,61,3,0,0,1,0,0,2,10,1,0,2,0,0,0,0,0,0,0,0,428,0,11,439,541,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,654,C,2,0,C02,146,191,1,4,5,3,3,54,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,9,418,540,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,655,B,1,0,B,191,113,2,2,7,4,1,44,1,0,0,1,0,0,3,1,0,0,1,1,0,2,0,0,0,0,0,374,0,19,393,470,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,655,C,1,0,C01,193,129,3,4,9,2,1,21,1,0,0,1,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,370,0,19,389,470,Acta casilla,,,
,31,YUCATAN,7,MERIDA,50,MERIDA,656,B,1,0,B,206,215,7,8,13,5,2,51,1,0,0,4,0,0,4,8,0,0,3,0,0,0,0,0,0,0,0,527,0,20,547,705,Acta casilla,,,
,31,YUCATAN,8,UMAN,1,ABALA,1,B,1,0,B,192,277,2,0,1,1,7,25,1,0,0,3,0,0,1,2,0,0,1,1,0,2,0,0,0,0,0,516,0,9,525,552,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,1,C,1,0,C01,241,222,0,1,1,2,2,31,0,0,0,6,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,509,0,5,514,552,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,1,C,2,0,C02,214,224,1,0,0,0,10,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,10,506,551,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,2,B,1,0,B,63,89,0,0,0,1,1,20,1,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,181,0,9,190,182,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,3,B,1,0,B,76,83,0,0,1,0,2,13,0,0,0,2,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,183,0,12,195,203,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,4,B,1,0,B,187,231,0,1,2,3,7,52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,485,1,1,487,540,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,4,E,1,0,E01,91,125,0,0,1,0,2,4,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,232,0,14,246,238,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,5,B,1,0,B,223,171,2,0,2,4,1,63,3,0,0,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,476,0,3,479,565,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,5,C,1,0,C01,229,179,0,0,2,4,0,75,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,493,0,8,501,564,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,5,C,2,0,C02,251,167,0,0,1,4,1,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,486,0,7,493,564,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,1,ABALA,6,B,1,0,B,170,157,0,0,1,1,0,20,1,0,0,2,0,0,3,5,0,0,4,2,1,1,0,0,0,0,0,368,0,0,368,381,Grupo de recuento,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,50,B,1,0,B,7,164,70,147,0,87,2,15,0,0,0,10,0,0,1,0,0,0,4,1,0,1,0,0,0,0,0,509,0,6,515,628,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,50,C,1,0,C01,7,183,56,151,3,105,0,9,2,0,0,4,0,0,1,2,0,0,6,0,0,1,0,0,0,0,0,530,0,10,540,627,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,51,B,1,0,B,17,165,96,160,3,98,0,29,2,0,0,1,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,580,0,6,586,748,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,51,C,1,0,C01,12,184,111,130,4,116,1,22,4,0,0,2,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,592,1,12,605,748,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,51,C,2,0,C02,13,195,93,153,2,102,0,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,0,2,598,748,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,52,B,1,0,B,14,122,33,120,0,65,0,18,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,376,0,3,379,444,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,52,C,1,0,C01,20,127,37,101,0,70,0,12,0,0,0,2,0,0,0,1,3,0,2,0,0,1,0,0,0,0,0,376,1,10,387,443,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,53,B,1,0,B,4,174,64,122,1,59,3,23,1,0,0,2,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,459,0,5,464,557,Acta casilla,,,
,31,YUCATAN,8,UMAN,11,CELESTUN,53,C,1,0,C01,8,139,70,108,1,78,1,25,0,0,0,0,0,0,3,4,0,1,3,0,0,1,0,0,0,0,0,442,1,7,450,557,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,103,B,1,0,B,8,193,1,3,1,176,1,116,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,504,0,14,518,583,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,103,C,1,0,C01,16,174,4,1,3,175,0,131,1,0,0,2,0,0,1,3,1,0,0,0,0,2,0,0,0,0,0,514,0,12,526,583,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,104,B,1,0,B,61,185,2,1,5,92,0,124,3,0,0,1,0,0,1,4,0,0,2,1,0,1,0,0,0,0,0,483,0,15,498,530,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,104,C,1,0,C01,12,150,1,0,1,209,1,85,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,0,7,468,529,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,105,B,1,0,B,18,140,1,0,4,195,0,173,1,0,0,1,0,0,1,4,0,0,4,0,1,0,0,0,0,0,0,543,0,13,556,673,Acta casilla,,,
,31,YUCATAN,8,UMAN,23,CHOCHOLA,105,C,1,0,C01,15,190,6,1,5,181,1,170,2,0,0,3,0,0,1,3,0,0,3,1,0,0,0,0,0,0,0,582,0,6,588,672,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,172,B,1,0,B,211,111,3,85,3,2,3,39,7,0,0,2,0,0,3,4,0,0,2,2,0,0,0,0,0,0,0,477,0,3,480,707,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,172,C,1,0,C01,193,108,1,80,1,1,2,45,16,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,450,0,5,455,707,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,172,C,2,0,C02,161,139,1,76,2,2,8,45,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,10,459,706,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,173,B,1,0,B,167,113,0,91,2,1,2,55,5,0,0,3,0,0,2,2,0,0,4,1,4,1,0,0,0,0,0,453,0,9,462,637,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,173,C,1,0,C01,190,114,0,65,4,0,6,70,6,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,460,0,1,461,637,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,173,C,2,0,C02,154,117,3,78,1,1,4,70,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,11,448,636,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,174,B,1,0,B,152,112,4,67,2,1,1,59,4,0,0,3,0,0,0,2,3,0,4,0,0,0,0,0,0,0,0,414,0,15,429,545,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,174,C,1,0,C01,154,109,0,97,2,0,0,44,2,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,415,0,6,421,545,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,174,C,2,0,C02,151,104,1,70,3,1,3,58,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,0,33,428,545,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,175,B,1,0,B,157,118,1,74,1,2,1,47,1,0,0,4,0,0,2,1,0,0,7,0,0,0,0,0,0,0,0,416,0,12,428,533,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,175,C,1,0,C01,132,125,3,59,0,2,3,63,3,0,0,2,0,0,0,7,0,0,1,1,0,1,0,0,0,0,0,402,0,9,411,532,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,175,C,2,0,C02,139,125,0,75,2,1,4,46,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,16,413,532,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,176,B,1,0,B,182,181,2,44,2,2,1,68,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,489,0,9,498,652,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,176,C,1,0,C01,167,207,1,49,2,2,1,51,6,0,0,2,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,494,0,6,500,651,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,177,B,1,0,B,177,146,2,69,2,4,5,43,12,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,466,1,5,472,620,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,177,C,1,0,C01,169,126,4,73,3,2,6,49,10,0,0,2,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,449,0,7,456,619,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,177,C,2,0,C02,193,121,0,65,1,3,5,62,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,0,11,477,619,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,B,1,0,B,165,150,3,73,1,1,1,51,2,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,455,0,2,457,590,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,C,1,0,C01,170,136,2,76,1,2,4,34,6,0,0,2,0,0,1,0,0,0,1,0,0,10,0,0,0,0,0,445,0,7,452,589,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,C,2,0,C02,156,131,3,60,1,0,3,49,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,14,427,589,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,C,3,0,C03,173,134,1,68,2,4,5,45,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439,0,5,444,589,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,179,B,1,0,B,203,224,3,40,1,0,0,80,0,0,0,2,0,0,1,2,0,0,4,2,0,1,0,0,0,0,0,563,0,4,567,725,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,179,C,1,0,C01,211,194,4,51,7,2,3,61,5,0,0,7,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,548,1,11,560,724,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,180,B,1,0,B,180,106,0,69,0,0,0,35,0,0,0,0,0,0,3,3,0,0,2,1,0,0,0,0,0,0,0,399,0,9,408,529,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,180,C,1,0,C01,198,80,2,48,2,1,0,37,5,0,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,380,1,4,385,529,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,180,C,2,0,C02,194,92,2,62,2,0,3,45,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,13,416,528,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,181,B,1,0,B,141,92,2,65,3,1,5,52,7,0,0,1,0,0,2,2,1,0,2,0,0,0,0,0,0,0,0,376,0,6,382,517,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,181,C,1,0,C01,138,93,2,80,0,0,6,43,6,0,0,3,0,0,2,1,0,0,5,0,0,0,0,0,0,0,0,379,0,0,379,517,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,181,C,2,0,C02,171,77,1,53,0,2,8,34,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,17,368,516,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,182,B,1,0,B,170,177,2,72,0,0,3,37,28,0,0,4,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,496,0,6,502,551,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,182,C,1,0,C01,130,98,3,70,2,4,3,33,10,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,361,1,10,372,550,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,182,C,2,0,C02,154,92,0,53,1,0,1,35,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,0,8,350,550,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,183,B,1,0,B,94,180,2,20,1,5,1,62,5,0,0,2,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,376,1,5,382,437,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,183,C,1,0,C01,100,135,0,19,3,1,2,87,5,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,356,0,6,362,437,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,184,B,1,0,B,146,212,1,24,1,1,1,86,11,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,491,0,10,501,596,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,185,B,1,0,B,25,57,2,36,2,0,1,22,2,0,0,0,0,0,4,8,0,0,1,0,0,0,0,0,0,0,0,160,2,9,171,180,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,B,1,0,B,120,129,4,120,3,1,4,68,9,0,0,3,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,468,0,5,473,593,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,C,1,0,C01,168,147,3,100,5,5,6,39,19,0,0,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,498,0,2,500,593,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,C,2,0,C02,137,157,6,117,0,1,3,51,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,6,491,592,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,C,3,0,C03,116,163,2,97,6,8,2,38,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,452,0,9,461,592,Acta casilla,,,
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,E,1,0,E01,95,102,1,70,7,0,2,38,8,0,0,0,0,0,3,0,3,1,1,0,0,0,0,0,0,0,0,331,0,12,343,364,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,228,B,1,0,B,195,81,7,53,0,1,1,4,0,0,0,0,0,0,1,1,0,0,11,0,0,1,0,0,0,0,0,356,0,3,359,386,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,228,C,1,0,C01,205,80,1,52,0,0,0,6,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,348,0,10,358,385,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,229,B,1,0,B,354,131,3,54,0,0,3,8,0,0,0,2,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,562,0,4,566,652,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,229,C,1,0,C01,363,110,3,76,0,0,2,12,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,570,0,8,578,652,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,229,C,2,0,C02,355,137,3,56,2,0,0,4,1,0,0,1,0,0,0,2,2,0,0,0,0,1,0,0,0,0,0,564,0,7,571,652,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,230,B,1,0,B,339,182,11,44,2,3,2,4,0,0,0,2,0,0,0,1,0,0,5,1,0,2,0,0,0,0,0,598,1,6,605,693,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,230,C,1,0,C01,381,161,4,34,0,1,6,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,9,606,692,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,230,C,2,0,C02,325,208,4,60,0,0,13,3,1,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,0,0,0,620,0,9,629,692,Acta casilla,,,
,31,YUCATAN,8,UMAN,44,KINCHIL,231,B,1,0,B,98,80,2,11,1,4,0,4,0,0,0,2,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,209,0,10,219,217,Acta casilla,,,
,31,YUCATAN,8,UMAN,45,KOPOMA,232,B,1,0,B,4,213,112,0,11,5,16,84,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,448,0,5,453,556,Acta casilla,,,
,31,YUCATAN,8,UMAN,45,KOPOMA,232,C,1,0,C01,7,213,90,0,14,4,4,104,0,0,0,3,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,445,0,9,454,556,Acta casilla,,,
,31,YUCATAN,8,UMAN,45,KOPOMA,232,C,2,0,C02,14,240,73,0,18,0,4,100,2,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,455,0,13,468,555,Acta casilla,,,
,31,YUCATAN,8,UMAN,45,KOPOMA,233,B,1,0,B,8,104,93,0,7,5,17,39,1,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,283,1,6,290,328,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,B,1,0,B,12,171,174,1,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,520,0,9,529,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,C,1,0,C01,20,178,191,0,0,2,70,0,0,0,0,3,0,0,3,0,1,0,4,1,0,0,0,0,0,0,0,473,0,9,482,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,C,2,0,C02,11,151,183,1,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,523,0,9,532,576,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,C,3,0,C03,15,118,186,1,0,2,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,500,0,14,514,576,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,773,B,1,0,B,9,221,297,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,662,0,15,677,704,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,774,B,1,0,B,23,96,136,1,0,0,97,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,377,0,29,406,484,Acta casilla,,,
,31,YUCATAN,8,UMAN,63,SAMAHIL,774,C,1,0,C01,15,143,128,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,414,0,11,425,483,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,878,B,1,0,B,73,252,285,0,0,3,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,1,638,743,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,878,C,1,0,C01,69,253,274,0,2,2,1,17,0,0,0,3,0,0,2,3,1,0,2,1,0,4,0,0,0,0,0,634,0,16,650,742,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,878,E,1,0,E01,49,217,170,0,0,0,0,23,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,462,0,4,466,545,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,879,B,1,0,B,59,175,217,0,3,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,30,497,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,879,C,1,0,C01,53,184,210,0,1,0,2,27,1,0,0,1,0,0,2,3,0,0,2,0,0,10,0,0,0,0,0,496,0,16,512,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,87,TETIZ,879,C,2,0,C02,49,227,207,0,0,2,0,15,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,503,0,14,517,577,Acta casilla,,,
,31,YUCATAN,8,UMAN,100,UCU,988,B,1,0,B,15,190,1,158,1,2,176,15,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,562,0,30,592,710,Acta casilla,,,
,31,YUCATAN,8,UMAN,100,UCU,988,C,1,0,C01,9,174,0,113,1,2,216,15,1,0,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,537,0,21,558,709,Acta casilla,,,
,31,YUCATAN,8,UMAN,100,UCU,988,C,2,0,C02,17,181,1,142,4,1,184,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,32,592,709,Acta casilla,,,
,31,YUCATAN,8,UMAN,100,UCU,989,B,1,0,B,6,131,0,169,1,2,158,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,40,531,641,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,990,B,1,0,B,178,153,6,47,4,0,21,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,0,0,454,703,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,990,C,1,0,C01,171,149,5,51,8,0,20,36,2,0,0,2,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,450,0,13,463,703,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,990,C,2,0,C02,140,156,3,64,4,0,22,64,1,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,459,0,5,464,703,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,990,C,3,0,C03,157,177,1,49,8,0,31,32,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,461,0,23,484,702,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,990,C,4,0,C04,184,138,5,72,3,0,22,33,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,1,463,702,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,991,B,1,0,B,128,170,5,64,3,0,24,68,3,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,0,0,472,0,18,490,706,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,991,C,1,0,C01,159,138,2,80,4,0,20,61,2,0,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,472,1,10,483,706,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,991,C,2,0,C02,150,171,3,71,6,0,25,53,3,0,0,3,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,492,0,3,495,706,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,991,C,3,0,C03,166,147,3,77,4,0,31,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,15,495,705,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,991,E,1,0,E01,141,187,8,12,7,0,56,87,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,504,0,10,514,665,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,991,E,2,0,E02,116,86,1,2,4,0,36,28,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,276,0,23,299,336,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,992,B,1,0,B,111,100,0,39,7,0,11,52,4,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,328,0,15,343,470,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,992,C,1,0,C01,99,85,3,32,3,0,9,61,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,9,303,470,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,993,B,1,0,B,129,105,3,40,5,0,10,79,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,373,1,16,390,537,Acta casilla,,,
,31,YUCATAN,8,UMAN,101,UMAN,993,C,1,0,C01,148,99,2,38,7,0,5,63,2,0,0,3,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,372,0,7,379,536,Acta casilla,,,
