DISTRITO,MUNICIPIO,DTO_R,CAB_R,MUNI_R,SECCION,CASILLA,PAN,FIDE,PRD,PRV,NO_REG,NULOS
TANTOYUCA,TANTOYUCA,2,0,156,3610,B,148,143,27,0,0,5
TANTOYUCA,TANTOYUCA,2,0,156,3611,B,162,116,32,0,4,4
TANTOYUCA,TANTOYUCA,2,0,156,3611,C,152,126,24,0,0,7
TANTOYUCA,TANTOYUCA,2,0,156,3611,C2,149,98,31,0,2,11
TANTOYUCA,TANTOYUCA,2,0,156,3612,B,140,100,35,0,2,7
TANTOYUCA,TANTOYUCA,2,0,156,3612,C,111,109,38,0,1,4
TANTOYUCA,TANTOYUCA,2,0,156,3613,B,174,46,29,0,1,7
TANTOYUCA,TANTOYUCA,2,0,156,3613,C,191,64,24,0,0,9
TANTOYUCA,TANTOYUCA,2,0,156,3614,B,185,76,22,0,0,5
TANTOYUCA,TANTOYUCA,2,0,156,3614,C,185,93,17,0,0,7
TANTOYUCA,TANTOYUCA,2,0,156,3614,C2,176,87,14,0,0,6
TANTOYUCA,TANTOYUCA,2,0,156,3615,B,181,168,48,0,0,11
TANTOYUCA,TANTOYUCA,2,0,156,3615,C,143,187,76,0,1,7
TANTOYUCA,TANTOYUCA,2,0,156,3616,B,195,134,35,0,3,8
TANTOYUCA,TANTOYUCA,2,0,156,3617,B,153,85,32,0,1,16
TANTOYUCA,TANTOYUCA,2,0,156,3618,B,180,177,62,0,1,21
TANTOYUCA,TANTOYUCA,2,0,156,3618,C,191,203,58,0,3,8
TANTOYUCA,TANTOYUCA,2,0,156,3619,B,161,186,62,0,1,9
TANTOYUCA,TANTOYUCA,2,0,156,3619,C,176,178,53,0,1,7
TANTOYUCA,TANTOYUCA,2,0,156,3620,B,145,113,38,0,0,2
TANTOYUCA,TANTOYUCA,2,0,156,3620,C,140,98,30,0,0,4
TANTOYUCA,TANTOYUCA,2,0,156,3621,B,205,124,27,0,0,9
TANTOYUCA,TANTOYUCA,2,0,156,3621,C,204,145,28,0,0,10
TANTOYUCA,TANTOYUCA,2,0,156,3622,B,135,92,23,0,1,7
TANTOYUCA,TANTOYUCA,2,0,156,3622,C,133,77,17,0,1,7
TANTOYUCA,TANTOYUCA,2,0,156,3623,B,139,72,27,0,0,3
TANTOYUCA,TANTOYUCA,2,0,156,3623,C,144,60,22,0,0,3
TANTOYUCA,TANTOYUCA,2,0,156,3624,B,144,83,12,0,0,0
TANTOYUCA,TANTOYUCA,2,0,156,3624,C,139,83,15,0,0,3
TANTOYUCA,TANTOYUCA,2,0,156,3625,B,130,108,9,0,0,13
TANTOYUCA,TANTOYUCA,2,0,156,3626,B,115,71,0,0,0,5
TANTOYUCA,TANTOYUCA,2,0,156,3627,B,65,58,4,0,0,1
TANTOYUCA,TANTOYUCA,2,0,156,3628,B,134,122,12,0,0,19
TANTOYUCA,TANTOYUCA,2,0,156,3628,C,120,110,22,0,0,12
TANTOYUCA,TANTOYUCA,2,0,156,3629,B,183,119,114,0,0,11
TANTOYUCA,TANTOYUCA,2,0,156,3629,C,188,108,6,0,0,20
TANTOYUCA,TANTOYUCA,2,0,156,3630,B,211,171,30,0,0,12
TANTOYUCA,TANTOYUCA,2,0,156,3631,B,193,98,11,0,0,15
TANTOYUCA,TANTOYUCA,2,0,156,3631,C,179,97,12,0,2,15
TANTOYUCA,TANTOYUCA,2,0,156,3632,B,82,117,10,0,0,18
TANTOYUCA,TANTOYUCA,2,0,156,3632,C,110,113,21,0,4,8
TANTOYUCA,TANTOYUCA,2,0,156,3633,B,83,226,12,0,0,17
TANTOYUCA,TANTOYUCA,2,0,156,3633,C,96,211,14,0,0,23
TANTOYUCA,TANTOYUCA,2,0,156,3634,B,285,115,21,0,1,8
TANTOYUCA,TANTOYUCA,2,0,156,3634,X,127,38,7,0,0,6
TANTOYUCA,TANTOYUCA,2,0,156,3635,B,194,132,11,0,0,12
TANTOYUCA,TANTOYUCA,2,0,156,3635,C,198,132,5,0,0,16
TANTOYUCA,TANTOYUCA,2,0,156,3636,B,231,124,33,0,0,13
TANTOYUCA,TANTOYUCA,2,0,156,3636,C,240,108,33,0,0,13
TANTOYUCA,TANTOYUCA,2,0,156,3636,X,131,34,5,0,0,3
TANTOYUCA,TANTOYUCA,2,0,156,3637,B,149,186,8,0,0,9
TANTOYUCA,TANTOYUCA,2,0,156,3637,C,135,185,18,0,3,29
TANTOYUCA,TANTOYUCA,2,0,156,3638,B,129,98,5,0,0,14
TANTOYUCA,TANTOYUCA,2,0,156,3638,C,131,113,6,0,0,10
TANTOYUCA,TANTOYUCA,2,0,156,3639,B,150,155,10,0,0,10
TANTOYUCA,TANTOYUCA,2,0,156,3639,C,157,148,16,0,0,6
TANTOYUCA,TANTOYUCA,2,0,156,3640,B,152,130,17,0,0,5
TANTOYUCA,TANTOYUCA,2,0,156,3640,C,152,175,4,0,0,14
TANTOYUCA,TANTOYUCA,2,0,156,3641,B,170,112,29,0,2,5
TANTOYUCA,TANTOYUCA,2,0,156,3641,C,173,100,23,0,1,1
TANTOYUCA,TANTOYUCA,2,0,156,3642,B,174,151,35,0,0,11
TANTOYUCA,TANTOYUCA,2,0,156,3643,B,147,187,28,0,1,8
TANTOYUCA,TANTOYUCA,2,0,156,3643,C,187,144,16,0,1,3
TANTOYUCA,TANTOYUCA,2,0,156,3644,B,57,122,3,0,0,6
TANTOYUCA,TANTOYUCA,2,0,156,3645,B,140,116,8,0,0,11
TANTOYUCA,TANTOYUCA,2,0,156,3645,C,125,111,8,0,0,16
TANTOYUCA,TANTOYUCA,2,0,156,3646,B,228,118,9,0,0,9
TANTOYUCA,TANTOYUCA,2,0,156,3647,B,188,62,8,0,0,14
TANTOYUCA,TANTOYUCA,2,0,156,3647,C,181,89,7,0,0,8
TANTOYUCA,TANTOYUCA,2,0,156,3648,B,145,190,19,0,0,5
TANTOYUCA,TANTOYUCA,2,0,156,3648,C,139,179,16,0,0,7
TANTOYUCA,TANTOYUCA,2,0,156,3649,B,163,28,1,0,0,0
TANTOYUCA,TANTOYUCA,2,0,156,3649,X,120,36,2,0,0,2
TANTOYUCA,TANTOYUCA,2,0,156,3650,B,133,107,17,0,0,12
TANTOYUCA,TANTOYUCA,2,0,156,3650,C,93,114,15,0,0,10
TANTOYUCA,TANTOYUCA,2,0,156,3651,B,98,154,5,0,0,8
TANTOYUCA,TANTOYUCA,2,0,156,3651,C,95,153,9,0,0,9
TANTOYUCA,TANTOYUCA,2,0,156,3652,B,177,188,19,0,0,16
TANTOYUCA,TANTOYUCA,2,0,156,3653,B,185,152,28,0,0,6
TANTOYUCA,TANTOYUCA,2,0,156,3654,B,172,132,8,0,0,7
TANTOYUCA,TANTOYUCA,2,0,156,3654,C,163,130,11,0,0,19
TANTOYUCA,TANTOYUCA,2,0,156,3655,B,134,98,8,0,0,15
TANTOYUCA,TANTOYUCA,2,0,156,3655,C,157,71,9,0,0,2
TANTOYUCA,TANTOYUCA,2,0,156,3656,B,192,73,19,0,0,22
TANTOYUCA,TANTOYUCA,2,0,156,3657,B,141,148,12,0,0,3
TANTOYUCA,TANTOYUCA,2,0,156,3657,C,112,141,7,0,1,10
TANTOYUCA,TANTOYUCA,2,0,156,3658,B,117,144,7,0,0,8
TANTOYUCA,TANTOYUCA,2,0,156,3659,B,270,176,21,0,0,17
TANTOYUCA,TANTOYUCA,2,0,156,3660,B,169,100,8,0,0,8
TANTOYUCA,TANTOYUCA,2,0,156,3660,C,125,129,18,0,0,13
TANTOYUCA,TANTOYUCA,2,0,156,3661,B,137,119,10,0,0,2
TANTOYUCA,TANTOYUCA,2,0,156,3661,C,130,112,13,0,0,10
TANTOYUCA,TANTOYUCA,2,0,156,3661,X,146,147,3,0,0,9
TANTOYUCA,TANTOYUCA,2,0,156,3662,B,61,61,15,0,0,3
TANTOYUCA,TANTOYUCA,2,0,156,3663,B,170,142,46,0,0,17
TANTOYUCA,TANTOYUCA,2,0,156,3663,C,156,175,31,0,1,16
TANTOYUCA,TANTOYUCA,2,0,156,3663,X,109,39,8,0,0,0
TANTOYUCA,TANTOYUCA,2,0,156,3664,B,111,181,55,0,0,22
TANTOYUCA,TANTOYUCA,2,0,156,3664,C,144,152,70,0,3,11
TANTOYUCA,TANTOYUCA,2,0,156,3665,B,127,86,37,0,0,9
TANTOYUCA,TANTOYUCA,2,0,156,3665,C,117,60,49,0,1,13
TANTOYUCA,TANTOYUCA,2,0,156,3666,B,243,104,27,0,0,10
TANTOYUCA,TANTOYUCA,2,0,156,3667,B,215,171,10,0,0,7
TANTOYUCA,TANTOYUCA,2,0,156,3667,C,219,136,7,0,0,9
TANTOYUCA,TANTOYUCA,2,0,156,3668,B,313,211,5,0,0,4
PEROTE,TATATILA,10,1,157,3669,B,165,268,45,72,0,12
PEROTE,TATATILA,10,1,157,3670,B,179,111,2,124,0,21
PEROTE,TATATILA,10,1,157,3670,X,88,17,25,208,0,15
PEROTE,TATATILA,10,1,157,3671,B,50,93,13,113,0,17
PEROTE,TATATILA,10,1,157,3671,C,55,108,26,102,1,13
PEROTE,TATATILA,10,1,157,3672,B,70,92,6,147,0,4
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3673,B,4,58,150,0,0,11
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3674,B,4,45,232,0,0,9
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3674,C,2,65,223,0,0,9
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3675,B,6,102,250,0,0,12
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3675,C,2,121,263,0,0,14
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3675,C2,6,91,250,0,0,12
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3676,B,0,107,157,0,0,4
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3676,X,0,34,51,0,0,0
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3677,B,1,136,229,0,0,11
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3677,C,1,120,225,0,0,8
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3678,B,2,2,39,0,0,2
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3679,B,1,8,26,0,0,2
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3680,B,2,129,226,0,0,6
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3681,B,2,84,98,0,0,5
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3681,X,3,21,105,0,2,2
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3682,B,3,92,150,0,0,5
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3683,B,4,137,295,0,0,27
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3683,X,2,72,216,0,1,6
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3684,B,3,28,146,0,0,10
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3685,B,2,24,55,0,0,6
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3686,B,5,163,245,0,0,14
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3687,B,5,176,258,0,0,9
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3688,B,5,105,237,0,0,17
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3688,C,4,103,225,0,0,17
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3688,C2,11,104,240,0,0,10
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3689,B,2,5,35,0,0,3
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3690,B,3,120,353,0,0,11
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3690,X,4,74,113,0,0,5
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3691,B,6,95,213,0,0,18
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3692,B,1,97,225,0,0,10
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3692,C,1,90,121,0,0,1
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3693,B,5,66,92,0,0,5
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3694,B,4,199,272,0,0,12
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3695,B,16,133,247,0,0,18
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3696,B,5,110,189,0,0,8
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3697,B,3,22,10,0,0,1
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3698,B,9,143,292,0,0,6
MARTINEZ DE LA TORRE,TECOLUTLA,8,1,158,3698,C,8,184,265,0,0,14
ZONGOLICA,TEHUIPANGO,18,1,159,3699,B,150,154,136,0,0,66
ZONGOLICA,TEHUIPANGO,18,1,159,3699,C,162,161,131,0,1,45
ZONGOLICA,TEHUIPANGO,18,1,159,3700,B,65,142,167,0,1,43
ZONGOLICA,TEHUIPANGO,18,1,159,3700,C,53,143,170,0,0,37
ZONGOLICA,TEHUIPANGO,18,1,159,3700,C2,70,160,166,0,0,34
ZONGOLICA,TEHUIPANGO,18,1,159,3701,B,73,93,193,0,0,38
ZONGOLICA,TEHUIPANGO,18,1,159,3701,C,98,57,195,0,0,39
ZONGOLICA,TEHUIPANGO,18,1,159,3701,C2,69,65,230,0,0,29
ZONGOLICA,TEHUIPANGO,18,1,159,3702,B,61,153,220,0,0,44
ZONGOLICA,TEHUIPANGO,18,1,159,3703,B,34,115,154,0,0,38
ZONGOLICA,TEHUIPANGO,18,1,159,3703,C,44,83,169,0,0,0
ZONGOLICA,TEHUIPANGO,18,1,159,3704,B,39,118,144,0,0,0
ZONGOLICA,TEHUIPANGO,18,1,159,3704,C,48,83,139,0,1,35
ZONGOLICA,TEHUIPANGO,18,1,159,3705,B,170,139,156,0,0,52
ZONGOLICA,TEHUIPANGO,18,1,159,3705,C,155,167,113,0,2,40
ZONGOLICA,TEHUIPANGO,18,1,159,3705,C2,173,134,146,0,1,45
PANUCO,TEMPOAL,1,1,160,3706,B,167,105,176,0,2,14
PANUCO,TEMPOAL,1,1,160,3707,B,108,98,101,3,0,14
PANUCO,TEMPOAL,1,1,160,3707,C,108,84,110,0,0,19
PANUCO,TEMPOAL,1,1,160,3708,B,140,49,106,1,0,10
PANUCO,TEMPOAL,1,1,160,3708,C,154,62,75,0,0,9
PANUCO,TEMPOAL,1,1,160,3709,B,95,56,89,2,0,12
PANUCO,TEMPOAL,1,1,160,3710,B,116,81,200,3,0,9
PANUCO,TEMPOAL,1,1,160,3710,C,133,84,193,2,0,13
PANUCO,TEMPOAL,1,1,160,3711,B,165,170,139,0,0,9
PANUCO,TEMPOAL,1,1,160,3711,C,161,189,155,2,0,6
PANUCO,TEMPOAL,1,1,160,3712,B,165,89,162,1,0,13
PANUCO,TEMPOAL,1,1,160,3712,C,152,132,163,3,0,14
PANUCO,TEMPOAL,1,1,160,3713,B,175,94,139,0,0,13
PANUCO,TEMPOAL,1,1,160,3713,X,201,72,42,2,0,9
PANUCO,TEMPOAL,1,1,160,3714,B,154,71,155,0,0,7
PANUCO,TEMPOAL,1,1,160,3714,C,144,92,155,1,1,18
PANUCO,TEMPOAL,1,1,160,3715,B,120,144,161,0,0,22
PANUCO,TEMPOAL,1,1,160,3716,B,64,106,28,0,0,8
PANUCO,TEMPOAL,1,1,160,3717,B,88,52,174,0,0,12
PANUCO,TEMPOAL,1,1,160,3718,B,,,,,,
PANUCO,TEMPOAL,1,1,160,3718,C,72,80,87,1,0,14
PANUCO,TEMPOAL,1,1,160,3719,B,91,64,120,0,0,9
PANUCO,TEMPOAL,1,1,160,3719,C,78,74,136,0,0,10
PANUCO,TEMPOAL,1,1,160,3720,B,114,27,86,0,0,10
PANUCO,TEMPOAL,1,1,160,3721,B,150,27,79,1,0,17
PANUCO,TEMPOAL,1,1,160,3722,B,123,35,82,1,0,12
PANUCO,TEMPOAL,1,1,160,3723,B,182,114,60,1,2,23
PANUCO,TEMPOAL,1,1,160,3723,X,76,57,24,2,0,7
PANUCO,TEMPOAL,1,1,160,3724,B,259,110,53,1,1,14
PANUCO,TEMPOAL,1,1,160,3725,B,107,96,141,1,0,10
PANUCO,TEMPOAL,1,1,160,3725,C,102,84,150,1,0,15
PANUCO,TEMPOAL,1,1,160,3726,B,71,171,141,0,0,27
PANUCO,TEMPOAL,1,1,160,3727,B,142,161,156,3,0,29
PANUCO,TEMPOAL,1,1,160,3728,B,53,54,90,2,0,10
PANUCO,TEMPOAL,1,1,160,3729,B,61,133,183,0,0,37
PANUCO,TEMPOAL,1,1,160,3729,C,72,83,192,3,0,30
PANUCO,TEMPOAL,1,1,160,3730,B,97,97,104,0,0,15
PANUCO,TEMPOAL,1,1,160,3730,X,80,26,80,0,0,0
PANUCO,TEMPOAL,1,1,160,3731,B,120,82,151,3,1,15
PANUCO,TEMPOAL,1,1,160,3732,B,135,124,238,1,0,21
PANUCO,TEMPOAL,1,1,160,3733,B,23,21,145,0,0,10
PANUCO,TEMPOAL,1,1,160,3734,B,114,86,160,1,0,14
PANUCO,TEMPOAL,1,1,160,3735,B,58,146,137,1,0,17
HUATUSCO,TENAMPA,14,1,161,3736,B,190,208,1,42,0,19
HUATUSCO,TENAMPA,14,1,161,3736,C,206,186,0,51,0,18
HUATUSCO,TENAMPA,14,1,161,3736,C2,200,207,1,43,0,21
HUATUSCO,TENAMPA,14,1,161,3737,B,80,88,3,36,0,78
HUATUSCO,TENAMPA,14,1,161,3737,X,146,24,1,4,0,2
HUATUSCO,TENAMPA,14,1,161,3738,B,221,254,4,38,0,9
HUATUSCO,TENAMPA,14,1,161,3738,C,195,251,4,46,0,17
MISANTLA,TENOCHTITLAN,9,1,162,3739,B,278,55,21,0,0,11
MISANTLA,TENOCHTITLAN,9,1,162,3739,C,296,54,15,0,0,10
MISANTLA,TENOCHTITLAN,9,1,162,3740,B,259,38,15,0,0,3
MISANTLA,TENOCHTITLAN,9,1,162,3740,C,243,44,14,0,0,11
MISANTLA,TENOCHTITLAN,9,1,162,3741,B,61,133,3,0,0,2
MISANTLA,TENOCHTITLAN,9,1,162,3742,B,75,314,0,0,0,4
MISANTLA,TENOCHTITLAN,9,1,162,3742,C,94,289,1,0,0,7
MISANTLA,TENOCHTITLAN,9,1,162,3743,B,41,23,1,0,0,5
MISANTLA,TENOCHTITLAN,9,1,162,3743,X,48,32,1,0,0,1
MISANTLA,TENOCHTITLAN,9,1,162,3744,B,79,23,0,0,0,0
COATEPEC,TEOCELO,13,1,163,3745,B,37,107,119,93,0,15
COATEPEC,TEOCELO,13,1,163,3745,C,20,100,131,93,0,14
COATEPEC,TEOCELO,13,1,163,3745,C2,21,111,102,118,0,17
COATEPEC,TEOCELO,13,1,163,3746,B,15,82,80,84,0,7
COATEPEC,TEOCELO,13,1,163,3746,C,18,96,103,73,0,11
COATEPEC,TEOCELO,13,1,163,3747,B,30,118,160,81,0,14
COATEPEC,TEOCELO,13,1,163,3747,C,23,125,142,94,0,12
COATEPEC,TEOCELO,13,1,163,3748,B,53,114,140,130,0,14
COATEPEC,TEOCELO,13,1,163,3748,C,59,125,118,113,0,15
COATEPEC,TEOCELO,13,1,163,3749,B,36,114,170,92,2,21
COATEPEC,TEOCELO,13,1,163,3749,C,38,98,177,100,0,15
COATEPEC,TEOCELO,13,1,163,3750,B,57,66,65,62,0,21
COATEPEC,TEOCELO,13,1,163,3750,C,53,69,86,44,0,22
COATEPEC,TEOCELO,13,1,163,3751,B,99,53,120,68,0,15
COATEPEC,TEOCELO,13,1,163,3751,X,48,39,49,60,0,15
COATEPEC,TEOCELO,13,1,163,3752,B,94,126,28,103,0,18
COATEPEC,TEOCELO,13,1,163,3752,C,89,113,41,101,0,31
COATEPEC,TEOCELO,13,1,163,3753,B,132,56,29,106,0,25
COATEPEC,TEOCELO,13,1,163,3753,C,152,70,13,88,0,34
HUATUSCO,TEPATLAXCO,14,1,164,3754,B,149,138,133,0,0,9
HUATUSCO,TEPATLAXCO,14,1,164,3754,C,156,121,113,0,0,7
HUATUSCO,TEPATLAXCO,14,1,164,3754,C2,149,151,96,0,0,10
HUATUSCO,TEPATLAXCO,14,1,164,3755,B,198,168,25,0,0,4
HUATUSCO,TEPATLAXCO,14,1,164,3755,C,177,213,14,0,1,7
HUATUSCO,TEPATLAXCO,14,1,164,3755,C2,199,193,19,0,0,6
HUATUSCO,TEPATLAXCO,14,1,164,3756,B,211,118,72,0,0,9
HUATUSCO,TEPATLAXCO,14,1,164,3756,C,179,123,91,0,0,15
HUATUSCO,TEPATLAXCO,14,1,164,3756,X,163,132,173,0,0,7
MISANTLA,TEPETLAN,9,1,165,3757,B,11,82,187,156,0,18
MISANTLA,TEPETLAN,9,1,165,3757,C,21,66,157,207,0,25
MISANTLA,TEPETLAN,9,1,165,3757,C2,16,34,235,137,0,23
MISANTLA,TEPETLAN,9,1,165,3758,B,15,111,7,128,0,29
MISANTLA,TEPETLAN,9,1,165,3759,B,3,238,6,154,0,26
MISANTLA,TEPETLAN,9,1,165,3759,C,3,165,1,221,0,39
MISANTLA,TEPETLAN,9,1,165,3760,B,7,217,40,170,0,23
MISANTLA,TEPETLAN,9,1,165,3761,B,229,120,7,123,0,29
MISANTLA,TEPETLAN,9,1,165,3761,C,269,62,26,116,0,26
MISANTLA,TEPETLAN,9,1,165,3762,B,37,174,185,32,0,24
TEMAPACHE,TEPETZINTLA,4,1,166,3763,B,110,153,111,10,1,16
TEMAPACHE,TEPETZINTLA,4,1,166,3763,C,83,168,127,12,0,14
TEMAPACHE,TEPETZINTLA,4,1,166,3763,C2,89,197,118,10,0,12
TEMAPACHE,TEPETZINTLA,4,1,166,3764,B,168,148,192,13,0,13
TEMAPACHE,TEPETZINTLA,4,1,166,3764,C,164,165,169,9,0,8
TEMAPACHE,TEPETZINTLA,4,1,166,3765,B,75,201,159,7,0,13
TEMAPACHE,TEPETZINTLA,4,1,166,3765,C,56,201,169,7,0,16
TEMAPACHE,TEPETZINTLA,4,1,166,3765,X,56,41,35,13,0,7
TEMAPACHE,TEPETZINTLA,4,1,166,3766,B,85,162,90,2,0,12
TEMAPACHE,TEPETZINTLA,4,1,166,3766,C,108,156,62,4,0,18
TEMAPACHE,TEPETZINTLA,4,1,166,3767,B,47,215,101,1,0,18
TEMAPACHE,TEPETZINTLA,4,1,166,3768,B,12,53,68,2,0,5
TEMAPACHE,TEPETZINTLA,4,1,166,3768,X,48,73,9,0,0,5
TEMAPACHE,TEPETZINTLA,4,1,166,3769,B,159,232,30,8,0,0
TEMAPACHE,TEPETZINTLA,4,1,166,3770,B,75,283,160,4,0,13
TEMAPACHE,TEPETZINTLA,4,1,166,3770,X,11,148,10,2,0,8
TEMAPACHE,TEPETZINTLA,4,1,166,3771,B,89,218,45,5,0,20
ZONGOLICA,TEQUILA,18,1,167,3772,B,28,104,233,0,0,30
ZONGOLICA,TEQUILA,18,1,167,3772,C,16,90,246,0,0,24
ZONGOLICA,TEQUILA,18,1,167,3772,X,54,27,79,0,0,12
ZONGOLICA,TEQUILA,18,1,167,3773,B,47,110,236,0,3,19
ZONGOLICA,TEQUILA,18,1,167,3773,C,22,101,268,0,0,27
ZONGOLICA,TEQUILA,18,1,167,3773,C2,36,79,288,0,1,30
ZONGOLICA,TEQUILA,18,1,167,3774,B,20,60,92,0,0,14
ZONGOLICA,TEQUILA,18,1,167,3775,B,42,49,109,0,0,0
ZONGOLICA,TEQUILA,18,1,167,3776,B,128,124,48,0,0,8
ZONGOLICA,TEQUILA,18,1,167,3776,C,142,109,33,0,0,8
ZONGOLICA,TEQUILA,18,1,167,3777,B,151,113,118,0,0,28
ZONGOLICA,TEQUILA,18,1,167,3777,C,146,134,111,0,0,25
ZONGOLICA,TEQUILA,18,1,167,3778,B,162,128,167,0,0,50
ZONGOLICA,TEQUILA,18,1,167,3779,B,54,91,190,0,0,35
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3780,B,121,97,33,0,0,10
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3780,C,111,77,28,0,0,7
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3781,B,79,108,8,0,0,5
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3782,B,126,116,21,0,0,12
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3782,C,139,115,23,0,0,12
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3783,B,76,130,24,0,0,4
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3783,C,94,115,37,0,0,4
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3784,B,115,107,41,0,0,14
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3784,C,113,118,33,0,0,12
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3785,B,105,113,23,0,0,8
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3786,B,106,73,18,0,0,0
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3786,C,105,92,32,0,0,0
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3787,B,155,136,30,0,0,9
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3787,C,157,133,34,0,0,15
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3788,B,141,70,25,0,0,0
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3788,C,146,68,26,0,0,14
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3789,B,200,142,44,0,0,22
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3789,C,184,138,41,0,0,13
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3790,B,202,159,18,0,0,13
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3790,C,233,109,11,0,0,14
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3791,B,109,121,26,0,0,7
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3791,C,135,88,27,0,0,10
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3792,66,63,68,99,0,0,13
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3792,C,87,58,88,0,0,5
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3793,B,102,95,110,0,0,9
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3793,C,108,101,120,0,0,5
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3794,B,96,92,66,0,0,11
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3795,B,164,112,25,0,0,12
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3796,B,191,142,74,0,0,33
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3796,X,72,110,22,0,0,104
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3797,B,68,163,38,0,0,0
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3797,C,57,162,16,0,0,15
SANTIAGO TUXTLA,JOSE AZUETA,24,1,168,3798,B,121,124,22,0,0,6
CHICONTEPEC,TEXCATEPEC,3,1,169,3799,B,38,226,250,0,0,21
CHICONTEPEC,TEXCATEPEC,3,1,169,3799,C,32,219,253,0,0,19
CHICONTEPEC,TEXCATEPEC,3,1,169,3800,B,5,177,94,0,0,14
CHICONTEPEC,TEXCATEPEC,3,1,169,3800,C,0,175,93,0,0,14
CHICONTEPEC,TEXCATEPEC,3,1,169,3800,X,4,228,204,0,0,19
CHICONTEPEC,TEXCATEPEC,3,1,169,3801,B,12,87,135,0,0,14
CHICONTEPEC,TEXCATEPEC,3,1,169,3801,X,14,101,149,0,0,17
CHICONTEPEC,TEXCATEPEC,3,1,169,3802,B,5,36,59,0,0,12
