CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND7,PRD_NVA_ALIANZA,PAN_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,27,TABASCO,11,CENTRO,4,CENTRO,412,2,16,172,90,78,11,11,8,105,4,12,,1,,1,508,22,531,1246
1,27,TABASCO,11,CENTRO,4,CENTRO,413,2,18,131,109,72,10,27,15,114,6,9,,1,,0,512,33,545,1219
1,27,TABASCO,11,CENTRO,4,CENTRO,414,2,10,147,95,73,9,26,28,138,4,15,,2,,1,547,44,592,1289
1,27,TABASCO,11,CENTRO,4,CENTRO,415,6,139,457,360,288,29,103,49,342,17,88,,3,,5,1875,124,2004,4365
1,27,TABASCO,6,CENTRO,4,CENTRO,416,8,122,830,325,348,42,103,84,524,65,97,,139,,4,2679,143,2826,5844
1,27,TABASCO,11,CENTRO,4,CENTRO,417,2,36,154,77,59,5,34,17,106,7,16,,1,,2,512,32,546,1030
1,27,TABASCO,11,CENTRO,4,CENTRO,418,4,137,322,272,144,23,54,36,210,18,35,,5,,3,1256,81,1340,2737
1,27,TABASCO,10,CENTRO,4,CENTRO,419,1,2,47,84,66,48,16,7,82,3,4,,0,,0,359,16,375,492
1,27,TABASCO,10,CENTRO,4,CENTRO,420,3,3,42,227,197,61,41,20,209,7,47,,2,,0,856,41,897,1580
1,27,TABASCO,10,CENTRO,4,CENTRO,421,4,14,99,193,584,43,31,42,223,21,38,,3,,1,1291,54,1346,2334
1,27,TABASCO,10,CENTRO,4,CENTRO,422,4,10,113,273,474,61,33,23,312,11,43,,1,,0,1354,54,1408,2566
1,27,TABASCO,10,CENTRO,4,CENTRO,423,4,2,211,321,448,55,30,31,477,21,30,,2,,0,1628,56,1684,2856
1,27,TABASCO,10,CENTRO,4,CENTRO,425,3,0,124,268,151,31,42,19,260,19,140,,2,,0,1056,24,1080,2105
1,27,TABASCO,10,CENTRO,4,CENTRO,426,3,1,55,280,86,40,73,18,303,17,137,,1,,0,1011,32,1043,1969
1,27,TABASCO,10,CENTRO,4,CENTRO,427,3,12,140,235,104,55,40,35,195,11,9,,0,,1,836,33,870,1648
1,27,TABASCO,10,CENTRO,4,CENTRO,428,3,12,164,154,66,50,48,33,206,12,13,,2,,1,760,44,805,1580
1,27,TABASCO,10,CENTRO,4,CENTRO,429,3,9,202,170,94,58,72,32,207,7,15,,2,,0,868,45,913,1889
1,27,TABASCO,10,CENTRO,4,CENTRO,430,5,20,170,306,163,85,73,26,196,7,19,,1,,1,1066,31,1098,3011
1,27,TABASCO,10,CENTRO,4,CENTRO,431,3,8,119,195,106,121,30,6,147,8,13,,1,,0,754,45,799,1848
1,27,TABASCO,10,CENTRO,4,CENTRO,432,4,17,124,143,111,130,49,31,170,5,14,,1,,0,795,56,851,1419
1,27,TABASCO,10,CENTRO,4,CENTRO,433,3,9,72,184,109,176,55,21,207,7,17,,2,,0,859,52,911,1860
1,27,TABASCO,10,CENTRO,4,CENTRO,434,2,17,111,96,75,43,34,6,115,15,24,,0,,0,536,30,566,1236
1,27,TABASCO,10,CENTRO,4,CENTRO,435,7,62,333,492,287,235,133,44,394,37,81,,2,,2,2100,99,2201,5180
1,27,TABASCO,10,CENTRO,4,CENTRO,436,4,2,124,333,198,64,59,41,204,16,43,,3,,0,1087,32,1119,2269
1,27,TABASCO,10,CENTRO,4,CENTRO,437,2,1,42,221,105,37,59,3,275,3,18,,3,,0,767,26,793,1426
1,27,TABASCO,10,CENTRO,4,CENTRO,438,3,7,157,221,179,171,84,16,204,55,5,,1,,0,1100,57,1157,2008
1,27,TABASCO,10,CENTRO,4,CENTRO,439,2,5,129,61,76,15,18,3,64,7,6,,0,,0,384,18,402,986
1,27,TABASCO,10,CENTRO,4,CENTRO,440,13,110,620,681,501,436,191,66,662,62,99,,1,,2,3429,146,3577,9744
1,27,TABASCO,10,CENTRO,4,CENTRO,441,5,18,293,410,189,16,53,24,88,9,54,,5,,0,1159,36,1195,2019
1,27,TABASCO,9,CENTRO,4,CENTRO,442,1,13,71,75,23,4,6,4,42,2,15,,0,1,0,256,12,268,528
1,27,TABASCO,10,CENTRO,4,CENTRO,443,4,15,242,224,196,36,28,9,174,11,23,,0,,1,958,44,1003,2575
1,27,TABASCO,9,CENTRO,4,CENTRO,444,1,2,60,138,32,0,2,0,22,2,3,,1,0,0,262,8,270,581
1,27,TABASCO,10,CENTRO,4,CENTRO,445,3,26,192,110,96,23,30,13,167,14,17,,0,,0,688,36,724,1749
1,27,TABASCO,10,CENTRO,4,CENTRO,446,6,25,347,283,224,84,57,22,336,25,48,,0,,2,1451,64,1517,3833
1,27,TABASCO,10,CENTRO,4,CENTRO,447,2,8,164,222,52,4,9,6,89,6,11,,0,,0,571,36,607,1177
1,27,TABASCO,9,CENTRO,4,CENTRO,448,2,8,157,158,83,10,4,7,57,4,12,,0,4,0,504,10,514,962
1,27,TABASCO,9,CENTRO,4,CENTRO,450,5,14,254,348,243,6,18,9,133,16,32,,6,5,0,1084,52,1136,2871
1,27,TABASCO,9,CENTRO,4,CENTRO,451,2,1,95,118,94,7,4,2,43,3,4,,0,0,0,371,31,402,1101
1,27,TABASCO,8,CENTRO,4,CENTRO,452,7,94,439,271,234,92,26,42,368,26,28,,26,,3,1646,121,1770,4666
1,27,TABASCO,8,CENTRO,4,CENTRO,453,3,13,114,141,136,29,18,36,187,8,18,,3,,0,703,26,729,1853
1,27,TABASCO,9,CENTRO,4,CENTRO,454,2,6,158,113,63,49,9,7,58,0,8,,0,0,1,471,6,478,940
1,27,TABASCO,9,CENTRO,4,CENTRO,455,2,6,187,179,131,11,6,10,23,2,13,,12,5,0,585,19,604,1032
1,27,TABASCO,9,CENTRO,4,CENTRO,456,2,16,110,208,225,2,12,13,134,3,4,,0,13,0,740,32,772,1488
1,27,TABASCO,9,CENTRO,4,CENTRO,457,3,8,201,232,143,28,19,12,108,5,13,,1,2,0,772,28,800,1625
1,27,TABASCO,8,CENTRO,4,CENTRO,458,4,15,179,106,148,58,37,31,357,3,14,,12,,0,960,41,1001,2529
1,27,TABASCO,7,CENTRO,4,CENTRO,459,1,3,24,14,37,0,4,3,4,0,0,,2,,0,91,4,95,140
1,27,TABASCO,7,CENTRO,4,CENTRO,460,3,16,266,226,153,19,97,15,84,1,11,,6,,1,894,38,933,2138
1,27,TABASCO,7,CENTRO,4,CENTRO,461,2,1,144,59,68,4,122,10,25,5,2,,0,,0,440,21,461,1026
1,27,TABASCO,7,CENTRO,4,CENTRO,462,3,15,255,272,280,16,39,9,139,6,7,,4,,0,1042,43,1085,2217
1,27,TABASCO,7,CENTRO,4,CENTRO,463,5,28,316,502,326,32,67,23,142,5,10,,1,,1,1452,51,1504,3216
1,27,TABASCO,8,CENTRO,4,CENTRO,464,5,23,269,246,200,36,52,116,252,16,75,,22,,0,1307,445,1752,3352
1,27,TABASCO,8,CENTRO,4,CENTRO,465,4,26,283,190,161,43,68,61,271,10,28,,14,,0,1155,55,1210,2762
1,27,TABASCO,9,CENTRO,4,CENTRO,466,3,12,254,169,154,9,20,7,78,3,11,,0,2,0,719,42,761,1600
1,27,TABASCO,7,CENTRO,4,CENTRO,467,11,95,657,656,493,88,138,67,556,40,69,,3,,3,2862,153,3018,8204
1,27,TABASCO,7,CENTRO,4,CENTRO,468,2,8,261,147,184,1,127,10,61,7,7,,1,,0,814,32,846,1443
1,27,TABASCO,7,CENTRO,4,CENTRO,469,3,6,184,132,58,18,301,4,133,8,10,,0,,0,854,35,889,2028
1,27,TABASCO,11,CENTRO,4,CENTRO,470,7,145,558,494,308,28,60,59,418,16,56,,9,,3,2151,94,2248,5054
1,27,TABASCO,6,CENTRO,4,CENTRO,471,2,16,119,118,91,5,6,3,93,6,8,,0,,0,465,11,476,1074
1,27,TABASCO,9,CENTRO,4,CENTRO,472,2,8,125,158,71,11,8,10,24,1,10,,0,2,0,428,26,454,1125
1,27,TABASCO,6,CENTRO,4,CENTRO,473,2,8,135,50,51,18,6,2,19,1,6,,0,,0,296,12,308,588
1,27,TABASCO,6,CENTRO,4,CENTRO,474,7,39,540,344,654,27,116,18,189,18,26,,3,,0,1974,79,2053,4915
1,27,TABASCO,7,CENTRO,4,CENTRO,475,3,24,247,187,121,4,107,15,152,5,8,,1,,0,871,78,949,2095
1,27,TABASCO,7,CENTRO,4,CENTRO,476,6,35,382,296,219,16,90,38,227,13,19,,1,,1,1336,80,1417,3752
1,27,TABASCO,7,CENTRO,4,CENTRO,477,5,44,364,429,257,7,57,14,133,9,11,,1,,0,1326,50,1376,3105
1,27,TABASCO,9,CENTRO,4,CENTRO,478,2,6,283,183,85,3,2,3,16,1,2,,1,0,0,585,16,601,1205
1,27,TABASCO,7,CENTRO,4,CENTRO,479,4,32,324,312,157,13,42,31,165,12,19,,4,,2,1111,48,1161,2564
1,27,TABASCO,7,CENTRO,4,CENTRO,480,7,82,516,341,340,30,187,45,336,29,47,,9,,1,1962,110,2073,5126
1,27,TABASCO,7,CENTRO,4,CENTRO,481,4,8,326,171,198,13,31,7,89,3,20,,0,,0,866,23,889,2619
1,27,TABASCO,7,CENTRO,4,CENTRO,482,2,17,130,154,80,12,47,11,84,6,9,,0,,1,550,22,573,1452
1,27,TABASCO,11,CENTRO,4,CENTRO,483,3,44,211,171,110,15,59,43,153,13,31,,1,,2,851,48,901,1844
1,27,TABASCO,11,CENTRO,4,CENTRO,484,5,125,386,236,178,22,51,30,297,8,39,,2,,1,1374,62,1437,3270
1,27,TABASCO,11,CENTRO,4,CENTRO,485,3,57,219,147,113,11,30,16,193,2,19,,1,,1,808,48,857,1788
1,27,TABASCO,11,CENTRO,4,CENTRO,486,8,202,588,456,322,34,57,47,414,10,58,,2,,3,2190,143,2336,5378
1,27,TABASCO,11,CENTRO,4,CENTRO,487,3,60,242,158,142,16,58,16,156,8,61,,0,,1,917,66,984,2189
1,27,TABASCO,11,CENTRO,4,CENTRO,488,1,13,71,58,59,0,13,8,57,4,18,,1,,0,302,24,326,706
1,27,TABASCO,11,CENTRO,4,CENTRO,489,3,13,231,248,107,12,12,9,68,1,27,,1,,0,729,30,759,1605
1,27,TABASCO,7,CENTRO,4,CENTRO,490,3,26,173,155,118,8,53,17,125,4,24,,1,,0,704,21,725,1635
1,27,TABASCO,7,CENTRO,4,CENTRO,491,3,15,238,211,118,15,33,17,125,10,40,,0,,0,822,48,870,1807
1,27,TABASCO,7,CENTRO,4,CENTRO,492,3,12,218,244,189,23,61,11,72,2,16,,2,,1,850,32,883,2013
1,27,TABASCO,11,CENTRO,4,CENTRO,493,2,11,199,173,51,5,26,6,35,2,33,,0,,0,541,31,572,1123
1,27,TABASCO,7,CENTRO,4,CENTRO,494,5,38,349,413,293,53,67,31,162,13,29,,2,,0,1450,43,1493,3687
1,27,TABASCO,7,CENTRO,4,CENTRO,495,4,42,288,220,241,24,62,18,122,11,22,,2,,1,1052,48,1101,2614
1,27,TABASCO,7,CENTRO,4,CENTRO,496,2,7,181,155,158,4,14,4,47,3,13,,0,,0,586,16,602,1137
1,27,TABASCO,7,CENTRO,4,CENTRO,497,3,27,272,177,114,13,22,16,159,4,102,,1,,0,907,42,949,2188
1,27,TABASCO,7,CENTRO,4,CENTRO,498,3,30,261,125,121,11,27,23,173,7,70,,6,,0,854,51,905,2209
1,27,TABASCO,11,CENTRO,4,CENTRO,499,1,8,147,132,36,3,2,7,18,1,6,,0,,0,360,11,371,574
1,27,TABASCO,11,CENTRO,4,CENTRO,500,12,105,720,686,557,35,85,46,411,32,76,,3,,2,2756,147,2905,8422
1,27,TABASCO,7,CENTRO,4,CENTRO,501,5,38,292,200,315,22,29,23,118,3,14,,3,,0,1057,51,1108,1954
1,27,TABASCO,7,CENTRO,4,CENTRO,502,13,125,679,573,575,68,83,91,405,34,64,,9,,2,2706,107,2815,9043
1,27,TABASCO,7,CENTRO,4,CENTRO,503,6,24,406,239,367,27,38,25,153,20,28,,0,,0,1327,49,1376,3821
1,27,TABASCO,11,CENTRO,4,CENTRO,504,2,9,220,136,149,8,12,13,48,0,7,,0,,0,602,29,631,1380
1,27,TABASCO,11,CENTRO,4,CENTRO,505,2,26,210,174,129,5,10,5,52,2,9,,1,,1,623,42,666,1247
1,27,TABASCO,7,CENTRO,4,CENTRO,506,7,101,503,254,278,38,81,21,142,6,21,,1,,0,1446,65,1511,4529
1,27,TABASCO,7,CENTRO,4,CENTRO,507,2,73,263,60,136,8,70,4,13,0,3,,0,,0,630,23,653,1073
1,27,TABASCO,7,CENTRO,4,CENTRO,508,3,37,263,192,224,21,17,9,64,3,7,,1,,0,838,36,874,1693
1,27,TABASCO,11,CENTRO,4,CENTRO,509,1,2,123,47,43,9,2,1,17,2,1,,0,,0,247,9,256,466
1,27,TABASCO,7,CENTRO,4,CENTRO,510,1,2,79,86,62,4,4,2,7,0,1,,0,,0,247,8,255,392
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,512,3,43,265,118,32,13,16,9,410,32,15,,0,,2,953,34,989,1630
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,513,5,23,540,515,71,33,42,21,800,28,20,,1,,1,2094,51,2146,3547
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,514,1,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,641
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,515,2,13,236,171,49,5,7,6,355,11,8,,0,,1,861,34,896,1375
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,516,2,13,252,218,20,14,13,10,254,20,5,,0,,0,819,23,842,1338
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,517,2,5,184,148,18,17,37,12,235,9,3,,2,,2,670,16,688,981
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,518,1,3,122,73,15,5,7,5,135,7,6,,0,,0,378,14,392,584
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,519,2,6,160,98,23,7,24,6,184,4,4,,0,,0,516,14,530,761
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,520,1,1,143,74,7,12,26,5,134,8,5,,0,,0,415,13,428,642
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,521,2,1,78,34,9,5,5,2,75,2,1,,0,,0,212,6,218,783
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,522,2,5,150,74,24,5,12,2,206,6,4,,0,,0,488,20,508,770
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,523,2,16,266,161,45,12,34,17,391,5,11,,0,,0,958,27,985,1500
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,524,1,8,110,44,13,5,7,4,198,5,1,,0,,1,395,14,410,627
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,525,5,24,414,376,52,28,16,13,510,10,10,,2,,0,1455,33,1488,1757
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,526,2,5,170,82,20,4,9,5,222,7,8,,0,,0,532,5,537,822
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,527,2,5,128,98,32,5,8,11,250,4,2,,0,,0,543,4,547,812
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,528,4,37,433,358,71,24,25,35,651,31,18,,1,,1,1684,47,1732,2857
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,529,2,6,137,153,55,3,6,9,182,3,9,,0,,0,563,17,580,867
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,530,2,2,132,109,39,4,12,4,208,5,1,,0,,1,516,17,534,823
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,531,2,11,171,212,25,12,13,15,190,7,9,,1,,0,666,23,689,1038
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,532,2,8,131,180,19,5,7,8,156,9,3,,1,,0,527,10,537,796
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,533,2,26,193,107,29,11,14,8,333,11,2,,0,,1,734,16,751,1097
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,534,2,30,136,111,17,3,17,11,249,9,6,,0,,1,589,17,607,924
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,535,2,3,99,89,8,1,4,0,113,3,1,,0,,0,321,8,329,1048
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,536,3,11,292,231,44,14,22,10,428,6,15,,0,,3,1073,13,1089,1623
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,537,2,13,156,96,18,10,14,2,168,12,3,,0,,0,492,20,512,805
2,27,TABASCO,20,PARAISO,5,COMALCALCO,538,3,2,474,509,31,9,26,20,399,8,6,,0,,1,1484,20,1505,2002
2,27,TABASCO,20,PARAISO,5,COMALCALCO,539,2,14,259,151,18,8,1,1,144,3,6,,0,,0,605,17,622,792
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,540,2,4,224,295,4,4,9,3,81,2,3,,0,,0,629,15,644,828
2,27,TABASCO,20,PARAISO,5,COMALCALCO,541,2,2,221,220,23,0,6,3,190,11,0,,0,,0,676,16,692,936
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,542,2,18,347,184,30,8,5,15,335,6,10,,0,,0,958,36,994,1361
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,543,2,4,193,301,44,8,9,11,264,8,2,,0,,0,844,23,867,1158
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,544,2,2,153,173,7,2,4,10,196,3,1,,0,,0,551,21,572,788
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,545,3,2,307,359,21,4,14,35,336,2,18,,0,,0,1098,23,1121,1562
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,546,2,6,268,220,17,1,5,11,280,1,1,,0,,0,810,21,831,1064
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,547,2,2,230,276,11,2,3,7,116,5,3,,2,,0,657,23,680,902
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,548,2,1,339,420,17,5,7,7,208,3,3,,0,,0,1010,20,1030,1345
2,27,TABASCO,20,PARAISO,5,COMALCALCO,549,2,5,268,219,45,5,6,16,239,3,1,,0,,0,807,18,825,1147
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,550,3,16,298,251,53,11,14,8,484,10,5,,0,,0,1150,25,1175,1580
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,551,3,4,237,434,17,3,11,8,277,8,2,,0,,0,1001,39,1040,1507
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,552,3,5,254,210,53,30,28,22,532,9,3,,0,,0,1146,22,1168,1660
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,553,2,4,205,313,30,7,8,9,284,7,1,,0,,0,868,10,878,1276
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,554,3,33,377,276,31,4,25,10,404,4,1,,0,,0,1165,22,1187,1663
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,555,7,22,684,815,105,11,28,34,968,20,16,,4,,1,2707,66,2774,4152
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,556,2,9,208,207,11,6,3,6,315,4,2,,1,,0,772,18,790,1054
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,557,3,7,438,460,37,7,6,9,377,8,3,,1,,0,1353,16,1369,1852
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,558,3,7,317,415,22,3,7,15,280,5,2,,3,,0,1076,35,1111,1510
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,559,3,6,282,303,29,17,5,10,411,20,3,,1,,0,1087,26,1113,1599
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,560,3,10,479,240,37,13,6,8,472,9,4,,0,,0,1278,20,1298,1976
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,561,2,4,212,319,20,2,6,6,265,8,1,,2,,0,845,22,867,1232
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,562,2,24,307,330,13,2,17,15,247,1,4,,1,,0,961,18,979,1397
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,563,2,17,309,229,16,8,22,12,332,2,3,,0,,0,950,20,970,1423
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,564,2,11,188,181,22,4,14,0,225,3,0,,0,,1,648,23,672,996
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,565,3,60,298,303,10,3,15,18,320,6,7,,0,,0,1040,24,1064,1579
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,566,2,20,242,180,32,6,18,3,228,2,3,,0,,0,734,14,748,1099
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,567,4,21,266,210,27,10,23,19,348,0,4,,1,,0,929,13,942,1127
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,568,3,7,273,373,24,13,15,13,434,5,5,,0,,0,1162,16,1178,1659
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,569,2,6,116,320,59,11,11,11,205,7,2,,0,,0,748,50,798,1125
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,570,4,2,538,799,68,10,7,26,309,5,2,,6,,0,1772,61,1833,2449
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,571,3,5,323,450,25,16,2,10,300,3,13,,2,,0,1149,28,1177,1670
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,572,3,8,278,281,23,7,4,9,332,11,8,,0,,0,961,36,997,1619
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,573,3,9,318,301,40,8,12,15,323,8,5,,1,,0,1040,31,1071,1644
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,574,3,7,330,363,41,5,13,18,278,18,16,,2,,0,1091,48,1139,1898
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,575,6,26,584,656,72,22,17,24,547,20,48,,4,,0,2020,63,2083,3464
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,576,3,47,314,600,41,9,21,17,585,5,9,,5,,0,1653,33,1686,2202
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,577,2,24,240,387,34,4,6,8,403,1,2,,0,,0,1109,22,1131,1484
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,578,3,41,363,219,21,10,28,22,396,5,9,,0,,0,1114,30,1144,1642
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,579,2,4,172,294,17,15,7,8,211,1,2,,0,,1,731,20,752,1036
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,580,2,3,226,213,8,5,7,6,215,3,1,,1,,0,688,12,700,841
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,581,3,5,368,357,39,9,10,10,452,5,2,,1,,0,1258,22,1280,1821
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,582,2,13,257,281,18,6,8,6,408,6,0,,0,,0,1003,22,1025,1439
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,583,3,14,408,348,34,4,13,5,418,8,2,,0,,0,1254,33,1287,1669
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,584,2,11,195,306,108,41,25,5,238,4,3,,0,,0,936,35,971,1310
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,585,2,9,168,264,124,30,14,5,310,1,3,,0,,0,928,31,959,1359
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,586,3,7,203,302,204,32,10,9,332,6,3,,0,,0,1108,42,1150,1638
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,587,4,10,304,639,78,15,44,14,495,5,5,,7,,0,1616,55,1671,2260
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,588,2,5,217,317,10,7,10,15,325,3,5,,0,,0,914,11,925,1289
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,589,3,2,314,442,10,7,7,17,319,4,2,,0,,0,1124,35,1159,1511
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,590,4,19,391,511,38,13,11,20,555,8,6,,2,,0,1574,37,1611,2547
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,591,3,21,316,401,42,8,49,4,337,9,4,,0,,0,1191,27,1218,1839
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,592,4,6,540,526,52,11,9,23,553,12,3,,2,,0,1737,43,1780,2300
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,593,2,2,255,362,109,4,15,9,258,2,1,,0,,0,1017,31,1048,1439
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,594,3,6,248,341,26,6,6,12,490,11,53,,0,,0,1199,32,1231,1752
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,595,2,4,290,277,51,12,18,9,218,6,3,,0,,0,888,15,903,1214
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,596,2,7,208,268,25,6,16,5,304,9,0,,0,,0,848,5,853,1194
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,597,2,2,107,265,136,3,19,2,135,2,1,,2,,0,674,41,715,898
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,598,3,4,387,414,41,9,8,23,384,6,8,,0,,0,1284,28,1312,1860
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,599,2,6,228,182,7,9,7,7,206,4,2,,0,,0,658,13,671,963
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,600,3,4,260,487,36,18,12,10,591,8,4,,0,,0,1430,33,1463,2157
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,601,3,11,345,580,68,6,13,9,439,11,2,,0,,0,1484,61,1545,2035
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,602,3,2,332,367,14,6,15,12,408,11,2,,1,,0,1170,21,1191,1558
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,603,3,7,351,441,12,6,8,4,205,5,4,,1,,0,1044,16,1060,1475
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,604,3,5,385,235,42,5,9,7,266,3,25,,99,,0,1081,43,1124,1612
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,605,1,4,125,147,31,1,1,4,154,7,5,,0,,0,479,16,495,670
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,606,3,15,293,508,44,5,9,25,335,7,1,,1,,0,1243,35,1278,1853
2,27,TABASCO,13,COMALCALCO,5,COMALCALCO,607,3,26,391,733,21,10,5,5,198,3,10,,0,,0,1402,22,1424,1835
2,27,TABASCO,12,COMALCALCO,5,COMALCALCO,608,3,4,295,415,31,5,6,15,493,6,2,,4,,0,1276,16,1292,1754
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,609,4,15,242,534,52,56,15,286,183,26,8,,,,0,1417,45,1462,2611
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,610,3,7,142,441,32,22,21,227,116,9,3,,,,6,1020,53,1079,1783
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,611,3,12,183,536,49,12,32,232,107,12,9,,,,1,1184,57,1242,2185
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,612,2,4,112,291,24,35,14,163,72,10,5,,,,1,730,20,751,1200
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,613,4,16,167,425,38,26,23,233,125,7,5,,,,0,1065,29,1094,1433
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,614,3,8,201,390,91,44,25,222,140,13,4,,,,0,1138,31,1169,2084
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,615,2,7,123,280,29,29,21,161,65,8,3,,,,1,726,27,754,1220
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,616,3,12,116,369,51,15,23,184,91,7,2,,,,0,870,33,903,1576
