CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,155,C,1,0,C01,2,81,54,3,6,7,5,240,2,0,0,0,1,,,,,,,,,,401,1,15,417,646,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0155_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,155,C,2,0,C02,4,66,71,8,8,10,1,248,4,0,0,0,2,,,,,,,,,,422,1,12,435,645,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0155_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,155,C,3,0,C03,3,68,90,8,14,11,2,228,3,2,0,0,1,,,,,,,,,,430,0,18,448,645,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0155_C03.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,156,B,1,0,B,1,54,37,5,11,4,4,219,4,3,0,0,0,,,,,,,,,,342,0,21,363,511,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0156_B.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,156,C,1,0,C01,3,63,45,8,4,10,1,217,4,1,0,0,0,,,,,,,,,,356,0,15,371,511,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0156_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,156,C,2,0,C02,2,52,44,5,7,8,4,187,4,1,0,0,2,,,,,,,,,,316,0,30,346,511,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0156_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,157,B,1,0,B,0,11,44,58,4,3,0,296,4,0,0,0,0,,,,,,,,,,420,1,22,443,610,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0157_B.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,157,C,1,0,C01,0,5,66,75,8,0,2,298,5,0,1,0,0,,,,,,,,,,460,0,15,475,610,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0157_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,157,C,2,0,C02,5,9,68,69,3,2,1,295,4,0,0,0,0,,,,,,,,,,456,0,10,466,609,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0157_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,158,B,1,0,B,5,12,27,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,44,0,0,44,450,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0158_B.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,158,C,1,0,C01,0,8,12,19,2,3,0,221,1,0,0,0,0,,,,,,,,,,266,0,11,277,449,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0158_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,159,B,1,0,B,4,6,31,11,6,7,0,349,2,0,0,0,0,,,,,,,,,,416,0,14,430,632,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0159_B.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,159,C,1,0,C01,0,10,40,19,6,5,0,321,2,0,0,0,0,,,,,,,,,,403,0,2,405,631,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0159_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,163,B,1,0,B,3,39,57,9,11,9,2,322,2,0,0,0,0,,,,,,,,,,454,0,29,483,696,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0163_B.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,163,C,1,0,C01,1,36,72,13,8,6,0,321,2,0,0,0,0,,,,,,,,,,459,0,32,491,696,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0163_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,163,C,2,0,C02,1,44,72,0,8,6,0,312,2,0,0,0,0,,,,,,,,,,445,0,32,477,695,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0163_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,167,B,1,0,B,6,12,45,7,2,1,2,102,4,3,1,0,3,,,,,,,,,,188,0,14,202,376,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0167_B.jpg
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,167,C,1,0,C01,4,20,62,7,3,1,2,107,3,0,0,0,1,,,,,,,,,,210,1,15,226,375,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0167_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,699,B,1,0,B,4,36,51,5,3,8,3,211,11,0,0,0,0,,,,,,,,,,332,0,31,363,547,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0699_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,699,C,1,0,C01,3,33,70,3,8,13,1,190,16,1,0,0,0,,,,,,,,,,338,0,20,358,547,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0699_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,699,C,2,0,C02,2,52,36,3,8,11,2,236,13,0,0,0,0,,,,,,,,,,363,0,30,393,546,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0699_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,699,E,1,0,E01,2,88,33,11,4,8,2,131,13,8,0,0,2,,,,,,,,,,302,0,23,325,435,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0699_E01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,700,B,1,0,B,4,46,63,7,2,2,1,262,18,2,0,0,0,,,,,,,,,,407,0,14,421,630,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0700_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,700,C,1,0,C01,2,82,51,4,12,4,1,244,0,21,0,0,0,,,,,,,,,,421,0,23,444,629,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0700_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,701,B,1,0,B,3,29,39,5,3,1,1,182,22,6,0,0,0,,,,,,,,,,291,0,12,303,404,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0701_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,701,C,1,0,C01,3,20,58,4,9,3,1,169,8,0,0,0,0,,,,,,,,,,275,0,11,286,404,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0701_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,702,B,1,0,B,8,76,70,1,2,6,0,321,16,2,0,1,0,,,,,,,,,,503,0,19,522,724,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0702_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,702,S,1,0,SMR01,2,14,0,4,0,0,1,153,0,35,0,0,0,,,,,,,,,,209,0,0,209,0,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0702_SMR01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,703,B,1,0,B,7,46,69,6,4,5,1,229,15,0,0,0,1,,,,,,,,,,383,0,20,403,554,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0703_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,703,C,1,0,C01,0,35,93,0,4,0,0,239,6,0,0,0,0,,,,,,,,,,377,0,13,390,554,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0703_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,703,C,2,0,C02,6,45,61,0,5,6,0,221,10,0,0,0,0,,,,,,,,,,354,0,17,371,553,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0703_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,703,E,1,0,E01,0,15,26,0,0,0,0,65,0,0,0,0,0,,,,,,,,,,106,0,9,115,137,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0703_E01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,704,B,1,0,B,5,26,73,1,9,3,7,207,10,0,0,0,0,,,,,,,,,,341,0,27,368,545,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0704_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,704,C,1,0,C01,4,40,68,3,4,8,2,219,14,0,0,0,0,,,,,,,,,,362,0,24,386,545,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0704_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,704,E,1,0,E01,2,41,99,1,9,2,2,116,1,0,2,0,1,,,,,,,,,,276,0,24,300,393,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0704_E01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,705,B,1,0,B,4,25,81,16,6,11,4,198,38,1,1,2,0,,,,,,,,,,387,0,23,410,578,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0705_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,705,C,1,0,C01,1,32,110,14,7,4,5,198,37,0,0,1,1,,,,,,,,,,410,0,18,428,577,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0705_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,706,B,1,0,B,6,61,123,14,5,8,6,127,61,3,0,0,0,,,,,,,,,,414,2,34,450,697,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0706_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,706,C,1,0,C01,7,30,110,20,5,3,5,144,114,1,0,0,0,,,,,,,,,,439,0,43,482,696,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0706_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,706,C,2,0,C02,1,37,118,18,7,3,3,109,95,0,0,0,2,,,,,,,,,,393,0,25,418,696,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0706_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,706,E,1,0,E01,0,8,25,22,0,3,0,26,0,1,0,0,0,,,,,,,,,,85,0,3,88,135,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0706_E01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,707,B,1,0,B,0,80,141,12,9,13,0,232,19,2,1,0,1,,,,,,,,,,510,0,37,547,719,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0707_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,707,C,1,0,C01,2,56,120,10,3,6,1,275,16,1,1,0,0,,,,,,,,,,491,0,27,518,719,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0707_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,707,C,2,0,C02,3,40,119,21,7,2,0,271,31,0,1,0,0,,,,,,,,,,495,0,27,522,718,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0707_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,708,B,1,0,B,3,74,105,8,2,3,0,139,61,2,1,0,0,,,,,,,,,,398,0,17,415,530,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0708_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,708,C,1,0,C01,2,45,78,10,5,5,2,165,73,5,0,0,0,,,,,,,,,,390,0,24,414,530,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0708_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,708,C,2,0,C02,2,59,84,11,0,0,2,149,66,0,1,0,0,,,,,,,,,,374,0,21,395,530,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0708_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,708,E,1,0,E01,0,33,60,3,1,2,1,116,26,0,0,0,0,,,,,,,,,,242,0,8,250,307,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0708_E01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,709,B,1,0,B,1,36,64,15,7,3,9,121,14,0,0,0,1,,,,,,,,,,271,0,21,292,458,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0709_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,709,E,1,0,E01,1,6,107,3,2,8,1,76,2,0,0,0,0,,,,,,,,,,206,0,3,209,267,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0709_E01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,710,B,1,0,B,1,38,86,22,2,0,5,167,50,0,0,0,0,,,,,,,,,,371,0,38,409,634,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0710_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,710,C,1,0,C01,1,25,123,21,3,5,5,166,36,4,0,0,0,,,,,,,,,,389,0,32,421,633,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0710_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,711,B,1,0,B,1,66,63,23,1,0,3,227,27,0,0,0,0,,,,,,,,,,411,0,27,438,653,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0711_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,711,C,1,0,C01,2,58,77,20,6,5,0,235,25,0,0,0,0,,,,,,,,,,428,0,12,440,653,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0711_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,712,B,1,0,B,0,52,58,15,7,5,1,230,1,0,1,0,2,,,,,,,,,,372,0,25,397,542,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0712_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,712,C,1,0,C01,1,53,78,8,3,2,0,226,3,0,0,0,0,,,,,,,,,,374,0,21,395,542,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0712_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,712,C,2,0,C02,0,36,103,9,10,3,0,194,4,0,2,0,0,,,,,,,,,,361,0,0,361,542,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0712_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,713,B,1,0,B,0,32,91,17,4,4,2,173,8,3,0,0,0,,,,,,,,,,334,0,29,363,512,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0713_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,713,C,1,0,C01,1,31,89,20,8,2,4,172,7,3,1,0,2,,,,,,,,,,340,0,21,361,512,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0713_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,713,C,2,0,C02,1,28,73,22,7,3,1,188,7,0,0,0,0,,,,,,,,,,330,0,16,346,511,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0713_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,714,B,1,0,B,1,32,95,14,4,3,11,212,1,1,0,0,0,,,,,,,,,,374,0,22,396,550,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0714_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,714,C,1,0,C01,0,34,92,9,2,3,7,213,6,0,1,0,0,,,,,,,,,,367,0,27,394,549,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0714_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,714,C,2,0,C02,1,43,96,11,4,1,2,229,3,0,2,0,0,,,,,,,,,,392,0,14,406,549,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0714_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,715,B,1,0,B,0,1,22,0,5,1,1,16,1,0,0,0,0,,,,,,,,,,47,0,12,59,142,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0715_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,716,B,1,0,B,6,49,116,26,5,10,4,158,6,0,1,0,1,,,,,,,,,,382,0,21,403,550,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0716_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,716,C,1,0,C01,5,38,92,30,6,12,6,141,9,1,2,0,0,,,,,,,,,,342,0,31,373,550,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0716_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,716,C,2,0,C02,3,46,106,22,5,5,1,151,8,0,0,0,0,,,,,,,,,,347,0,0,347,549,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0716_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,717,B,1,0,B,2,24,95,8,10,6,0,155,5,0,1,0,1,,,,,,,,,,307,0,25,332,465,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0717_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,717,C,1,0,C01,2,34,110,9,5,5,2,146,4,0,0,0,0,,,,,,,,,,317,0,6,323,464,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0717_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,718,B,1,0,B,1,74,155,5,3,5,4,267,2,0,0,0,0,,,,,,,,,,516,0,19,535,711,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0718_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,718,C,1,0,C01,3,45,90,7,7,7,6,220,2,0,0,0,0,,,,,,,,,,387,0,12,399,710,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0718_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,719,B,1,0,B,3,30,101,11,5,4,1,197,3,0,0,0,0,,,,,,,,,,355,0,18,373,532,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0719_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,719,C,1,0,C01,3,30,101,11,5,4,1,197,3,0,0,0,0,,,,,,,,,,355,0,18,373,532,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0719_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,719,C,2,0,C02,5,46,110,15,5,3,1,213,3,3,0,0,0,,,,,,,,,,404,0,9,413,531,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0719_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,720,B,1,0,B,2,80,150,6,5,9,4,242,9,0,1,0,2,,,,,,,,,,510,0,34,544,724,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0720_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,720,C,1,0,C01,1,70,152,10,3,10,1,221,6,0,1,0,1,,,,,,,,,,476,0,34,510,723,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0720_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,721,B,1,0,B,2,73,143,9,6,7,5,225,4,3,0,0,0,,,,,,,,,,477,0,27,504,666,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0721_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,721,C,1,0,C01,0,63,158,5,6,7,6,210,3,0,0,0,0,,,,,,,,,,458,0,26,484,666,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0721_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,722,B,1,0,B,0,105,94,26,6,4,3,223,2,0,0,0,0,,,,,,,,,,463,0,34,497,735,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0722_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,722,C,1,0,C01,2,72,63,12,6,6,7,274,0,0,0,0,0,,,,,,,,,,442,0,34,476,735,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0722_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,722,C,2,0,C02,2,92,64,29,9,4,1,271,9,0,0,0,0,,,,,,,,,,481,0,0,481,734,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0722_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,723,B,1,0,B,5,34,139,8,7,13,5,256,3,2,3,0,2,,,,,,,,,,477,0,19,496,721,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0723_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,723,C,1,0,C01,3,31,91,11,13,8,4,249,10,0,0,0,2,,,,,,,,,,422,0,39,461,721,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0723_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,723,C,2,0,C02,1,40,114,9,7,17,4,242,12,5,0,0,3,,,,,,,,,,454,0,0,454,720,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0723_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,B,1,0,B,7,20,43,9,7,3,3,285,2,0,2,0,0,,,,,,,,,,381,0,19,400,582,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0724_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,C,1,0,C01,5,23,58,6,2,4,4,273,2,0,0,1,0,,,,,,,,,,378,0,17,395,581,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0724_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,C,2,0,C02,1,35,67,8,3,8,2,254,1,1,0,0,0,,,,,,,,,,380,0,17,397,581,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0724_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,E,1,0,E01,3,11,69,5,7,4,1,223,4,1,1,0,1,,,,,,,,,,330,0,17,347,512,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0724_E01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,E,1,1,E01C01,1,15,50,6,6,7,0,218,1,0,0,0,1,,,,,,,,,,305,0,15,320,511,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0724_E01C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,E,1,2,E01C02,2,21,52,4,5,6,2,194,1,0,0,0,1,,,,,,,,,,288,0,16,304,511,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0724_E01C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,E,2,0,E02,0,35,97,19,4,3,2,150,3,0,1,2,0,,,,,,,,,,316,0,17,333,498,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0724_E02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,E,2,1,E02C01,1,14,81,19,6,2,3,173,7,0,0,0,0,,,,,,,,,,306,0,16,322,498,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0724_E02C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,727,B,1,0,B,3,48,170,13,7,7,1,216,1,2,1,0,0,,,,,,,,,,469,0,23,492,649,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0727_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,727,C,1,0,C01,2,42,128,8,7,10,3,238,2,0,0,0,0,,,,,,,,,,440,0,26,466,648,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0727_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,727,C,2,0,C02,2,40,181,11,7,5,2,208,2,1,0,0,1,,,,,,,,,,460,0,25,485,648,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0727_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,727,C,3,0,C03,4,31,171,15,7,7,5,194,3,1,1,1,3,,,,,,,,,,443,0,23,466,648,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0727_C03.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,729,B,1,0,B,3,89,89,10,14,2,1,215,2,94,92,5,91,,,,,,,,,,707,0,22,729,695,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0729_B.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,729,C,1,0,C01,1,63,107,16,5,5,2,263,3,1,1,0,0,,,,,,,,,,467,0,30,497,695,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0729_C01.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,729,C,2,0,C02,3,67,105,9,4,7,3,272,0,0,0,0,1,,,,,,,,,,471,0,16,487,694,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0729_C02.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,729,C,3,0,C03,3,78,93,22,7,6,1,295,1,1,0,0,0,,,,,,,,,,507,0,18,525,694,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0729_C03.jpg
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,731,B,1,0,B,0,70,129,11,14,4,1,204,2,0,0,0,0,,,,,,,,,,435,0,20,455,618,Acta casilla,,,http://iepct.mx/elecciones2018/DIP/4/DIP_0731_B.jpg
