CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,UDC,MC,NVA_ALIANZA,SI,PPC,PJ,PRC,PCP,MORENA,ES,PAN_UDC_PPC_ES,PAN_UDC_PPC,PAN_UDC_ES,PAN_PPC_ES,UDC_PPC_ES,PAN_UDC,PAN_PPC,PAN_ES,UDC_PPC,UDC_ES,PPC_ES,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,766,C17,114,121,2,8,12,0,5,11,3,1,19,2,5,55,4,1,0,0,0,0,0,0,0,0,0,0,,,,0,363,13,376,749,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,766,C18,116,102,4,5,14,5,2,9,2,2,16,1,2,52,10,0,0,0,0,0,0,0,0,0,0,0,,,,0,342,9,351,749,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,766,C19,103,121,5,8,4,1,5,9,3,1,17,4,5,57,6,1,0,0,0,0,0,0,0,0,0,0,,,,0,350,7,357,749,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,767,B,116,77,1,4,3,1,2,55,2,1,4,0,1,32,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,303,1,304,499,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,767,C01,110,88,4,3,5,2,3,27,4,2,3,1,5,34,5,1,0,0,0,0,0,0,0,0,0,0,,,,0,297,6,303,498,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,768,B,81,154,2,6,10,0,2,7,2,0,9,1,2,57,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,339,7,346,635,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,768,C01,74,136,2,10,13,2,0,13,3,1,9,1,5,59,7,0,0,0,0,0,0,0,0,0,0,0,,,,1,335,4,340,635,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,768,C02,85,126,3,10,7,1,0,15,3,1,13,1,3,64,11,0,0,0,0,0,0,0,0,0,0,0,,,,0,343,4,347,635,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,768,C03,67,148,4,7,9,1,4,7,2,0,18,1,3,66,4,1,0,0,0,0,0,0,0,0,0,0,,,,0,342,12,354,635,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,768,C04,93,154,3,10,7,2,2,7,1,1,14,1,0,60,3,1,0,0,0,0,0,0,0,0,0,0,,,,1,359,8,368,635,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,769,B,67,147,3,5,9,2,1,4,1,2,12,1,4,59,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,318,11,329,597,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,769,C01,68,144,4,12,6,0,2,3,1,2,12,0,0,45,5,0,0,0,0,0,0,0,0,0,0,0,,,,2,304,14,320,597,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,770,B,71,97,4,3,7,0,5,3,2,3,9,0,1,33,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,242,7,249,499,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,770,C01,71,112,6,3,5,0,1,1,2,1,8,2,2,34,1,0,0,0,0,0,0,0,1,0,0,0,,,,0,250,9,259,499,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,771,B,100,147,4,4,6,2,3,5,3,0,10,0,10,47,5,0,0,0,0,0,0,0,0,0,0,0,,,,0,346,17,363,717,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,771,C01,100,166,4,6,4,2,4,4,2,1,7,7,0,48,13,0,0,0,0,0,0,0,0,0,0,0,,,,0,368,0,368,716,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,771,C02,97,177,4,5,9,2,1,4,0,2,9,2,8,40,9,0,0,0,0,0,0,0,0,0,0,0,,,,1,369,10,380,716,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,772,B,164,64,6,2,6,3,2,5,2,1,7,0,1,29,3,0,0,0,0,0,0,0,0,0,0,0,,19,,0,314,5,319,505,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,772,C01,193,71,2,5,2,0,0,9,2,1,8,1,1,26,2,0,0,0,0,0,1,0,0,0,0,0,,23,,0,347,7,354,504,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,773,B,372,70,3,1,6,4,2,1,1,0,6,1,2,29,2,1,0,0,0,0,0,0,0,0,0,0,,13,,0,514,6,520,739,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,774,B,123,141,6,4,9,0,2,15,7,0,4,1,1,56,6,0,0,0,0,0,0,0,0,0,0,0,,15,,0,390,12,402,620,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,774,C01,128,124,7,5,13,0,5,12,6,1,8,0,0,41,7,0,0,0,0,0,0,0,0,0,0,0,,12,,0,369,16,385,619,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,775,B,123,120,4,2,4,2,1,9,4,0,2,0,1,56,3,0,0,0,0,0,0,0,0,0,0,0,,9,,0,340,5,345,559,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,775,C01,135,111,8,3,3,1,0,6,5,1,1,0,1,55,2,0,0,0,0,0,0,0,0,0,0,0,,6,,0,338,6,344,559,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,776,B,206,123,13,5,6,0,5,21,1,1,11,0,1,59,4,0,0,0,0,0,0,0,0,0,0,0,,13,,0,469,9,478,709,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,776,C01,211,102,4,4,9,0,5,16,3,0,14,0,1,70,2,0,0,0,0,0,0,0,0,0,0,0,,7,,0,448,7,455,708,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,B,80,131,3,5,7,2,1,5,3,1,24,3,3,38,2,0,0,0,0,0,1,0,0,0,0,0,,4,,0,313,14,327,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C01,95,124,4,4,11,2,2,9,0,0,32,1,5,46,8,0,0,0,0,0,0,0,0,0,0,0,,3,,0,346,13,359,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C02,82,130,6,3,8,0,5,5,4,0,25,1,6,43,8,0,0,0,0,0,0,0,0,0,0,0,,5,,0,331,10,341,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C03,112,106,7,6,7,0,2,7,3,0,23,1,4,56,5,0,0,0,0,0,0,0,0,0,0,0,,2,,1,341,12,354,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C04,110,110,5,2,3,3,1,11,2,0,23,2,2,49,2,0,0,0,0,0,0,0,0,0,0,0,,7,,0,332,10,342,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C05,96,127,5,6,10,0,1,6,5,0,20,2,8,55,3,0,0,0,0,0,0,0,0,0,0,0,,5,,0,349,7,356,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C06,121,116,5,3,5,1,0,6,5,1,17,2,4,40,4,0,0,0,0,0,0,0,0,0,0,0,,5,,1,335,9,345,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C07,79,120,7,3,8,0,1,5,3,0,24,0,4,36,3,0,0,0,0,0,0,0,0,0,0,0,,4,,1,297,4,302,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C08,79,124,2,6,8,1,0,4,1,1,27,2,8,33,14,0,0,0,0,0,1,0,0,0,0,0,,3,,0,314,6,320,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C09,92,128,9,4,5,0,0,6,1,0,19,1,8,27,3,0,0,0,0,0,0,0,0,0,0,0,,1,,8,304,313,625,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C10,107,111,2,5,4,3,1,10,1,0,16,0,7,46,1,0,0,0,0,0,0,0,0,0,0,0,,4,,0,318,12,330,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C11,108,142,2,4,7,0,1,2,0,0,27,2,5,47,1,0,0,0,0,0,0,0,0,0,0,0,,3,,0,351,12,363,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C12,91,114,4,6,6,1,2,7,3,1,6,1,6,38,6,0,0,0,0,0,0,0,0,0,0,0,,4,,0,296,11,307,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C13,95,127,2,4,6,1,0,8,2,0,13,0,10,46,0,0,0,0,0,0,0,0,0,0,0,0,,8,,0,322,6,328,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C14,86,125,2,6,8,2,0,5,1,0,19,1,4,44,2,0,0,0,0,0,0,0,0,0,0,0,,6,,0,311,15,326,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C15,94,137,5,77,5,0,4,5,2,0,27,0,6,42,8,0,0,0,0,0,0,0,0,0,0,0,,0,,0,412,7,419,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C16,113,118,6,8,8,0,2,11,2,2,22,0,3,44,5,0,0,0,0,0,0,0,0,0,0,0,,4,,0,348,7,355,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,777,C17,94,112,3,8,7,1,5,8,1,0,21,0,2,58,2,0,0,0,0,0,0,0,0,0,0,0,,4,,0,326,5,331,759,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,778,B,208,102,9,4,10,1,2,8,5,2,6,2,1,57,4,0,0,0,0,0,0,0,0,0,0,0,,6,,0,427,10,437,666,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,778,C01,176,125,10,3,5,4,3,13,4,1,8,0,2,67,3,0,0,0,0,0,0,0,0,0,0,0,,4,,0,428,13,441,665,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,779,B,185,101,9,4,5,0,2,20,7,0,5,0,3,56,0,0,0,0,0,0,0,0,0,0,0,0,,14,,0,411,7,418,660,ACTA CASILLA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,779,C01,175,99,10,5,11,3,7,10,4,1,10,0,3,53,4,0,0,0,0,0,0,0,0,0,0,0,,12,,1,407,14,422,660,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,780,B,137,101,8,10,3,1,1,5,3,0,7,1,0,54,4,0,0,0,0,0,0,0,0,0,0,0,,7,,0,342,9,351,556,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,14,SALTILLO,30,SALTILLO,780,C01,141,98,9,4,6,1,2,11,2,6,4,1,1,42,4,0,0,0,0,0,0,0,0,0,0,0,,10,,2,342,9,353,556,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,781,B,195,60,7,0,14,3,3,8,3,0,6,0,2,36,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,341,8,349,536,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,781,C01,216,53,3,1,9,2,5,11,1,0,7,0,0,40,8,0,0,0,0,0,0,0,0,0,0,0,,,,1,356,6,363,536,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,782,B,130,83,3,2,8,0,1,11,1,0,2,2,0,29,2,1,0,0,0,0,0,0,0,0,0,0,,,,0,275,6,281,417,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,782,C01,154,55,4,1,10,2,4,13,2,1,3,0,1,28,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,280,7,287,417,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,783,B,187,76,4,2,10,2,8,8,2,1,6,3,1,30,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,346,10,356,536,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,783,C01,148,109,4,2,12,0,2,10,2,0,14,2,1,39,8,0,0,0,0,0,0,0,0,0,0,0,,,,1,353,12,366,536,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,15,SALTILLO,30,SALTILLO,784,B,322,73,10,3,19,1,5,8,5,0,9,0,1,44,5,1,0,0,0,0,0,0,0,0,0,0,,,,0,506,10,516,750,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,785,B,238,83,5,2,26,1,2,5,7,2,5,0,0,47,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,425,10,435,621,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,13,SALTILLO,30,SALTILLO,786,B,176,46,3,1,18,3,5,7,2,1,2,0,2,28,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,294,5,299,473,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
