ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_PRI_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
20,OAXACA,385,SANTA CRUZ XITLA,3,6,178,654,62,27,69,6,24,33,6,220,,3,8,6,,,,,,,0,1296,68,1364,3336,0.4089
20,OAXACA,393,SANTA LUCIA MIAHUATLAN,2,4,78,649,33,25,31,4,28,11,5,97,,2,3,12,,,,,,,0,978,77,1055,1996,0.5286
20,OAXACA,425,SANTA MARIA OZOLOTEPEC,5,6,297,167,62,29,41,5,254,38,14,134,,1,17,5,,,,,,,0,1064,76,1140,2478,0.4600
20,OAXACA,496,SANTIAGO XANICA,4,4,151,208,88,16,29,3,26,15,11,208,,15,11,5,,,,,,,0,786,45,831,1850,0.4492
20,OAXACA,512,SANTO DOMINGO OZOLOTEPEC,1,1,50,100,9,13,49,1,40,4,2,12,,3,0,0,,,,,,,0,283,16,299,659,0.4537
20,OAXACA,529,SANTO TOMAS TAMAZULAPAN,1,3,106,247,16,6,25,5,9,3,12,123,,2,1,5,,,,,,,0,560,25,585,1564,0.3740
20,OAXACA,535,SITIO DE XITLAPEHUA,1,1,68,116,7,2,4,0,0,2,2,32,,1,7,6,,,,,,,0,247,8,255,481,0.5301
20,OAXACA,70,PLUMA HIDALGO,4,5,150,418,114,54,385,47,8,15,14,132,,5,18,17,,,,,,,0,1377,45,1422,2274,0.6253
20,OAXACA,116,SAN BARTOLOME LOXICHA,2,4,55,110,63,19,36,21,6,22,28,269,,6,6,4,,,,,,,0,645,27,672,1537,0.4372
20,OAXACA,251,SAN MATEO PIÑAS,4,5,66,185,51,23,95,7,13,13,65,113,,1,7,15,,,,,,,0,654,30,684,1574,0.4346
20,OAXACA,304,SAN PEDRO EL ALTO,2,5,125,422,72,21,438,32,17,19,6,43,,2,6,17,,,,,,,0,1220,92,1312,2307,0.5687
20,OAXACA,322,SAN PEDRO POCHUTLA,18,54,782,3281,2220,233,7003,1843,390,444,882,2411,,172,178,61,,,,,,,1,19900,888,20789,31242,0.6654
20,OAXACA,406,SANTA MARIA COLOTEPEC,10,28,1856,1309,666,180,439,81,135,95,98,2015,,15,126,51,,,,,,,1,7066,184,7251,17124,0.4234
20,OAXACA,414,SANTA MARIA HUATULCO,10,48,1748,3672,1177,441,1131,3053,250,1939,495,2165,,1588,285,141,,,,,,,3,18085,853,18941,30215,0.6269
20,OAXACA,440,SANTA MARIA TONAMECA,9,28,2180,2055,1091,231,338,706,125,1472,418,2071,,48,40,58,,,,,,,0,10833,519,11352,17084,0.6645
20,OAXACA,508,SANTO DOMINGO DE MORELOS,4,11,216,350,209,28,173,43,22,46,169,1049,,20,28,18,,,,,,,1,2371,131,2503,6793,0.3685
