CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA,PT,MORENA,ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,8,EL ORO ,19,EL ORO,917,2,428,397,14,16,1,4,2,860,19,881,1371
1,10,DURANGO,8,EL ORO ,19,EL ORO,919,1,86,63,1,2,0,1,0,153,4,157,257
1,10,DURANGO,8,EL ORO ,19,EL ORO,922,1,36,34,2,0,0,0,0,72,2,74,130
1,10,DURANGO,8,EL ORO ,19,EL ORO,923,1,88,51,3,0,0,0,0,142,1,143,240
1,10,DURANGO,8,EL ORO ,19,EL ORO,924,1,55,44,2,0,0,0,0,101,3,104,191
1,10,DURANGO,8,EL ORO ,19,EL ORO,927,1,39,19,0,0,0,0,0,58,3,61,104
1,10,DURANGO,8,EL ORO ,19,EL ORO,928,1,151,23,2,1,0,0,0,177,6,183,298
1,10,DURANGO,8,EL ORO ,19,EL ORO,930,1,59,36,1,0,0,0,0,96,2,98,199
1,10,DURANGO,8,EL ORO ,19,EL ORO,932,1,59,26,0,0,0,0,0,85,0,85,149
1,10,DURANGO,8,EL ORO ,19,EL ORO,933,1,128,22,1,0,2,0,0,153,1,154,268
1,10,DURANGO,8,EL ORO ,19,EL ORO,934,1,92,25,3,0,0,0,0,120,6,126,251
1,10,DURANGO,8,EL ORO ,19,EL ORO,935,1,69,37,1,0,0,0,0,107,4,111,237
1,10,DURANGO,8,EL ORO ,19,EL ORO,936,2,70,32,0,1,1,0,0,104,4,108,213
1,10,DURANGO,8,EL ORO ,19,EL ORO,937,1,173,89,5,2,0,0,0,269,13,282,612
1,10,DURANGO,8,EL ORO ,19,EL ORO,938,1,36,18,0,0,0,0,0,54,0,54,101
1,10,DURANGO,8,EL ORO ,19,EL ORO,939,1,58,57,2,1,1,0,0,119,8,127,246
1,10,DURANGO,8,EL ORO ,19,EL ORO,940,1,76,22,0,0,0,0,0,98,1,99,203
1,10,DURANGO,8,EL ORO ,19,EL ORO,941,1,28,17,0,1,0,0,0,46,1,47,110
1,10,DURANGO,8,EL ORO ,19,EL ORO,942,1,73,32,3,3,0,2,0,113,3,116,354
1,10,DURANGO,8,EL ORO ,19,EL ORO,943,1,177,21,5,1,0,0,0,204,10,214,352
1,10,DURANGO,8,EL ORO ,19,EL ORO,945,1,11,21,0,1,0,0,0,33,2,35,147
1,10,DURANGO,8,EL ORO ,19,EL ORO,946,1,182,170,6,7,1,1,0,367,7,374,608
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,961,2,257,293,19,11,6,11,0,597,12,609,920
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,962,2,244,197,13,4,8,1,0,467,8,475,759
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,963,2,368,222,19,5,32,5,0,651,8,659,1135
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,964,2,225,309,22,10,8,1,0,575,7,582,918
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,965,3,265,360,56,7,14,4,0,706,4,710,1086
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,966,1,67,78,0,0,1,0,0,146,2,148,204
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,967,2,313,316,56,1,4,2,0,692,13,705,1158
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,968,2,172,251,6,0,0,0,0,429,6,435,693
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,969,1,76,192,81,2,6,0,0,357,10,367,612
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,970,1,61,74,28,1,1,0,0,165,5,170,224
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,971,1,137,236,43,3,4,3,0,426,11,437,660
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,972,2,275,250,6,4,1,0,5,536,14,555,864
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,973,1,123,176,12,1,1,2,0,315,4,319,500
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,974,1,87,98,24,0,1,0,0,210,5,215,337
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,975,1,178,72,11,2,3,0,0,266,2,268,403
1,10,DURANGO,8,EL ORO ,21,PANUCO DE CORONADO,976,1,57,60,18,0,0,0,0,135,4,139,229
1,10,DURANGO,8,EL ORO ,25,RODEO,1063,3,366,424,15,77,1,8,0,891,18,909,1204
1,10,DURANGO,8,EL ORO ,25,RODEO,1064,2,267,335,11,43,1,4,0,661,9,670,1004
1,10,DURANGO,8,EL ORO ,25,RODEO,1065,2,322,393,6,34,1,2,0,758,9,767,1204
1,10,DURANGO,8,EL ORO ,25,RODEO,1066,1,48,78,5,16,0,1,0,148,7,155,245
1,10,DURANGO,8,EL ORO ,25,RODEO,1067,1,34,39,2,19,0,1,0,95,1,96,163
1,10,DURANGO,8,EL ORO ,25,RODEO,1068,2,263,318,10,26,1,1,0,619,14,633,967
1,10,DURANGO,8,EL ORO ,25,RODEO,1069,1,65,85,1,31,1,5,0,188,10,198,357
1,10,DURANGO,8,EL ORO ,25,RODEO,1070,2,77,95,5,59,0,5,0,241,5,246,360
1,10,DURANGO,8,EL ORO ,25,RODEO,1071,1,200,220,4,33,1,3,0,461,5,466,833
1,10,DURANGO,8,EL ORO ,25,RODEO,1074,1,44,44,2,8,0,2,0,100,0,100,139
1,10,DURANGO,8,EL ORO ,25,RODEO,1075,1,99,116,0,20,0,1,0,236,3,239,385
1,10,DURANGO,8,EL ORO ,25,RODEO,1077,1,28,116,2,44,1,0,2,191,0,193,277
1,10,DURANGO,8,EL ORO ,25,RODEO,1078,1,73,57,2,10,1,0,0,143,4,147,218
1,10,DURANGO,8,EL ORO ,25,RODEO,1079,1,57,60,3,20,0,0,0,140,5,145,236
1,10,DURANGO,8,EL ORO ,25,RODEO,1080,2,155,108,8,21,2,3,0,297,6,303,541
1,10,DURANGO,8,EL ORO ,25,RODEO,1081,1,130,110,5,0,0,0,0,245,7,252,367
1,10,DURANGO,8,EL ORO ,25,RODEO,1082,1,145,82,4,6,1,1,0,239,4,243,387
1,10,DURANGO,8,EL ORO ,25,RODEO,1083,1,158,212,7,0,0,18,0,395,6,401,641
1,10,DURANGO,8,EL ORO ,25,RODEO,1084,1,45,73,0,2,2,13,0,135,9,144,262
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1086,1,160,233,2,3,3,2,0,403,5,408,607
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1087,1,35,99,0,0,0,0,0,134,4,138,192
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1088,1,40,77,1,2,0,0,0,120,1,121,193
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1089,2,61,76,1,2,0,0,0,140,5,145,218
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1090,1,13,62,1,0,0,0,0,76,3,79,157
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1092,2,100,103,0,0,0,0,0,203,0,203,318
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1093,1,30,49,1,1,0,0,0,81,2,83,149
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1094,1,63,86,2,0,0,0,0,151,0,151,240
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1095,1,38,45,0,0,0,0,0,83,2,85,133
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1096,1,58,150,3,2,1,0,0,214,4,218,325
1,10,DURANGO,8,EL ORO ,26,SAN BERNARDO,1097,1,61,67,5,6,0,0,0,139,1,140,244
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1156,2,210,461,2,44,1,1,0,719,9,728,1075
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1157,2,182,342,3,34,0,2,0,563,11,574,950
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1158,2,139,338,3,22,0,2,0,504,3,507,757
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1159,1,62,57,0,0,0,0,0,119,4,123,191
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1160,1,175,241,2,6,0,3,0,427,4,431,605
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1161,1,114,171,5,5,0,0,0,295,6,301,433
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1162,1,66,145,2,5,0,0,0,218,6,224,311
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1163,1,17,134,7,44,1,0,0,203,11,214,312
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1164,1,20,116,0,2,0,0,0,138,1,139,205
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1165,1,24,77,0,9,0,0,0,110,4,114,205
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1166,1,23,93,0,20,2,1,0,139,5,144,227
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1167,1,122,225,2,12,0,1,0,362,5,367,571
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1168,1,79,75,1,1,0,2,0,158,0,158,231
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1169,2,164,416,5,25,1,0,0,611,6,617,937
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1170,1,22,84,2,7,0,0,0,115,1,116,145
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1171,1,239,153,11,4,1,1,0,409,8,417,674
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1172,1,268,155,8,6,0,0,0,437,5,442,618
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1173,1,82,218,3,2,0,0,0,305,3,308,451
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1174,1,58,152,3,6,0,0,0,219,6,225,382
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1175,1,10,92,1,1,1,0,0,105,1,106,156
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1176,1,41,129,1,0,0,0,0,171,2,173,246
1,10,DURANGO,8,EL ORO ,29,SAN JUAN DEL RIO,1177,1,14,70,0,3,0,0,0,87,0,87,146
1,10,DURANGO,9,MAPIMI,10,HIDALGO,664,1,170,203,1,0,1,0,0,375,5,380,511
1,10,DURANGO,9,MAPIMI,10,HIDALGO,666,1,117,106,2,0,0,0,0,225,3,228,317
1,10,DURANGO,9,MAPIMI,10,HIDALGO,667,1,181,100,7,0,0,0,0,288,2,290,388
1,10,DURANGO,9,MAPIMI,10,HIDALGO,668,3,361,248,21,3,0,0,0,633,6,639,923
1,10,DURANGO,9,MAPIMI,10,HIDALGO,669,1,57,33,2,0,0,0,0,92,2,94,132
1,10,DURANGO,9,MAPIMI,10,HIDALGO,670,1,146,185,5,0,0,0,0,336,2,338,455
1,10,DURANGO,9,MAPIMI,10,HIDALGO,671,3,187,243,6,2,0,0,0,438,8,446,630
1,10,DURANGO,9,MAPIMI,12,LERDO,728,1,63,147,2,3,0,3,0,218,14,232,315
1,10,DURANGO,9,MAPIMI,12,LERDO,729,1,34,153,1,2,0,0,0,190,3,193,278
1,10,DURANGO,9,MAPIMI,12,LERDO,730,3,369,687,13,16,3,6,0,1094,23,1117,1905
1,10,DURANGO,9,MAPIMI,12,LERDO,736,1,47,215,3,50,1,22,0,338,11,349,530
1,10,DURANGO,9,MAPIMI,12,LERDO,737,2,221,346,8,53,5,4,1,637,28,666,1206
1,10,DURANGO,9,MAPIMI,12,LERDO,738,3,320,518,2,154,10,8,10,1012,47,1069,1867
1,10,DURANGO,9,MAPIMI,12,LERDO,739,3,224,394,4,293,6,9,2,930,30,962,1639
1,10,DURANGO,9,MAPIMI,12,LERDO,740,1,96,121,1,28,2,4,0,252,6,258,449
1,10,DURANGO,9,MAPIMI,12,LERDO,741,2,284,415,1,75,7,10,1,792,17,810,1362
1,10,DURANGO,9,MAPIMI,12,LERDO,742,2,226,324,4,78,5,9,0,646,26,672,1130
1,10,DURANGO,9,MAPIMI,12,LERDO,743,1,112,157,2,42,2,0,0,315,7,322,554
1,10,DURANGO,9,MAPIMI,12,LERDO,748,3,253,315,4,54,9,5,4,640,12,656,1275
1,10,DURANGO,9,MAPIMI,12,LERDO,749,2,176,217,4,28,8,5,4,438,9,451,971
1,10,DURANGO,9,MAPIMI,12,LERDO,750,2,189,265,1,40,4,1,0,500,12,512,1047
1,10,DURANGO,9,MAPIMI,12,LERDO,751,2,147,262,1,36,1,2,1,449,15,465,896
1,10,DURANGO,9,MAPIMI,12,LERDO,752,2,176,333,7,54,3,5,0,578,13,591,1251
1,10,DURANGO,9,MAPIMI,12,LERDO,753,2,112,208,3,45,9,5,0,382,10,392,784
1,10,DURANGO,9,MAPIMI,12,LERDO,754,3,432,345,6,105,3,12,0,903,48,951,1536
1,10,DURANGO,9,MAPIMI,12,LERDO,755,3,294,362,7,180,5,12,3,860,38,901,1506
1,10,DURANGO,9,MAPIMI,12,LERDO,756,2,307,419,9,58,3,2,1,798,32,831,1373
1,10,DURANGO,9,MAPIMI,12,LERDO,757,2,206,375,5,26,12,14,0,638,45,683,1062
1,10,DURANGO,9,MAPIMI,12,LERDO,758,1,96,106,1,8,5,3,0,219,4,223,339
1,10,DURANGO,9,MAPIMI,12,LERDO,759,1,102,100,3,0,1,2,0,208,9,217,315
1,10,DURANGO,9,MAPIMI,12,LERDO,764,2,248,421,9,3,1,2,1,684,29,714,1065
1,10,DURANGO,9,MAPIMI,12,LERDO,765,1,75,76,1,2,1,1,0,156,16,172,241
1,10,DURANGO,9,MAPIMI,12,LERDO,767,1,155,213,3,10,1,0,0,382,10,392,676
1,10,DURANGO,9,MAPIMI,12,LERDO,768,1,26,105,0,12,0,1,0,144,2,146,259
1,10,DURANGO,9,MAPIMI,13,MAPIMI,769,3,566,600,8,122,5,2,0,1303,45,1348,2215
1,10,DURANGO,9,MAPIMI,13,MAPIMI,770,2,191,284,1,49,7,1,0,533,16,549,855
1,10,DURANGO,9,MAPIMI,13,MAPIMI,771,2,214,301,6,86,2,0,0,609,27,636,937
1,10,DURANGO,9,MAPIMI,13,MAPIMI,772,1,34,83,2,1,0,0,0,120,4,124,300
1,10,DURANGO,9,MAPIMI,13,MAPIMI,773,1,42,123,0,0,0,0,0,165,5,170,280
1,10,DURANGO,9,MAPIMI,13,MAPIMI,774,1,25,66,3,4,0,0,0,98,4,102,172
1,10,DURANGO,9,MAPIMI,13,MAPIMI,778,2,311,239,6,14,0,1,0,571,11,582,1188
1,10,DURANGO,9,MAPIMI,13,MAPIMI,780,2,149,136,4,7,4,0,0,300,8,308,643
1,10,DURANGO,9,MAPIMI,13,MAPIMI,781,1,39,90,1,3,1,0,1,134,1,136,264
1,10,DURANGO,9,MAPIMI,13,MAPIMI,782,2,54,93,2,6,0,0,0,155,1,156,261
1,10,DURANGO,9,MAPIMI,13,MAPIMI,783,1,49,70,1,1,5,0,0,126,2,128,259
1,10,DURANGO,9,MAPIMI,13,MAPIMI,785,1,207,230,1,7,6,0,0,451,9,460,709
1,10,DURANGO,9,MAPIMI,13,MAPIMI,786,2,357,251,9,23,17,3,2,660,19,681,1064
1,10,DURANGO,9,MAPIMI,13,MAPIMI,787,1,200,161,11,15,4,2,0,393,4,397,656
1,10,DURANGO,9,MAPIMI,13,MAPIMI,788,4,538,515,6,52,19,8,0,1138,25,1163,1595
1,10,DURANGO,9,MAPIMI,13,MAPIMI,789,2,369,195,2,6,4,1,0,577,8,585,873
1,10,DURANGO,9,MAPIMI,13,MAPIMI,790,2,232,272,7,23,9,1,0,544,9,553,837
1,10,DURANGO,9,MAPIMI,13,MAPIMI,791,2,183,237,9,27,9,1,0,466,9,475,824
1,10,DURANGO,9,MAPIMI,13,MAPIMI,792,2,193,534,8,12,0,0,0,747,13,760,1126
1,10,DURANGO,9,MAPIMI,13,MAPIMI,793,1,162,125,5,3,1,0,0,296,3,299,468
1,10,DURANGO,9,MAPIMI,13,MAPIMI,794,1,11,70,0,3,0,0,0,84,3,87,149
1,10,DURANGO,9,MAPIMI,13,MAPIMI,795,1,26,55,1,2,2,0,0,86,0,86,164
1,10,DURANGO,9,MAPIMI,15,NAZAS,828,2,258,359,17,11,3,3,0,651,13,664,713
1,10,DURANGO,9,MAPIMI,15,NAZAS,829,1,179,210,37,6,1,0,0,433,12,445,674
1,10,DURANGO,9,MAPIMI,15,NAZAS,830,2,278,296,36,3,0,2,0,615,13,628,915
1,10,DURANGO,9,MAPIMI,15,NAZAS,831,2,195,233,36,13,0,1,0,478,6,484,642
1,10,DURANGO,9,MAPIMI,15,NAZAS,832,1,30,148,29,3,0,2,0,212,0,212,253
1,10,DURANGO,9,MAPIMI,15,NAZAS,833,1,162,235,29,15,3,14,0,458,22,480,642
1,10,DURANGO,9,MAPIMI,15,NAZAS,834,1,151,204,34,14,2,5,0,410,4,414,651
1,10,DURANGO,9,MAPIMI,15,NAZAS,835,1,106,175,11,8,0,3,0,303,6,309,468
1,10,DURANGO,9,MAPIMI,15,NAZAS,836,1,106,214,11,6,1,3,0,341,6,347,491
1,10,DURANGO,9,MAPIMI,15,NAZAS,837,1,182,201,36,5,0,0,0,424,3,427,601
1,10,DURANGO,9,MAPIMI,15,NAZAS,838,1,128,149,12,8,0,2,0,299,2,301,434
1,10,DURANGO,9,MAPIMI,15,NAZAS,839,2,232,418,55,24,0,3,0,732,16,748,1059
1,10,DURANGO,9,MAPIMI,15,NAZAS,840,1,172,229,35,7,2,4,0,449,5,454,594
1,10,DURANGO,9,MAPIMI,15,NAZAS,841,1,42,110,12,6,0,1,0,171,5,176,247
1,10,DURANGO,9,MAPIMI,15,NAZAS,842,1,64,147,6,4,0,1,0,222,6,228,313
1,10,DURANGO,9,MAPIMI,15,NAZAS,843,1,32,64,4,0,0,0,0,100,7,107,159
1,10,DURANGO,9,MAPIMI,15,NAZAS,844,1,87,155,6,2,2,0,0,252,5,257,358
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1179,1,127,167,0,1,3,1,0,299,4,303,486
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1180,1,138,170,1,0,0,0,0,309,9,318,452
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1181,1,174,96,2,0,0,0,0,272,4,276,471
1,10,DURANGO,9,MAPIMI,30,SAN LUIS DEL CORDERO,1182,2,162,175,1,0,0,0,0,338,7,345,458
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1183,1,208,260,81,4,0,0,0,553,7,560,747
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1184,1,38,75,21,0,1,0,0,135,4,139,181
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1187,1,28,177,6,3,0,0,0,214,2,216,277
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1188,1,25,71,15,0,0,0,0,111,1,112,147
1,10,DURANGO,9,MAPIMI,31,SAN PEDRO DEL GALLO,1190,1,45,42,10,0,0,0,0,97,0,97,117
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1333,2,233,419,2,23,7,2,0,686,7,693,991
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1334,2,247,304,1,16,2,2,0,572,11,583,828
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1335,2,238,333,2,44,6,7,3,630,6,639,934
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1336,1,142,260,4,12,7,3,0,428,6,434,598
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1337,1,213,215,7,24,6,6,0,471,6,477,684
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1338,1,171,219,1,21,2,2,0,416,6,422,611
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1339,1,200,248,6,18,8,8,0,488,11,499,703
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1340,1,146,209,2,12,2,2,0,373,3,376,536
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1341,1,142,290,5,15,4,0,0,456,3,459,661
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1342,1,63,61,0,1,2,3,0,130,2,132,289
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1344,1,84,480,0,5,1,0,0,570,2,572,342
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1346,1,109,231,2,4,1,6,0,353,11,364,546
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1347,2,238,226,1,18,3,3,0,489,11,500,652
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1349,1,90,89,0,14,1,2,0,196,1,197,310
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1350,1,53,39,1,6,3,1,0,103,2,105,175
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1352,1,170,297,13,7,0,3,0,490,7,497,637
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1353,2,357,419,18,41,3,2,0,840,19,859,1176
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1354,2,307,225,5,11,1,1,0,550,14,564,781
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1355,1,55,106,1,3,1,1,0,167,1,168,240
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1356,1,94,72,1,4,0,0,0,171,1,172,205
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1357,2,180,437,5,37,12,5,0,676,11,687,978
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1358,2,215,337,6,44,5,4,0,611,12,623,873
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1359,2,228,379,3,5,3,1,0,619,6,625,931
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1392,1,142,151,1,17,0,1,0,312,17,329,658
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1393,2,205,245,2,11,0,0,0,463,16,479,919
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,11,1025,1746,16,71,27,44,2,2929,56,2987,7369
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,450,2,342,174,3,19,4,7,0,549,10,559,956
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,451,2,265,247,3,24,7,9,0,555,12,567,1040
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,556,1,58,118,2,1,0,0,0,179,1,180,414
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,557,1,31,57,2,1,0,0,0,91,2,93,133
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,558,2,145,442,3,6,2,0,0,598,8,606,1105
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,559,2,190,422,11,13,4,0,2,640,10,652,1274
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,560,2,161,420,20,19,5,0,1,625,15,641,1202
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,561,3,288,626,45,41,4,2,2,1006,16,1024,1774
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,562,2,147,344,8,23,3,0,0,525,8,533,1127
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,563,1,117,163,2,2,1,0,0,285,4,289,514
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,564,2,148,233,13,16,2,1,3,413,5,421,910
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,565,2,227,316,11,4,1,0,0,559,13,572,989
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,566,2,167,486,19,10,2,0,0,684,20,704,1252
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,567,2,202,398,18,18,2,0,2,638,12,652,1365
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,568,1,50,164,1,9,2,0,0,226,4,230,379
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,569,2,166,392,6,18,1,2,0,585,12,597,1102
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,570,1,132,269,4,11,2,0,0,418,6,424,737
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,571,3,240,480,84,9,2,3,1,818,22,841,1307
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,572,2,105,288,3,10,1,1,0,408,18,426,1013
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,573,2,76,303,4,8,0,2,0,393,11,404,691
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,574,3,247,763,6,13,2,5,0,1036,37,1073,2018
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,575,1,71,156,0,12,3,0,0,242,5,247,516
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,576,1,33,141,0,2,1,0,0,177,6,183,362
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,577,1,58,246,4,6,0,0,0,314,5,319,669
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,578,1,97,178,0,17,1,1,0,294,7,301,664
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,579,2,170,319,6,14,0,7,0,516,12,528,1266
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,580,2,101,317,3,8,3,4,0,436,11,447,779
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,581,3,150,561,56,5,2,0,0,774,10,784,1674
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,582,2,240,350,4,12,1,1,0,608,13,621,1133
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,583,2,146,434,6,12,1,2,0,601,13,614,1326
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,584,2,96,299,13,7,0,0,0,415,7,422,860
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,585,3,363,674,14,16,4,1,0,1072,19,1091,2050
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,586,1,64,193,6,12,1,1,0,277,5,282,704
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,587,1,44,171,3,2,0,1,0,221,6,227,480
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,588,3,190,581,9,11,5,9,0,805,25,830,1579
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,589,2,172,361,3,13,2,0,0,551,10,561,1034
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,590,2,290,375,5,26,3,0,0,699,12,711,1158
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,591,2,223,349,9,27,5,1,0,614,11,625,1095
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,592,2,189,295,3,3,1,0,0,491,5,496,1081
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,593,1,46,165,4,4,2,1,0,222,1,223,543
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,594,2,130,289,7,5,2,1,1,434,10,445,1048
