CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,499,C,1,0,C01,30,10,59,14,23,11,5,99,28,7,2,1,1,6,6,0,6,8,316,0,20,336,519,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,499,C,2,0,C02,31,14,39,14,28,7,3,102,22,11,3,2,4,8,3,1,1,12,305,6,12,323,519,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,500,B,1,0,B,83,20,56,11,72,13,8,194,8,11,49,0,2,17,0,1,2,8,555,0,10,565,733,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,103,B,1,0,B,75,11,43,11,38,17,11,177,29,3,3,3,3,8,3,6,0,18,459,0,9,468,681,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,103,C,1,0,C01,77,12,42,14,37,11,11,147,39,2,3,4,0,12,3,0,5,22,441,0,16,457,681,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,104,B,1,0,B,39,20,33,8,30,15,7,81,35,2,1,0,1,7,2,0,3,15,299,0,8,307,428,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,104,C,1,0,C01,28,24,20,13,27,16,6,102,32,3,5,0,0,5,0,0,0,0,281,0,2,283,427,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,105,B,1,0,B,34,21,33,12,24,20,7,118,38,5,3,3,4,15,2,2,2,24,367,0,18,385,615,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,106,B,1,0,B,42,36,34,13,18,20,10,121,34,3,0,0,1,8,1,0,0,18,359,0,11,370,567,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,106,C,1,0,C01,42,23,35,18,26,20,5,106,27,2,6,2,2,11,2,0,2,22,351,0,14,365,567,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,107,B,1,0,B,76,24,31,17,23,16,7,11,28,2,3,3,3,2,0,1,1,19,267,0,6,273,536,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,107,C,1,0,C01,57,24,28,19,34,13,10,116,24,3,5,4,3,5,0,0,0,9,354,0,10,364,535,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,B,1,0,B,36,14,31,12,27,23,11,114,27,13,3,0,1,12,4,1,2,14,345,0,21,366,598,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,C,1,0,C01,27,16,27,17,24,22,10,129,30,9,1,2,0,17,0,0,0,15,346,0,14,360,597,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,C,2,0,C02,30,15,28,15,26,15,8,136,35,13,5,0,0,15,0,0,1,24,366,0,17,383,597,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,B,1,0,B,30,12,29,15,35,13,6,156,42,11,11,1,1,17,1,3,7,9,399,0,16,415,737,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,2,0,C02,10,16,42,21,38,12,5,163,29,8,3,1,0,16,0,0,4,20,388,0,16,404,736,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,3,0,C03,22,9,31,13,32,22,17,141,28,8,5,0,1,15,1,1,9,13,368,0,11,379,736,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,1,0,C01,30,23,40,23,37,17,8,141,40,8,3,3,0,8,1,4,5,15,406,0,18,424,736,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,4,0,C04,26,12,33,10,29,9,7,182,35,9,2,1,3,10,3,0,5,20,396,0,12,408,736,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,B,1,0,B,35,19,38,9,35,23,8,144,33,6,1,3,1,11,4,1,3,18,392,0,13,405,611,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,C,2,0,C02,31,12,42,13,26,18,6,112,42,4,2,2,3,14,1,3,2,22,355,0,25,380,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,C,1,0,C01,20,14,44,11,33,24,9,134,39,3,7,0,0,15,1,1,0,12,367,0,17,384,611,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,B,1,0,B,41,17,49,13,42,12,16,166,27,5,2,0,4,6,2,0,5,28,435,1,13,449,720,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,C,2,0,C02,36,14,62,20,30,7,9,147,39,0,5,1,0,13,0,1,6,0,390,0,0,390,720,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,C,1,0,C01,34,12,45,17,37,12,7,165,41,7,7,2,2,14,0,0,3,19,424,0,15,439,720,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,B,1,0,B,30,19,32,7,25,22,5,100,28,2,7,1,0,11,2,3,3,24,321,0,8,329,550,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,C,2,0,C02,31,27,25,10,29,14,13,113,25,5,8,2,0,8,1,1,1,23,336,0,14,350,550,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,C,1,0,C01,26,15,36,10,26,19,10,114,27,2,1,1,2,8,0,3,0,23,323,0,13,336,550,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,B,1,0,B,23,12,56,12,27,16,6,110,21,1,9,2,1,7,1,0,3,18,325,0,18,343,652,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,5,0,C05,25,10,48,13,35,16,7,114,30,2,5,4,0,10,1,2,5,24,351,0,14,365,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,4,0,C04,23,12,47,15,36,6,7,133,19,3,7,2,2,12,1,2,4,24,355,0,8,363,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,1,0,C01,33,12,54,8,26,12,4,111,24,2,6,1,2,17,1,2,4,26,345,6,8,359,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,2,0,C02,22,13,33,18,34,17,7,143,28,2,7,1,0,14,1,1,3,32,376,0,8,384,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,3,0,C03,24,19,66,10,24,10,2,118,21,6,5,1,1,15,2,1,2,21,348,0,0,348,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,B,1,0,B,33,22,45,11,36,19,11,167,30,3,1,1,4,10,1,0,3,18,415,0,15,430,738,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,3,0,C03,31,24,37,11,34,22,5,148,51,9,10,1,1,15,6,5,5,31,446,1,10,457,737,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,2,0,C02,26,26,46,17,38,18,10,123,41,2,5,0,2,14,1,0,4,31,404,0,14,418,737,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,1,0,C01,31,31,30,12,35,15,12,138,31,4,4,2,2,12,1,2,5,0,367,0,0,367,738,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,115,B,1,0,B,41,35,22,10,28,11,10,139,40,6,4,1,1,12,5,3,0,27,395,0,13,408,630,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,115,C,1,0,C01,34,30,34,15,36,22,9,105,32,5,7,1,1,11,3,1,4,20,370,0,9,379,629,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,116,B,1,0,B,54,35,52,13,41,29,4,136,33,4,3,6,1,12,0,1,3,18,445,0,13,458,650,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,116,C,1,0,C01,46,20,46,15,26,16,13,139,35,4,6,0,1,12,1,1,5,24,410,0,17,427,650,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,117,B,1,0,B,52,20,17,11,31,14,9,115,27,5,5,0,0,3,2,0,2,25,338,0,14,352,535,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,117,C,1,0,C01,33,16,35,21,30,19,6,117,35,5,7,1,0,9,1,1,2,18,356,0,9,365,534,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,B,1,0,B,32,11,41,7,22,11,7,104,28,4,4,2,4,8,2,1,1,6,295,2,14,311,508,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,C,2,0,C02,26,14,34,18,25,14,7,128,33,1,7,1,0,3,1,0,2,0,314,0,8,322,508,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,C,1,0,C01,35,6,36,14,28,13,10,113,34,4,5,1,3,11,0,0,8,5,326,5,6,337,508,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,119,B,1,0,B,35,17,26,18,40,24,5,163,41,4,3,1,0,12,2,0,1,24,416,0,7,423,623,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,119,C,1,0,C01,34,22,35,14,35,17,10,129,43,10,7,4,1,10,0,0,3,22,396,0,15,411,622,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,120,B,1,0,B,35,19,23,24,41,23,7,159,49,3,5,1,0,11,4,1,5,31,441,0,22,463,665,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,120,C,1,0,C01,30,19,36,19,38,17,13,204,31,3,4,0,1,6,2,4,2,24,453,0,14,467,665,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,121,B,1,0,B,31,24,59,23,43,20,3,127,26,4,8,1,0,11,4,2,10,33,429,0,30,459,727,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,122,B,1,0,B,37,14,39,15,22,22,5,112,24,6,3,1,0,8,2,2,2,23,337,1,14,352,506,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,122,C,1,0,C01,18,11,43,11,29,23,6,101,21,3,3,2,2,11,2,1,3,26,316,0,13,329,505,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,B,1,0,B,42,30,47,8,46,24,8,148,35,3,7,1,0,6,4,1,4,20,434,0,21,455,614,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,C,1,0,C01,29,25,46,13,36,16,3,160,21,5,4,1,0,4,2,1,2,22,390,0,9,399,614,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,C,2,0,C02,41,21,47,13,32,25,13,135,35,1,8,1,3,7,2,2,0,25,411,0,18,429,613,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,124,B,1,0,B,57,21,37,5,29,33,4,96,28,2,2,4,4,3,1,0,2,20,348,0,7,355,560,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,124,C,1,0,C01,53,17,35,11,29,18,8,112,27,4,3,1,3,10,0,0,3,21,355,0,9,364,560,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,B,1,0,B,44,21,41,15,42,25,3,143,43,8,9,2,3,4,1,0,5,19,428,0,16,444,711,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,C,2,0,C02,46,16,41,17,47,24,6,131,32,8,5,1,3,13,2,0,1,27,420,0,32,452,711,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,C,1,0,C01,54,16,49,11,40,31,7,139,37,5,8,2,1,10,1,1,7,13,432,0,11,443,711,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,C,3,0,C03,44,20,32,15,36,31,11,143,47,2,2,0,2,8,1,2,3,18,417,0,17,434,711,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,B,1,0,B,31,17,33,20,24,8,13,133,21,11,4,2,1,14,3,0,5,19,359,0,13,372,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,C,3,0,C03,33,24,33,14,29,12,8,120,42,9,8,2,2,8,4,0,5,23,376,0,8,384,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,C,2,0,C02,37,17,39,12,27,14,9,135,40,6,3,1,2,14,1,3,5,18,383,0,10,393,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,C,1,0,C01,37,23,33,20,30,15,7,110,30,4,4,0,5,11,2,1,2,23,357,22,16,395,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,127,B,1,0,B,38,23,37,9,22,12,3,111,36,5,0,5,1,10,0,0,2,8,322,0,7,329,501,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,127,C,2,0,C02,24,9,36,13,21,18,4,116,24,1,4,1,2,10,1,0,7,17,308,0,15,323,501,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,127,C,1,0,C01,37,11,34,16,35,14,6,100,29,2,3,3,0,11,0,0,3,15,319,1,13,333,501,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,128,B,1,0,B,59,32,26,15,51,18,12,147,38,4,1,1,0,13,6,1,0,20,444,0,18,462,640,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,128,C,1,0,C01,57,32,18,13,31,19,4,157,44,7,5,0,1,7,2,1,1,19,418,0,8,426,639,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,129,B,1,0,B,29,31,35,18,46,22,4,120,37,2,1,0,0,7,2,0,0,32,386,1,27,414,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,129,C,1,0,C01,30,29,33,14,46,19,5,144,42,7,4,0,3,9,0,0,0,27,412,0,7,419,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,B,1,0,B,30,22,28,16,32,17,14,128,42,3,4,0,2,8,1,0,3,30,380,0,8,388,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,C,2,0,C02,33,22,41,18,32,17,7,122,43,5,6,3,4,12,1,0,3,34,403,1,13,417,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,C,1,0,C01,31,15,30,14,29,21,12,126,41,7,8,1,5,10,1,1,4,24,380,2,14,396,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,C,3,0,C03,44,16,32,17,29,21,9,111,42,8,7,1,4,10,1,0,2,41,395,0,13,408,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,C,4,0,C04,35,17,37,15,31,14,7,161,34,8,9,0,2,10,3,0,3,26,412,0,11,423,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,131,B,1,0,B,41,15,27,13,23,20,9,123,45,2,1,0,2,7,2,3,2,17,352,0,12,364,585,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,131,C,1,0,C01,43,30,27,10,26,7,5,154,33,2,9,0,0,11,0,2,0,15,374,0,0,374,584,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,131,C,2,0,C02,40,23,26,15,26,16,5,134,33,5,6,2,2,14,3,1,6,20,377,0,18,395,584,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,132,B,1,0,B,68,25,18,16,35,19,8,103,40,3,5,4,0,12,1,0,2,10,369,0,8,377,607,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,132,C,1,0,C01,43,20,24,6,34,15,8,128,45,2,3,1,0,5,1,1,0,18,354,0,14,368,607,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,133,B,1,0,B,46,12,26,4,16,3,1,73,12,1,4,0,0,6,1,1,0,11,217,0,8,225,349,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,134,B,1,0,B,37,15,25,21,33,12,11,128,29,14,0,0,7,1,1,2,2,20,358,0,9,367,520,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,134,C,2,0,C02,36,16,22,20,31,9,6,139,23,3,8,1,0,7,2,1,2,12,338,0,13,351,519,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,134,C,1,0,C01,35,17,34,17,30,15,9,135,19,5,2,0,2,5,3,0,3,16,347,0,9,356,520,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,135,B,1,0,B,32,25,57,20,34,19,6,112,32,1,3,3,2,10,2,2,3,21,384,0,19,403,708,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,135,C,5,0,C05,30,16,48,20,43,38,5,129,40,9,10,1,7,12,2,2,6,12,430,1,14,445,707,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,135,C,4,0,C04,32,14,47,17,26,31,8,115,34,12,4,1,3,11,1,0,4,19,379,0,13,392,707,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,135,C,2,0,C02,35,17,57,11,37,23,5,117,31,5,5,2,7,14,1,0,4,13,384,0,16,400,707,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,135,C,3,0,C03,33,14,43,9,29,30,10,36,31,9,4,1,2,15,2,3,6,16,293,0,21,314,707,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,135,C,1,0,C01,35,20,53,9,34,21,8,118,23,5,5,6,2,9,1,2,3,14,368,1,24,393,708,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,136,B,1,0,B,21,20,24,16,35,9,10,140,34,3,6,1,4,8,1,1,2,13,348,0,3,351,529,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,136,C,1,0,C01,27,20,20,20,24,19,9,106,25,6,5,1,2,5,2,1,5,12,309,0,11,320,528,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,137,B,1,0,B,41,22,34,12,26,7,3,85,24,5,4,1,0,5,1,0,1,6,277,0,17,294,433,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,137,C,1,0,C01,28,21,31,7,21,12,7,85,28,2,2,0,0,9,1,3,3,0,260,0,0,260,433,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,137,S,1,0,S01,11,7,8,4,16,5,3,41,9,0,2,3,0,1,1,4,1,4,120,0,3,123,0,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,138,B,1,0,B,40,28,55,19,42,16,8,136,38,10,2,0,2,9,1,0,4,29,439,0,12,451,679,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,138,C,1,0,C01,47,33,51,24,26,21,16,139,34,7,4,2,1,5,2,1,2,17,432,0,6,438,678,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,139,B,1,0,B,42,24,25,16,31,16,14,129,31,4,1,0,0,11,4,0,0,28,376,0,9,385,560,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,139,C,1,0,C01,47,23,28,10,27,15,6,139,20,9,5,5,0,19,0,2,4,24,383,7,10,400,559,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,140,B,1,0,B,49,33,42,13,37,29,9,159,141,5,3,1,1,11,0,2,3,14,552,0,21,573,634,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,140,C,1,0,C01,66,50,27,22,39,17,11,147,38,8,6,1,5,5,1,0,3,18,464,1,12,477,634,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,141,B,1,0,B,78,35,32,19,44,18,10,143,45,2,1,2,0,18,0,3,2,14,466,0,15,481,744,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,142,B,1,0,B,24,24,24,13,30,20,5,140,46,3,3,6,2,5,1,1,1,19,367,0,9,376,560,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,142,C,1,0,C01,37,14,35,13,21,18,14,136,35,1,5,5,0,10,1,0,4,7,356,0,6,362,560,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,142,C,2,0,C02,36,16,27,11,22,16,12,126,38,2,5,1,1,17,0,1,10,20,361,0,9,370,560,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,143,B,1,0,B,32,28,37,14,45,11,13,175,55,4,3,0,0,13,3,5,6,28,472,0,0,472,716,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,143,C,1,0,C01,49,22,30,14,38,25,7,167,44,2,4,3,2,21,2,1,5,45,481,0,12,493,715,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,144,B,1,0,B,29,12,19,7,20,12,6,113,33,1,5,0,2,12,0,1,0,10,282,0,10,292,464,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,144,C,1,0,C01,22,17,17,10,26,18,2,97,34,2,7,0,0,14,0,1,3,17,287,0,9,296,464,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,144,S,1,0,S01,8,3,1,3,5,3,3,31,7,0,1,0,0,2,1,0,1,4,73,0,2,75,0,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,145,B,1,0,B,43,36,14,9,24,9,3,127,29,0,0,0,1,10,1,2,3,15,326,0,6,332,484,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,145,C,1,0,C01,34,22,25,12,24,7,2,122,37,2,2,0,2,10,2,2,1,14,320,0,8,328,483,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,146,B,1,0,B,55,20,15,13,29,13,3,99,39,2,0,3,0,12,1,4,2,9,319,0,4,323,497,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,146,C,1,0,C01,43,17,20,6,20,24,10,119,40,1,4,1,0,0,1,1,7,18,332,0,9,341,497,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,147,B,1,0,B,38,17,31,28,17,10,9,178,36,17,8,0,0,13,4,0,1,19,426,0,23,449,677,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,147,C,1,0,C01,37,26,23,18,43,10,10,153,43,10,4,3,1,15,4,0,6,21,427,0,22,449,676,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,148,B,1,0,B,47,25,39,19,46,14,10,121,37,6,3,2,3,13,0,1,5,24,415,0,19,434,630,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,148,C,1,0,C01,32,19,26,18,42,27,8,154,38,2,1,1,0,3,2,1,1,15,390,0,12,402,629,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,149,B,1,0,B,24,13,10,9,27,18,6,97,6,5,3,1,1,4,1,0,2,16,243,0,12,255,391,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,149,C,1,0,C01,20,22,25,5,25,11,8,107,21,3,3,0,1,8,0,0,2,9,270,0,6,276,391,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,B,1,0,B,21,24,33,13,17,10,4,129,21,14,5,2,6,20,3,0,4,14,340,0,15,355,612,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,C,4,0,C04,18,15,38,16,38,15,13,127,14,16,5,0,3,6,0,0,6,19,349,0,11,360,611,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,C,1,0,C01,22,11,35,23,28,19,3,91,23,17,4,1,1,9,3,0,6,15,311,0,11,322,612,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,C,2,0,C02,16,16,35,16,24,20,6,117,24,5,3,1,4,15,2,1,3,14,322,0,24,346,612,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,150,C,3,0,C03,19,20,42,18,23,7,8,130,16,13,0,2,2,10,2,0,5,12,329,0,25,354,612,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,B,1,0,B,32,11,28,14,38,29,7,114,36,16,6,3,3,14,1,3,3,16,374,0,18,392,657,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,5,0,C05,41,16,22,10,42,22,10,116,39,37,5,0,0,7,3,1,4,18,393,0,21,414,656,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,3,0,C03,38,12,29,19,26,19,18,114,27,38,2,1,3,13,2,2,1,16,380,0,18,398,656,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,1,0,C01,35,13,28,15,41,17,7,129,28,45,3,3,1,10,1,3,0,3,382,0,5,387,656,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,2,0,C02,33,15,18,14,24,21,5,114,50,21,2,3,1,8,1,3,4,19,356,0,19,375,656,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,4,0,C04,29,22,26,17,36,18,13,127,31,38,2,0,3,11,1,0,7,19,400,0,15,415,656,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,151,C,6,0,C06,28,21,26,13,30,19,8,127,20,34,6,2,2,6,1,0,8,16,367,0,24,391,656,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,152,B,1,0,B,33,20,30,17,31,10,7,117,25,25,4,0,1,6,3,1,4,19,353,0,8,361,517,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,152,C,2,0,C02,39,15,25,11,32,13,5,114,24,33,6,1,1,4,0,0,1,23,347,0,9,356,517,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,152,C,1,0,C01,37,7,28,14,30,5,9,104,23,35,3,1,0,2,1,0,2,16,317,0,8,325,517,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,153,B,1,0,B,41,18,17,12,32,14,17,117,24,7,5,2,3,10,3,0,4,10,336,0,15,351,554,Acta casilla,,,
