ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2169,C,3,0,C03,160,93,9,11,18,10,74,10,67,10,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,4,1,1,1,476,0,26,502,741,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2169,C,4,0,C04,177,67,9,36,16,0,84,3,72,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3,2,0,0,476,2,16,494,741,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2170,B,1,0,B,212,66,4,10,24,6,46,0,50,2,2,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,0,0,432,0,29,461,633,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2170,C,1,0,C01,215,73,5,14,19,7,41,8,52,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,1,451,0,20,471,633,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2171,B,1,0,B,308,55,11,14,6,5,26,1,51,6,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,495,0,12,507,663,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2172,B,1,0,B,173,65,8,11,16,14,57,3,77,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,1,0,1,443,1,9,453,697,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2172,C,1,0,C01,148,73,14,17,24,9,59,6,78,5,4,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,3,0,0,0,0,3,1,0,3,455,0,16,471,697,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2172,C,2,0,C02,153,64,25,12,29,13,54,2,72,12,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,445,0,18,463,697,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2173,B,1,0,B,215,46,7,19,20,9,84,9,87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,4,2,1,0,517,0,27,544,745,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2173,C,1,0,C01,187,53,6,11,21,7,0,4,96,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,4,0,0,0,398,1,20,419,745,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2173,C,2,0,C02,201,55,8,15,19,15,98,4,62,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,1,0,1,501,0,22,523,744,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2173,C,3,0,C03,192,33,7,14,27,11,84,5,82,9,6,1,2,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,2,0,1,7,0,0,2,493,0,20,513,744,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2173,E,1,0,E01,242,14,5,6,13,4,26,5,26,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,1,0,2,0,0,1,354,0,19,373,466,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2173,E,1,1,E01C01,201,26,3,4,7,4,47,1,27,5,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,0,0,335,0,12,347,466,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2174,B,1,0,B,217,41,2,11,19,15,81,4,69,4,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,3,475,0,22,497,704,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2174,C,1,0,C01,170,36,6,15,15,31,82,5,76,6,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,1,0,0,0,456,0,16,472,703,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,173,TEZIUTLAN,2174,C,2,0,C02,197,37,7,15,18,15,74,3,76,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,4,1,0,3,461,0,17,478,703,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2393,B,1,0,B,171,155,1,29,8,8,11,0,134,5,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0,0,3,1,0,1,546,0,17,563,731,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2393,C,1,0,C01,178,158,6,15,11,3,22,2,95,2,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,501,0,8,509,731,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2393,C,2,0,C02,155,155,2,26,3,5,14,0,131,8,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,9,1,0,3,520,0,12,532,731,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2393,C,3,0,C03,161,182,4,9,7,3,11,0,101,6,2,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,5,2,0,1,502,0,18,520,731,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2394,B,1,0,B,160,186,2,14,5,10,11,2,63,6,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,1,4,0,0,0,0,0,0,0,3,1,0,1,475,0,20,495,691,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2394,C,1,0,C01,179,153,9,12,5,9,3,1,93,8,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,481,0,30,511,690,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2394,C,2,0,C02,168,179,8,10,7,6,7,3,100,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,497,0,20,517,690,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2394,C,3,0,C03,178,139,9,13,8,5,14,0,107,9,4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,3,497,0,22,519,690,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2395,B,1,0,B,161,93,4,13,9,7,18,0,82,3,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,2,1,1,2,411,0,15,426,581,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2395,C,1,0,C01,156,91,3,10,11,2,14,0,80,4,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,382,0,16,398,580,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2395,E,1,0,E01,144,169,10,6,9,6,6,1,72,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,433,0,22,455,600,Grupo de recuento,Anulada,TEEP-I-031/2018 Y A CULUMADOS,http://www.ieepuebla.org.mx/2018/computos/TEEP-I-031-2018-AC.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2395,E,1,1,E01C01,152,162,4,12,5,3,10,5,58,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,424,0,24,448,599,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2396,B,1,0,B,156,121,1,2,6,3,7,0,71,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,2,0,0,2,386,0,22,408,541,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2396,C,1,0,C01,213,91,5,8,6,2,3,5,63,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,406,0,17,423,541,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2396,C,2,0,C02,165,125,4,8,3,2,5,0,61,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,387,0,13,400,540,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2397,B,1,0,B,186,107,2,8,2,4,6,1,68,8,3,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,404,0,12,416,575,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2397,C,1,0,C01,157,112,6,14,9,5,6,0,73,2,0,0,1,0,0,2,3,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,1,0,0,402,0,15,417,575,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2397,C,2,0,C02,176,126,5,5,7,2,9,1,72,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,411,0,16,427,574,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2397,C,3,0,C03,166,111,5,11,4,3,6,0,65,3,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,1,1,1,391,0,14,405,574,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2398,B,1,0,B,158,150,3,10,4,9,24,2,59,4,3,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,4,1,3,441,0,17,458,660,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2398,C,1,0,C01,171,123,5,19,8,7,13,3,67,3,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,3,1,0,1,436,0,16,452,659,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2398,C,2,0,C02,153,122,2,15,5,4,15,1,74,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0,0,0,0,5,3,0,2,423,0,30,453,659,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2399,B,1,0,B,187,129,2,9,5,6,15,2,48,1,4,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,417,0,30,447,629,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2399,C,1,0,C01,202,154,1,4,4,5,9,3,60,7,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,459,0,21,480,629,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2399,C,2,0,C02,162,130,5,15,5,5,12,0,60,5,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,2,413,0,18,431,628,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2399,C,3,0,C03,153,151,3,12,7,8,6,0,56,4,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,3,0,2,416,0,22,438,628,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2400,B,1,0,B,141,214,3,12,4,4,3,1,47,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,2,0,3,446,1,24,471,600,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2400,C,1,0,C01,132,216,3,11,6,3,1,2,25,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,3,0,0,2,416,0,3,419,600,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2400,E,1,0,E01,121,110,1,5,1,3,3,0,20,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,271,0,29,300,450,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2400,E,1,1,E01C01,157,110,1,3,2,3,5,0,20,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,2,3,0,0,0,0,0,0,0,1,0,0,1,313,0,14,327,450,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2401,B,1,0,B,118,270,3,13,9,6,5,1,39,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,476,0,19,495,639,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2401,C,1,0,C01,85,289,2,9,5,4,14,0,49,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,469,0,26,495,639,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2401,C,2,0,C02,98,288,11,19,4,5,5,1,29,2,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,0,471,0,31,502,639,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2401,C,3,0,C03,88,320,2,9,9,7,6,3,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,474,0,19,493,639,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2402,B,1,0,B,131,254,2,4,3,4,13,2,42,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2,1,0,0,468,0,26,494,651,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2402,C,1,0,C01,112,291,3,8,9,2,1,5,45,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,484,0,28,512,650,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2402,C,2,0,C02,124,257,5,7,10,2,1,1,32,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0,0,0,450,0,29,479,650,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2403,B,1,0,B,203,125,2,3,4,4,4,0,8,1,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,2,5,0,0,1,0,0,0,0,0,2,0,0,0,368,0,23,391,509,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2403,C,1,0,C01,179,157,0,5,7,4,2,3,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,377,0,42,419,509,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2403,E,1,0,E01,188,164,1,2,0,4,4,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,384,0,12,396,473,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2403,E,1,1,E01C01,160,170,5,5,7,3,0,2,9,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364,0,25,389,473,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2404,B,1,0,B,325,151,4,2,7,3,2,1,14,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,518,0,31,549,709,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2404,C,1,0,C01,288,168,5,3,4,2,1,2,14,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,499,0,35,534,709,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_06.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1720,B,1,0,B,140,49,3,21,31,8,15,4,103,4,3,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,6,1,0,3,402,0,7,409,657,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1720,C,1,0,C01,130,41,6,10,31,12,8,4,124,4,6,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,2,1,0,0,0,0,0,0,0,0,4,3,1,5,397,0,11,408,657,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1720,C,2,0,C02,116,65,4,17,29,10,16,3,117,0,5,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4,1,0,2,397,1,11,409,657,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1720,C,3,0,C03,122,47,9,11,26,8,12,1,109,5,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,5,0,1,3,367,0,14,381,657,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1720,C,4,0,C04,93,54,5,16,27,12,16,4,124,4,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,2,0,1,374,0,19,393,657,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1720,C,5,0,C05,124,58,8,22,32,6,11,2,118,5,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,2,0,1,396,0,19,415,657,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1720,C,6,0,C06,113,51,6,25,27,11,10,4,130,4,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,395,0,14,409,656,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1721,B,1,0,B,99,46,5,17,14,6,11,2,95,1,5,0,0,0,0,0,1,2,0,1,0,1,0,0,0,0,1,2,0,1,0,0,0,0,1,1,1,0,0,0,313,0,12,325,616,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1721,C,1,0,C01,84,36,5,16,25,6,15,5,107,4,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,7,3,1,1,326,0,16,342,615,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
21,PUEBLA,7,SAN MARTIN TEXMELUCAN DE LABASTIDA,133,SAN MARTIN TEXMELUCAN,1721,C,2,0,C02,105,46,7,20,22,7,9,7,76,4,4,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,7,2,0,0,323,0,16,339,615,Grupo de recuento,,,http://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_07.pdf
