ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1483,2,116,81,5,16,26,10,5,1,145,6,8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5,0,0,4,433,0,11,444,1375
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1484,2,286,211,7,35,60,14,4,1,308,24,6,0,1,1,0,0,2,1,0,0,0,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,16,1,0,5,990,0,22,1012,1475
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1485,2,201,119,4,22,46,16,6,3,214,17,3,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,9,0,0,7,675,0,16,691,1132
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1486,2,150,123,1,21,29,7,13,6,129,14,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,14,3,0,3,526,0,29,555,1020
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1487,2,143,114,4,25,32,9,6,3,189,8,4,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,22,3,2,3,575,0,16,591,1139
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1488,2,179,121,14,19,26,12,12,83,89,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,7,4,2,4,584,1,21,606,1069
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1489,2,215,170,7,38,46,9,9,4,239,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,9,3,1,5,780,0,27,807,1189
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1490,2,266,155,9,30,47,6,13,4,254,13,13,0,0,2,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,3,1,6,841,0,24,865,1271
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1491,3,327,199,4,37,59,18,28,3,275,14,13,1,1,3,2,0,2,1,0,1,1,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,13,5,0,2,1014,0,26,1040,1510
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1494,2,273,192,12,38,38,3,8,4,248,21,6,1,0,0,3,0,1,2,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,1,0,6,0,0,2,865,2,19,886,1236
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1495,2,146,101,6,20,34,14,5,3,144,13,10,1,1,2,1,0,0,1,0,1,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,11,4,0,4,527,0,17,544,839
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1496,1,152,77,6,13,36,8,9,3,125,6,6,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,0,0,1,455,1,7,463,721
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1497,2,160,115,6,29,41,10,11,2,169,12,8,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,4,581,0,32,613,926
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1498,3,346,218,12,36,58,14,19,2,362,19,10,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,26,6,0,5,1143,1,29,1173,1777
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1499,2,189,102,7,17,31,7,6,2,154,9,7,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,2,3,0,0,0,1,0,0,0,0,5,1,0,5,552,1,18,571,883
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1500,2,255,150,3,33,36,7,10,3,223,10,8,1,0,2,0,1,4,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,2,0,5,763,1,29,793,1117
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1501,2,333,211,8,22,47,11,16,2,240,12,9,0,2,0,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,1,0,1,933,1,22,956,1290
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1502,2,253,162,4,29,37,8,6,2,197,10,6,0,0,0,0,0,2,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,15,1,0,4,741,2,22,765,1010
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1503,2,282,158,3,13,38,4,4,0,176,6,9,1,0,1,0,0,2,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,1,0,4,711,0,12,723,1003
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1506,2,262,176,7,25,45,7,10,1,237,9,7,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,3,0,3,807,1,21,829,1161
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1507,2,262,147,3,20,43,1,11,3,197,17,9,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,9,1,0,4,735,0,26,761,1048
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1508,2,257,165,11,21,47,12,5,5,170,4,8,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,0,1,2,723,1,25,749,1045
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1509,2,281,163,8,33,49,10,12,1,252,9,11,2,0,2,2,0,0,3,0,2,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,9,2,0,3,860,0,15,875,1289
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1510,2,247,183,8,29,51,9,10,1,275,12,5,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,3,0,5,853,2,12,867,1197
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1511,2,318,189,12,23,58,12,9,9,265,21,8,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,1,0,3,946,1,14,961,1396
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1512,2,284,253,3,27,54,8,14,1,301,18,12,1,0,0,1,0,0,1,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,12,4,0,1,1001,2,27,1030,1369
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1513,2,162,83,5,10,28,4,4,1,119,9,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,1,442,1,13,456,1290
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1514,2,166,122,5,21,24,10,10,2,160,9,8,1,0,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,11,3,0,7,565,0,22,587,919
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1515,1,126,67,7,20,29,2,5,4,112,8,0,0,1,0,1,1,0,3,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,8,0,0,1,399,0,12,411,681
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1516,2,214,173,7,25,72,16,11,2,259,17,7,1,0,1,2,0,1,1,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,1,13,1,1,5,836,0,25,861,1312
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1517,2,132,113,10,22,26,10,5,1,157,17,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,2,1,0,0,0,0,0,0,5,3,0,3,517,0,21,538,757
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1518,2,204,149,8,22,33,8,16,0,179,10,5,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,12,0,0,2,654,3,19,676,929
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1519,2,191,128,10,31,77,16,11,2,231,16,8,0,0,0,1,0,2,1,1,2,1,0,0,0,0,0,3,1,2,0,0,0,0,0,0,1,15,3,0,3,757,0,18,775,1169
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1520,2,317,180,14,37,51,11,19,2,295,13,9,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,16,2,0,7,984,1,30,1015,1453
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1521,2,216,127,5,22,27,6,10,2,234,13,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,15,3,0,2,689,4,16,709,1071
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1522,3,238,239,11,40,47,16,59,4,287,27,7,2,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,24,4,1,7,1023,1,45,1069,1701
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1523,2,253,202,3,26,49,10,14,2,305,12,8,1,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,9,3,0,8,915,1,10,926,1267
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1524,3,453,253,8,21,55,10,13,2,251,8,8,6,0,2,0,0,1,0,0,2,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,11,1,0,6,1115,3,28,1146,1723
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1525,3,355,217,5,32,88,15,10,0,409,12,6,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,1,0,15,5,0,6,1188,3,30,1221,1668
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1526,2,255,124,6,9,50,8,18,1,234,13,10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,12,2,0,2,751,0,17,768,1049
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1527,2,199,133,2,22,39,9,6,1,240,11,4,0,0,0,2,0,0,1,0,1,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,5,685,0,12,697,877
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1528,2,153,119,5,14,43,6,6,6,167,16,11,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,14,2,1,5,579,0,15,594,831
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1529,2,288,204,8,27,52,13,16,5,236,16,12,0,1,0,1,0,3,1,1,1,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,13,5,0,3,914,1,29,944,1435
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1530,2,277,173,12,28,65,18,28,5,281,12,9,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,2,0,0,1,0,0,0,1,18,6,5,2,949,0,22,971,1445
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1531,2,323,200,8,21,59,14,11,4,245,16,11,0,2,0,2,0,0,2,0,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,6,1,0,9,942,0,27,969,1451
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1532,2,268,181,11,20,53,5,9,1,251,23,9,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0,0,0,1,9,6,2,6,868,0,19,887,1342
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1533,3,587,265,12,40,74,15,8,4,376,23,11,2,0,1,1,0,4,2,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,9,3,0,14,1456,3,36,1495,1937
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1534,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4159
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1537,5,202,132,14,34,47,9,20,2,250,14,7,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,27,3,0,5,771,0,39,810,3720
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1538,2,234,183,9,34,64,31,15,2,248,11,8,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,10,5,2,4,870,2,20,892,1314
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1539,2,309,177,8,20,65,33,20,5,273,19,6,1,0,1,0,0,1,2,0,1,1,0,0,0,0,0,6,1,2,0,0,0,0,0,0,1,13,2,0,3,970,0,23,993,1489
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1540,2,184,124,11,27,42,4,6,3,167,13,4,0,2,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,9,2,0,3,608,0,11,619,900
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1541,2,186,129,13,22,41,17,9,3,214,14,7,0,0,1,1,1,2,2,0,1,0,0,0,0,0,0,3,2,2,0,0,0,0,0,1,0,18,5,0,4,698,0,32,730,1181
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1542,3,406,249,9,40,91,21,9,4,463,29,10,1,2,0,1,0,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,2,1,14,1389,0,31,1420,1986
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1543,2,128,114,4,20,29,7,11,1,177,4,4,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,9,0,0,4,521,2,4,527,804
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1544,2,167,144,5,23,33,10,4,0,175,13,8,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,15,2,1,4,611,0,16,627,888
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1545,2,227,137,7,26,45,4,7,8,214,15,4,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,14,3,2,6,725,0,22,747,1037
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1546,2,196,122,5,14,37,6,6,4,201,12,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,7,4,2,0,0,0,0,0,0,0,8,4,0,3,640,0,20,660,927
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1547,2,199,132,4,26,36,5,12,5,229,15,10,1,0,0,1,0,3,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,12,4,0,3,704,0,18,722,993
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1548,3,409,249,15,23,78,8,14,2,344,22,22,1,1,0,3,0,0,1,0,0,1,0,0,0,0,0,5,1,2,0,0,0,0,0,0,0,25,4,1,6,1237,1,29,1267,1706
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1549,2,165,133,13,33,47,7,9,2,232,13,6,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,15,3,1,8,699,2,22,723,1069
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1550,3,283,329,18,46,73,20,20,2,474,24,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,18,7,1,5,1341,1,41,1383,2121
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1551,3,339,261,21,57,72,17,15,2,412,13,16,4,0,0,0,0,2,0,1,0,0,2,0,0,0,0,2,1,1,0,0,0,0,0,0,0,30,6,1,12,1287,0,41,1328,2127
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1552,11,1751,843,35,140,286,47,49,8,1477,61,48,2,3,1,3,2,7,3,1,0,0,0,0,1,0,0,8,2,3,1,1,0,1,1,0,0,89,13,2,15,4904,3,69,4976,7887
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1553,2,208,159,6,23,36,14,8,1,219,15,4,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,4,0,1,1,0,0,0,0,0,0,14,1,0,1,720,2,16,738,1093
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1554,2,172,136,12,54,42,38,6,6,204,17,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,2,1,0,0,0,0,0,0,20,5,1,9,733,3,20,756,1268
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1555,5,588,420,18,86,142,31,22,3,827,33,27,0,0,0,2,0,3,2,0,0,0,1,0,0,0,0,5,6,5,2,1,1,1,0,0,0,47,9,0,14,2296,2,44,2342,3581
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1556,2,165,144,4,36,41,15,5,3,202,18,11,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,4,0,5,676,0,17,693,1112
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1557,2,151,147,6,22,46,13,2,2,192,9,6,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,17,6,0,4,634,0,14,648,1022
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1562,11,1398,937,44,156,278,63,61,6,1709,78,41,3,2,2,3,0,2,1,0,0,0,0,0,0,0,1,6,6,5,0,1,1,0,1,0,0,86,20,2,21,4934,3,133,5070,7941
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1564,3,242,151,15,45,39,31,14,5,275,13,4,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,3,1,0,0,1,0,0,0,0,1,16,1,0,10,873,1,30,904,1540
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1565,5,478,455,18,105,137,45,21,3,741,37,15,0,3,1,0,1,2,3,0,1,0,2,1,0,0,3,5,2,1,0,0,0,0,0,1,0,57,7,0,15,2160,0,82,2242,3723
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1566,3,222,243,17,52,45,22,14,4,371,18,9,2,0,0,1,0,3,0,0,1,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,25,7,0,12,1074,0,30,1104,1913
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1567,4,839,324,9,45,79,13,17,2,459,10,20,2,1,0,1,0,3,2,0,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,19,3,0,9,1862,6,35,1903,2588
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1568,2,96,95,5,22,22,5,6,0,158,10,5,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,1,441,0,19,460,1490
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1569,3,314,230,8,39,71,17,24,2,385,21,7,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,14,2,9,5,1157,8,22,1187,1786
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1570,3,300,190,8,27,52,11,13,2,364,16,12,1,0,2,0,0,1,0,0,0,0,1,2,0,0,1,1,1,0,1,0,0,0,0,0,0,16,6,0,7,1035,0,18,1053,1514
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1571,2,305,178,3,36,61,11,9,3,370,21,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,3,0,6,1026,0,25,1051,1408
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1577,2,269,137,4,16,52,6,11,1,232,9,8,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,11,2,0,2,763,1,11,775,1039
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1578,5,362,238,24,65,84,20,16,7,609,31,8,3,0,0,1,0,4,2,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,31,15,3,12,1542,1,37,1580,2310
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1579,4,244,175,18,41,58,13,14,2,374,18,11,1,1,1,3,0,1,1,0,1,1,0,0,0,0,2,2,2,2,0,0,0,0,0,1,1,24,2,1,8,1023,2,25,1050,2263
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1580,3,281,205,15,50,71,16,26,3,424,30,5,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,19,10,0,13,1174,1,27,1202,1895
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1581,2,153,123,8,31,41,9,10,5,206,11,3,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,12,2,0,3,628,0,23,651,1095
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1582,3,352,240,18,78,63,32,22,8,435,23,11,2,1,0,1,0,1,0,0,0,0,0,0,0,1,3,2,2,0,0,0,0,0,0,0,0,27,6,1,10,1339,0,31,1370,2230
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1583,4,367,300,20,66,75,83,17,9,462,34,14,1,2,0,2,1,2,4,0,2,1,0,0,0,0,0,6,3,1,0,1,0,0,0,0,0,31,11,1,15,1531,0,46,1577,2559
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1584,4,438,230,19,53,98,32,24,10,498,30,17,0,0,2,1,0,5,1,0,2,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,44,12,1,19,1540,2,47,1589,2746
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1585,3,417,182,10,30,75,10,13,5,284,13,18,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,1,1,3,2,0,0,0,0,0,0,14,1,0,5,1091,1,138,1230,1743
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1588,6,535,400,24,92,120,59,47,10,744,52,14,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,5,1,3,1,0,0,0,0,0,0,55,12,1,14,2195,4,47,2246,4052
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1589,5,441,413,26,74,114,38,37,12,647,32,18,1,0,3,1,0,3,0,0,1,0,0,0,0,0,1,1,2,3,0,2,0,0,0,1,0,56,7,2,11,1947,3,79,2029,3616
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1594,5,378,318,32,78,119,26,23,4,678,24,10,1,1,3,3,0,2,3,0,1,0,1,0,1,0,0,3,2,3,0,1,0,0,1,1,1,42,13,5,7,1785,2,67,1854,3055
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1595,10,990,677,51,183,225,57,65,21,1363,76,43,6,3,1,3,0,3,5,0,0,2,2,0,0,0,0,8,3,3,1,1,1,0,1,0,1,87,31,13,50,3976,2,120,4098,7254
21,PUEBLA,16,HEROICA PUEBLA DE ZARAGOZA,221,PUEBLA,1598,2,212,130,12,36,42,8,10,3,217,19,10,0,1,0,0,0,1,2,0,0,0,3,0,0,0,0,0,0,2,0,0,1,1,0,0,1,15,6,0,6,738,0,17,755,1230
21,PUEBLA,17,HEROICA PUEBLA DE ZARAGOZA,222,PUEBLA,933,1,61,26,1,2,7,1,4,0,45,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,153,0,3,156,271
21,PUEBLA,17,HEROICA PUEBLA DE ZARAGOZA,222,PUEBLA,934,1,77,43,2,9,18,3,2,2,92,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,258,0,7,265,430
21,PUEBLA,17,HEROICA PUEBLA DE ZARAGOZA,222,PUEBLA,935,1,70,51,3,2,27,3,1,1,85,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,252,1,7,260,455
21,PUEBLA,17,HEROICA PUEBLA DE ZARAGOZA,222,PUEBLA,936,1,89,65,3,10,15,4,0,0,90,2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,1,2,1,290,0,9,299,473
21,PUEBLA,17,HEROICA PUEBLA DE ZARAGOZA,222,PUEBLA,937,1,103,48,4,12,17,1,2,0,85,3,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,286,1,5,292,484
