ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,870,C,1,0,C01,104,86,0,6,7,2,0,71,1,0,0,0,0,0,0,0,0,,,,,,,16,5,,,,,,,298,0,5,303,535,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0870C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,871,B,1,0,B,136,91,0,9,7,3,0,75,2,1,0,0,0,3,1,1,0,,,,,,,4,3,,,,,,,336,0,5,341,629,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0871B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,871,C,1,0,C01,133,77,0,11,5,5,1,84,3,1,1,0,0,0,1,1,0,,,,,,,8,0,,,,,,,331,2,7,340,628,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0871C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,872,B,1,0,B,200,107,1,12,5,3,0,98,1,4,0,0,0,0,2,0,0,,,,,,,7,7,,,,,,,447,0,4,451,696,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0872B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,872,C,1,0,C01,197,109,0,15,7,0,1,82,0,0,0,0,2,1,0,0,0,,,,,,,4,7,,,,,,,425,0,12,437,695,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0872C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,872,C,2,0,C02,179,112,0,15,6,4,1,87,0,1,0,1,3,2,1,1,0,,,,,,,11,6,,,,,,,430,3,7,440,695,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0872C2.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,873,B,1,0,B,189,99,0,10,9,1,0,77,4,2,1,1,0,5,1,1,0,,,,,,,11,6,,,,,,,417,1,11,428,645,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0873B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,873,C,1,0,C01,199,109,0,10,9,0,0,89,4,0,0,0,1,3,0,0,0,,,,,,,5,10,,,,,,,439,1,5,445,645,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0873C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,873,C,2,0,C02,193,109,2,7,0,2,1,61,4,2,1,0,1,3,2,0,0,,,,,,,16,3,,,,,,,407,1,2,410,645,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0873C2.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,873,C,3,0,C03,194,108,0,13,9,6,0,69,3,3,0,0,0,1,1,0,0,,,,,,,10,7,,,,,,,424,2,6,432,645,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0873C3.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,873,C,4,0,C04,187,124,2,6,6,2,0,77,2,1,0,0,0,3,2,0,0,,,,,,,10,8,,,,,,,430,4,4,438,645,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0873C4.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,874,B,1,0,B,131,102,0,7,7,0,0,91,5,2,2,0,0,1,1,1,0,,,,,,,8,6,,,,,,,364,0,9,374,645,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0874B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,874,C,1,0,C01,143,112,2,8,1,2,1,88,5,1,1,0,0,2,1,0,0,,,,,,,9,5,,,,,,,381,1,7,389,644,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0874C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,875,B,1,0,B,132,93,2,2,6,2,0,74,1,0,0,0,0,1,1,1,0,,,,,,,10,7,,,,,,,332,0,10,342,614,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0875B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,875,C,1,0,C01,126,101,1,5,6,5,0,86,3,3,1,0,0,1,0,0,0,,,,,,,8,3,,,,,,,349,0,3,352,614,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0875C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,876,B,1,0,B,84,79,7,3,8,2,0,82,1,0,0,0,0,0,0,0,0,,,,,,,9,7,,,,,,,282,0,17,299,572,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0876B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,876,C,1,0,C01,12,72,1,5,6,3,0,73,3,2,0,0,1,0,0,0,0,,,,,,,12,8,,,,,,,198,1,12,301,571,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0876C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,877,B,1,0,B,110,71,6,11,11,2,0,72,5,4,1,0,0,0,0,1,0,,,,,,,9,8,,,,,,,311,0,11,322,638,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0877B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,877,C,1,0,C01,104,89,2,3,15,2,2,68,0,1,1,0,1,0,0,0,0,,,,,,,10,8,,,,,,,306,0,11,317,637,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0877C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,878,B,1,0,B,80,76,2,4,7,3,2,65,1,0,1,0,1,0,0,1,0,,,,,,,11,3,,,,,,,257,3,7,267,508,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0878B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,878,C,1,0,C01,81,52,2,8,6,0,0,68,1,0,2,0,0,1,1,2,0,,,,,,,13,3,,,,,,,240,0,8,248,507,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0878C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,879,B,1,0,B,71,109,2,8,3,2,2,82,1,0,1,0,0,1,0,0,0,,,,,,,22,8,,,,,,,312,0,9,321,562,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0879B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,879,C,1,0,C01,78,82,1,9,4,3,1,88,2,1,1,0,0,1,0,0,0,,,,,,,9,10,,,,,,,290,0,4,294,562,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0879C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,879,C,2,0,C02,77,98,2,11,7,2,1,82,2,2,3,0,0,0,0,0,0,,,,,,,14,10,,,,,,,311,1,8,320,562,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0879C2.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,879,E,1,0,E01,159,85,0,17,6,3,0,121,8,3,0,0,0,3,0,0,0,,,,,,,27,12,,,,,,,444,2,7,453,738,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0879E1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,879,E,1,1,E01C01,142,79,4,15,11,4,1,115,10,4,1,0,0,2,1,0,0,,,,,,,22,14,,,,,,,425,4,9,438,738,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0879E1C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,879,E,1,2,E01C02,138,87,3,15,10,2,0,0,4,3,0,0,0,0,1,0,0,,,,,,,24,5,,,,,,,292,6,10,437,737,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0879E1C2.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,879,E,1,3,E01C03,149,99,1,9,10,5,0,150,5,1,1,0,1,4,0,0,0,,,,,,,18,13,,,,,,,466,0,9,488,737,Acta Casilla,Anulada,https://trieltam.org.mx/expediente/te-rin-27-2018-y-acum/,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0879E1C3.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,880,B,1,0,B,92,69,1,11,4,0,0,54,0,1,2,0,0,1,1,0,0,,,,,,,6,7,,,,,,,249,0,9,268,406,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0880B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,880,C,1,0,C01,75,73,0,9,4,1,0,56,0,0,0,0,0,1,0,0,0,,,,,,,8,18,,,,,,,245,1,3,238,405,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0880C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,881,B,1,0,B,123,117,1,8,6,3,1,97,5,3,0,0,0,1,0,1,0,,,,,,,14,13,,,,,,,393,1,8,402,749,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0881B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,882,B,1,0,B,62,112,3,3,5,2,2,85,2,4,3,0,1,1,0,0,0,,,,,,,16,4,,,,,,,305,0,9,314,620,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0882B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,883,B,1,0,B,86,71,2,6,9,3,1,47,8,2,1,0,0,1,0,0,0,,,,,,,6,4,,,,,,,247,1,12,260,504,Acta levantada en consejo,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0883B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,883,C,1,0,C01,85,89,2,9,10,1,0,64,2,4,1,0,0,1,0,2,0,,,,,,,5,6,,,,,,,281,0,8,287,504,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0883C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,884,B,1,0,B,64,68,0,12,6,1,1,69,5,4,2,0,0,0,0,0,0,,,,,,,7,7,,,,,,,246,2,12,260,490,Acta levantada en consejo,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0884B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,884,C,1,0,C01,75,62,2,5,13,2,0,74,5,0,0,0,1,0,0,0,0,,,,,,,10,6,,,,,,,255,0,9,285,490,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0884C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,885,B,1,0,B,80,61,0,7,6,0,0,71,3,0,0,0,0,0,0,0,0,,,,,,,4,4,,,,,,,236,0,9,245,489,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0885B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,885,C,1,0,C01,15,68,3,1,4,3,2,76,4,1,1,0,0,0,0,0,0,,,,,,,11,6,,,,,,,195,0,11,266,489,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0885C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,886,B,1,0,B,84,89,1,11,7,1,0,82,3,2,1,0,1,1,2,0,0,,,,,,,10,3,,,,,,,298,0,5,303,503,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0886B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,886,C,1,0,C01,94,53,0,13,12,0,3,74,0,1,0,0,0,1,0,0,0,,,,,,,9,8,,,,,,,268,0,8,276,503,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0886C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,887,B,1,0,B,80,103,1,6,7,4,1,54,3,2,1,0,0,0,2,1,0,,,,,,,9,6,,,,,,,280,1,3,284,521,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0887B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,887,C,1,0,C01,75,97,2,10,7,2,1,45,1,1,2,0,0,1,0,2,0,,,,,,,9,7,,,,,,,262,2,5,269,521,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0887C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,888,B,1,0,B,102,98,1,9,5,2,0,72,6,2,0,0,0,3,1,0,0,,,,,,,8,8,,,,,,,317,0,18,335,676,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0888B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,888,C,1,0,C01,115,110,3,9,11,1,1,81,1,0,1,0,0,0,0,0,0,,,,,,,11,13,,,,,,,357,0,14,371,675,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0888C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,B,1,0,B,139,75,2,14,6,3,0,100,6,6,2,0,1,1,1,1,0,,,,,,,17,14,,,,,,,388,0,8,396,715,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,C,1,0,C01,149,84,2,11,5,2,1,88,5,2,0,0,0,4,0,0,0,,,,,,,28,12,,,,,,,393,403,8,1,715,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,C,2,0,C02,139,99,0,7,7,2,8,88,0,0,0,0,0,1,0,0,0,,,,,,,0,6,,,,,,,357,4,9,378,715,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889C2.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,C,3,0,C03,123,94,2,11,6,1,4,94,3,2,1,0,0,2,0,0,0,,,,,,,22,9,,,,,,,374,5,11,392,715,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889C3.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,C,4,0,C04,143,103,0,12,0,0,0,114,0,0,0,0,0,0,0,0,0,,,,,,,20,12,,,,,,,404,0,4,410,714,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889C4.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,E,1,0,E01,112,69,0,10,4,2,0,115,8,5,0,0,1,0,0,1,0,,,,,,,19,14,,,,,,,360,0,10,370,667,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889E1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,E,1,1,E01C01,110,101,2,13,7,3,1,108,4,0,0,0,0,0,0,0,0,,,,,,,22,13,,,,,,,384,2,6,392,666,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889E1C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,E,1,2,E01C02,140,86,2,8,12,7,0,123,3,4,0,0,2,1,0,0,0,,,,,,,22,11,,,,,,,421,1,5,427,666,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889E1C2.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,E,1,3,E01C03,111,80,4,15,11,1,1,118,3,4,0,0,0,2,0,1,0,,,,,,,21,11,,,,,,,383,2,5,390,666,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889E1C3.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,E,1,4,E01C04,121,89,1,9,7,0,1,100,5,4,1,0,0,0,0,0,0,,,,,,,17,17,,,,,,,372,1,5,378,666,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889E1C4.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,E,1,5,E01C05,123,84,3,14,6,2,0,117,6,1,0,0,1,0,0,0,0,,,,,,,18,11,,,,,,,386,1,5,397,666,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889E1C5.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,889,E,1,6,E01C06,138,83,0,12,4,1,3,113,4,3,0,0,1,0,1,1,0,,,,,,,22,11,,,,,,,397,82,8,407,666,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0889E1C6.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,890,B,1,0,B,118,92,2,5,8,96,0,0,2,0,0,0,0,1,0,0,0,,,,,,,16,17,,,,,,,357,0,10,369,656,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0890B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,890,C,1,0,C01,96,2112,2,13,3,3,3,91,4,3,2,0,1,0,0,0,0,,,,,,,13,11,,,,,,,2357,1,8,366,656,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0890C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,890,C,2,0,C02,92,95,4,9,15,1,0,112,3,1,0,0,0,1,0,0,0,,,,,,,16,12,,,,,,,361,0,10,374,655,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0890C2.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,890,C,3,0,C03,100,111,3,9,9,1,1,99,4,1,1,0,0,0,1,0,0,,,,,,,20,13,,,,,,,373,3,6,381,655,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0890C3.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,B,1,0,B,109,100,0,9,7,0,0,80,4,1,2,0,4,2,0,0,0,,,,,,,16,10,,,,,,,344,2,9,355,669,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0891B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,C,1,0,C01,122,101,0,11,8,4,0,86,6,2,0,0,1,1,0,0,0,,,,,,,15,14,,,,,,,371,4,6,381,668,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0891C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,C,2,0,C02,110,123,2,12,10,1,4,89,3,0,0,0,0,4,0,0,0,,,,,,,12,11,,,,,,,381,0,7,388,668,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0891C2.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,C,3,0,C03,139,112,1,14,9,0,2,72,2,1,1,0,0,0,1,0,0,,,,,,,12,7,,,,,,,373,1,5,379,668,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0891C3.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,C,4,0,C04,119,103,2,14,9,1,2,107,4,0,0,0,0,0,0,1,0,,,,,,,21,7,,,,,,,390,1,6,397,668,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0891C4.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,C,5,0,C05,139,123,2,21,5,2,2,74,3,2,2,0,1,2,0,1,0,,,,,,,12,7,,,,,,,398,0,8,406,668,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0891C5.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,C,6,0,C06,106,115,3,13,5,5,0,92,1,3,1,1,0,1,0,0,0,,,,,,,20,12,,,,,,,378,2,11,392,668,Acta Casilla,Anulada,https://trieltam.org.mx/expediente/te-rin-27-2018-y-acum/,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0891C6.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,891,S,1,0,S01,11,15,1,1,0,1,0,14,1,0,0,0,0,0,0,0,0,,,,,,,9,4,,,,,,,57,0,2,59,0,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0891S1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,892,B,1,0,B,112,80,0,8,4,3,0,63,1,3,0,0,0,1,0,0,0,,,,,,,12,7,,,,,,,294,0,12,306,494,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0892B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,892,C,1,0,C01,71,73,0,10,11,3,0,58,0,1,0,0,1,3,0,0,0,,,,,,,12,9,,,,,,,252,1,11,264,493,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0892C1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,893,B,1,0,B,79,82,1,6,2,0,1,68,2,1,1,0,0,0,0,0,0,,,,,,,9,7,,,,,,,259,0,3,261,403,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0893B1.pdf
28,TAMAULIPAS,2,NUEVO LAREDO,27,NUEVO LAREDO,893,C,1,0,C01,76,84,2,8,3,3,1,53,1,2,0,0,0,1,0,0,0,,,,,,,7,6,,,,,,,247,3,7,257,403,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/NUEVOLAREDO/0893C1.pdf
