CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1082,B,19,97,17,127,5,1,5,30,10,7,,,,,2,,,,,0,320,10,330,533,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1083,B,2,28,11,55,1,0,3,22,4,0,,,,,0,,,,,0,126,2,128,162,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1084,B,4,186,14,228,5,1,2,62,8,2,,,,,0,,,,,0,512,12,524,680,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1085,B,9,33,20,50,7,3,8,42,9,1,,,,,2,,,,,0,184,7,191,282,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1086,B,13,253,15,17,8,0,3,70,7,6,,,,,4,,,,,0,396,7,403,579,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1087,B,14,276,18,16,2,1,3,30,1,10,,,,,2,,,,,0,373,11,384,514,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1088,B,22,211,18,12,6,0,5,70,9,6,,,,,0,,,,,0,359,8,367,535,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1089,B,30,134,10,194,8,4,8,44,29,0,,,,,0,,,,,0,461,16,477,708,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1090,B,36,117,8,132,10,3,6,28,11,0,,,,,1,,,,,0,352,10,362,523,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1091,B,3,76,7,123,0,2,4,28,26,0,,,,,0,,,,,1,269,6,276,435,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1092,B,9,102,14,32,6,3,11,50,18,3,,,,,0,,,,,0,248,2,250,355,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1093,B,5,113,24,142,5,1,1,15,6,0,,,,,0,,,,,0,312,11,323,440,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1262,B,17,97,119,3,3,1,4,23,2,10,,,,,1,,,,,0,280,21,301,474,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1263,B,2,51,61,2,1,0,1,9,0,5,,,,,0,,,,,0,132,2,134,225,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1264,B,17,140,256,11,1,0,0,25,6,11,,,,,0,,,,,0,467,9,476,745,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1265,B,12,128,243,2,3,0,2,8,2,11,,,,,0,,,,,0,411,15,426,598,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1266,B,9,91,165,6,1,1,1,13,0,8,,,,,2,,,,,0,297,5,302,412,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1267,B,7,70,141,5,1,0,0,1,0,6,,,,,0,,,,,0,231,3,234,359,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1268,B,32,136,219,9,4,0,1,21,2,8,,,,,0,,,,,0,432,13,445,684,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1269,B,9,89,125,8,5,0,3,12,2,6,,,,,0,,,,,0,259,15,274,447,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1270,B,36,75,84,7,1,1,1,44,1,6,,,,,0,,,,,0,256,23,279,425,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1271,B,2,104,132,21,2,1,0,13,1,7,,,,,0,,,,,0,283,15,298,443,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1272,B,4,61,86,2,0,0,3,8,0,3,,,,,0,,,,,0,167,7,174,261,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1273,B,31,46,114,1,4,1,2,13,0,6,,,,,0,,,,,0,218,3,221,400,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1274,B,90,78,182,4,3,0,9,14,3,6,,,,,0,,,,,1,389,8,398,725,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1275,B,15,76,98,0,1,0,2,15,1,2,,,,,0,,,,,1,210,5,216,283,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1276,B,21,58,109,3,1,2,0,18,0,6,,,,,0,,,,,0,218,8,226,370,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1277,B,4,228,118,3,3,0,2,50,4,1,,,,,5,,,,,0,418,15,433,552,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1278,B,7,180,124,3,0,1,1,58,0,4,,,,,4,,,,,0,382,19,401,530,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1322,B,40,50,74,12,8,0,7,69,8,29,0,0,1,0,,,,,,0,298,8,306,586,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1323,B,37,46,50,15,1,4,26,10,10,2,0,0,0,0,,,,,,0,201,10,211,378,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1324,B,12,18,76,1,3,1,2,16,9,5,0,0,0,0,,,,,,0,143,11,154,296,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1325,B,30,63,147,5,21,3,12,66,5,15,2,1,0,0,,,,,,0,370,19,389,693,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1326,B,19,42,6,16,18,3,4,48,2,0,0,0,0,0,,,,,,0,158,8,166,377,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1327,B,11,39,78,2,7,0,0,28,4,5,0,1,0,0,,,,,,0,175,7,182,449,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1328,B,3,38,65,1,5,0,1,13,0,8,0,0,0,0,,,,,,0,134,2,136,370,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1329,B,46,59,109,8,17,0,4,57,1,20,0,0,0,0,,,,,,0,321,12,333,637,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1330,B,12,30,4,19,6,0,0,11,2,3,0,0,0,0,,,,,,0,87,7,94,183,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1331,B,88,125,42,12,20,1,34,26,4,10,10,1,6,1,,,,,,0,380,9,389,628,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1333,B,7,18,24,5,4,0,6,16,4,1,0,0,0,0,,,,,,0,85,2,87,173,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1334,B,40,26,9,9,9,1,10,71,6,4,0,0,0,0,,,,,,0,185,10,195,396,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1335,B,51,37,16,13,9,1,20,59,5,7,1,1,0,1,,,,,,0,221,22,243,511,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1336,B,83,34,23,10,8,0,13,60,6,10,0,0,1,0,,,,,,0,248,20,268,474,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1337,B,22,35,20,2,0,0,3,11,0,3,0,0,0,0,,,,,,0,96,6,102,196,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1338,B,30,34,37,9,7,0,7,11,5,1,0,0,0,0,,,,,,0,141,2,143,277,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1339,B,103,21,16,15,23,3,8,25,10,15,1,1,0,0,,,,,,0,241,11,252,451,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1340,B,31,66,22,7,20,0,7,31,5,4,2,1,1,1,,,,,,0,198,7,205,550,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1341,B,47,46,36,16,7,1,9,33,14,4,0,0,0,0,,,,,,0,213,4,217,395,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1342,B,24,39,42,11,6,2,4,27,9,5,1,0,0,0,,,,,,0,170,8,178,378,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1343,B,34,39,38,5,9,4,6,79,10,7,0,0,0,0,,,,,,0,231,9,240,410,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1344,B,22,23,18,21,8,1,8,73,5,4,1,0,1,0,,,,,,0,185,6,191,345,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1345,B,94,49,27,68,11,3,9,56,33,7,1,0,0,2,,,,,,0,360,8,368,577,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1346,B,83,37,31,36,11,3,6,58,25,14,0,0,0,0,,,,,,1,304,8,313,578,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1347,B,42,40,38,13,23,1,8,13,5,7,0,0,0,0,,,,,,0,190,0,190,435,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1348,B,8,6,50,4,3,0,2,7,0,6,0,0,0,0,,,,,,0,86,1,87,162,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1349,B,11,38,88,7,8,0,2,10,3,4,4,3,0,0,,,,,,0,178,3,181,287,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1350,B,35,42,46,5,5,1,5,32,3,4,0,0,0,0,,,,,,0,178,12,190,435,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1351,B,20,23,11,2,1,1,1,29,2,12,0,0,0,0,,,,,,0,102,6,108,232,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1352,B,18,37,70,36,10,2,8,35,5,7,0,0,0,0,,,,,,0,228,1,229,436,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1353,B,26,24,114,11,9,1,5,13,2,28,1,0,0,0,,,,,,1,234,6,241,428,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1354,B,13,24,18,3,1,0,4,12,0,0,0,0,0,0,,,,,,0,75,0,75,132,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1355,B,10,14,102,1,1,1,4,0,0,10,0,0,0,0,,,,,,0,143,8,151,257,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1356,B,23,20,137,9,4,0,3,5,3,13,0,0,0,0,,,,,,0,217,6,223,435,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1357,B,27,12,17,6,2,0,2,4,0,14,0,0,0,0,,,,,,0,84,1,85,158,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1358,B,94,60,65,17,13,0,3,15,3,9,0,0,0,0,,,,,,0,279,7,286,580,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1359,B,25,11,20,3,3,0,2,12,2,6,1,0,0,0,,,,,,0,85,6,91,175,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,136,C01,18,89,10,14,17,8,5,55,34,0,2,2,0,1,,,,,,1,255,17,273,606,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,C01,12,98,11,10,9,6,7,70,30,2,,,,,0,,,,22,2,277,10,289,601,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,139,C01,18,117,12,18,6,5,7,93,27,1,,,,,4,,,,20,0,328,12,340,698,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,C01,32,119,15,12,9,10,13,83,25,2,,,,,5,,,,28,0,353,14,367,727,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,141,C01,17,68,10,9,2,0,2,50,13,1,,,,,2,,,,17,0,191,6,197,454,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,142,C01,18,69,7,10,1,7,5,68,9,2,,,,,5,,,,15,0,216,4,220,419,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,144,C01,10,114,7,6,12,5,8,54,24,0,,,,,0,,,,8,0,248,10,258,494,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,146,C01,17,54,11,9,6,14,13,70,22,2,,,,,3,,,,12,2,233,9,244,452,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,147,C01,24,52,6,4,4,8,7,58,15,1,,,,,0,,,,15,0,194,13,207,400,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,148,C01,40,74,32,12,11,12,6,106,25,2,0,0,0,0,,,,,,2,320,14,336,674,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,149,C01,56,101,13,10,9,12,9,63,15,5,,,,,3,,,,,0,296,9,305,570,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,150,C01,43,74,22,12,7,6,6,90,20,3,,,,,1,,,,,1,284,10,295,449,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,151,C01,30,76,16,20,16,14,9,90,11,0,,,,,0,,,,,0,282,12,294,508,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,152,C01,29,62,7,12,6,10,3,60,15,4,,,,,1,,,,,1,209,8,218,389,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,154,C01,24,93,8,14,7,7,11,117,25,3,,,,,0,,,,23,0,332,14,346,715,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,155,C01,22,129,20,8,9,10,10,63,20,0,,,,,1,,,,25,1,317,8,326,617,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,156,C01,25,102,12,19,7,6,7,81,28,31,,,,,2,,,,,0,320,11,331,645,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,157,C01,22,119,14,22,4,6,24,99,18,0,,,,,1,,,,22,0,351,13,364,677,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,163,C01,38,79,16,4,13,23,5,85,24,0,1,1,0,0,,,,,,0,289,19,308,604,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,164,C01,31,76,20,23,8,15,6,77,22,0,,,,,0,,,,,4,278,7,289,550,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,170,C01,21,62,6,17,6,3,3,71,13,1,,,,,1,,,,,1,204,4,209,379,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,171,C01,21,65,18,22,11,3,4,70,30,2,,,,,1,,,,,0,247,11,258,500,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,180,C01,14,58,10,10,1,5,6,71,17,0,,,,,8,,,,,0,200,7,207,442,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,181,C01,31,71,11,18,8,6,4,72,14,0,,,,,2,,,,,0,237,7,244,393,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,189,C01,26,62,22,18,11,14,6,54,13,0,,,,,1,,,,,0,227,12,239,442,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,190,C01,14,70,17,21,9,16,6,73,22,3,,,,,0,,,,,0,251,9,260,594,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,191,C01,20,49,11,2,8,4,62,21,1,3,,,,,0,,,,,0,181,5,186,422,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,192,C01,20,37,16,15,7,12,6,57,18,0,,,,,0,,,,,2,188,12,202,379,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,193,C01,32,83,19,22,11,8,10,114,30,4,,,,,2,,,,,1,335,10,346,655,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,194,C01,26,96,13,13,13,13,11,120,22,1,,,,,3,,,,,2,331,9,342,680,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,195,C01,12,77,6,20,17,9,3,71,24,3,,,,,1,,,,,0,243,10,253,477,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,196,C01,22,101,12,14,13,10,12,92,15,2,,,,,0,,,,,0,293,12,305,526,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,210,C01,30,77,13,25,9,24,6,142,25,3,,,,,1,,,,,0,355,1,356,650,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,211,C01,19,70,15,13,4,7,3,115,18,1,,,,,0,,,,,1,265,9,275,459,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,212,C01,46,93,13,11,10,25,8,85,42,1,0,1,0,0,,,,,,0,335,19,354,734,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,886,C01,25,61,27,4,4,2,9,146,12,2,,,,,0,,,,,0,292,12,304,479,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,890,C01,54,73,28,10,1,8,17,226,16,5,,,,,0,,,,,0,438,9,447,702,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,891,C01,23,69,10,5,1,7,3,125,14,3,,,,,1,,,,,0,261,8,269,406,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,894,C01,34,99,13,11,5,5,5,145,17,3,,,,,0,,,,,0,337,9,346,530,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,895,C01,20,38,6,5,2,4,9,112,21,5,,,,,0,,,,,0,222,14,236,403,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,896,C01,18,53,24,5,2,9,10,99,17,2,,,,,0,,,,,0,239,5,244,378,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,900,C01,25,96,8,4,3,5,6,167,1,2,,,,,1,,,,,0,318,4,322,455,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,29,MIGUEL AUZA,903,C01,6,76,1,1,0,0,1,15,0,0,,,,,0,,,,,0,100,4,104,596,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1256,C01,41,139,155,10,10,3,6,76,3,5,,,,,0,,,,,0,448,11,459,607,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1257,C01,41,77,86,2,7,0,6,56,8,1,,,,,0,,,,,0,284,7,291,377,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1266,C01,10,52,213,4,0,3,3,13,2,6,,,,,0,,,,,0,306,10,316,411,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1269,C01,15,100,120,6,1,0,0,3,0,8,,,,,0,,,,,0,253,5,258,447,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1270,C01,59,42,85,4,0,1,0,68,1,8,,,,,0,,,,,0,268,23,291,425,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1273,C01,25,43,115,0,0,1,1,11,0,9,,,,,0,,,,,0,205,3,208,399,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1278,C01,3,211,99,2,6,3,3,49,2,3,,,,,7,,,,,0,388,21,409,530,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1289,C01,76,48,35,25,13,1,8,83,9,14,3,1,0,0,,,,,,0,316,12,328,503,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1290,C01,82,39,31,45,7,3,9,79,6,12,2,0,0,0,,,,,,0,315,8,323,564,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1291,C01,61,23,47,45,17,2,10,61,5,12,5,1,0,1,,,,,,0,290,8,298,519,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1292,C01,59,36,26,61,4,1,5,39,3,11,0,0,0,0,,,,,,0,245,4,249,425,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1293,C01,66,31,26,48,3,0,2,75,2,6,0,0,0,0,,,,,,0,259,4,263,394,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1296,C01,58,46,20,44,10,3,8,58,1,20,2,0,0,0,,,,,,0,270,6,276,443,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1297,C01,43,29,21,43,1,0,7,77,6,7,1,0,0,0,,,,,,0,235,2,237,404,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1301,C01,54,39,19,49,4,0,4,46,6,10,1,0,1,0,,,,,,0,233,11,244,385,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1302,C01,52,15,16,56,5,2,3,48,7,7,0,0,0,0,,,,,,0,211,8,219,390,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1303,C01,49,26,31,31,8,0,8,67,4,3,0,0,0,0,,,,,,0,227,5,232,409,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1304,C01,68,56,26,76,5,0,13,75,11,10,1,1,1,0,,,,,,0,343,9,352,591,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1305,C01,57,48,68,52,3,3,7,64,4,24,5,0,0,0,,,,,,0,335,7,342,580,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1309,C01,27,79,71,17,1,2,6,80,9,10,4,0,0,0,,,,,,0,306,7,313,459,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1314,C01,32,43,33,8,5,5,4,53,9,4,0,0,0,0,,,,,,0,196,6,202,387,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1315,C01,21,27,27,5,10,2,4,69,5,1,0,0,0,0,,,,,,0,171,6,177,391,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1316,C01,18,43,24,12,8,1,1,43,3,7,0,1,0,0,,,,,,0,161,4,165,391,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1322,C01,47,44,70,13,8,1,10,70,13,15,0,0,0,0,,,,,,0,291,20,311,586,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1323,C01,36,32,42,4,5,0,4,25,12,15,2,0,0,0,,,,,,0,177,9,186,377,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1326,C01,18,46,13,9,19,1,5,54,6,4,0,2,0,0,,,,,,0,177,5,182,377,ACTA CASILLA,,,
2,32,ZACATECAS,17,SOMBRERETE,43,SOMBRERETE,1339,C01,88,31,15,13,22,2,9,51,13,5,0,0,0,0,,,,,,0,249,12,261,451,ACTA CASILLA,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,40,C02,69,94,20,18,2,5,6,51,8,4,,,,,0,12,,,,0,289,10,299,623,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1743,B,3,51,36,0,2,0,9,4,0,3,4,1,1,0,,,,,,0,114,1,115,202,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1744,B,5,59,147,1,5,2,27,3,2,6,2,1,1,0,,,,,,0,261,8,269,423,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1745,B,5,58,197,0,6,0,10,1,0,8,6,0,0,0,,,,,,0,291,17,308,440,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1746,B,3,72,47,1,13,1,7,1,3,2,9,2,0,0,,,,,,0,161,9,170,271,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1748,B,9,101,120,3,4,1,17,2,1,8,2,1,2,0,,,,,,0,271,6,277,411,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1749,B,21,78,201,3,3,1,15,7,5,13,1,1,1,0,,,,,,0,350,5,355,602,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1750,B,6,30,64,1,4,0,10,2,0,2,2,0,0,1,,,,,,0,122,1,123,180,ACTA CASILLA,,,
2,32,ZACATECAS,11,VILLANUEVA,57,VILLANUEVA,1751,B,7,17,38,1,0,1,8,2,0,3,0,1,1,0,,,,,,0,79,1,80,167,ACTA CASILLA,,,
