CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1505,1,10,47,4,1,19,0,1,6,0,0,,,,,2,,,,,0,90,6,96,186
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1506,1,34,30,15,7,19,1,13,19,1,1,,,,,0,,,,,0,140,14,154,300
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1507,1,62,162,7,5,24,2,7,27,2,2,,,,,9,,,,,0,309,19,328,459
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1508,1,46,95,21,5,37,4,5,22,2,5,,,,,3,,,,,0,245,22,267,426
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1510,2,65,104,38,9,53,2,15,52,7,5,,,,,3,,,,,0,353,22,375,585
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1511,2,102,154,45,15,55,0,11,57,4,10,,,,,6,,,,,0,459,24,483,805
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1512,1,29,14,23,5,8,0,5,4,5,3,,,,,0,,,,,0,96,4,100,141
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1513,1,8,21,24,1,21,0,6,4,0,1,,,,,1,,,,,0,87,9,96,167
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1514,1,54,92,5,3,32,0,10,25,2,2,,,,,4,,,,,0,229,12,241,359
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1515,1,22,18,4,3,8,0,2,7,0,4,,,,,0,,,,,0,68,1,69,108
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1516,1,17,47,1,0,9,0,4,3,2,0,,,,,1,,,,,0,84,6,90,161
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1518,1,35,44,2,0,22,1,2,22,2,3,,,,,2,,,,,0,135,5,140,195
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1519,1,42,46,9,0,8,0,5,1,0,3,,,,,2,,,,,0,116,8,124,212
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1520,1,11,34,3,4,10,0,3,5,0,1,,,,,4,,,,,0,75,9,84,163
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1521,1,20,41,5,0,23,0,5,13,0,2,,,,,1,,,,,0,110,9,119,195
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1522,1,33,57,4,3,17,1,7,13,0,1,,,,,6,,,,,0,142,5,147,262
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1523,1,117,108,14,4,44,4,13,66,4,10,,,,,4,,,,,1,388,22,411,651
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1524,1,37,19,14,0,22,1,2,21,5,2,,,,,1,,,,,0,124,3,127,207
2,32,ZACATECAS,15,PINOS,39,PINOS,1094,2,20,239,35,14,5,4,4,327,6,0,,,,,0,,,,,0,654,24,678,846
2,32,ZACATECAS,15,PINOS,39,PINOS,1095,2,22,212,49,5,7,2,3,310,3,1,,,,,0,,,,,1,614,13,628,826
2,32,ZACATECAS,15,PINOS,39,PINOS,1096,2,21,193,45,9,5,12,2,282,5,1,,,,,1,,,,,0,576,21,597,795
2,32,ZACATECAS,15,PINOS,39,PINOS,1097,3,54,365,121,30,6,6,13,746,15,3,,,,,2,,,,,0,1361,46,1407,1915
2,32,ZACATECAS,15,PINOS,39,PINOS,1098,1,0,212,2,0,0,0,0,35,0,0,,,,,0,,,,,0,249,4,253,353
2,32,ZACATECAS,15,PINOS,39,PINOS,1099,1,8,250,19,7,4,0,3,65,2,2,,,,,0,,,,,0,360,11,371,554
2,32,ZACATECAS,15,PINOS,39,PINOS,1100,2,0,364,8,6,2,5,2,143,5,1,,,,,1,,,,,0,537,12,549,806
2,32,ZACATECAS,15,PINOS,39,PINOS,1101,1,4,82,16,3,2,0,2,56,1,0,,,,,0,,,,,0,166,7,173,262
2,32,ZACATECAS,15,PINOS,39,PINOS,1102,1,0,108,6,5,1,2,1,66,0,1,,,,,0,,,,,0,190,3,193,244
2,32,ZACATECAS,15,PINOS,39,PINOS,1103,1,1,88,3,6,1,1,1,32,1,0,,,,,0,,,,,0,134,6,140,175
2,32,ZACATECAS,15,PINOS,39,PINOS,1104,1,2,105,2,6,3,0,3,31,1,0,,,,,0,,,,,0,153,3,156,221
2,32,ZACATECAS,15,PINOS,39,PINOS,1105,1,0,106,5,3,1,1,2,40,1,0,,,,,0,,,,,1,159,6,166,209
2,32,ZACATECAS,15,PINOS,39,PINOS,1106,2,2,338,32,6,16,3,15,274,36,0,,,,,0,,,,,0,722,25,747,1024
2,32,ZACATECAS,15,PINOS,39,PINOS,1107,1,4,169,43,7,3,2,7,137,2,0,,,,,2,,,,,0,376,16,392,561
2,32,ZACATECAS,15,PINOS,39,PINOS,1108,1,4,200,6,38,2,2,4,159,4,0,,,,,0,,,,,0,419,15,434,646
2,32,ZACATECAS,15,PINOS,39,PINOS,1109,2,14,370,36,29,5,3,4,256,13,1,,,,,4,,,,,0,735,40,775,1263
2,32,ZACATECAS,15,PINOS,39,PINOS,1110,1,2,155,8,41,8,5,7,94,4,0,,,,,0,,,,,0,324,17,341,535
2,32,ZACATECAS,15,PINOS,39,PINOS,1111,2,4,429,27,8,8,3,4,254,7,0,,,,,11,,,,,0,755,34,789,1019
2,32,ZACATECAS,15,PINOS,39,PINOS,1112,1,2,151,11,17,3,3,5,104,0,0,,,,,0,,,,,0,296,12,308,449
2,32,ZACATECAS,15,PINOS,39,PINOS,1113,1,4,247,17,8,4,0,4,94,1,0,,,,,0,,,,,0,379,17,396,619
2,32,ZACATECAS,15,PINOS,39,PINOS,1114,1,2,129,9,6,7,0,5,207,1,0,,,,,0,,,,,0,366,5,371,507
2,32,ZACATECAS,15,PINOS,39,PINOS,1115,2,2,273,11,44,9,3,0,470,3,0,,,,,8,,,,,1,823,14,838,1274
2,32,ZACATECAS,15,PINOS,39,PINOS,1116,1,9,257,9,7,12,1,3,151,4,0,,,,,2,,,,,0,455,14,469,651
2,32,ZACATECAS,15,PINOS,39,PINOS,1117,1,2,219,8,3,2,1,0,91,3,0,,,,,0,,,,,0,329,6,335,423
2,32,ZACATECAS,15,PINOS,39,PINOS,1118,1,8,174,15,9,4,5,4,228,8,0,,,,,0,,,,,0,455,13,468,678
2,32,ZACATECAS,15,PINOS,39,PINOS,1119,2,21,270,24,12,12,6,9,382,13,0,,,,,0,,,,,0,749,21,770,1160
2,32,ZACATECAS,15,PINOS,39,PINOS,1120,2,9,136,32,17,11,2,5,444,5,1,,,,,0,,,,,0,662,21,683,1090
2,32,ZACATECAS,15,PINOS,39,PINOS,1121,2,14,174,44,18,36,7,3,450,10,0,,,,,2,,,,,0,758,13,771,1230
2,32,ZACATECAS,15,PINOS,39,PINOS,1122,1,2,35,6,8,3,1,2,96,2,0,,,,,0,,,,,0,155,5,160,220
2,32,ZACATECAS,15,PINOS,39,PINOS,1123,2,13,223,128,10,3,2,4,149,0,3,,,,,1,,,,,0,536,39,575,796
2,32,ZACATECAS,15,PINOS,39,PINOS,1124,1,3,135,12,7,9,2,3,181,0,0,,,,,0,,,,,1,352,15,368,540
2,32,ZACATECAS,15,PINOS,39,PINOS,1125,1,6,130,29,3,8,0,5,159,1,0,,,,,0,,,,,0,341,15,356,568
2,32,ZACATECAS,15,PINOS,39,PINOS,1126,1,1,73,4,2,0,1,1,91,1,0,,,,,1,,,,,0,175,3,178,255
2,32,ZACATECAS,15,PINOS,39,PINOS,1127,2,11,312,99,32,51,7,8,460,9,1,,,,,4,,,,,2,994,32,1028,1412
2,32,ZACATECAS,15,PINOS,39,PINOS,1128,1,1,152,2,3,2,1,3,144,2,0,,,,,1,,,,,0,311,5,316,421
2,32,ZACATECAS,15,PINOS,39,PINOS,1129,1,6,175,27,15,2,4,1,132,1,2,,,,,2,,,,,0,367,3,370,536
2,32,ZACATECAS,15,PINOS,39,PINOS,1130,1,3,274,28,7,12,5,3,146,2,1,,,,,4,,,,,0,485,15,500,648
2,32,ZACATECAS,15,PINOS,39,PINOS,1131,2,3,295,24,7,3,3,1,219,2,0,,,,,2,,,,,0,559,4,563,779
2,32,ZACATECAS,15,PINOS,39,PINOS,1132,1,2,30,13,2,0,4,5,104,0,0,,,,,1,,,,,0,161,7,168,303
2,32,ZACATECAS,15,PINOS,39,PINOS,1133,1,0,83,11,2,1,3,3,74,1,0,,,,,0,,,,,0,178,3,181,275
2,32,ZACATECAS,15,PINOS,39,PINOS,1134,1,9,239,55,5,9,2,3,219,3,0,,,,,1,,,,,0,545,10,555,830
2,32,ZACATECAS,15,PINOS,39,PINOS,1135,1,0,270,15,23,4,4,5,141,4,0,,,,,0,,,,,0,466,11,477,692
2,32,ZACATECAS,15,PINOS,39,PINOS,1136,1,3,136,16,2,5,1,3,121,3,0,,,,,0,,,,,1,290,13,304,486
2,32,ZACATECAS,15,PINOS,39,PINOS,1137,1,0,287,3,7,3,1,0,80,2,0,,,,,1,,,,,0,384,8,392,521
2,32,ZACATECAS,15,PINOS,39,PINOS,1138,2,10,319,25,20,5,10,16,446,4,0,,,,,4,,,,,0,859,23,882,1396
2,32,ZACATECAS,15,PINOS,39,PINOS,1139,1,5,222,19,5,3,5,6,118,4,1,,,,,0,,,,,0,388,17,405,662
2,32,ZACATECAS,15,PINOS,39,PINOS,1140,1,0,58,9,2,12,2,0,64,1,0,,,,,0,,,,,0,148,6,154,246
2,32,ZACATECAS,15,PINOS,39,PINOS,1141,1,2,45,18,8,0,1,1,21,0,0,,,,,0,,,,,0,96,2,98,142
2,32,ZACATECAS,15,PINOS,39,PINOS,1142,1,2,103,7,5,10,22,1,103,0,0,,,,,1,,,,,0,254,9,263,476
2,32,ZACATECAS,15,PINOS,39,PINOS,1143,1,0,150,8,5,8,5,3,179,2,1,,,,,3,,,,,0,364,15,379,603
2,32,ZACATECAS,15,PINOS,39,PINOS,1144,1,4,188,9,2,3,6,3,157,1,1,,,,,2,,,,,0,376,9,385,644
2,32,ZACATECAS,15,PINOS,39,PINOS,1145,1,4,134,18,3,3,1,3,94,1,0,,,,,0,,,,,0,261,9,270,338
2,32,ZACATECAS,15,PINOS,39,PINOS,1146,1,2,97,6,9,2,2,1,88,0,0,,,,,0,,,,,0,207,9,216,296
2,32,ZACATECAS,15,PINOS,39,PINOS,1147,1,1,112,8,2,6,0,3,135,2,0,,,,,0,,,,,0,269,8,277,481
2,32,ZACATECAS,15,PINOS,39,PINOS,1148,1,1,96,4,59,1,1,3,142,0,0,,,,,1,,,,,0,308,13,321,481
2,32,ZACATECAS,15,PINOS,39,PINOS,1149,1,3,76,11,28,8,1,1,100,0,0,,,,,2,,,,,0,230,2,232,347
2,32,ZACATECAS,15,PINOS,39,PINOS,1150,1,4,216,13,16,2,3,2,172,1,0,,,,,1,,,,,0,430,10,440,619
2,32,ZACATECAS,15,PINOS,39,PINOS,1151,1,3,187,11,4,3,2,1,139,1,0,,,,,0,,,,,0,351,7,358,526
2,32,ZACATECAS,15,PINOS,39,PINOS,1152,1,9,108,20,1,3,1,5,271,5,0,,,,,1,,,,,0,424,5,429,640
2,32,ZACATECAS,15,PINOS,39,PINOS,1153,1,7,77,9,3,0,1,4,162,1,0,,,,,0,,,,,0,264,8,272,390
2,32,ZACATECAS,15,PINOS,39,PINOS,1154,1,1,126,3,2,1,1,2,117,0,0,,,,,1,,,,,0,254,4,258,396
2,32,ZACATECAS,15,PINOS,39,PINOS,1155,1,4,200,2,2,8,38,2,139,3,0,,,,,1,,,,,1,399,8,408,538
2,32,ZACATECAS,15,PINOS,39,PINOS,1156,1,0,93,0,1,3,0,2,45,0,0,,,,,0,,,,,0,144,5,149,194
2,32,ZACATECAS,15,PINOS,39,PINOS,1157,2,1,162,1,1,0,1,0,27,0,0,,,,,0,,,,,0,193,1,194,247
2,32,ZACATECAS,15,PINOS,39,PINOS,1158,1,0,211,1,1,0,0,0,21,1,0,,,,,1,,,,,0,236,1,237,318
2,32,ZACATECAS,15,PINOS,39,PINOS,1159,2,5,281,10,20,2,1,2,114,6,0,,,,,0,,,,,0,441,13,454,761
2,32,ZACATECAS,15,PINOS,39,PINOS,1160,1,2,191,1,4,1,0,0,69,0,0,,,,,1,,,,,0,269,7,276,342
2,32,ZACATECAS,15,PINOS,39,PINOS,1161,1,1,190,2,16,1,0,3,48,0,0,,,,,0,,,,,0,261,5,266,360
2,32,ZACATECAS,15,PINOS,39,PINOS,1162,1,1,98,8,31,1,3,1,55,6,0,,,,,1,,,,,0,205,2,207,274
2,32,ZACATECAS,15,PINOS,39,PINOS,1163,1,0,67,9,0,1,1,0,15,0,0,,,,,0,,,,,0,93,1,94,125
2,32,ZACATECAS,15,PINOS,39,PINOS,1164,1,2,175,39,20,6,2,7,125,2,0,,,,,4,,,,,0,382,11,393,535
2,32,ZACATECAS,15,PINOS,39,PINOS,1165,1,1,126,11,2,3,1,5,79,0,0,,,,,0,,,,,0,228,16,244,375
2,32,ZACATECAS,15,PINOS,39,PINOS,1166,1,2,74,8,4,5,1,0,27,1,0,,,,,0,,,,,0,122,7,129,188
2,32,ZACATECAS,15,PINOS,39,PINOS,1167,1,0,45,2,2,1,0,3,60,0,0,,,,,0,,,,,0,113,0,113,157
2,32,ZACATECAS,15,PINOS,39,PINOS,1169,1,6,128,39,8,6,4,6,269,2,0,,,,,0,,,,,0,468,13,481,729
2,32,ZACATECAS,15,PINOS,39,PINOS,1170,1,4,89,3,1,2,1,5,72,4,0,,,,,1,,,,,0,182,3,185,250
2,32,ZACATECAS,15,PINOS,39,PINOS,1171,1,4,118,4,11,6,1,2,73,2,0,,,,,2,,,,,0,223,11,234,384
2,32,ZACATECAS,15,PINOS,39,PINOS,1172,1,1,141,11,2,3,0,0,73,3,0,,,,,1,,,,,0,235,7,242,309
2,32,ZACATECAS,15,PINOS,39,PINOS,1174,1,2,100,10,7,4,6,5,127,2,0,,,,,1,,,,,0,264,8,272,437
2,32,ZACATECAS,15,PINOS,39,PINOS,1175,1,2,62,3,8,4,4,1,93,0,0,,,,,0,,,,,0,177,6,183,278
2,32,ZACATECAS,15,PINOS,39,PINOS,1176,1,2,76,5,0,1,0,2,89,0,0,,,,,0,,,,,0,175,8,183,291
2,32,ZACATECAS,15,PINOS,39,PINOS,1177,1,1,68,8,22,0,3,2,70,0,0,,,,,1,,,,,0,175,6,181,256
2,32,ZACATECAS,15,PINOS,39,PINOS,1178,1,1,63,2,3,1,4,0,104,0,0,,,,,0,,,,,0,178,3,181,249
2,32,ZACATECAS,15,PINOS,39,PINOS,1179,1,0,103,4,10,1,2,3,84,2,0,,,,,1,,,,,0,210,10,220,309
2,32,ZACATECAS,15,PINOS,39,PINOS,1180,1,3,71,14,22,9,0,4,64,1,0,,,,,0,,,,,1,188,2,191,309
2,32,ZACATECAS,15,PINOS,39,PINOS,1181,1,0,121,2,4,2,0,2,17,1,0,,,,,0,,,,,0,149,0,149,197
2,32,ZACATECAS,15,PINOS,39,PINOS,1182,1,5,103,4,11,5,1,4,83,1,0,,,,,0,,,,,0,217,11,228,286
2,32,ZACATECAS,15,PINOS,39,PINOS,1183,1,2,112,4,4,2,1,4,54,0,0,,,,,0,,,,,0,183,4,187,233
2,32,ZACATECAS,15,PINOS,39,PINOS,1184,1,0,65,1,3,2,0,0,36,1,0,,,,,0,,,,,0,108,1,109,138
2,32,ZACATECAS,15,PINOS,39,PINOS,1185,1,0,26,8,3,1,1,0,32,3,0,,,,,0,,,,,0,74,6,80,110
2,32,ZACATECAS,15,PINOS,39,PINOS,1186,1,0,79,6,3,3,1,1,78,2,0,,,,,1,,,,,0,174,11,185,277
2,32,ZACATECAS,15,PINOS,39,PINOS,1187,1,1,50,5,2,8,2,1,88,1,0,,,,,0,,,,,0,158,6,164,217
2,32,ZACATECAS,15,PINOS,39,PINOS,1189,1,1,35,4,1,1,4,2,31,0,0,,,,,0,,,,,0,79,1,80,112
2,32,ZACATECAS,15,PINOS,39,PINOS,1190,1,1,236,3,1,4,0,1,60,1,0,,,,,2,,,,,0,309,4,313,409
2,32,ZACATECAS,15,PINOS,39,PINOS,1191,1,2,54,30,15,1,0,2,30,0,1,,,,,1,,,,,0,136,5,141,211
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1687,2,10,345,194,5,2,4,4,123,18,4,,,,,2,,,,,0,711,24,735,981
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1688,2,3,400,166,12,14,9,3,127,12,14,,,,,1,,,,,0,761,23,784,1085
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1689,2,5,457,291,18,7,10,4,167,18,2,,,,,4,,,,,0,983,27,1010,1383
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1690,1,2,130,113,2,1,1,1,34,3,1,,,,,0,,,,,0,288,9,297,421
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1691,2,26,348,182,16,7,3,1,99,13,8,,,,,3,,,,,0,706,21,727,1028
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1692,1,1,120,58,3,1,3,3,44,0,1,,,,,0,,,,,0,234,4,238,339
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1693,1,8,86,127,3,0,1,3,48,1,0,,,,,0,,,,,0,277,12,289,473
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1694,1,2,159,139,4,3,1,0,33,1,4,,,,,2,,,,,0,348,12,360,484
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1695,1,5,162,96,8,1,0,3,42,2,5,,,,,3,,,,,0,327,17,344,492
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1696,1,1,192,145,2,3,0,0,28,5,0,,,,,0,,,,,0,376,5,381,519
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1697,1,2,169,151,3,3,3,2,32,1,6,,,,,3,,,,,0,375,14,389,549
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1698,1,0,97,120,1,3,0,2,24,1,3,,,,,0,,,,,0,251,7,258,385
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1699,2,7,317,233,4,4,3,2,43,2,9,,,,,1,,,,,0,625,23,648,1100
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1700,2,43,383,347,36,4,3,3,89,26,12,,,,,1,,,,,0,947,23,970,1228
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1701,1,3,83,101,7,4,3,1,23,15,2,,,,,0,,,,,0,242,14,256,331
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1702,1,3,68,83,6,1,3,2,42,3,0,,,,,1,,,,,0,212,4,216,308
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1703,1,1,40,50,4,0,1,0,8,0,0,,,,,1,,,,,0,105,4,109,227
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1704,1,2,34,69,1,3,0,0,4,4,0,,,,,0,,,,,0,117,3,120,176
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1705,1,2,91,21,0,1,1,1,18,1,0,,,,,5,,,,,0,141,2,143,207
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1707,1,3,83,43,0,0,0,0,0,0,4,,,,,1,,,,,0,134,0,134,194
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1708,1,3,109,88,14,4,0,0,18,1,4,,,,,1,,,,,0,242,14,256,320
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1709,1,1,109,86,20,2,1,0,45,8,0,,,,,0,,,,,0,272,3,275,360
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1710,1,0,177,131,22,3,1,3,34,4,0,,,,,0,,,,,0,375,26,401,572
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,61,2,240,107,16,10,74,11,30,61,56,0,,,,,6,,,,,0,611,15,626,822
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,62,1,124,90,15,6,36,18,47,7,22,3,,,,,4,,,,,0,372,18,390,628
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,63,1,168,105,13,4,75,10,31,56,15,7,,,,,7,,,,,1,491,26,518,735
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,64,2,283,91,13,20,106,11,43,74,30,7,,,,,2,,,,,0,680,21,701,923
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,65,1,86,66,14,7,40,10,13,64,19,6,,,,,5,,,,,0,330,9,339,452
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,66,1,164,82,22,18,90,17,17,72,17,2,,,,,8,,,,,0,509,13,522,677
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,67,1,86,43,5,4,61,6,10,23,20,4,,,,,7,,,,,0,269,7,276,355
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,68,1,33,34,1,7,21,1,3,16,11,3,,,,,2,,,,,0,132,10,142,218
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,69,2,98,150,18,14,101,13,54,42,13,3,,,,,14,,,,,0,520,17,537,768
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,70,1,81,67,5,7,39,4,34,51,4,3,,,,,0,,,,,0,295,16,311,443
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1195,2,49,162,22,90,5,5,7,39,11,6,,,,,0,,,,,0,396,4,400,796
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1196,1,44,76,32,41,7,6,5,44,13,0,,,,,0,,,,,0,268,11,279,676
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1197,1,20,84,40,20,12,9,6,20,9,5,,,,,1,,,,,3,226,8,237,552
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1198,1,41,69,29,53,3,7,6,67,20,4,,,,,1,,,,,0,300,14,314,678
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1203,2,114,194,83,51,14,13,22,56,33,8,,,,,3,,,,,0,591,28,619,1148
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1204,2,148,114,89,55,9,4,8,57,33,7,,,,,1,,,,,0,525,14,539,1030
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1205,2,126,142,57,63,5,4,9,39,9,15,,,,,3,,,,,0,472,17,489,774
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1207,2,137,117,61,41,7,7,6,72,24,9,,,,,0,,,,,2,481,25,508,582
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1208,1,101,39,25,52,6,3,2,14,16,9,,,,,0,,,,,0,267,11,278,447
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1209,1,104,65,55,84,9,4,7,29,20,9,,,,,0,,,,,0,386,15,401,636
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1210,1,107,88,60,38,5,2,7,44,9,9,,,,,1,,,,,0,370,7,377,649
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1211,2,141,110,51,64,5,4,6,41,29,7,,,,,2,,,,,1,460,13,474,852
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1212,2,143,124,81,58,4,8,8,51,23,21,,,,,1,,,,,0,522,23,545,1116
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1213,2,115,107,62,28,6,3,10,47,14,8,,,,,1,,,,,0,401,15,416,776
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1214,2,98,152,85,37,13,3,8,62,16,12,,,,,2,,,,,0,488,9,497,995
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1215,6,507,289,267,172,21,22,35,202,93,45,,,,,1,,,,,3,1654,54,1711,3507
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1216,2,164,105,114,44,4,2,8,49,37,19,,,,,1,,,,,0,547,28,575,985
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1217,1,94,75,67,64,6,1,7,30,30,15,,,,,1,,,,,0,390,23,413,690
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1218,1,74,70,91,32,2,6,2,52,12,4,,,,,2,,,,,0,347,23,370,748
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1219,1,20,91,122,22,1,4,5,32,10,7,,,,,0,,,,,0,314,14,328,545
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1220,2,49,111,42,41,27,1,2,54,8,9,,,,,1,,,,,0,345,40,385,817
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1221,2,30,145,26,30,18,4,2,35,1,3,,,,,5,,,,,0,299,40,339,771
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1222,1,24,63,51,45,6,34,5,39,2,4,,,,,0,,,,,0,273,26,299,485
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1223,1,35,107,67,31,6,18,6,35,5,6,,,,,1,,,,,0,317,23,340,540
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1224,1,35,71,48,18,2,14,1,43,5,6,,,,,0,,,,,0,243,23,266,439
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1227,2,64,81,45,73,8,2,10,59,29,4,,,,,0,,,,,0,375,23,398,834
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1228,1,58,103,34,29,4,4,3,41,14,14,,,,,1,,,,,1,305,0,306,560
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1229,2,70,138,47,61,8,4,9,37,32,6,,,,,2,,,,,0,414,25,439,776
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1230,1,40,96,27,59,4,5,3,27,32,7,,,,,0,,,,,0,300,28,328,550
