CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,C_COMUN_PRD_MC,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,295,3,19,467,89,61,23,11,103,225,,,0,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016,0,75,1091,1816
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,296,2,10,368,76,62,16,10,71,165,,,0,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799,0,69,868,1405
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,297,5,18,932,60,206,35,15,162,387,,,0,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1875,0,112,1987,3044
5,16,MICHOACAN,3,MARAVATÍO,17,CONTEPEC,298,2,13,241,84,53,11,5,38,151,,,0,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,0,38,646,907
5,16,MICHOACAN,8,TARIMBARO,18,COPÁNDARO,299,2,10,172,112,93,101,61,27,14,,,,,,8,3,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,0,22,631,971
5,16,MICHOACAN,8,TARIMBARO,18,COPÁNDARO,300,2,34,172,137,145,52,0,35,21,,,,,,2,9,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609,1,22,632,985
5,16,MICHOACAN,8,TARIMBARO,18,COPÁNDARO,301,2,36,237,250,178,47,2,29,29,,,,,,12,2,0,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835,0,43,878,1408
5,16,MICHOACAN,8,TARIMBARO,18,COPÁNDARO,302,2,20,212,197,167,72,3,44,15,,,,,,3,5,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,0,35,781,1347
5,16,MICHOACAN,8,TARIMBARO,18,COPÁNDARO,303,2,34,113,375,348,24,3,13,23,,,,,,6,8,0,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964,0,11,975,1323
5,16,MICHOACAN,8,TARIMBARO,18,COPÁNDARO,304,2,14,110,172,118,270,2,42,19,,,,,,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749,0,42,791,1249
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,305,2,149,43,21,8,21,9,6,235,,,1,4,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,0,19,521,1027
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,306,1,145,51,6,5,32,8,5,120,,,0,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,0,16,392,740
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,307,3,240,113,24,23,51,14,2,380,,,5,2,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861,0,28,889,1643
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,308,2,113,65,16,18,36,11,7,238,,,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,0,11,518,945
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,309,1,145,37,15,5,35,6,2,117,,,1,3,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,0,15,385,714
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,310,2,203,50,21,16,61,9,3,248,,,3,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,0,29,644,1191
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,311,2,217,32,36,9,63,2,1,174,,,5,4,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,0,28,574,1040
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,312,3,313,75,54,14,89,13,16,459,,,5,6,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,1,54,1105,1894
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,313,2,363,58,27,13,71,16,4,208,,,3,6,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774,0,42,816,1440
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,314,2,233,51,23,7,44,10,4,139,,,8,5,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528,0,29,557,994
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,315,1,99,25,9,7,21,2,1,126,,,4,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,19,318,695
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,316,2,21,14,2,5,3,3,3,74,,,0,1,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126,0,8,134,290
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,317,2,12,60,3,6,7,4,4,24,,,1,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,0,7,129,281
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,318,3,68,139,44,19,19,21,12,431,,,0,2,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769,0,27,796,1436
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,319,1,53,42,32,13,15,11,1,126,,,2,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,14,309,555
