CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,C_COMUN_ PRI_PVEM,C_COMUN_MC_PAS,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1852,1,15,47,3,2,2,0,2,32,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,103,1,104,169
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1853,2,67,195,3,2,9,5,5,77,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,371,18,389,763
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1854,2,37,153,12,3,3,1,3,228,5,,,,,,,0,,,,,,,,,,,,,,,,,,,,1,445,12,458,802
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1855,1,25,92,10,2,2,4,1,88,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,228,12,240,385
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1856,1,30,141,0,1,2,4,2,160,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,341,15,356,521
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1857,1,14,91,2,1,2,1,9,52,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,172,9,181,402
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1858,1,23,111,5,3,7,4,7,134,5,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,300,4,304,560
1,25,SINALOA,19,LA CRUZ,8,ELOTA,1859,2,63,260,8,3,13,4,8,218,8,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,585,18,603,1142
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3370,2,23,377,10,1,3,0,231,213,4,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,863,37,900,1370
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3371,1,6,113,1,2,1,1,57,58,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,240,9,249,367
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3372,1,5,119,1,0,2,0,120,101,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,348,16,364,517
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3373,1,3,82,0,2,2,0,60,130,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,279,14,293,465
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3374,2,14,208,0,1,2,1,96,315,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,641,22,663,1116
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3381,1,3,44,0,1,1,0,6,8,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,63,0,63,103
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3382,1,6,21,1,0,1,0,9,43,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,81,1,82,144
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3383,1,7,20,2,0,0,0,10,47,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,86,8,94,123
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3384,1,2,82,3,0,2,0,6,18,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,113,0,113,213
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3385,1,4,51,1,2,0,0,3,53,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,114,7,121,290
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3387,1,5,14,0,1,0,0,8,37,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,65,1,66,131
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3392,1,1,91,1,0,0,0,2,124,11,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,230,7,237,385
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3393,1,3,32,1,0,1,0,3,26,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,67,2,69,150
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3394,1,4,107,0,1,5,0,16,95,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,4,229,11,244,379
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3395,1,3,65,1,0,1,0,41,62,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,174,7,181,255
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3396,2,12,145,0,0,1,1,12,113,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,285,10,295,827
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3397,1,3,51,1,0,0,1,5,32,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,93,1,94,116
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3398,1,2,64,1,0,1,1,19,73,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,161,4,165,229
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3399,1,6,30,3,1,0,1,5,39,14,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,99,1,100,188
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3400,1,55,108,0,0,1,0,5,68,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,240,23,263,409
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3401,1,10,107,1,1,0,4,11,117,0,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,253,9,262,454
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3402,2,19,175,1,2,6,4,14,219,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,443,10,453,776
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3403,1,8,105,2,2,1,6,8,186,4,,,,,,,3,,,,,,,,,,,,,,,,,,,,0,325,0,325,540
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3404,1,7,129,1,1,2,0,6,83,0,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,230,8,238,415
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3405,1,5,35,0,0,0,0,6,75,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,121,1,122,178
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3406,1,4,169,2,0,3,2,30,113,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,326,12,338,485
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3407,2,3,62,1,1,2,0,7,30,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,106,0,106,179
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3408,1,6,71,7,1,2,1,5,62,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,155,6,161,272
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3409,1,30,190,20,1,4,2,18,224,7,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,497,11,508,725
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3410,1,10,206,7,1,2,3,24,184,19,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,456,5,461,679
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3411,1,12,88,6,0,2,0,14,92,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,215,14,229,423
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3412,1,4,51,10,0,1,0,11,88,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,165,7,172,256
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3413,1,11,71,8,0,0,0,10,122,9,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,233,2,235,372
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3414,1,25,98,5,2,1,0,28,118,16,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,295,10,306,440
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3415,1,17,84,11,1,0,4,12,230,13,,,,,,,1,,,,,,,,,,,,,,,,,,,,0,373,12,385,597
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3416,2,25,196,44,2,3,1,28,331,65,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,697,29,726,1141
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3417,1,8,33,9,0,0,0,2,107,6,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,165,9,174,309
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3418,2,9,44,11,2,2,1,6,99,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,175,5,180,249
1,25,SINALOA,19,LA CRUZ,16,SAN IGNACIO,3419,1,4,83,1,2,0,1,2,37,3,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,133,3,136,204
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2604,1,20,94,1,36,9,1,2,26,9,1,1,1,0,0,,0,,,,,,,,,,,,,,,4,,,,,0,205,10,215,717
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2605,1,21,78,5,15,2,4,3,16,11,2,3,2,0,0,,0,,,,,,,,,,,,,,,1,,,,,1,163,5,169,358
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2606,1,28,64,3,19,10,1,7,13,14,1,0,1,0,0,,0,,,,,,,,,,,,,,,2,,,,,0,163,4,167,434
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2607,6,220,341,17,221,45,17,16,189,65,20,2,3,0,0,,1,,,,,,,,,,,,,,,19,,,,,5,1176,33,1214,4270
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2612,2,76,124,4,49,24,3,5,68,23,2,0,2,0,0,,0,,,,,,,,,,,,,,,7,,,,,0,387,16,403,747
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2613,5,159,245,13,132,32,10,20,126,59,8,1,2,1,0,,0,,,,,,,,,,,,,,,21,,,,,2,829,28,859,3131
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2692,1,28,63,4,7,4,1,6,21,18,3,1,0,0,0,,0,,,,,,,,,,,,,,,4,,,,,1,160,16,177,331
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2693,3,154,280,17,38,13,12,13,92,65,13,3,0,0,0,,0,,,,,,,,,,,,,,,26,,,,,3,726,27,756,1584
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2694,9,591,721,46,192,53,61,54,376,282,46,3,2,1,0,,7,,,,,,,,,,,,,,,102,,,,,8,2537,113,2658,6521
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2695,2,98,179,10,40,11,19,11,60,48,10,3,1,1,0,,0,,,,,,,,,,,,,,,17,,,,,5,508,13,526,1221
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2696,2,89,103,2,38,6,9,4,55,42,5,0,0,0,0,,0,,,,,,,,,,,,,,,12,,,,,1,365,17,383,829
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2697,1,31,49,1,22,1,6,3,18,13,4,0,1,0,0,,2,,,,,,,,,,,,,,,6,,,,,0,157,13,170,335
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2698,6,318,455,46,176,28,51,45,270,254,21,2,3,3,0,,2,,,,,,,,,,,,,,,62,,,,,8,1736,63,1807,3917
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2713,1,19,31,0,11,2,0,0,14,4,3,2,0,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,86,2,88,179
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2714,1,25,68,1,30,4,1,0,16,10,2,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,158,17,175,435
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2738,2,57,91,3,68,9,4,5,43,21,4,0,0,0,0,,0,,,,,,,,,,,,,,,4,,,,,0,309,7,316,849
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2739,1,28,59,1,53,5,5,6,29,16,3,0,3,0,0,,0,,,,,,,,,,,,,,,6,,,,,0,214,16,230,554
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2740,3,145,192,12,93,20,39,14,100,57,2,3,2,1,0,,0,,,,,,,,,,,,,,,24,,,,,2,704,31,737,1967
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2741,3,143,156,8,88,17,9,9,93,46,9,0,0,0,0,,0,,,,,,,,,,,,,,,20,,,,,1,598,25,624,1612
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2742,3,193,192,8,104,15,14,9,124,68,12,1,1,0,0,,0,,,,,,,,,,,,,,,28,,,,,5,769,23,797,2158
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2743,4,192,267,16,132,25,26,20,148,100,18,3,4,0,0,,0,,,,,,,,,,,,,,,44,,,,,11,995,49,1055,2784
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2751,1,64,103,6,37,6,6,18,51,34,2,2,0,1,0,,0,,,,,,,,,,,,,,,14,,,,,3,344,15,362,678
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2798,2,53,108,9,61,14,13,6,26,26,3,2,1,1,0,,0,,,,,,,,,,,,,,,3,,,,,0,326,12,338,904
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2799,2,66,107,4,58,9,0,6,21,12,0,1,0,0,0,,0,,,,,,,,,,,,,,,7,,,,,1,291,11,303,796
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2800,2,70,92,5,61,10,4,6,50,21,1,0,2,0,0,,0,,,,,,,,,,,,,,,9,,,,,0,331,7,338,957
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2805,1,55,47,3,28,3,5,1,33,13,5,0,1,0,0,,1,,,,,,,,,,,,,,,1,,,,,0,196,12,208,685
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2806,1,37,56,2,33,4,0,2,14,1,0,0,0,0,0,,0,,,,,,,,,,,,,,,4,,,,,0,153,11,164,453
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2807,3,112,140,4,80,10,5,5,76,21,6,0,3,0,0,,1,,,,,,,,,,,,,,,12,,,,,2,475,12,489,1588
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2809,4,143,227,11,146,10,14,8,84,30,9,0,2,0,0,,1,,,,,,,,,,,,,,,11,,,,,3,696,39,738,2466
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2810,2,63,58,2,64,4,1,3,53,22,5,0,2,0,0,,0,,,,,,,,,,,,,,,3,,,,,0,280,20,300,1079
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2811,1,37,49,6,28,2,1,2,19,8,1,0,0,0,0,,1,,,,,,,,,,,,,,,0,,,,,0,154,5,159,379
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2812,1,37,60,0,29,6,2,2,0,10,3,0,0,0,0,,0,,,,,,,,,,,,,,,2,,,,,0,151,9,160,531
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2813,1,60,76,5,33,9,0,4,47,11,2,2,1,0,0,,1,,,,,,,,,,,,,,,5,,,,,0,256,6,262,705
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2814,1,49,77,4,32,11,2,2,48,10,3,4,1,0,0,,0,,,,,,,,,,,,,,,1,,,,,4,244,9,257,682
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2815,1,56,70,3,23,4,3,4,29,10,3,0,1,0,0,,0,,,,,,,,,,,,,,,7,,,,,0,213,7,220,605
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2816,1,57,83,4,59,8,5,2,29,20,2,0,1,0,0,,0,,,,,,,,,,,,,,,7,,,,,0,277,15,292,714
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2817,1,33,72,2,38,4,11,2,25,15,3,0,0,0,0,,0,,,,,,,,,,,,,,,4,,,,,2,209,13,224,486
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2847,2,48,88,4,67,10,9,4,19,17,2,1,4,0,0,,0,,,,,,,,,,,,,,,4,,,,,0,277,14,291,823
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2848,2,85,85,15,44,14,10,8,72,54,5,0,4,0,0,,0,,,,,,,,,,,,,,,13,,,,,3,409,12,424,1056
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2849,4,143,198,14,103,15,9,7,112,56,5,3,1,2,0,,2,,,,,,,,,,,,,,,16,,,,,0,686,36,722,2501
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2850,3,69,128,7,64,10,4,4,59,32,8,0,1,1,0,,1,,,,,,,,,,,,,,,6,,,,,0,394,15,409,1572
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2851,2,92,129,9,106,32,6,3,74,29,7,0,0,0,1,,0,,,,,,,,,,,,,,,4,,,,,0,492,12,504,1369
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2948,5,246,278,26,192,35,20,11,185,80,15,2,0,1,1,,1,,,,,,,,,,,,,,,28,,,,,3,1121,25,1149,3551
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2949,1,30,45,7,32,4,2,4,23,8,1,0,0,0,0,,0,,,,,,,,,,,,,,,4,,,,,0,160,10,170,484
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2950,1,17,52,5,36,4,2,4,24,20,1,0,0,0,0,,1,,,,,,,,,,,,,,,4,,,,,0,170,3,173,464
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2951,2,73,100,4,101,15,11,4,69,24,4,1,3,0,0,,0,,,,,,,,,,,,,,,2,,,,,4,411,17,432,1321
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2957,1,22,39,1,1,1,0,3,6,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,73,4,77,150
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2958,1,43,56,0,6,3,0,0,55,2,1,1,2,0,0,,1,,,,,,,,,,,,,,,3,,,,,0,173,0,173,330
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2959,1,40,32,0,4,0,0,0,25,2,0,0,0,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,103,1,104,188
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2960,1,41,38,0,3,2,0,0,20,0,0,1,1,1,0,,0,,,,,,,,,,,,,,,1,,,,,0,108,2,110,199
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2961,2,166,146,1,17,1,3,5,77,4,1,2,1,0,0,,0,,,,,,,,,,,,,,,6,,,,,1,430,8,439,879
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2962,1,48,81,0,5,0,3,1,35,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,174,7,181,331
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2963,1,61,79,0,5,1,0,2,54,2,0,0,0,0,0,,0,,,,,,,,,,,,,,,2,,,,,0,206,6,212,345
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2964,1,30,46,1,2,1,0,2,9,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,0,,,,,1,91,2,94,214
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2965,1,14,28,0,1,0,0,0,46,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,90,4,94,206
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2966,1,31,40,0,2,1,0,0,127,1,0,1,0,1,1,,0,,,,,,,,,,,,,,,38,,,,,0,243,7,250,452
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2967,1,57,47,0,6,3,1,3,95,1,1,1,0,0,0,,1,,,,,,,,,,,,,,,27,,,,,0,243,11,254,509
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2970,1,14,21,0,0,0,0,1,59,0,1,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,97,3,100,210
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2971,1,34,41,0,12,2,1,1,19,1,0,0,0,0,0,,1,,,,,,,,,,,,,,,4,,,,,1,116,2,119,202
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2973,1,88,67,1,10,0,3,0,6,0,0,0,1,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,176,3,179,382
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2974,2,158,170,1,12,5,1,1,29,5,1,1,3,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,387,14,401,832
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2975,2,98,93,0,14,0,3,1,81,34,0,0,0,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,324,8,332,624
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2976,1,47,87,0,10,2,0,1,8,2,0,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,158,4,162,351
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2977,1,48,59,1,10,1,2,3,16,4,1,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,146,2,148,278
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2978,1,15,45,0,1,0,0,0,23,0,0,0,0,0,0,,0,,,,,,,,,,,,,,,6,,,,,0,90,1,91,173
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2979,1,91,203,4,27,9,1,4,11,14,1,0,1,0,0,,0,,,,,,,,,,,,,,,4,,,,,0,370,9,379,772
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2982,1,21,56,0,6,2,0,0,13,3,0,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,102,1,103,196
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2983,2,87,64,0,15,1,3,1,33,3,0,3,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,211,4,215,438
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2984,1,141,146,2,11,0,0,1,24,4,1,0,2,0,0,,0,,,,,,,,,,,,,,,0,,,,,2,332,23,357,682
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2985,1,60,61,0,12,4,0,0,20,3,1,0,0,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,161,8,169,370
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2989,1,50,56,0,14,6,1,1,16,4,5,1,1,0,0,,1,,,,,,,,,,,,,,,0,,,,,0,156,6,162,335
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2990,1,67,117,2,10,6,2,0,12,3,2,0,0,0,0,,0,,,,,,,,,,,,,,,2,,,,,0,223,4,227,518
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2991,1,35,78,0,10,3,0,7,34,8,1,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,1,177,6,184,436
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2992,1,71,78,2,7,1,1,0,4,6,0,0,0,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,170,1,171,244
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2993,1,114,194,1,0,6,0,1,41,6,0,0,1,0,0,,0,,,,,,,,,,,,,,,3,,,,,0,367,10,377,594
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2994,1,50,80,0,5,1,1,1,12,2,0,0,1,0,0,,0,,,,,,,,,,,,,,,0,,,,,0,153,2,155,248
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,2995,8,374,417,42,252,37,35,32,313,112,18,2,2,0,0,,0,,,,,,,,,,,,,,,36,,,,,2,1672,46,1720,5859
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3809,2,65,91,11,31,4,12,6,51,27,3,0,1,0,0,,0,,,,,,,,,,,,,,,4,,,,,0,306,13,319,764
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3810,2,96,90,9,34,8,16,12,69,35,7,0,0,0,0,,3,,,,,,,,,,,,,,,8,,,,,0,387,19,406,954
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3812,2,65,100,8,23,7,8,6,55,30,6,1,0,0,0,,0,,,,,,,,,,,,,,,12,,,,,0,321,17,338,852
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3814,1,52,96,2,13,10,12,5,32,37,6,0,1,0,0,,0,,,,,,,,,,,,,,,11,,,,,1,277,19,297,649
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3815,1,87,105,7,22,7,16,5,60,26,3,0,0,0,0,,1,,,,,,,,,,,,,,,5,,,,,0,344,12,356,730
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3821,2,75,123,11,64,12,15,7,70,32,8,2,3,0,0,,1,,,,,,,,,,,,,,,7,,,,,1,430,13,444,1282
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3826,2,75,87,13,43,17,20,5,39,17,7,1,0,0,0,,1,,,,,,,,,,,,,,,11,,,,,0,336,8,344,962
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3829,2,59,87,56,113,4,10,7,57,21,8,0,0,0,0,,1,,,,,,,,,,,,,,,8,,,,,1,431,16,448,1151
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3832,1,43,46,3,28,4,5,1,17,11,5,0,2,0,0,,1,,,,,,,,,,,,,,,2,,,,,0,168,10,178,491
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3833,1,25,38,2,25,1,4,4,21,9,1,1,0,0,0,,0,,,,,,,,,,,,,,,5,,,,,0,136,6,142,414
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3834,1,56,50,7,21,4,8,3,36,26,1,0,0,0,0,,0,,,,,,,,,,,,,,,6,,,,,2,218,14,234,637
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3835,1,42,44,1,25,3,0,2,11,2,0,0,1,0,0,,0,,,,,,,,,,,,,,,1,,,,,0,132,3,135,411
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3836,1,32,43,3,24,4,8,5,24,20,1,0,0,0,1,,0,,,,,,,,,,,,,,,6,,,,,0,171,5,176,496
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3837,1,22,28,1,16,1,1,0,20,5,1,0,0,0,0,,0,,,,,,,,,,,,,,,1,,,,,1,96,1,98,371
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2667,6,483,545,13,10,22,25,18,133,145,18,4,1,1,0,,0,,,,,,,,,,,,,,,,266,41,,,2,1725,79,1806,3668
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2668,1,57,77,3,8,7,5,1,51,14,7,0,1,0,0,,1,,,,,,,,,,,,,,,,7,5,,,0,244,8,252,649
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2669,1,50,60,3,7,8,1,4,31,13,3,2,0,0,0,,0,,,,,,,,,,,,,,,,7,1,,,0,190,9,199,491
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2670,2,80,87,10,6,9,3,7,47,17,5,1,0,1,0,,0,,,,,,,,,,,,,,,,7,3,,,0,283,13,296,778
