id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN,PRI,PRD,PT,PVEM,Convergencia,PANAL,PRI-PANAL,NoRegistrados,Nulos,TOTAL
27,18/10/2009,11,Regidores,27,5,487,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,1535,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,124,101,0,5,4,4,1,0,4,251
27,18/10/2009,11,Regidores,27,5,497,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,2004,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,165,130,0,2,9,2,0,0,7,335
27,18/10/2009,11,Regidores,27,5,502,1,B,Basica,0,CENTRO SUR,,4,CENTRO,5549,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,121,106,1,2,6,3,0,0,8,256
27,18/10/2009,11,Regidores,27,5,503,3,C,Contigua,0,CENTRO SUR,,4,CENTRO,3123,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,133,82,3,2,3,1,0,0,7,236
27,18/10/2009,11,Regidores,27,5,503,4,C,Contigua,0,CENTRO SUR,,4,CENTRO,3123,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,146,78,0,1,3,1,0,0,9,244
27,18/10/2009,11,Regidores,27,5,504,1,B,Basica,0,CENTRO SUR,,4,CENTRO,1360,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,208,129,1,1,7,2,0,0,14,366
27,18/10/2009,11,Regidores,27,5,507,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,1027,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,173,76,5,2,4,0,1,0,9,274
27,18/10/2009,11,Regidores,27,6,562,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1290,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,187,256,0,1,0,6,0,0,2,455
27,18/10/2009,11,Regidores,27,6,567,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1058,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,146,208,1,1,0,7,2,0,4,370
27,18/10/2009,11,Regidores,27,6,569,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,980,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,171,179,0,0,1,0,0,0,5,359
27,18/10/2009,11,Regidores,27,6,513,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,2691,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,191,220,0,1,2,7,2,0,6,438
27,18/10/2009,11,Regidores,27,6,515,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1379,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,196,209,1,0,2,7,0,0,4,426
27,18/10/2009,11,Regidores,27,6,519,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,833,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,162,105,0,2,0,7,3,0,2,283
27,18/10/2009,11,Regidores,27,6,520,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,695,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,198,211,1,2,2,11,1,0,8,439
27,18/10/2009,11,Regidores,27,6,530,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,846,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,160,122,0,0,0,5,1,0,5,294
27,18/10/2009,11,Regidores,27,6,531,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1021,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,147,147,2,0,1,10,2,0,11,325
27,18/10/2009,11,Regidores,27,6,533,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1162,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,210,184,0,1,1,5,2,0,7,411
27,18/10/2009,11,Regidores,27,6,535,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1129,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,208,168,0,1,0,2,0,0,6,388
27,18/10/2009,11,Regidores,27,6,538,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1927,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,236,250,2,0,0,1,0,0,9,504
27,18/10/2009,11,Regidores,27,6,538,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1927,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,269,195,2,0,0,0,0,0,5,474
27,18/10/2009,11,Regidores,27,6,543,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1077,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,226,146,1,3,5,3,0,0,0,389
27,18/10/2009,11,Regidores,27,6,550,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1375,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,236,287,2,2,0,2,0,0,0,532
27,18/10/2009,11,Regidores,27,6,551,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1298,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,247,240,2,2,0,2,0,0,7,500
27,18/10/2009,11,Regidores,27,6,552,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1412,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,199,295,1,2,0,5,5,0,8,517
27,18/10/2009,11,Regidores,27,6,555,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,3507,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,216,203,1,0,2,4,0,0,8,435
27,18/10/2009,11,Regidores,27,6,558,1,E,Extraordinaria,0,COMALCALCO,,5,COMALCALCO,1373,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,115,82,2,2,0,2,0,0,7,210
27,18/10/2009,11,Regidores,27,6,573,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1503,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,157,166,0,0,0,5,1,0,1,336
27,18/10/2009,11,Regidores,27,6,575,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,2303,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,200,130,0,1,0,6,0,0,5,347
27,18/10/2009,11,Regidores,27,6,582,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1253,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,228,175,3,1,0,3,0,0,12,423
27,18/10/2009,11,Regidores,27,6,583,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1459,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,320,216,0,1,1,4,0,0,5,549
27,18/10/2009,11,Regidores,27,6,585,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1270,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,240,203,5,0,2,4,2,0,8,470
27,18/10/2009,11,Regidores,27,6,592,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1888,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,243,228,4,0,0,1,0,0,15,492
27,18/10/2009,11,Regidores,27,6,594,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1362,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,246,231,1,1,0,3,0,0,7,492
27,18/10/2009,11,Regidores,27,6,597,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,842,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,180,134,2,0,3,2,0,1,9,331
27,18/10/2009,11,Regidores,27,6,598,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1564,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,214,155,1,1,1,1,2,0,9,385
27,18/10/2009,11,Regidores,27,6,599,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,854,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,187,107,0,0,0,1,0,0,2,298
27,18/10/2009,11,Regidores,27,6,600,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1597,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,182,170,2,2,3,0,2,0,8,370
27,18/10/2009,11,Regidores,27,6,606,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,225,159,0,0,2,3,0,0,7,396
27,18/10/2009,11,Regidores,27,6,606,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,265,127,2,4,3,1,1,0,11,419
27,18/10/2009,11,Regidores,27,6,607,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1560,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,235,148,0,2,9,0,1,0,8,403
27,18/10/2009,11,Regidores,27,7,611,2,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,1770,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,104,188,4,7,2,3,2,1,25,345
27,18/10/2009,11,Regidores,27,7,612,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1099,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,141,211,2,1,1,2,0,0,11,375
27,18/10/2009,11,Regidores,27,7,628,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,1147,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,170,187,6,2,4,2,0,0,0,372
27,18/10/2009,11,Regidores,27,7,633,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,986,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,157,97,17,6,1,2,0,0,31,319
27,18/10/2009,11,Regidores,27,7,639,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1296,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,38,118,240,19,0,2,4,1,0,27,449
27,18/10/2009,11,Regidores,27,7,640,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1242,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,126,189,6,14,2,4,0,1,8,356
27,18/10/2009,11,Regidores,27,7,641,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,2187,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,174,183,9,11,9,1,1,0,36,428
27,18/10/2009,11,Regidores,27,7,644,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1068,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,155,138,8,2,1,4,0,0,25,334
27,18/10/2009,11,Regidores,27,7,645,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1883,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,161,168,8,2,0,8,2,0,21,374
27,18/10/2009,11,Regidores,27,9,729,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,2466,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,16,186,187,26,0,3,8,0,0,8,434
27,18/10/2009,11,Regidores,27,9,729,3,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,2466,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,19,172,172,37,2,2,20,0,0,22,446
27,18/10/2009,11,Regidores,27,9,730,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1165,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,52,102,88,94,0,4,0,0,0,7,347
27,18/10/2009,11,Regidores,27,9,734,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,287,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,16,122,79,6,1,1,2,0,0,5,232
27,18/10/2009,11,Regidores,27,7,622,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,824,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,60,140,9,4,2,1,1,0,32,253
27,18/10/2009,11,Regidores,27,11,834,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1507,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,92,87,15,118,1,17,2,3,0,19,354
27,18/10/2009,11,Regidores,27,7,635,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1665,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,165,168,9,6,2,6,1,0,27,387
27,18/10/2009,11,Regidores,27,7,646,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,1063,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,111,140,11,0,0,17,1,0,30,314
27,18/10/2009,11,Regidores,27,9,738,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1852,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,38,188,121,29,3,0,4,2,0,12,397
27,18/10/2009,11,Regidores,27,9,739,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,568,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,12,170,141,28,3,0,0,1,0,14,369
27,18/10/2009,11,Regidores,27,9,743,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1754,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,54,184,126,23,0,0,0,1,0,15,403
27,18/10/2009,11,Regidores,27,11,839,2,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1706,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,99,77,108,0,5,6,9,0,9,401
27,18/10/2009,11,Regidores,27,11,840,2,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1553,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,53,66,125,102,2,8,3,2,0,14,375
27,18/10/2009,11,Regidores,27,11,844,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1180,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,121,115,43,118,4,12,7,1,0,11,432
27,18/10/2009,11,Regidores,27,7,662,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,1112,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,140,185,14,2,1,1,1,0,24,371
27,18/10/2009,11,Regidores,27,7,663,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,2822,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,198,152,4,3,7,4,1,0,21,399
27,18/10/2009,11,Regidores,27,9,746,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1243,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,17,226,144,21,2,0,2,0,0,15,427
27,18/10/2009,11,Regidores,27,9,752,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,629,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,14,163,243,11,0,0,2,1,0,5,439
27,18/10/2009,11,Regidores,27,9,757,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1419,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,150,136,26,5,0,2,1,0,18,409
27,18/10/2009,11,Regidores,27,12,848,1,C,Contigua,0,JONUTA,,11,JONUTA,1181,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,187,208,0,77,1,1,1,0,6,482
27,18/10/2009,11,Regidores,27,12,849,1,C,Contigua,0,JONUTA,,11,JONUTA,1140,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,196,156,1,109,0,2,0,0,7,473
27,18/10/2009,11,Regidores,27,12,857,1,B,Basica,0,JONUTA,,11,JONUTA,550,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,161,201,1,109,1,1,0,0,1,476
27,18/10/2009,11,Regidores,27,12,859,1,E,Extraordinaria,0,JONUTA,,11,JONUTA,1029,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,156,146,1,2,0,0,0,0,4,310
27,18/10/2009,11,Regidores,27,12,860,1,B,Basica,0,JONUTA,,11,JONUTA,737,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,202,315,3,120,0,1,0,0,8,649
27,18/10/2009,11,Regidores,27,7,666,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,1066,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,158,57,35,2,6,4,0,0,22,286
27,18/10/2009,11,Regidores,27,7,667,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,891,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,143,125,3,1,1,5,0,0,9,292
27,18/10/2009,11,Regidores,27,8,668,2,C,Contigua,0,EMILIANO ZAPATA,,7,EMILIANO ZAPATA,1776,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,268,157,8,0,3,0,3,3,0,3,445
27,18/10/2009,11,Regidores,27,13,872,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,2011,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,186,88,35,2,6,9,0,0,10,341
27,18/10/2009,11,Regidores,27,13,873,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1169,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,181,115,6,3,20,4,1,0,3,336
27,18/10/2009,11,Regidores,27,8,678,1,B,Basica,0,EMILIANO ZAPATA,,7,EMILIANO ZAPATA,2582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,281,190,12,1,1,0,6,1,0,12,504
27,18/10/2009,11,Regidores,27,9,770,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1220,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,138,139,59,2,1,0,0,0,13,372
27,18/10/2009,11,Regidores,27,9,771,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,744,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,63,229,157,26,0,0,2,0,0,10,487
27,18/10/2009,11,Regidores,27,9,779,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,932,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,39,106,86,28,0,0,2,0,0,22,283
27,18/10/2009,11,Regidores,27,13,878,1,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1734,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,189,90,16,1,20,7,1,0,0,330
27,18/10/2009,11,Regidores,27,9,687,2,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1516,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,37,120,144,12,7,0,9,1,0,5,335
27,18/10/2009,11,Regidores,27,9,688,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,936,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,28,180,119,10,0,2,5,2,0,3,349
27,18/10/2009,11,Regidores,27,10,792,1,E,Extraordinaria,0,JALAPA,,9,JALAPA,1361,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,73,110,1,0,3,0,0,0,6,195
27,18/10/2009,11,Regidores,27,13,885,3,C,Contigua,0,MACUSPANA,,12,MACUSPANA,2408,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,186,112,4,7,7,11,11,0,15,360
27,18/10/2009,11,Regidores,27,13,889,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1262,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,151,130,32,2,30,6,0,0,17,373
27,18/10/2009,11,Regidores,27,9,694,4,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,3151,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,39,158,196,17,4,0,3,0,0,11,428
27,18/10/2009,11,Regidores,27,9,695,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1324,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,44,143,182,14,4,0,3,0,0,13,403
27,18/10/2009,11,Regidores,27,9,697,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1836,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,69,168,121,13,3,0,4,0,0,6,384
27,18/10/2009,11,Regidores,27,10,796,1,B,Basica,0,JALAPA,,9,JALAPA,535,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,147,223,4,1,0,1,0,0,0,383
27,18/10/2009,11,Regidores,27,10,801,1,C,Contigua,0,JALAPA,,9,JALAPA,1080,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,14,117,243,0,3,3,1,0,0,14,395
27,18/10/2009,11,Regidores,27,10,804,1,C,Contigua,0,JALAPA,,9,JALAPA,948,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,134,201,3,0,3,0,0,0,7,353
27,18/10/2009,11,Regidores,27,13,920,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,357,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,73,53,57,0,39,2,0,0,5,231
27,18/10/2009,11,Regidores,27,9,700,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1272,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,17,140,136,29,1,0,11,1,0,8,343
27,18/10/2009,11,Regidores,27,9,701,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,815,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,99,102,23,4,0,5,0,0,4,242
27,18/10/2009,11,Regidores,27,9,702,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,800,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,138,66,15,0,1,6,1,0,0,232
27,18/10/2009,11,Regidores,27,9,705,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,966,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,30,119,120,26,0,0,1,1,0,13,310
27,18/10/2009,11,Regidores,27,10,805,1,B,Basica,0,JALAPA,,9,JALAPA,250,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,73,111,4,3,6,0,0,0,5,207
27,18/10/2009,11,Regidores,27,10,806,1,B,Basica,0,JALAPA,,9,JALAPA,945,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,117,188,4,0,1,1,0,0,15,331
27,18/10/2009,11,Regidores,27,11,813,2,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1612,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,65,100,117,85,3,16,2,6,0,8,402
27,18/10/2009,11,Regidores,27,13,893,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1084,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,102,87,31,3,48,3,0,0,0,278
27,18/10/2009,11,Regidores,27,13,895,1,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1270,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,148,76,15,2,36,5,0,0,5,291
27,18/10/2009,11,Regidores,27,13,898,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1033,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,13,106,69,7,1,28,2,0,0,8,234
27,18/10/2009,11,Regidores,27,13,901,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1358,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,128,136,33,8,30,2,0,0,7,348
27,18/10/2009,11,Regidores,27,9,712,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1435,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,32,193,191,20,1,0,6,1,0,8,452
27,18/10/2009,11,Regidores,27,9,713,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1321,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,15,165,235,20,1,0,1,0,0,10,447
27,18/10/2009,11,Regidores,27,9,717,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,800,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,41,90,92,14,4,0,3,0,0,9,253
27,18/10/2009,11,Regidores,27,9,718,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1233,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,195,184,14,4,0,13,0,0,12,431
27,18/10/2009,11,Regidores,27,11,816,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1111,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,114,111,120,43,3,8,2,5,0,10,416
27,18/10/2009,11,Regidores,27,11,819,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1074,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,135,38,26,133,2,4,7,1,0,9,355
27,18/10/2009,11,Regidores,27,13,923,1,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1753,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,136,54,74,1,8,4,0,0,13,290
27,18/10/2009,11,Regidores,27,13,928,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,2098,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,9,143,113,52,2,18,3,0,0,0,340
27,18/10/2009,11,Regidores,27,13,932,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,671,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,27,188,150,24,2,30,12,0,0,18,451
